9.800000079365047689e-01,1.019999916667013951e+00,1.019999985454556057e+00,1.019999967741987534e+00,9.800000330577965935e-01,1.019999993630575252e+00,1.019999984313737729e+00,1.019999990267644652e+00,1.019999970149298330e+00,1.019999833334722217e+00,9.800003333277779172e-01,1.019999862069916663e+00,9.800003636297521803e-01,1.019999600007999829e+00,9.800003076875740682e-01
9.599145543028442251e-01,1.032243671573106703e+00,1.039733123387349023e+00,1.040008658631764060e+00,9.602990409960530105e-01,1.040087968850321953e+00,1.040071766440876955e+00,1.040097142969433897e+00,1.040071566209733733e+00,1.039341988954693319e+00,9.617270383993431482e-01,1.038387090314459638e+00,9.617983010411865763e-01,1.037509836377590977e+00,9.916050574490141711e-01
9.398165886795490920e-01,1.047273398270945233e+00,1.059664714525730300e+00,1.060227599879585370e+00,9.428107154186675665e-01,1.060179966091472581e+00,1.059971732502527741e+00,1.060189543043577265e+00,1.060248932230444696e+00,1.055112040595704626e+00,9.423644297846816009e-01,1.054362014287729687e+00,9.483414050650006422e-01,1.026998407260070190e+00,9.981231042936972164e-01
9.194653261268161959e-01,1.059453329513729614e+00,1.079559324568629686e+00,1.079923143439056599e+00,9.245177581264452105e-01,1.080442317719755962e+00,1.080074336286451553e+00,1.080304181613719106e+00,1.080277713154960573e+00,1.058379118638510086e+00,9.349255068052844120e-01,1.060370061412487797e+00,9.447383048869468780e-01,1.021622157808874887e+00,1.004227313768617957e+00
8.991918896653765536e-01,1.068786085459252133e+00,1.099300167792514937e+00,1.099133438116003170e+00,9.060147503837164829e-01,1.100902364721677351e+00,1.100248526784992631e+00,1.100644809599998108e+00,1.100308355275205763e+00,1.053687893611783499e+00,9.211384626160800115e-01,1.061375849652702374e+00,9.411482807353453994e-01,1.022001957197308464e+00,1.003219761853927361e+00
8.787745932635552260e-01,1.071630293137312284e+00,1.119245284220585557e+00,1.117778247360144972e+00,8.870639786406199212e-01,1.121535590071299104e+00,1.120808491942899332e+00,1.121190889732954776e+00,1.120698454536155575e+00,1.043704030776237524e+00,9.043883801388001853e-01,1.067840638319029756e+00,9.323494294961254258e-01,1.021434165616104783e+00,1.002158907452762371e+00
8.583236618323309974e-01,1.070172845976080422e+00,1.139134576653548558e+00,1.134094091823332429e+00,8.676929780835800354e-01,1.142206953180778140e+00,1.141153926082274950e+00,1.142039146275508399e+00,1.141005145841013091e+00,1.028640029653794974e+00,8.996358943074764802e-01,1.075205755618557468e+00,9.233191270040147502e-01,1.026602604007848640e+00,1.009661077790604544e+00
8.377663314294615526e-01,1.065251956577706105e+00,1.158465362221354766e+00,1.149437413752738557e+00,8.478771950230784560e-01,1.163101860745804794e+00,1.161555177952526385e+00,1.163271602431097618e+00,1.161078194527391361e+00,1.010475501587157821e+00,8.869559640807160861e-01,1.086238924007631113e+00,9.125533871171214173e-01,1.025006451310610300e+00,1.019459613258264286e+00
8.169266896061009309e-01,1.060180566123472889e+00,1.177565324714335171e+00,1.163346257248076832e+00,8.278989338080471327e-01,1.184187553556790284e+00,1.181973969273473202e+00,1.184777988461934717e+00,1.180335161456076865e+00,9.912363074823128395e-01,8.770275825179131290e-01,1.098865531580273558e+00,9.001104680471553321e-01,1.026207183114774990e+00,1.026422673627873872e+00
7.960542687415032015e-01,1.048335901872232689e+00,1.196754592379458915e+00,1.172970135671844272e+00,8.082986972495785905e-01,1.205314294779517237e+00,1.202290920067792701e+00,1.206656317107942744e+00,1.199269254139699425e+00,9.747810049082227257e-01,8.753804920577673565e-01,1.110598139332063417e+00,8.922001063180918790e-01,1.018086806446974135e+00,1.034474731429052996e+00
