6.263385667582918259e+00,2.758012020750384874e+00,3.705678765765451632e-01,1.256174471658080050e+00,4.120929544495105290e+00,1.483367685937533986e+00,6.640288833581680095e-01,4.794212090413506600e-01
6.283061904530940822e+00,2.720100127285068670e+00,3.563459445376651047e-01,1.265623531584043393e+00,4.111217988280081670e+00,1.443727967654779842e+00,6.117881736134124226e-01,4.056974376062828513e-01
6.306240582576124964e+00,2.681822968381808003e+00,3.398693921764182613e-01,1.278163611668608368e+00,4.102337288322578601e+00,1.405914344963901996e+00,5.525516889050781089e-01,3.228589375884994284e-01
6.334247506665636074e+00,2.644988004785578717e+00,3.218361410362997610e-01,1.291751612249441683e+00,4.096018061067017157e+00,1.369917686348186336e+00,4.913824331021847680e-01,2.343277201471261895e-01
6.366576113300848938e+00,2.614121609576919969e+00,3.046539900850640525e-01,1.309770753897478768e+00,4.093114103165691908e+00,1.343482186761244757e+00,4.263268614521026345e-01,1.402094121823439232e-01
6.403298635986545584e+00,2.586396094360627895e+00,2.865210738594026196e-01,1.328015382974288894e+00,4.091797423174318382e+00,1.323333284225695072e+00,3.599211717150865297e-01,4.140825474996699673e-02
6.445583419219767407e+00,2.564091017189340072e+00,2.685805769068284610e-01,1.348105699105049737e+00,4.092001377165859211e+00,1.316082317083163034e+00,2.954725108433495784e-01,-5.800481198085569168e-02
6.490301887225042421e+00,2.548925889389695332e+00,2.479228521600814472e-01,1.366037538842396204e+00,4.094470975798792267e+00,1.318755526926955524e+00,2.334567519914696743e-01,-1.594594560510996240e-01
6.539465129663445175e+00,2.540258276237312707e+00,2.278850606599963913e-01,1.384458463000970641e+00,4.094639139214758750e+00,1.333283642398658708e+00,1.731732234856497576e-01,-2.552197440275562612e-01
6.589403120487876464e+00,2.540640022359636152e+00,2.059687456655850402e-01,1.397979390000074762e+00,4.094420995997197998e+00,1.358039875976216004e+00,1.146100052606616737e-01,-3.468434414321494019e-01
6.641296323267033230e+00,2.545553545305772492e+00,1.871820901411966609e-01,1.410765685212758802e+00,4.092039491398291595e+00,1.392225143997549930e+00,6.132606932363372093e-02,-4.357381539001506376e-01
6.691520073468044671e+00,2.553323827987173278e+00,1.722684009782858017e-01,1.417978049348320724e+00,4.088160689746799470e+00,1.431961689486488609e+00,1.189000664337409169e-02,-5.194615443219681161e-01
6.740520276535958644e+00,2.565767794041987848e+00,1.591172476323423068e-01,1.423135856660906695e+00,4.082769359958180466e+00,1.476196217757157036e+00,-3.186828790714920506e-02,-5.980640745457291851e-01
6.786832860995859029e+00,2.579529784131937564e+00,1.515101301041105464e-01,1.427559974984234703e+00,4.077568261221731660e+00,1.523689427840071664e+00,-7.283842009031046838e-02,-6.731424810044315254e-01
6.824903709571447763e+00,2.593611491190052742e+00,1.504621362703075782e-01,1.433427495986135725e+00,4.069276427781851169e+00,1.573027382111186423e+00,-1.069614705495795237e-01,-7.379752046167580293e-01
6.857062899764707176e+00,2.611814132014672385e+00,1.549037151010394242e-01,1.436726915572629881e+00,4.064751166397350346e+00,1.619223796433329809e+00,-1.370580854521602776e-01,-8.002677358718026657e-01
6.884266598604066090e+00,2.628704328914423183e+00,1.649545721250632591e-01,1.441172169247527890e+00,4.056640613276329965e+00,1.664708888904597561e+00,-1.596819812430432250e-01,-8.546617099364904879e-01
6.906160224726518138e+00,2.644256299787781206e+00,1.770435884797774417e-01,1.449011826204524844e+00,4.047808768401844226e+00,1.706478120806964371e+00,-1.823000742914481498e-01,-9.078919057448033847e-01
6.920275077797574781e+00,2.660171555668305654e+00,1.991436757821372361e-01,1.457875847267300573e+00,4.038883296264208944e+00,1.740697998892291043e+00,-2.014950278894669378e-01,-9.559741572930581244e-01
6.932252119547588798e+00,2.677270199624134150e+00,2.210595944950115022e-01,1.464876392706970787e+00,4.026938984310816316e+00,1.773955697423717615e+00,-2.190575189726556016e-01,-9.954349492073927275e-01
6.934409884835785576e+00,2.695138867316488440e+00,2.477358378962225827e-01,1.474150744883125919e+00,4.013857643062614500e+00,1.804519520368717656e+00,-2.338781965101705274e-01,-1.034151341240634903e+00
6.929700297800885700e+00,2.713331989651953435e+00,2.783598555767151095e-01,1.484940048457413120e+00,4.001157609692220340e+00,1.833001879522008881e+00,-2.471205580952262892e-01,-1.070606144778232682e+00
6.926312023340658541e+00,2.732135215573420428e+00,3.124375806418493440e-01,1.496068794781703071e+00,3.984037540590711579e+00,1.856332343384988315e+00,-2.598693403646056832e-01,-1.105949276460479913e+00
