9.998646343058658070e-01,1.000084149278298584e+00,1.000388000000000055e+00,9.999259999999999815e-01,9.998920000000000030e-01,9.998939999999999495e-01,1.000008000000000008e+00,9.995880000000000321e-01,9.999000000000000110e-01,9.998700000000000365e-01,1.000002000000000058e+00,1.000000000000000000e+00,1.000005999999999950e+00,9.999679999999999680e-01
9.997604904371385492e-01,1.000159813275222964e+00,1.000792000000000126e+00,9.997719999999999940e-01,9.998059999999999725e-01,9.997939999999999605e-01,1.000051999999999941e+00,9.991120000000000001e-01,9.998380000000000045e-01,9.997460000000000235e-01,1.000004000000000115e+00,9.999919999999999920e-01,9.999979999999999425e-01,9.999679999999999680e-01
9.995976602769102159e-01,1.000241719912834615e+00,1.001218000000000163e+00,9.996739999999999515e-01,9.996939999999999715e-01,9.997300000000000075e-01,1.000021999999999966e+00,9.985579999999999457e-01,9.997700000000000475e-01,9.996340000000000225e-01,9.999900000000001565e-01,9.999820000000000375e-01,9.999899999999999345e-01,9.999679999999999680e-01
9.993929808742769705e-01,1.000311626550446142e+00,1.001616000000000062e+00,9.994559999999999000e-01,9.995919999999999250e-01,9.995760000000000201e-01,1.000035999999999925e+00,9.981019999999999337e-01,9.996860000000000746e-01,9.995239999999999680e-01,9.999880000000002100e-01,9.999839999999999840e-01,9.999919999999998810e-01,9.999759999999999760e-01
9.992734227919872758e-01,1.000389541810029037e+00,1.001983999999999986e+00,9.994299999999999295e-01,9.994819999999998705e-01,9.995020000000000016e-01,9.999319999999999320e-01,9.976099999999998857e-01,9.995980000000000976e-01,9.993980000000000086e-01,9.999800000000002020e-01,9.999939999999999385e-01,9.999759999999998650e-01,9.999700000000000255e-01
9.990648438944174092e-01,1.000464469262920764e+00,1.002434000000000047e+00,9.993799999999999351e-01,9.993759999999998200e-01,9.993999999999999551e-01,1.000124000000000013e+00,9.971699999999998898e-01,9.995260000000001366e-01,9.993279999999999941e-01,9.999840000000002060e-01,9.999839999999999840e-01,9.999839999999998730e-01,9.999740000000000295e-01
9.988929010358168492e-01,1.000566375900532323e+00,1.002871999999999986e+00,9.992799999999999461e-01,9.992579999999998686e-01,9.992820000000000036e-01,1.000275999999999943e+00,9.966759999999998954e-01,9.994260000000001476e-01,9.992360000000000131e-01,1.000000000000000222e+00,9.999740000000000295e-01,9.999979999999998315e-01,9.999919999999999920e-01
9.987609409332736110e-01,1.000643847509301354e+00,1.003247999999999918e+00,9.991859999999999076e-01,9.991539999999998756e-01,9.991959999999999731e-01,1.000389999999999890e+00,9.961879999999998514e-01,9.993580000000001906e-01,9.991400000000000281e-01,9.999980000000002756e-01,9.999820000000000375e-01,9.999939999999998275e-01,9.999860000000000415e-01
9.986413914729552754e-01,1.000711319118070319e+00,1.003811999999999927e+00,9.991919999999998581e-01,9.990559999999998331e-01,9.990660000000000096e-01,1.000511999999999846e+00,9.956079999999998265e-01,9.992740000000002176e-01,9.990600000000000591e-01,9.999960000000003291e-01,9.999860000000000415e-01,9.999939999999998275e-01,9.999900000000000455e-01
9.984560344007924471e-01,1.000805367891305586e+00,1.004191999999999974e+00,9.990519999999998291e-01,9.989399999999998281e-01,9.989559999999999551e-01,1.000515999999999739e+00,9.950639999999998375e-01,9.991980000000002526e-01,9.989460000000001116e-01,1.000004000000000337e+00,9.999980000000000535e-01,9.999899999999998235e-01,9.999940000000000495e-01
9.982793549981592296e-01,1.000886011072949833e+00,1.004653999999999936e+00,9.989679999999998561e-01,9.988459999999997896e-01,9.987919999999999021e-01,1.000409999999999799e+00,9.947539999999998050e-01,9.991300000000002957e-01,9.988220000000000987e-01,9.999920000000003251e-01,9.999940000000000495e-01,1.000009999999999843e+00,9.999860000000000415e-01
9.981333705089984187e-01,1.000970503496998898e+00,1.005237999999999854e+00,9.987599999999998701e-01,9.987159999999998261e-01,9.986439999999998651e-01,1.000463999999999798e+00,9.943799999999998196e-01,9.990560000000002772e-01,9.986860000000000737e-01,9.999840000000003171e-01,9.999860000000000415e-01,1.000003999999999893e+00,9.999860000000000415e-01
9.979785992232731440e-01,1.001042703027829273e+00,1.005717999999999890e+00,9.986419999999999186e-01,9.986339999999997996e-01,9.985619999999998386e-01,1.000555999999999779e+00,9.938819999999998211e-01,9.989960000000003282e-01,9.985680000000001222e-01,9.999880000000003211e-01,9.999800000000000910e-01,1.000013999999999958e+00,9.999660000000000215e-01
9.979120705782350553e-01,1.001117730985784382e+00,1.006107999999999780e+00,9.984179999999999167e-01,9.985379999999998146e-01,9.984339999999998216e-01,1.000573999999999852e+00,9.933919999999998307e-01,9.989220000000003097e-01,9.984720000000001372e-01,9.999940000000002716e-01,9.999840000000000950e-01,1.000025999999999859e+00,9.999640000000000750e-01
9.977480358365424795e-01,1.001193445235240453e+00,1.006507999999999736e+00,9.982879999999999532e-01,9.984439999999997761e-01,9.983199999999998742e-01,1.000695999999999808e+00,9.929439999999998268e-01,9.987980000000002967e-01,9.983560000000001322e-01,1.000016000000000238e+00,9.999900000000000455e-01,1.000027999999999917e+00,9.999800000000000910e-01
9.976184031151035247e-01,1.001276331057571856e+00,1.007011999999999796e+00,9.982619999999999827e-01,9.983339999999997216e-01,9.981939999999999147e-01,1.000777999999999723e+00,9.924699999999998523e-01,9.987360000000002902e-01,9.982180000000001607e-01,1.000014000000000181e+00,1.000008000000000008e+00,1.000033999999999867e+00,9.999840000000000950e-01
9.973851379260326722e-01,1.001362438705310165e+00,1.007425999999999711e+00,9.982199999999999962e-01,9.982199999999997742e-01,9.980819999999999137e-01,1.000797999999999632e+00,9.920479999999998189e-01,9.986560000000003212e-01,9.980720000000001813e-01,1.000000000000000222e+00,1.000019999999999909e+00,1.000023999999999802e+00,9.999760000000000870e-01
