1.008313732190698975e+00,1.014109794047191704e+00,9.982951576250733705e-01,1.002455618946845872e+00,9.864876637174648799e-01,1.006396642856355328e+00,9.833584417552015955e-01,9.897684573508680472e-01,9.948918667010890893e-01,9.841689632448445968e-01,9.891966946734166433e-01,9.945103067908063199e-01,9.955492292663898901e-01,9.964373402812263247e-01,1.000959499703582001e+00,9.926233686977895543e-01,1.004664089746156064e+00,1.001322784673881472e+00,9.929520304884820181e-01,9.872447284768168796e-01,1.001469760748757043e+00,1.000239421913401205e+00,1.006521114506234937e+00,9.909991827111015450e-01,1.010632599087500916e+00,9.597920216534135962e-01,9.982083305929729811e-01,1.010332152388263571e+00,9.574715758894006834e-01,1.017340285681950451e+00,9.951952355278049778e-01,1.000365239186784327e+00,1.015090334578039988e+00,1.000208641714201985e+00,1.000280105914895135e+00,9.997406773980725969e-01
1.017995212555004247e+00,1.029320472195384362e+00,9.971521383055202969e-01,1.004833326864138066e+00,9.719799168889646790e-01,1.013224074261032559e+00,9.660102239019182635e-01,9.787940774002822364e-01,9.896292956382622963e-01,9.659817383820321623e-01,9.767139876206175630e-01,9.890992919582364262e-01,9.913601122012105638e-01,9.927564709057914438e-01,1.002393303368979804e+00,9.840692257061035564e-01,1.010964347957212350e+00,1.002782815542211159e+00,9.845334284949036618e-01,9.750182898859859337e-01,1.003226290193424353e+00,1.000385677373153648e+00,1.012812431408216529e+00,9.807159333445870653e-01,1.021413818582651123e+00,9.168221431606777827e-01,9.967507304966872761e-01,1.021450367613675247e+00,9.145426639130420643e-01,1.036293819401510108e+00,9.895190676008797093e-01,1.002243820395247509e+00,1.031366401379261388e+00,1.000229743792745429e+00,1.000358309610994256e+00,9.995638153212489385e-01
1.028312793895336030e+00,1.045734046296323605e+00,9.960575520079821832e-01,1.007846211574285444e+00,9.560805771064581071e-01,1.020297782697708211e+00,9.466444744403703648e-01,9.659555041000773556e-01,9.850161525391704087e-01,9.454178330188761636e-01,9.629985808994038221e-01,9.825331393719376472e-01,9.869394510126531239e-01,9.894578573960728374e-01,1.000728003221023066e+00,9.748729969550894436e-01,1.016431112393149760e+00,1.003988490256184196e+00,9.748396861005548253e-01,9.640943016152210276e-01,1.004635932434197354e+00,1.000653910996055718e+00,1.018421039027255670e+00,9.709451005497677922e-01,1.032868683724461834e+00,8.729332454293893262e-01,9.947612652316963899e-01,1.032662671125875509e+00,8.715062070399489658e-01,1.056514613898139388e+00,9.825259921819567976e-01,1.005755600378369641e+00,1.047768944294546367e+00,1.000774122146991019e+00,1.000866132950226639e+00,1.000163049708007623e+00
1.039134900119759175e+00,1.065122372900883629e+00,9.953698030953697096e-01,1.011023014692699284e+00,9.399818178731584872e-01,1.027656652857070974e+00,9.249410571405675130e-01,9.513469995238351684e-01,9.809511368020922273e-01,9.249061175009261060e-01,9.484806015258029355e-01,9.759885123707440213e-01,9.822867385094974368e-01,9.865887906774327698e-01,1.000916845564090885e+00,9.633906060935065740e-01,1.023502717470498258e+00,1.004941053955500152e+00,9.628331692516104434e-01,9.557872401097569082e-01,1.005959446420266357e+00,1.001904095175467413e+00,1.023832085687985227e+00,9.602035796266388257e-01,1.043766162519000007e+00,8.304458622786297095e-01,9.926173184706806873e-01,1.043708542430804798e+00,8.289058516535914301e-01,1.077986217755249054e+00,9.755983770295542090e-01,1.011709435455016903e+00,1.065046472623756735e+00,1.000925271998635235e+00,9.999421708057933955e-01,9.996386454133604493e-01
1.050811281304583567e+00,1.086385222965713382e+00,9.953165267711532316e-01,1.015102434139401044e+00,9.232303879754936160e-01,1.035447261211019709e+00,9.031123398007897540e-01,9.349237837455989242e-01,9.769424726483458832e-01,9.021026551849455899e-01,9.320907143676325779e-01,9.692588155793032678e-01,9.784384495618011490e-01,9.843210839121987465e-01,1.004015491790237524e+00,9.514877902995906300e-01,1.032026011389916453e+00,1.006225608872624244e+00,9.501005092579778433e-01,9.500067481655349866e-01,1.007209222508522517e+00,1.003604163851069320e+00,1.028740369845665414e+00,9.488704405287166077e-01,1.053914470128687109e+00,7.899689286301814217e-01,9.908570688686189065e-01,1.053834373424184179e+00,7.890394209095562550e-01,1.099846798288823591e+00,9.683191781595141823e-01,1.020013183410413582e+00,1.082808852512538333e+00,1.000979558997743268e+00,1.000271220982220211e+00,9.993414692900063345e-01
1.062678561218914464e+00,1.110266624088873444e+00,9.957621105736909062e-01,1.018904127374336444e+00,9.064291852231216584e-01,1.041991459253139629e+00,8.803167460640536346e-01,9.186624024189433690e-01,9.737800394371252111e-01,8.787673254345031992e-01,9.177223235969435011e-01,9.618928389961354242e-01,9.740403986493580968e-01,9.830925516248043561e-01,1.008704796173004681e+00,9.385966411252286701e-01,1.039810018883262632e+00,1.008045136679832199e+00,9.370523636795979883e-01,9.468128722287463273e-01,1.008794424041727700e+00,1.006183960192014393e+00,1.033609604553373584e+00,9.365602564735281410e-01,1.062118618947834436e+00,7.534643514921618435e-01,9.893895243197812217e-01,1.062753702621931584e+00,7.525009715580041059e-01,1.122301568072558320e+00,9.606564422150679627e-01,1.030213783309152697e+00,1.100321705514964110e+00,1.000241790352541571e+00,9.997125839368854461e-01,9.998087502410782923e-01
1.075399256984162388e+00,1.134426367657403567e+00,9.968905999866395362e-01,1.023956877266342547e+00,8.906711157066766749e-01,1.048900180128295112e+00,8.586257743680358878e-01,9.025232165504654125e-01,9.715296064464784553e-01,8.564290617924605886e-01,9.012202303986540652e-01,9.544536347432113210e-01,9.692159603760267528e-01,9.824096070767790456e-01,1.013730251301666163e+00,9.243950982003426020e-01,1.046997981261943655e+00,1.009345707712989260e+00,9.228417346747855854e-01,9.468052759988313527e-01,1.009915746708346829e+00,1.008782412789750893e+00,1.038376699170083350e+00,9.246950683627105372e-01,1.069494619731698126e+00,7.209262748706086743e-01,9.885753928090308396e-01,1.069692744661810746e+00,7.198977581793353231e-01,1.145220470277899416e+00,9.526917978711891832e-01,1.042071851275618855e+00,1.118737604628057936e+00,9.999283301068205843e-01,1.000031259550002938e+00,9.991585643638688508e-01
1.088245304528613122e+00,1.160617563786463524e+00,9.979803429819761318e-01,1.029448728917848443e+00,8.754321603336562285e-01,1.055777570162011569e+00,8.355066414835127242e-01,8.850829957604321452e-01,9.697353682911772355e-01,8.333417712863476767e-01,8.837356254385939636e-01,9.474496802912502069e-01,9.655110237780214488e-01,9.820852038168037534e-01,1.017625562212460588e+00,9.100854463131550220e-01,1.055614210665235086e+00,1.010544707297143407e+00,9.080318113166079286e-01,9.495227674151373032e-01,1.011120638010179595e+00,1.011721805594498313e+00,1.042798676286223802e+00,9.130201674612286045e-01,1.075826518962507139e+00,6.916693719584832145e-01,9.874058801397253005e-01,1.075592336490533985e+00,6.909695276032281619e-01,1.168254217943254902e+00,9.451936010279582412e-01,1.056199168588016324e+00,1.136038393303926197e+00,1.000439388664663198e+00,1.000689719699712876e+00,9.987699867135418907e-01
1.101668001269119124e+00,1.187106826037274798e+00,1.000518233335560003e+00,1.034748876213463786e+00,8.609946304556536090e-01,1.062956480018533822e+00,8.124993556234032521e-01,8.700981522215870401e-01,9.684872915113763581e-01,8.103633267005481144e-01,8.689103540422039584e-01,9.400755852137809843e-01,9.617548056064441075e-01,9.831395348438034532e-01,1.022828242375425800e+00,8.948559369378705775e-01,1.064426991448365056e+00,1.011428994353087862e+00,8.930669073165696803e-01,9.544411391560552183e-01,1.012590650521016045e+00,1.014838880145600086e+00,1.046956219913571129e+00,9.009011981824278648e-01,1.079656611020149093e+00,6.690747695760476121e-01,9.867135867345460110e-01,1.080164482216631638e+00,6.670623168283297266e-01,1.190502206007835628e+00,9.374839833163286507e-01,1.071196686728531633e+00,1.153572364540221828e+00,1.001924065918071038e+00,1.000871314972147763e+00,9.993741916917068258e-01
1.114608730314724294e+00,1.213646336529738967e+00,1.003613103442315913e+00,1.040655128465459267e+00,8.474575314790081526e-01,1.069376273919840470e+00,7.894418960899272086e-01,8.539864757552898533e-01,9.676360520050589775e-01,7.877008821390275584e-01,8.542763232681458430e-01,9.331905597950372888e-01,9.583350862973010198e-01,9.852446144666842098e-01,1.030983455709137520e+00,8.802320446766618289e-01,1.072524443540820327e+00,1.012446081009263033e+00,8.762017666574919428e-01,9.631867346102329641e-01,1.013524353291938462e+00,1.019365252062415683e+00,1.050242788014922768e+00,8.886259381422544346e-01,1.081625169657761676e+00,6.509939748772793910e-01,9.857178798088003235e-01,1.082402455359426474e+00,6.492594639987668836e-01,1.212458820267868553e+00,9.303501979499541052e-01,1.086649622597638087e+00,1.170862623514968393e+00,1.002293906322136552e+00,1.001371945356638760e+00,1.000274377591605202e+00
