9.805200000000000582e-01,9.998000000000000220e-01,9.792800000000000393e-01,9.928399999999999448e-01,9.803600000000000092e-01,9.971999999999999753e-01,9.731199999999999850e-01,9.412180970348186237e-01,9.734179739504773554e-01,9.316266443365374128e-01,9.808170946034373561e-01,9.187466935702738313e-01,8.986046429038830885e-01,9.704035173881604415e-01,1.011012477335672344e+00,9.886187839029901836e-01,1.011379850165165406e+00,9.852120056444556573e-01,1.014619360398483217e+00,9.911281065057641060e-01,9.918789979533105816e-01,9.882525282100929065e-01,9.683029361554725822e-01,9.945359626994070279e-01,9.760242204788575071e-01,9.868472954635563177e-01,9.534402365230871812e-01,9.726938170924258609e-01,1.050208589356874223e+00,9.527288560123468031e-01,1.040462056203397934e+00,9.592116310438019156e-01,1.038307432588107870e+00,9.779466540357646398e-01,9.752405039511360396e-01,9.993340082969655036e-01,9.901944759841511123e-01,1.002421457488751999e+00,1.001417219588523366e+00,1.005849609973166636e+00,9.835867316233579682e-01,1.015861597233709723e+00,9.826088989974661736e-01,9.938320972882754845e-01,9.957541194567312015e-01,1.002832373323267134e+00,1.004421364161008245e+00,9.924888383085365140e-01,1.004235563610677673e+00,9.873919660824639344e-01,9.917913827505134838e-01,9.925852848363212466e-01,9.848725434223114528e-01,1.006421856027905459e+00,1.000316898140551469e+00,9.773107285099246200e-01,9.949976616342326441e-01,9.963935675504375089e-01,1.005606024644767560e+00,1.001611223138510365e+00,9.961309159329329033e-01,9.816699018189012360e-01,9.995551552057728717e-01,9.906089297189735188e-01,1.009901568441180730e+00,9.876442349461488357e-01,9.974664502847589986e-01,9.952801031708389257e-01,1.010396807018411502e+00,9.914733127547964431e-01,1.013972265338131340e+00,1.001373868717940763e+00,1.008899194469329075e+00,1.007103787397699124e+00,1.006318379215502379e+00,1.008225104556150997e+00,1.011647362828925534e+00,9.991960483246684621e-01,9.949637469626263497e-01,9.987576082959558343e-01,9.962370999310656838e-01,9.916770181274157103e-01,9.945883190177865485e-01,9.944692051797202614e-01,1.008689796239101044e+00,9.410389719056450053e-01,9.921384716560582850e-01,9.484143905739782499e-01,1.005194711020225729e+00,1.002461000481938092e+00,9.465027573063398147e-01,1.000718225748424395e+00,9.986657119340710542e-01,1.001739275998003276e+00,9.973774314618700787e-01,1.007963483696353801e+00,9.897056801265560200e-01,1.003397067103181106e+00,9.821322919807159435e-01,9.445675059641429616e-01,9.640959779564753918e-01,9.740094443900312315e-01,9.709195624686347559e-01,1.005977447652909529e+00,9.578791682465150892e-01
9.682000000000000606e-01,9.966800000000000104e-01,9.740800000000000569e-01,9.885199999999999543e-01,9.699200000000000044e-01,9.907199999999999340e-01,9.576000000000000068e-01,9.021914968336562923e-01,9.683251345445704761e-01,8.911479448387122915e-01,9.804311686369728829e-01,8.678983211707693712e-01,8.524980207420016498e-01,9.640767143225060787e-01,1.020080775189219580e+00,9.910803331490254386e-01,1.017051476410514521e+00,9.841191901095658334e-01,1.016643014097112996e+00,9.892816839702518461e-01,9.851005416907379075e-01,9.810002686493638491e-01,9.478151699000070263e-01,9.848061133702639136e-01,9.516261434695394428e-01,9.710627539911244055e-01,9.214379715640184099e-01,9.552958627087566601e-01,1.075043934816940938e+00,9.239514326060171978e-01,1.072906097855735874e+00,9.397535511258032770e-01,1.051153113553735086e+00,9.717642909122001793e-01,9.724389223844189800e-01,9.933532486427084640e-01,9.843740182479006062e-01,9.991029588475248691e-01,9.973459500826301616e-01,1.007017337638214105e+00,9.771490997230504183e-01,1.019554282968611281e+00,9.765692136476091800e-01,9.957846380383774676e-01,9.917316072932201854e-01,9.895330505511988894e-01,1.011093601675427722e+00,9.751098973272682713e-01,1.011210991467198061e+00,9.791215048939926335e-01,9.884447870338493036e-01,9.987314906683520954e-01,9.772356051226562812e-01,1.007987337675805284e+00,9.878103099781624374e-01,9.665753660734162089e-01,9.935398103061880981e-01,9.934295940442343653e-01,1.003215541444390402e+00,9.988234272472535924e-01,9.891825239396289104e-01,9.717048571768257537e-01,9.858726623574931569e-01,9.758842828283769144e-01,1.017228098825157412e+00,9.811002718820978075e-01,1.002765048753897492e+00,1.000872883231411326e+00,1.020953506746010708e+00,9.902675920143658717e-01,1.028416950232377669e+00,1.006065402934614106e+00,1.020008769062261011e+00,1.014399509107475117e+00,1.011915848835553966e+00,1.021754449704473044e+00,1.023189407530862738e+00,1.005191214346131456e+00,9.993293089118705508e-01,9.962136949424168497e-01,9.934494149783807959e-01,9.814761658086389451e-01,9.908322957437778467e-01,9.900711379227995490e-01,9.875931034648024465e-01,9.132929469513695331e-01,1.001937773042765434e+00,9.549087405339327095e-01,9.734526277315740384e-01,9.593868861203309617e-01,9.853517094643533536e-01,9.961957374856248437e-01,1.001005543944342602e+00,1.003246588989902710e+00,9.897214347111460420e-01,1.009341009174480774e+00,9.716181068301220636e-01,1.008150312558036443e+00,9.641347935926561918e-01,9.143852568522217172e-01,9.597096355248284638e-01,9.519044130892788669e-01,9.258541236921496997e-01,1.007941480353969910e+00,9.531080316118232254e-01
9.604400000000000714e-01,9.936800000000000077e-01,9.670800000000000507e-01,9.789599999999999413e-01,9.638400000000000301e-01,9.854399999999999826e-01,9.450800000000000312e-01,8.692367602977497665e-01,9.586696642372402044e-01,8.485381217023344469e-01,9.819512886600971768e-01,8.331089843719579058e-01,8.183174486236508560e-01,9.334457379265048704e-01,1.022254720997082256e+00,1.000879277594146410e+00,1.014714546000620166e+00,9.830249653647298302e-01,1.016468783764737704e+00,9.965101909730524898e-01,9.781648750500477885e-01,9.753828120648309064e-01,9.292675136636242561e-01,9.808405905296549987e-01,9.367099512705947539e-01,9.559850761428576593e-01,8.953504767649573814e-01,9.413560603642191493e-01,1.093624967470226084e+00,9.127689313919619130e-01,1.086259763604245254e+00,9.312945961593042110e-01,1.061660691264203260e+00,9.662071905731515198e-01,9.701044823519839877e-01,9.865317747319978237e-01,9.804722001526844366e-01,9.957017736603204217e-01,9.958024215211593866e-01,1.007520025424361920e+00,9.666665372777292209e-01,1.019097034313674932e+00,9.560281679458848547e-01,9.844281593156570809e-01,9.924696037429435735e-01,9.992146331060093312e-01,1.013138655866863358e+00,9.539968302054611105e-01,1.024746880195877896e+00,9.710248130827860980e-01,9.837689230575972221e-01,9.980996168665123847e-01,9.681531612482953131e-01,1.010694788626790075e+00,9.808675518893698042e-01,9.602296694558025703e-01,9.987454079004360885e-01,9.955734416148284138e-01,1.000736884011361516e+00,9.936629232295371983e-01,9.846281925241213706e-01,9.590100932658722765e-01,9.768209123337484590e-01,9.657148302915830040e-01,1.022627308540720703e+00,9.691019945145182835e-01,1.011267105097270136e+00,9.990885704098186881e-01,1.021096237268806384e+00,9.935104716613266662e-01,1.039477198761901366e+00,1.018759356978935937e+00,1.020368096708069050e+00,1.027787377808634606e+00,1.010344877371277983e+00,1.034896502857993728e+00,1.029823783039322205e+00,1.005617307575604746e+00,1.000534381436691822e+00,1.000016391216575817e+00,9.931599984133033798e-01,9.830375472617469690e-01,9.837124806018765488e-01,9.824573945517574014e-01,9.822080431612830731e-01,8.546616876895717363e-01,1.038701178993852725e+00,9.483915509422040646e-01,9.249192294200754283e-01,8.772798904874501424e-01,1.091230264647197856e+00,9.992068239220485149e-01,9.988221524867472167e-01,1.001779568057231451e+00,9.879958979888258108e-01,1.009000338745872583e+00,9.660224906547114632e-01,1.019243069998043261e+00,9.791012814976617351e-01,9.327734181653113410e-01,8.974450514335289286e-01,9.795267727392620305e-01,9.126411218006466042e-01,1.010921776111503023e+00,9.280466274279977057e-01
9.596000000000001195e-01,9.852400000000000047e-01,9.737200000000000299e-01,9.710799999999999432e-01,9.597999999999999865e-01,9.833999999999999408e-01,9.374400000000000510e-01,8.446474067118014961e-01,9.486451410182437094e-01,8.349100505565677510e-01,9.843094143750473757e-01,7.945010840000698016e-01,7.962778379525016215e-01,9.385597095306503768e-01,1.026618959823735633e+00,9.994049701118594697e-01,1.013513984547867341e+00,9.907250382616480389e-01,1.018542459134298417e+00,1.004348518760636688e+00,9.757826143090478910e-01,9.663932114975126719e-01,9.191128956904326408e-01,9.762956164418650218e-01,9.181761653548116131e-01,9.484890032373282098e-01,8.773635934967340955e-01,9.233639610772899076e-01,1.100221843310875691e+00,9.044815631709551829e-01,1.097863218488599912e+00,9.259690339633748213e-01,1.073349439320535392e+00,9.659128587293465129e-01,9.690161392285960851e-01,9.718129400152243358e-01,9.760848958114212159e-01,9.952026663396819073e-01,9.913524488386097344e-01,1.010602579709715565e+00,9.632823676416528702e-01,1.022881664712892436e+00,9.434929021030822316e-01,9.681352218768605189e-01,9.855246621758084746e-01,1.005498458500357462e+00,1.024042999624454220e+00,9.345752786524446076e-01,1.039190373812391321e+00,9.648758796644918423e-01,9.752622415598323213e-01,1.005959375905212339e+00,9.626106799342131204e-01,1.006310522636348459e+00,9.679499066580401490e-01,9.588928170803119322e-01,9.983804690518943703e-01,9.957116775827798971e-01,9.895422212528501849e-01,9.877234184872951683e-01,9.848999146899987123e-01,9.502105610244941936e-01,9.688777426452719332e-01,9.543099748952311723e-01,1.018768649937058068e+00,9.749380200804587115e-01,1.018512409375138761e+00,9.946510640169459183e-01,1.021936759066966349e+00,9.972819395197503045e-01,1.044596672946230154e+00,1.032178189778542476e+00,1.020628634905743404e+00,1.040041644067741800e+00,1.013901653990247675e+00,1.043694375535203944e+00,1.038799628286792620e+00,1.011832501648136207e+00,1.003327724885074268e+00,1.005932353281026925e+00,9.875129026990970837e-01,9.893900755014867210e-01,9.753714848252738046e-01,9.807944124410139519e-01,9.716258755277838999e-01,8.487552425940996237e-01,1.056627167268548995e+00,9.153576591381824556e-01,9.212030180781480837e-01,8.461549850941046946e-01,1.132722829871778636e+00,1.003542344903461059e+00,1.004590841529337641e+00,1.001592106277051641e+00,9.867812952845126384e-01,1.011786131343495931e+00,9.575972175381607387e-01,1.024798717664749947e+00,1.010690235668299630e+00,8.928583193710055710e-01,8.654512016140593067e-01,1.007411683046210094e+00,9.053482733246230874e-01,9.927603249158136745e-01,9.111264793611741908e-01
9.598000000000000975e-01,9.795599999999999863e-01,9.737600000000000700e-01,9.692799999999999194e-01,9.611600000000000144e-01,9.855199999999999516e-01,9.293600000000000749e-01,8.231699485793313453e-01,9.335771825204456364e-01,8.160257118349949490e-01,9.677323428762437674e-01,7.718948747328990834e-01,7.624773202901622415e-01,9.243477916833146013e-01,1.024898876728935315e+00,1.003921896062348829e+00,1.008223898842662170e+00,9.947105800998689018e-01,1.016676293575274004e+00,1.005986687637604016e+00,9.844307729896993875e-01,9.630457498366545854e-01,9.036093254317868473e-01,9.687003318254613360e-01,9.023918224498943541e-01,9.441392992029281617e-01,8.558893179805502349e-01,9.119740819043182789e-01,1.112509324121208731e+00,8.941267352706704363e-01,1.109589306334336056e+00,9.224506553822653387e-01,1.077155810437356420e+00,9.706631845513818968e-01,9.627291933336995511e-01,9.721885292605730866e-01,9.764799579655308870e-01,9.895224443658549029e-01,9.898076957228036932e-01,1.005203129709529408e+00,9.612096645448615639e-01,1.027479292815250744e+00,9.315673947997568094e-01,9.617123652759718144e-01,9.828225973011900374e-01,1.003149643143420588e+00,1.027742732510285029e+00,9.187204742872172591e-01,1.049084249587657780e+00,9.676584129773604381e-01,9.689785278557822013e-01,9.979767298096843264e-01,9.584351266165713756e-01,1.012276842348166950e+00,9.533041873851452186e-01,9.612642124576034064e-01,9.924620929902009392e-01,9.945893744130704928e-01,9.911517645955302269e-01,9.830321782132682706e-01,9.824321161861178098e-01,9.448068742694775146e-01,9.681864064697857097e-01,9.390400826500484577e-01,1.023680872325309910e+00,9.667833301431928428e-01,1.018550659158189431e+00,9.996072646733643596e-01,1.025822653998530676e+00,1.004252255159604479e+00,1.042406906782660236e+00,1.041728496402870796e+00,1.028149630628699907e+00,1.046572145154859967e+00,1.013324587169938340e+00,1.047423294577626951e+00,1.047048254759835872e+00,1.019734976340409327e+00,1.004419013964795937e+00,1.013559522830519199e+00,9.822891082982040389e-01,9.906622730724086168e-01,9.706684172692715551e-01,9.783216668682486183e-01,9.602870890571691964e-01,9.328370429978208866e-01,1.007509159084844841e+00,9.558607817169526566e-01,8.993436055173320565e-01,8.365846554871309015e-01,1.165197033261680559e+00,1.008668119889670978e+00,1.006177660030020071e+00,1.004075949314941374e+00,9.918471040906485792e-01,1.015455610093031646e+00,9.476499725606704061e-01,1.030074341891081380e+00,1.021432316263030549e+00,8.909830360163881746e-01,8.394557252709006212e-01,1.067129936536652002e+00,9.073565631420180688e-01,9.841578520136476937e-01,8.995569916000111244e-01
9.611200000000000854e-01,9.743199999999999639e-01,9.722000000000000641e-01,9.630399999999998961e-01,9.609199999999999964e-01,9.823999999999999400e-01,9.297600000000000309e-01,8.087500262038876953e-01,9.333273661585675951e-01,8.113071636602899872e-01,9.530516818533388834e-01,7.409037360588480725e-01,7.292947246369972936e-01,9.075754428721879430e-01,1.021942216135580450e+00,1.009452414555672028e+00,1.010723845979445423e+00,9.943910826642872181e-01,1.020234135659399577e+00,1.008176919042224284e+00,9.895109271987350130e-01,9.519257049526642644e-01,8.904455253777487922e-01,9.612252497026848586e-01,8.910092146040146099e-01,9.382219901240541615e-01,8.431406352426648043e-01,8.979901288768703527e-01,1.120171475511674952e+00,8.911130604339023709e-01,1.113166334607796681e+00,9.221197410842937314e-01,1.073000663333824045e+00,9.774030504521455942e-01,9.588754162454808938e-01,9.648859426947968831e-01,9.727920643369316611e-01,9.845401517891482213e-01,9.859358310606861631e-01,1.003864508962240887e+00,9.598582530144679215e-01,1.027007721312246602e+00,9.150667313077727183e-01,9.587874639201379168e-01,9.790221035603997590e-01,1.004647587038313139e+00,1.030584223264078725e+00,8.980084910878879390e-01,1.065030612447152913e+00,9.675306068869938825e-01,9.594107066991137689e-01,9.939465008107529753e-01,9.541037839601850257e-01,1.010231439215770965e+00,9.486807474825373898e-01,9.673744707641689367e-01,9.959956442303200541e-01,9.979719894460433727e-01,9.886266355884197887e-01,9.691806610208616446e-01,9.793577261769096376e-01,9.375041873258720404e-01,9.549966605932286301e-01,9.318334776825210053e-01,1.021584896604347481e+00,9.653076138603056133e-01,1.032072504058292761e+00,9.943385644053340799e-01,1.026723151235393372e+00,1.010405838038951121e+00,1.040050689208791068e+00,1.049081112718806885e+00,1.026009327845397001e+00,1.054351559114011572e+00,1.014905492534211584e+00,1.048144914073108058e+00,1.054819018671885100e+00,1.020893237819383792e+00,1.007869152303308535e+00,1.015758070075875485e+00,9.748918030741285934e-01,9.947244913475719041e-01,9.742772240123536154e-01,9.756951577336653303e-01,9.802971585289962375e-01,9.673513390914599830e-01,9.785561260785777815e-01,9.834741985210943005e-01,8.905106675554631535e-01,8.724288786844638377e-01,1.120829523796335936e+00,1.013365740220591116e+00,1.004593818513796144e+00,1.005599368943336236e+00,9.892648524107245933e-01,1.016828735786548865e+00,9.428688606399853178e-01,1.033430421431650093e+00,1.033235612428257566e+00,8.291787715795921887e-01,8.639895342884149620e-01,1.091761771594336627e+00,8.652685044817076676e-01,9.595257101264835775e-01,9.242412428341523212e-01
9.650000000000000799e-01,9.725999999999999091e-01,9.732400000000001050e-01,9.621199999999998642e-01,9.563599999999999879e-01,9.821999999999999620e-01,9.286400000000000210e-01,7.774387672059926979e-01,9.184840110195594542e-01,7.901421672122940221e-01,9.326431046665500935e-01,7.163960980628387709e-01,7.039057476068342201e-01,8.985475626250124526e-01,1.017710947076218897e+00,1.011653550875818208e+00,1.012453682328142923e+00,9.983577775932231946e-01,1.023400894061220923e+00,1.005640114635986127e+00,9.906542044875089603e-01,9.485047510782412816e-01,8.767560157729512582e-01,9.576971813950795331e-01,8.780326338608831493e-01,9.359718369173647412e-01,8.261292504581799756e-01,8.880819058039823855e-01,1.133513673351313145e+00,8.789367973713221316e-01,1.123789630739578715e+00,9.165857984375014311e-01,1.080840479846380875e+00,9.819929932861967137e-01,9.533254263098072112e-01,9.607819697315153062e-01,9.778844094635330553e-01,9.819921787001745228e-01,9.832411034744940048e-01,1.001749391022981772e+00,9.512383951120808590e-01,1.025616615669814102e+00,8.975175857246145972e-01,9.485137313725701125e-01,9.721262150758105403e-01,1.015910945672892307e+00,1.033369123055479788e+00,8.841583236488530506e-01,1.074242114030016015e+00,9.590201496315351459e-01,9.501452551338951391e-01,9.994111532885713300e-01,9.459752530317180330e-01,1.000892268717829658e+00,9.476365361104719387e-01,9.690982136664381130e-01,9.938041353106819020e-01,9.964655780144447972e-01,9.902523078572535997e-01,9.573503907470254370e-01,9.730332656926758972e-01,9.256190543762733425e-01,9.476570149254621711e-01,9.183143006164433686e-01,1.025140112600097630e+00,9.645780785358761822e-01,1.036076798038232383e+00,9.847946842259219791e-01,1.037903903923693694e+00,1.018683059995113549e+00,1.038508313239922209e+00,1.055796169798090656e+00,1.028933399788836800e+00,1.060443083839912592e+00,1.014834008861163817e+00,1.054479970477950390e+00,1.060733008204846728e+00,1.029713163440726609e+00,1.013883541506337638e+00,1.023556106186542136e+00,9.761486193699416836e-01,9.879798748174423162e-01,9.694975178403661964e-01,9.740601585682444608e-01,9.782388589350373698e-01,1.056605496484495310e+00,8.892845430621134639e-01,1.009239017799028915e+00,9.299660154045515936e-01,9.002114590986558529e-01,1.069111511454235330e+00,1.016048617018630251e+00,1.006388622842541603e+00,1.008095731098483272e+00,9.903244761067858670e-01,1.022831968920996815e+00,9.390643068906258106e-01,1.041055880970982894e+00,1.058577975894249068e+00,8.132430215098430670e-01,8.586742077878740664e-01,1.052027335094382510e+00,8.971568813866745984e-01,9.508515130910515367e-01,9.204053203795070637e-01
9.658400000000000318e-01,9.782399999999998874e-01,9.747600000000000708e-01,9.596799999999998665e-01,9.559600000000000319e-01,9.785599999999999854e-01,9.287600000000000300e-01,7.553665805893741148e-01,9.051480133310541021e-01,7.697684652026649532e-01,9.153312281923857707e-01,6.936489932207180464e-01,6.856179696543659441e-01,9.057028538701745735e-01,1.015463027480992153e+00,1.017708935712988039e+00,1.007972668838513552e+00,9.986910549004147652e-01,1.030955516027439733e+00,1.003711709682771902e+00,9.996248444678265122e-01,9.440734705401250260e-01,8.697803015182583586e-01,9.489447424400870856e-01,8.641956695143064859e-01,9.300161055287549106e-01,8.100016017418214531e-01,8.804004850964968210e-01,1.147909232941375590e+00,8.714156972216370312e-01,1.132535001399324281e+00,9.100405057120706243e-01,1.087935474336310104e+00,9.778959830143253429e-01,9.509082264777739546e-01,9.537164453508975015e-01,9.816294494120788583e-01,9.835385162053725816e-01,9.835517328627979561e-01,9.950613991915677747e-01,9.514407381119460716e-01,1.026730455078235016e+00,8.834877334210838873e-01,9.463008740511337225e-01,9.712532565660851880e-01,1.019761014609489314e+00,1.028588094105835404e+00,8.703245879199908996e-01,1.084974080443120048e+00,9.620591032613508009e-01,9.598861687090530781e-01,9.984854949907174815e-01,9.389508201984645419e-01,1.006451091143561793e+00,9.372395152468786517e-01,9.698954890892659275e-01,9.956306961241438991e-01,9.930963475616068070e-01,9.893141805536598277e-01,9.489925846324528402e-01,9.699111994974347617e-01,9.143505014660809893e-01,9.361781643666454711e-01,9.134717605241674532e-01,1.029159477421469182e+00,9.631301920742667555e-01,1.039154019873298695e+00,9.880210820309651698e-01,1.032005983495544177e+00,1.023179750413998113e+00,1.035463972865760640e+00,1.064866610398782276e+00,1.025718018325082248e+00,1.068890458090176576e+00,1.015912237397448958e+00,1.051637196947926567e+00,1.066294888357497639e+00,1.030393276035409977e+00,1.024494684414001933e+00,1.028347735059971457e+00,9.741890728843348723e-01,9.827320089772899614e-01,9.656890172225413016e-01,9.729857437150093435e-01,9.932062067625352375e-01,1.062775976569696024e+00,8.549225793277817065e-01,1.082952732161864606e+00,8.866758453824640229e-01,9.402045193869353890e-01,1.044935404297634207e+00,1.014031013294502737e+00,1.007511300821776867e+00,1.008903380985680887e+00,9.946244186270960519e-01,1.025712925178310142e+00,9.407049606201548508e-01,1.040688586849452646e+00,1.062119712405644956e+00,7.808510915369354377e-01,8.214949533136355342e-01,1.080037823506303729e+00,9.274056697830018736e-01,9.757219434292976334e-01,8.812325608209135019e-01
9.743200000000000749e-01,9.788399999999999324e-01,9.770400000000000196e-01,9.587199999999999056e-01,9.542800000000000171e-01,9.788000000000000034e-01,9.258000000000000673e-01,7.413879053364986760e-01,8.973721972996677732e-01,7.688698980529198312e-01,9.058114247218507220e-01,6.762172789305831433e-01,6.761365056781158955e-01,8.815878019751781647e-01,1.016010143369494578e+00,1.024139975727166529e+00,1.005956950929427496e+00,1.002827181167805781e+00,1.029890072252013011e+00,1.011226457206461982e+00,9.923659711822175877e-01,9.367369586388564207e-01,8.623969855538454743e-01,9.422431039839581635e-01,8.556864551437285416e-01,9.284286518539449640e-01,7.937883816433084494e-01,8.763868697508152561e-01,1.152500879513037146e+00,8.716826568920221785e-01,1.133693713689935878e+00,9.083841986625795784e-01,1.095495861078895405e+00,9.770653543383599482e-01,9.473213423963292579e-01,9.471264784429060946e-01,9.824309139740761143e-01,9.822312728790071334e-01,9.812050009665794770e-01,9.965197974501809330e-01,9.563700729810091783e-01,1.030665988329120708e+00,8.758150211394921669e-01,9.439273946550551520e-01,9.645074882317380416e-01,1.016163637519525098e+00,1.027357304650831749e+00,8.615274789088115392e-01,1.092429825230918583e+00,9.556251914835890426e-01,9.529926757374311830e-01,9.979834332081262138e-01,9.350599371117389591e-01,1.006369061255807162e+00,9.334397421682401053e-01,9.678212372948359343e-01,9.949058902505836244e-01,9.951445464939939756e-01,9.941963431352306424e-01,9.432064286081499604e-01,9.618536822969563360e-01,8.952206548491302707e-01,9.380788710668847008e-01,9.159378201345252934e-01,1.030699180745372923e+00,9.627333457574456244e-01,1.046726333956645272e+00,9.808799555573716189e-01,1.036899728390577646e+00,1.021457024205725483e+00,1.028927887384360140e+00,1.069567908386475308e+00,1.027031245095477274e+00,1.072005295357912003e+00,1.009364030233901754e+00,1.058408802240711433e+00,1.069666269789131263e+00,1.031972550884652451e+00,1.033085401298805772e+00,1.036709020184741981e+00,9.749749140893213539e-01,9.795256630389104213e-01,9.641142694091829890e-01,9.681238246099064249e-01,1.005007414321350101e+00,1.071815732882535732e+00,8.672456622390966041e-01,1.125558778958077877e+00,8.498707847692310580e-01,9.927733918784527045e-01,1.005928504789710187e+00,1.017716917582129232e+00,1.011801032309051385e+00,1.012139094746814738e+00,9.937233744754996323e-01,1.027894244117950384e+00,9.431849649375977362e-01,1.045362506078721943e+00,1.042918433643102549e+00,8.059758271963284315e-01,8.211552067074060490e-01,1.090464404514809749e+00,9.088523974376779835e-01,1.020554293756007702e+00,8.466389734489072616e-01
9.728800000000000781e-01,9.795999999999999153e-01,9.732000000000000650e-01,9.575199999999999267e-01,9.579999999999999627e-01,9.783600000000000074e-01,9.220400000000000817e-01,7.176202786677579049e-01,8.959182179272946467e-01,7.445912654258446395e-01,9.129676072354913074e-01,6.746618411405205240e-01,6.657335583919078426e-01,8.753762566679034185e-01,1.020980223744083037e+00,1.033243991049762167e+00,9.983386933015588882e-01,1.009213468892258270e+00,1.026963576942029333e+00,1.018645698779758746e+00,9.886911458269238562e-01,9.318250821003528639e-01,8.545979567554087275e-01,9.366661430010038147e-01,8.482503206824808517e-01,9.230465115434238754e-01,7.822185532332844859e-01,8.703413521084883975e-01,1.160804248311078535e+00,8.600384222751328300e-01,1.149330568049068635e+00,8.965045143493364233e-01,1.105281980186255453e+00,9.803683619168620522e-01,9.409249132614250222e-01,9.430167750134473836e-01,9.802904712124430597e-01,9.851148090668930823e-01,9.869726894952485230e-01,1.000488996647312723e+00,9.480723379210771462e-01,1.029920309608948648e+00,8.668008554395969512e-01,9.459168623796047060e-01,9.681279822913719801e-01,1.013656305366192001e+00,1.020295121245137215e+00,8.503545293950094397e-01,1.090336873554776265e+00,9.538306339633242370e-01,9.544166577566427501e-01,9.847398903250527136e-01,9.277055714176400958e-01,1.004315003141634799e+00,9.367103327836582283e-01,9.664719359121218822e-01,9.946461800115733443e-01,9.927530285553033407e-01,9.954732096022674837e-01,9.469627450052284789e-01,9.634710387970840673e-01,8.889825791062703209e-01,9.322102933431384297e-01,9.080483618171338867e-01,1.037923232144110752e+00,9.552689945192274212e-01,1.045460440627612009e+00,9.794319569302766260e-01,1.042753248041547787e+00,1.024876860636418252e+00,1.027259364740463532e+00,1.076637044783320007e+00,1.025874567474866828e+00,1.075818125214284660e+00,1.006958792792471025e+00,1.063374044715340361e+00,1.072596947007434576e+00,1.036791397265432568e+00,1.043452943388974319e+00,1.039366259497899625e+00,9.715834110355905384e-01,9.675786465672194803e-01,9.638481850181234156e-01,9.723882936809911115e-01,1.035151832576071573e+00,1.072608285167927278e+00,8.573324633977884579e-01,1.146011701756373125e+00,8.615265245319995158e-01,9.567253907404575930e-01,1.013830066848841360e+00,1.016933099778010385e+00,1.012522776410568648e+00,1.011474023552050294e+00,9.976842476826265349e-01,1.032521748074323842e+00,9.419048741641655731e-01,1.048182196584733106e+00,9.934948491164096174e-01,8.271791999453785849e-01,8.578324000817649786e-01,1.072476901687231088e+00,8.849345642348400709e-01,1.050044088185448032e+00,8.541905051053519937e-01
