1.000001396969619760e+00,1.000376633080376498e+00,9.996532577925887342e-01,9.997438076118445593e-01,9.997245269119345856e-01,9.998043776336359434e-01,1.001058000000000003e+00,1.001562000000000063e+00,1.000215999999999994e+00,9.983940000000000037e-01,1.002885999999999944e+00,1.000507999999999953e+00,1.002251999999999921e+00,1.002062000000000008e+00,1.001975999999999978e+00,1.002118000000000064e+00,1.001236000000000015e+00,1.000823999999999936e+00,1.000117376767084121e+00,1.001549540330732624e+00,1.000456654508401266e+00,1.001860690475583127e+00,1.002457365186519844e+00,1.001585232898356770e+00,1.001934000000000102e+00,1.001789999999999958e+00,1.000868000000000091e+00,1.002882000000000051e+00,1.000558000000000058e+00,1.001563999999999899e+00,9.987340000000000106e-01,9.968979999999999508e-01,1.001103999999999994e+00,9.989999999999999991e-01,1.001022000000000078e+00,1.002428000000000097e+00,1.000400350288425555e+00,9.994693770208912253e-01,1.000110468037431533e+00,9.997285040046133275e-01,9.982012092731605835e-01,9.991752363645639567e-01,1.001114000000000059e+00,9.985359999999999792e-01,1.000474000000000085e+00,1.001503999999999950e+00,1.000070000000000014e+00,9.991759999999999531e-01,1.000234000000000067e+00,1.003633999999999915e+00,9.999900000000000455e-01,1.000034000000000090e+00,1.000059999999999949e+00,9.999660000000000215e-01
9.999249203102168471e-01,1.000689425540319366e+00,9.992626663427726097e-01,9.995653725830020431e-01,9.994440330085889723e-01,9.996849476554272584e-01,1.002088000000000090e+00,1.003186000000000133e+00,1.000451999999999897e+00,9.964159999999999684e-01,1.005746000000000029e+00,1.001001999999999947e+00,1.004261999999999988e+00,1.004294000000000020e+00,1.003937999999999997e+00,1.004126000000000074e+00,1.002410000000000023e+00,1.001576000000000022e+00,1.000246535280098881e+00,1.003118536505587910e+00,1.000996940005137947e+00,1.003657380951166189e+00,1.005083851693383323e+00,1.003142223156026525e+00,1.003890000000000171e+00,1.003762000000000043e+00,1.001746000000000025e+00,1.005730000000000013e+00,1.001063999999999954e+00,1.003187999999999969e+00,9.974420000000000508e-01,9.937479999999999647e-01,1.002288000000000068e+00,9.979059999999999597e-01,1.001950000000000118e+00,1.004810000000000203e+00,1.000816759451353954e+00,9.990359342366290640e-01,1.000292081781824161e+00,9.994569577566949636e-01,9.963680840225420665e-01,9.982361295833773740e-01,1.002228000000000119e+00,9.970939999999999248e-01,1.001012000000000013e+00,1.003209999999999935e+00,9.999980000000000535e-01,9.984299999999999287e-01,1.000474000000000085e+00,1.007541999999999938e+00,9.998839999999999950e-01,1.000053999999999998e+00,1.000021999999999966e+00,9.998820000000000485e-01
9.998249045455706030e-01,1.001108434775035416e+00,9.987926276708051221e-01,9.994102512626584778e-01,9.991910035713374993e-01,9.994883547263146983e-01,1.003074000000000021e+00,1.004852000000000078e+00,1.000685999999999964e+00,9.946180000000000021e-01,1.008858000000000033e+00,1.001495999999999942e+00,1.006566000000000072e+00,1.006474000000000091e+00,1.005937999999999999e+00,1.006134000000000084e+00,1.003686000000000078e+00,1.002444000000000113e+00,1.000358237948990814e+00,1.004590553495723571e+00,1.001585769657751923e+00,1.005572095813366928e+00,1.007622521966430984e+00,1.004915589568035728e+00,1.005922000000000205e+00,1.005880000000000107e+00,1.002650000000000041e+00,1.008623999999999965e+00,1.001593999999999873e+00,1.004809999999999981e+00,9.960240000000000204e-01,9.904319999999999791e-01,1.003478000000000092e+00,9.967139999999999889e-01,1.003036000000000039e+00,1.007338000000000289e+00,1.001156097546470614e+00,9.985350772388045248e-01,1.000565837661840707e+00,9.991083490629361075e-01,9.945199465786147552e-01,9.973398512293155660e-01,1.003380000000000161e+00,9.955679999999998975e-01,1.001502000000000114e+00,1.004963999999999968e+00,9.999080000000000190e-01,9.977739999999999387e-01,1.000688000000000022e+00,1.011395999999999962e+00,9.999599999999999600e-01,1.000032000000000032e+00,1.000019999999999909e+00,9.999260000000000925e-01
9.997327121574152153e-01,1.001463343504688019e+00,9.983112925342813027e-01,9.992300588745030021e-01,9.989701248916810217e-01,9.992087998564249673e-01,1.004159999999999942e+00,1.006747999999999976e+00,1.000936000000000048e+00,9.927099999999999813e-01,1.011865999999999932e+00,1.001929999999999987e+00,1.008928000000000047e+00,1.008832000000000173e+00,1.007965999999999918e+00,1.008368000000000153e+00,1.004920000000000035e+00,1.003264000000000156e+00,1.000468074131535046e+00,1.006228310601229303e+00,1.002138223156026520e+00,1.007426718792475695e+00,1.010177443502137118e+00,1.006583541766482570e+00,1.007986000000000271e+00,1.007984000000000213e+00,1.003534000000000148e+00,1.011835999999999958e+00,1.002171999999999841e+00,1.006419999999999870e+00,9.947460000000000191e-01,9.872100000000000319e-01,1.004590000000000094e+00,9.955140000000000100e-01,1.004026000000000085e+00,1.009944000000000397e+00,1.001544113311116924e+00,9.980697938341088760e-01,1.000782380338421484e+00,9.988520073964820556e-01,9.925894659889369365e-01,9.964062677887260966e-01,1.004536000000000096e+00,9.939899999999999292e-01,1.002136000000000138e+00,1.006653999999999938e+00,9.998400000000000620e-01,9.970259999999999678e-01,1.000892000000000115e+00,1.015363999999999933e+00,1.000024000000000024e+00,1.000013999999999958e+00,9.999179999999998625e-01,9.999560000000000670e-01
9.995479512267648747e-01,1.001924059846185155e+00,9.979382832995653541e-01,9.990140086219713167e-01,9.987905010460205180e-01,9.991262988104044895e-01,1.005206000000000044e+00,1.008431999999999995e+00,1.001120000000000010e+00,9.907239999999999380e-01,1.015166000000000013e+00,1.002388000000000057e+00,1.011279999999999957e+00,1.011358000000000201e+00,1.010173999999999905e+00,1.010700000000000154e+00,1.006374000000000102e+00,1.004234000000000071e+00,1.000569048878365619e+00,1.007907825066048035e+00,1.002722668032329789e+00,1.009341977810553681e+00,1.012866398046432082e+00,1.008267979246303625e+00,1.010254000000000207e+00,1.010134000000000309e+00,1.004484000000000155e+00,1.014901999999999971e+00,1.002837999999999896e+00,1.008121999999999963e+00,9.933760000000000367e-01,9.836940000000000683e-01,1.005804000000000142e+00,9.942180000000000462e-01,1.005162000000000111e+00,1.012526000000000481e+00,1.001913895057047421e+00,9.975362505447833428e-01,1.001044831131910229e+00,9.986714058453981524e-01,9.905716803127314618e-01,9.955782995718258643e-01,1.005756000000000094e+00,9.922939999999998983e-01,1.002800000000000136e+00,1.008445999999999954e+00,9.999200000000000310e-01,9.962799999999999434e-01,1.001124000000000125e+00,1.019328000000000012e+00,9.999879999999999880e-01,9.998199999999999310e-01,9.999119999999999120e-01,1.000098000000000154e+00
9.995441694808343547e-01,1.002377110711461405e+00,9.974614334444158459e-01,9.987971801948465345e-01,9.984859827560572665e-01,9.988751373387969590e-01,1.006414000000000142e+00,1.010396000000000072e+00,1.001387999999999945e+00,9.887219999999999898e-01,1.018289999999999917e+00,1.002893999999999952e+00,1.013825999999999894e+00,1.013826000000000116e+00,1.012363999999999820e+00,1.013162000000000118e+00,1.007678000000000074e+00,1.005184000000000077e+00,1.000640751547257512e+00,1.009685674054645821e+00,1.003283497684943848e+00,1.011216340905032540e+00,1.015711376977344704e+00,1.010060449734713650e+00,1.012382000000000115e+00,1.012376000000000387e+00,1.005594000000000099e+00,1.018021999999999982e+00,1.003525999999999918e+00,1.009929999999999994e+00,9.920039999999999969e-01,9.802140000000000297e-01,1.007168000000000063e+00,9.929140000000000743e-01,1.006208000000000213e+00,1.015342000000000411e+00,1.002322505230102578e+00,9.969536118010283721e-01,1.001233616449178188e+00,9.983037504704450615e-01,9.886488738212457772e-01,9.946216034328642097e-01,1.007106000000000057e+00,9.906639999999998780e-01,1.003338000000000063e+00,1.010415999999999981e+00,9.997580000000000355e-01,9.956279999999999575e-01,1.001378000000000101e+00,1.023308000000000106e+00,1.000026000000000082e+00,9.998619999999999175e-01,9.998119999999999230e-01,1.000110000000000054e+00
9.994568313857177255e-01,1.002772253459829788e+00,9.969774708908940575e-01,9.985831385642861546e-01,9.983105685424948916e-01,9.985737834790340273e-01,1.007486000000000104e+00,1.012248000000000037e+00,1.001643999999999979e+00,9.866759999999999975e-01,1.021663999999999906e+00,1.003468000000000027e+00,1.016289999999999916e+00,1.016672000000000020e+00,1.014571999999999807e+00,1.015690000000000204e+00,1.009046000000000110e+00,1.006096000000000101e+00,1.000689090255118874e+00,1.011508283973894029e+00,1.003816176579962693e+00,1.013342393862350033e+00,1.018515284840445512e+00,1.011854577077373252e+00,1.014668000000000125e+00,1.014746000000000370e+00,1.006588000000000038e+00,1.021036000000000055e+00,1.004229999999999956e+00,1.011717999999999895e+00,9.906099999999999905e-01,9.764599999999999946e-01,1.008372000000000046e+00,9.915600000000001080e-01,1.007410000000000139e+00,1.018284000000000411e+00,1.002738680374315239e+00,9.962990735623367122e-01,1.001516686037693615e+00,9.980292077938641704e-01,9.866674815433225110e-01,9.937500616228350792e-01,1.008485999999999994e+00,9.887959999999998972e-01,1.003866000000000147e+00,1.012283999999999962e+00,9.996660000000000545e-01,9.949540000000000051e-01,1.001656000000000102e+00,1.027386000000000132e+00,9.999780000000000335e-01,9.998919999999998920e-01,9.998899999999999455e-01,1.000083999999999973e+00
9.993518780669119472e-01,1.003329437838758498e+00,9.964036763389100271e-01,9.984322096320980000e-01,9.980526187950266026e-01,9.982393082989275968e-01,1.008709999999999996e+00,1.014245999999999981e+00,1.001941999999999888e+00,9.844600000000000017e-01,1.025241999999999987e+00,1.003894000000000064e+00,1.018691999999999931e+00,1.019341999999999970e+00,1.016925999999999775e+00,1.018328000000000122e+00,1.010486000000000217e+00,1.006962000000000135e+00,1.000789219330882052e+00,1.013134316728675932e+00,1.004476545337820159e+00,1.015465375751855470e+00,1.021443433864936967e+00,1.013595047565783336e+00,1.016946000000000128e+00,1.017216000000000342e+00,1.007680000000000131e+00,1.024372000000000060e+00,1.004944000000000059e+00,1.013639999999999874e+00,9.891919999999999602e-01,9.728339999999999765e-01,1.009824000000000055e+00,9.902300000000000546e-01,1.008574000000000082e+00,1.021074000000000481e+00,1.003188243866176332e+00,9.957293134982381222e-01,1.001809788634798082e+00,9.976191676426002797e-01,9.845170110549124054e-01,9.927343862991535595e-01,1.009813999999999989e+00,9.869419999999998749e-01,1.004478000000000204e+00,1.014419999999999877e+00,9.995120000000000671e-01,9.942779999999999951e-01,1.001898000000000177e+00,1.031612000000000195e+00,9.999140000000000805e-01,9.999899999999999345e-01,1.000003999999999893e+00,1.000095999999999874e+00
9.992744983412349402e-01,1.003925182138210692e+00,9.958881071836704901e-01,9.982819253608505861e-01,9.977041837661840828e-01,9.979283062068865506e-01,1.009908000000000028e+00,1.016249999999999876e+00,1.002133999999999858e+00,9.822400000000000020e-01,1.028823999999999961e+00,1.004506000000000121e+00,1.021179999999999977e+00,1.021979999999999889e+00,1.019389999999999796e+00,1.020956000000000197e+00,1.011962000000000250e+00,1.007860000000000200e+00,1.000868135203209608e+00,1.014800056590238864e+00,1.005097316115931116e+00,1.017484742417671839e+00,1.024399516872250615e+00,1.015609634323903165e+00,1.019224000000000130e+00,1.019808000000000270e+00,1.008764000000000216e+00,1.027600000000000069e+00,1.005538000000000043e+00,1.015655999999999892e+00,9.878619999999999068e-01,9.688999999999999835e-01,1.011202000000000156e+00,9.887740000000000418e-01,1.009788000000000130e+00,1.024110000000000520e+00,1.003572694659665254e+00,9.950752691628921287e-01,1.002153518648900565e+00,9.971988676067065072e-01,9.823451091089971943e-01,9.917481668195947675e-01,1.011195999999999984e+00,9.849779999999999092e-01,1.005082000000000253e+00,1.016465999999999870e+00,9.992760000000000531e-01,9.937559999999999727e-01,1.002088000000000090e+00,1.035622000000000265e+00,9.999340000000001005e-01,9.999919999999998810e-01,1.000021999999999966e+00,1.000015999999999794e+00
9.991168932188135843e-01,1.004538742671478913e+00,9.952890491757192537e-01,9.981519339828219817e-01,9.975791543289325158e-01,9.977189437251522408e-01,1.011192000000000091e+00,1.018415999999999766e+00,1.002459999999999907e+00,9.800520000000000342e-01,1.032502000000000031e+00,1.004938000000000109e+00,1.023697999999999997e+00,1.024843999999999866e+00,1.021789999999999754e+00,1.023658000000000179e+00,1.013478000000000323e+00,1.008854000000000140e+00,1.000814331775447208e+00,1.016562448255417417e+00,1.005679693495759919e+00,1.019591322286923729e+00,1.027434603450901651e+00,1.017589191644771462e+00,1.021712000000000176e+00,1.022408000000000206e+00,1.009910000000000307e+00,1.030876000000000126e+00,1.006269999999999998e+00,1.017587999999999937e+00,9.865379999999999150e-01,9.648900000000000254e-01,1.012582000000000093e+00,9.872779999999999889e-01,1.010984000000000105e+00,1.027174000000000476e+00,1.003880535280098796e+00,9.945311831969857463e-01,1.002456487732352519e+00,9.970332868709027574e-01,9.802107635122681017e-01,9.906652869144491058e-01,1.012626000000000026e+00,9.831079999999998709e-01,1.005656000000000327e+00,1.018645999999999940e+00,9.990780000000000216e-01,9.932440000000000158e-01,1.002380000000000049e+00,1.039876000000000245e+00,9.998040000000001370e-01,9.998579999999999135e-01,1.000116000000000005e+00,1.000057999999999891e+00
