1.011360000000000037e+00,9.746799999999999908e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.005079999999999973e+00,1.031560000000000032e+00,9.717200000000000282e-01,1.073359999999999870e+00,1.000677895805169859e+00,1.003220005074557220e+00,1.000225965268390027e+00,1.003558952977142260e+00
1.023519999999999985e+00,9.444799999999999862e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.012959999999999861e+00,1.067120000000000068e+00,9.424800000000000955e-01,1.154079999999999773e+00,1.002081046491917204e+00,9.985482339016459319e-01,9.984078886617283599e-01,1.005423501674255204e+00
1.032759999999999900e+00,9.125999999999999668e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.024599999999999955e+00,1.109760000000000080e+00,9.127200000000000868e-01,1.240679999999999783e+00,1.003803779072152791e+00,1.001781398426254244e+00,1.001402492599753780e+00,1.006428082847715011e+00
1.041359999999999841e+00,8.790000000000000036e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.038440000000000030e+00,1.159640000000000004e+00,8.788800000000001056e-01,1.339119999999999644e+00,1.005118520992402731e+00,1.002080618611697505e+00,1.001082978411687474e+00,1.008350032080099989e+00
1.050719999999999876e+00,8.437200000000000255e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.057320000000000038e+00,1.216280000000000028e+00,8.460400000000001253e-01,1.442479999999999540e+00,1.009482875757673481e+00,1.001842598250470173e+00,1.002094888301673370e+00,1.007843317868763355e+00
1.051159999999999872e+00,8.048800000000000399e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.078959999999999919e+00,1.277839999999999865e+00,8.117200000000001081e-01,1.548239999999999394e+00,1.009535596513170486e+00,1.001888078842087637e+00,1.006305465136306809e+00,1.003410734711444041e+00
1.052039999999999864e+00,7.676800000000000290e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.105119999999999880e+00,1.344879999999999853e+00,7.790000000000001368e-01,1.659439999999999360e+00,1.010050407407734330e+00,1.003677292290835243e+00,1.008053485425923546e+00,1.003010531127242144e+00
1.054239999999999844e+00,7.273600000000000065e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.136439999999999895e+00,1.408839999999999870e+00,7.464400000000002144e-01,1.773719999999999297e+00,1.010451221781977216e+00,1.004224762008330440e+00,1.006432746486806584e+00,1.000793153223525911e+00
1.051439999999999930e+00,6.897199999999999998e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.166359999999999841e+00,1.475759999999999739e+00,7.134400000000002962e-01,1.884799999999999143e+00,1.009479056082187132e+00,9.982288606752522941e-01,1.002528879163330000e+00,1.001585328121192608e+00
1.045839999999999881e+00,6.531599999999999628e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.196359999999999868e+00,1.537519999999999776e+00,6.907600000000002627e-01,1.990679999999999117e+00,1.009952340782678704e+00,1.001538664613650820e+00,1.003556220503597052e+00,1.000700959273296942e+00
1.041159999999999863e+00,6.130799999999999583e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.231519999999999726e+00,1.592079999999999718e+00,6.716400000000002368e-01,2.089879999999999072e+00,1.013277098920669639e+00,1.001218310011453116e+00,1.000895636407029166e+00,1.000748931371237660e+00
1.035799999999999832e+00,5.794399999999999551e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.265479999999999716e+00,1.643559999999999688e+00,6.547600000000002307e-01,2.178559999999999164e+00,1.015886065465332999e+00,9.981369143661773524e-01,1.005337547434096201e+00,9.999530697954300829e-01
1.029919999999999725e+00,5.439599999999999991e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.297839999999999661e+00,1.687839999999999563e+00,6.428800000000002290e-01,2.255959999999999077e+00,1.013951239875347410e+00,9.953622496676972631e-01,1.000052293576289886e+00,9.997750074557222311e-01
