8.000000819671795327e-01,1.199999836065708259e+00,1.199999925622607266e+00,1.199999938996929139e+00,8.000008548967934008e-01,8.000004961636477674e-01,8.000000412580050568e-01,8.000000448404058773e-01,1.199999944575262045e+00,8.000009694495986423e-01,1.199999935693611075e+00,8.000000514091951676e-01,1.199999134183256544e+00,1.199999437542637937e+00,1.199980814239625770e+00,1.199998592719070389e+00,8.000005839679349418e-01
6.164468445369247762e-01,1.396178392839378946e+00,1.401094345113004236e+00,1.399952313367171630e+00,6.302708337870497335e-01,9.314255441371481758e-01,6.011072572246589640e-01,6.017410216332863548e-01,1.381369167268124754e+00,6.371754671724143559e-01,1.394968645975042554e+00,6.091198730338391876e-01,1.084500656171784039e+00,1.263029418534870274e+00,1.048616282569154512e+00,1.398924364805752552e+00,8.593642430352217421e-01
4.230128705112369270e-01,1.580094553753841780e+00,1.601577426464153353e+00,1.596136502119858358e+00,4.470591096618286575e-01,1.097184084286802586e+00,3.992664697352246161e-01,4.000808301445095694e-01,1.574552266923239019e+00,4.528174440163280079e-01,1.594794298149889267e+00,4.111824589792612006e-01,9.203769846646799868e-01,1.350587803511522633e+00,1.134392205431825396e+00,1.288081369629367368e+00,9.326380578069839444e-01
2.233004216834380551e-01,1.759450286977721101e+00,1.770221304735550838e+00,1.723970012824559639e+00,2.524360044267686676e-01,1.282434598968333006e+00,1.961949233574623586e-01,2.135436763356355350e-01,1.770528406137674260e+00,2.591177874851497975e-01,1.792311271621873647e+00,2.150724122583290709e-01,7.660673198705698628e-01,1.501525552780891282e+00,1.064582450478698927e+00,1.350231332207260548e+00,8.510432913256884557e-01
3.212009978887711559e-02,1.949807903555147437e+00,1.865366211582741185e+00,1.732811925365888017e+00,6.343010566530421501e-02,1.476950625614055435e+00,-2.461225505082792475e-03,1.683857649073914886e-01,1.946760947237789807e+00,9.367699211920529900e-02,1.921898028439047446e+00,3.867453762314237986e-02,6.667498343101874170e-01,1.538236173106604321e+00,1.058136123645501803e+00,1.395496812279738430e+00,7.058447785076410463e-01
-1.505803559680882753e-01,2.097604490758332663e+00,1.918231525214697530e+00,1.685248735864307568e+00,-1.211807937626219467e-01,1.654546497534938876e+00,-1.608124903130871142e-01,2.413420730190937169e-01,2.084216910896140806e+00,-5.439642260053592637e-02,1.922229731383424900e+00,-1.060897191794653305e-01,7.004483314714203823e-01,1.447678869205226038e+00,1.117922536820347812e+00,1.396599360932549549e+00,5.677495438533095573e-01
-3.269570117901081652e-01,2.171246804735790459e+00,1.893609834471170705e+00,1.599554543384257510e+00,-2.720828609323264757e-01,1.792330792078744350e+00,-2.572018484754600709e-01,3.797843102299790496e-01,2.178653361425303636e+00,-1.527635059640066739e-01,1.828126547734089780e+00,-1.921863361761375066e-01,6.846718657382868667e-01,1.332612316643816186e+00,1.097082906559095017e+00,1.464897967624946729e+00,4.361366756735556849e-01
-5.166906925181113941e-01,2.206060492504615222e+00,1.796679625054900642e+00,1.500390444274340318e+00,-4.002218782114608242e-01,1.882207248338602090e+00,-2.917875749245056882e-01,5.548435389381138894e-01,2.243053722788874271e+00,-1.450146569323466084e-01,1.679888017733504491e+00,-2.130967246295597806e-01,6.239477899843686171e-01,1.263842107447678442e+00,1.063380447343618140e+00,1.561430135349461290e+00,2.636703748597435393e-01
-7.171349457935000116e-01,2.211893800043404301e+00,1.659254496001512535e+00,1.403035696227723284e+00,-5.147066698374078708e-01,1.876862623215930226e+00,-2.587601715344211573e-01,7.528460835282465569e-01,2.286727331439730726e+00,-7.108022882860245972e-02,1.500045415713846531e+00,-1.625982894278741320e-01,4.883632128950674001e-01,1.354981422033217697e+00,1.147448307766480324e+00,1.605697402653740724e+00,8.338294916780181198e-02
-9.292430055861192750e-01,2.207730481002634360e+00,1.513041078617493262e+00,1.369362524649708535e+00,-6.464691201272585452e-01,1.797141654829698787e+00,-1.855726249476394307e-01,9.649038539743282072e-01,2.315424969403811595e+00,4.452123245946021379e-02,1.309786842066231971e+00,-6.854878002726487451e-02,4.914438060378245043e-01,1.309863399555276864e+00,1.218960538582228414e+00,1.527094745431016420e+00,5.391573900622165932e-02
-1.149206712116303208e+00,2.237288360756000571e+00,1.467675123966525996e+00,1.399033600963371038e+00,-7.783357408443931647e-01,1.671050360970971038e+00,-9.569244780226314473e-02,1.182073970307720989e+00,2.331657233782334249e+00,1.762416563372595502e-01,1.147746247235939876e+00,4.072644498798884405e-02,4.645416184192509568e-01,1.296562188271934257e+00,1.166567008447816578e+00,1.474070036850623211e+00,6.274368676884126139e-02
-1.374434431811370816e+00,2.209252413293562700e+00,1.497717626579376793e+00,1.457482484745257656e+00,-9.569080802485924186e-01,1.530728014501385958e+00,-2.155656749594656030e-03,1.391486807198658138e+00,2.318122000071256572e+00,2.902110143867119296e-01,1.084973512132694218e+00,1.414572544096684981e-01,4.549470208005712557e-01,1.272377806137951595e+00,1.046347740499979473e+00,1.458246617096000008e+00,1.617869280222822004e-01
-1.593385868599504596e+00,2.088325996127063267e+00,1.590446059548000113e+00,1.508168764424830055e+00,-1.112854614205482706e+00,1.430210123364057617e+00,2.700479847256878965e-02,1.577886608573954685e+00,2.282847159825366568e+00,3.673510534699928609e-01,1.132824531968680271e+00,1.999602916085754245e-01,4.311527463533477711e-01,1.311836772977836407e+00,9.020248178859756605e-01,1.407222319933020271e+00,2.936568732539217574e-01
-1.797219662814850905e+00,1.926697703923965443e+00,1.662156642153611363e+00,1.527891780540243438e+00,-1.255863475422849262e+00,1.430036538030707627e+00,-3.612604982344246041e-04,1.724880337237935102e+00,2.213929254177871009e+00,4.552639094363585270e-01,1.257199588623818531e+00,2.187978081906568062e-01,3.370348131379771184e-01,1.419230187277874533e+00,9.041701242447424125e-01,1.416111925271934746e+00,3.292013237179304275e-01
-1.996490148128006625e+00,1.722814888875976225e+00,1.682048666398322956e+00,1.507173693757041688e+00,-1.361589483825008440e+00,1.504147197799822644e+00,-8.919400661831573818e-02,1.826543699621935746e+00,2.131917375373594936e+00,5.684536010512593052e-01,1.423286640558685923e+00,2.107718987964279089e-01,2.308715360877461875e-01,1.527794770740941610e+00,9.541543457699276365e-01,1.480430703746110410e+00,2.933231931752078303e-01
-2.190226995707952540e+00,1.551945196625751588e+00,1.651598656934970766e+00,1.471220908802847394e+00,-1.400360466557218020e+00,1.618967736149286463e+00,-2.051882884261516382e-01,1.887124663350011833e+00,2.050266861221266890e+00,7.300228928590237754e-01,1.603001903735201017e+00,1.842497520295656444e-01,1.110468381095977425e-01,1.591194602764575805e+00,1.004614586197984716e+00,1.611858752986634169e+00,2.334816556656256203e-01
-2.388031472068468997e+00,1.500778043290556418e+00,1.596265742631487017e+00,1.432888986343173743e+00,-1.348684963466582731e+00,1.709227512572214502e+00,-3.431737152502780663e-01,1.907304096177776742e+00,2.002733688506832976e+00,8.419076576667894329e-01,1.784936389185946659e+00,1.775534036592373022e-01,1.111586274891899900e-01,1.627036133169407428e+00,1.033686772821946098e+00,1.671351332008002233e+00,1.706450156441870758e-01
-2.581478230257442608e+00,1.583031984086760158e+00,1.589612130048625671e+00,1.415185081657159394e+00,-1.238414490578310767e+00,1.762194814684602706e+00,-4.882566112017840965e-01,1.896493959374433880e+00,1.981737637738617108e+00,9.096006944910381975e-01,1.943657064322038996e+00,2.320509561473075300e-01,9.007223220887124182e-02,1.604996572471552696e+00,1.057626762801671783e+00,1.813170222038238188e+00,1.043861596890086063e-01
-2.759812621069720695e+00,1.738797501603889462e+00,1.625442475556305721e+00,1.380161481091281894e+00,-1.169458711253753780e+00,1.782427390585310301e+00,-6.086130816839698809e-01,1.867300538189456738e+00,1.967913956954867594e+00,9.283827795365267033e-01,2.053039058218190327e+00,3.621116700470100591e-01,2.121483598513705382e-01,1.574413075905059411e+00,1.090377666189196404e+00,1.736786202303441495e+00,1.009280526525586086e-01
-2.911382661472460498e+00,1.941195293829546475e+00,1.650313278108161974e+00,1.311610220538490079e+00,-1.123210179495575334e+00,1.796997633360522206e+00,-7.246534209085538913e-01,1.827932068423901102e+00,1.926281911579101669e+00,8.755131269665320515e-01,2.118971096624631567e+00,5.371903770190081806e-01,2.758128732359393376e-01,1.570321826067318627e+00,1.109865326179233502e+00,1.742717589554041657e+00,2.870785011391931152e-02
-3.019429588894261940e+00,2.172041825661742642e+00,1.614721426476780630e+00,1.298499627560499414e+00,-1.040850037756947843e+00,1.804820657186596788e+00,-8.467508081016371646e-01,1.788880796482863689e+00,1.866891973051534315e+00,7.980109740803564833e-01,2.133937004499818713e+00,7.274391026049500386e-01,3.028141275640710561e-01,1.500196676638961835e+00,1.105277117027825051e+00,1.818310592830450823e+00,-4.843339602770899144e-02
-3.089034702878877159e+00,2.419929209585210295e+00,1.546990191824009431e+00,1.295267934886729533e+00,-9.301914046586549079e-01,1.827370210322064370e+00,-9.833098795380863510e-01,1.758015866789692794e+00,1.794782689554798250e+00,7.377648158321115091e-01,2.101384674023234034e+00,9.034447768222191311e-01,3.518326905852192654e-01,1.344634925273550330e+00,9.615563028216457253e-01,1.885294018836907393e+00,1.690722476186887202e-03
-3.124646911523042192e+00,2.665490728438040691e+00,1.480623359148930840e+00,1.304348956729579179e+00,-8.589225214687066234e-01,1.861715733881346369e+00,-1.113998043633920521e+00,1.734350677937028129e+00,1.728444673767764783e+00,6.791660564633332786e-01,2.044808487911907058e+00,1.026936650593162970e+00,3.884726465610517376e-01,1.235200236389427886e+00,8.761776594603081225e-01,1.936850454394047016e+00,2.900162107401144454e-02
-3.160269642009277735e+00,2.902562077976580390e+00,1.462673515355168208e+00,1.277874703102785281e+00,-8.468300074162861124e-01,1.892133812389628966e+00,-1.238079168308468869e+00,1.721544683414972132e+00,1.685780577033135774e+00,6.405185839056980468e-01,1.971837072965359594e+00,1.096875841337072055e+00,4.102471931164458074e-01,1.137379804320145738e+00,7.902984050611805422e-01,2.034985230185264005e+00,-4.743466084375803221e-03
-3.184306752172952226e+00,3.138898357275719420e+00,1.508447901989894202e+00,1.322764842704121424e+00,-9.827567241101535789e-01,1.892300193961867993e+00,-1.311135892513232593e+00,1.712395578383786310e+00,1.663068417715242164e+00,6.300794470886131871e-01,1.896689324261596532e+00,1.105230183197828175e+00,3.575331779989036618e-01,1.089979077801011442e+00,6.784442265665255878e-01,2.175923016929306453e+00,-4.602064585491028037e-02
-3.208250500421365725e+00,3.382471612968979358e+00,1.541858305428527531e+00,1.414149750027210661e+00,-1.183649197853726021e+00,1.831610667751369270e+00,-1.344503200525222431e+00,1.706549236496353483e+00,1.675756839536775011e+00,6.433512541550785446e-01,1.835185430708079268e+00,1.063398377180129195e+00,2.800537476160966377e-01,1.073799886337844844e+00,6.617849603801428948e-01,2.336433392609149617e+00,-1.816079464153896039e-01
-3.207014586253541744e+00,3.628206990772240736e+00,1.572641411453102878e+00,1.455768421729674023e+00,-1.386893996971522380e+00,1.723551642199852907e+00,-1.389784685688179033e+00,1.702278591179611666e+00,1.684199000454047024e+00,7.200725594176325961e-01,1.788956366063316983e+00,1.015220109924852565e+00,1.831814280714495480e-01,1.039341060981606946e+00,5.248902717582532018e-01,2.460240754436367805e+00,-1.941059787597167741e-01
-3.190569040651450194e+00,3.868397492443207408e+00,1.599683265739320071e+00,1.507568393315681154e+00,-1.561974556297750727e+00,1.604218505544433571e+00,-1.454594910134288099e+00,1.692046299152581534e+00,1.680037678825242908e+00,7.860153746219546989e-01,1.767868369799664441e+00,1.003124267137719849e+00,6.742473812942310907e-02,9.618370848219178759e-01,3.757119532997177380e-01,2.653876559501322063e+00,-2.739462987575600472e-01
-3.156102664063394236e+00,4.086673506570426717e+00,1.580885984405628886e+00,1.552387054773999964e+00,-1.713189955004551734e+00,1.527781978839494403e+00,-1.531968986461975435e+00,1.677192553012678111e+00,1.645525683282210938e+00,8.126051065340643698e-01,1.764531755051403472e+00,1.056638993381410430e+00,-7.909962570463789644e-02,9.246291446938573744e-01,2.656830935940789895e-01,2.826003811493957851e+00,-3.476680580409076127e-01
-3.133759823146882617e+00,4.269009695113309633e+00,1.588534001519243954e+00,1.593176962846324374e+00,-1.786230198023438964e+00,1.494886911994447898e+00,-1.622656312646084453e+00,1.658709761720128295e+00,1.622160782630654330e+00,7.758276363083405069e-01,1.779024228942968966e+00,1.166503978685508924e+00,-1.990795247815899671e-01,8.463744457441688684e-01,1.715610166082584265e-01,2.959847424797668047e+00,-3.823590405420976834e-01
-3.141793421906623696e+00,4.437984600166211990e+00,1.567721159306358025e+00,1.643429506778163240e+00,-1.763746843365518124e+00,1.493086238008854538e+00,-1.697387010363737847e+00,1.639257230217267880e+00,1.657014826988848721e+00,7.514992516001004486e-01,1.798378225183488999e+00,1.292435507071217016e+00,-3.406489094971331122e-01,7.777899865812256675e-01,9.335472956256848920e-02,3.048789437713335104e+00,-3.835106528190454500e-01
-3.170417645681263163e+00,4.581933949451118870e+00,1.543047409690149196e+00,1.678911219250193376e+00,-1.690143133541904596e+00,1.493925259060928212e+00,-1.707273984389659160e+00,1.614688035963084189e+00,1.722733055563336002e+00,7.825652552108897098e-01,1.828591516395387195e+00,1.404161241801668014e+00,-4.159804993140916451e-01,7.381530407042257158e-01,3.502945012430777605e-02,3.085170057237552221e+00,-3.559988131660389299e-01
-3.207370537357054019e+00,4.727151679848662802e+00,1.536482238240078013e+00,1.679402226824366906e+00,-1.597358291774232830e+00,1.483053463145420192e+00,-1.666610178705094869e+00,1.596052287666857028e+00,1.778893732970819652e+00,8.873663788969134991e-01,1.860945304134758338e+00,1.483047449426208697e+00,-4.630078934245057676e-01,7.027584321572916126e-01,-6.535333766807774336e-03,3.138104702490328801e+00,-3.962727366124575989e-01
-3.238708920385634737e+00,4.876934147428509725e+00,1.546547729739115473e+00,1.611224795442775193e+00,-1.466037551841855802e+00,1.485186674665245343e+00,-1.633465478302686957e+00,1.583039572674642903e+00,1.812579754710877733e+00,9.917689455908675900e-01,1.891730898996001997e+00,1.540515283693496107e+00,-5.327929419380351694e-01,6.255057129158591023e-01,-7.285895876271870908e-02,3.212383356346417695e+00,-4.130755483508838366e-01
-3.251519004898792975e+00,5.045159888224482359e+00,1.567141323430804922e+00,1.560953199634008692e+00,-1.392935672156723648e+00,1.511500264394463056e+00,-1.605134086782934011e+00,1.574551702968749689e+00,1.801412256931607336e+00,1.050079599626104310e+00,1.899283651796409789e+00,1.624425428576590669e+00,-5.513548695043378745e-01,5.490078969849759849e-01,-1.477762425413448599e-01,3.288940514335031651e+00,-4.361985066335863914e-01
-3.258207783197261342e+00,5.194059668703702393e+00,1.591364980576440269e+00,1.519807836490163933e+00,-1.424523567282892422e+00,1.556208021586709567e+00,-1.577479028329507038e+00,1.560750199912720904e+00,1.757485015733618594e+00,1.067361002380130541e+00,1.899073686638183212e+00,1.719423588575723638e+00,-5.645847403388130070e-01,4.011261970206071448e-01,-2.938563815287713599e-01,3.427205395165623170e+00,-3.923100522573857440e-01
