9.600001033718438270e-01,1.039999992149167385e+00,9.600000091324180085e-01,9.600000083507289617e-01,9.600000151802599024e-01,1.039999966527224595e+00,1.039999990643277084e+00,1.039999947712486605e+00,9.600001333328889164e-01,1.039999981176479515e+00,9.600001096275848633e-01,1.039999948266631780e+00,1.039999955801153897e+00,9.600000784312188173e-01,1.039999977961444610e+00,1.039999993191490502e+00,9.600000165975034472e-01,9.600000048691411658e-01,1.039999942446125925e+00,1.000000000000000000e+00,1.039999975975990365e+00,9.600001572384524451e-01,1.039999954802310889e+00,1.039999965665265425e+00,1.039999977207990201e+00,9.600000125786123384e-01,1.039999428579591711e+00,1.039999991388591782e+00,1.039999992344499136e+00,9.600000227920097995e-01,9.600000078124985015e-01,9.600000347615245122e-01,9.600001120144809885e-01,1.039999992248063609e+00,9.600000225351985605e-01,9.600000058436806150e-01,9.600000467835709816e-01,1.039999979381453832e+00,1.039999982261648581e+00,9.600013332888903683e-01,1.039999200015999659e+00,9.600007272595043606e-01
9.215548687933216021e-01,1.079714136775753897e+00,9.200375162842038268e-01,9.202995517297237749e-01,9.213062132445994923e-01,1.075902381753990333e+00,1.077999833876996050e+00,1.077561605815800183e+00,9.241016229899320367e-01,1.080243447410589974e+00,9.216004014410998924e-01,1.079539488639658540e+00,1.078822915329542109e+00,9.212334446093125573e-01,1.077957235874268171e+00,1.079466933930335104e+00,9.198197140461101817e-01,9.206520955545415275e-01,1.080118909069035071e+00,1.031419087836135340e+00,1.078086786240722850e+00,9.210345876746139915e-01,1.077541155160039121e+00,1.077413631280083495e+00,1.078844880036474940e+00,9.201278469947742344e-01,1.009731067551848716e+00,1.080200136261296739e+00,1.079943816374691279e+00,9.197693022860359280e-01,9.207176117695580198e-01,9.230001352891463728e-01,9.560746040661777245e-01,1.079969609171037126e+00,9.197746477263715192e-01,9.202521328244558374e-01,9.219309547689253925e-01,1.079624679078366345e+00,1.077850745058400062e+00,9.260832613300787886e-01,1.080234782039171781e+00,9.869328320811876498e-01
8.818931835373277073e-01,1.120085247096254566e+00,8.796115335748707631e-01,8.799537751624542103e-01,8.816623809421992863e-01,1.114048538602051774e+00,1.117143935429497636e+00,1.116686062891242059e+00,8.866207654912532377e-01,1.119130665505817745e+00,8.832048894376043346e-01,1.118875340300519383e+00,1.118199452405852501e+00,8.830710839794128075e-01,1.089083426147423816e+00,1.119710576473038399e+00,8.924695217923669377e-01,8.804960939300392475e-01,1.118631875646123541e+00,1.067467657995322616e+00,1.117628225940281439e+00,8.821501157507097846e-01,1.114333899208294731e+00,1.116550685741149129e+00,1.118688082963430475e+00,8.797849995272408741e-01,9.762082115211726530e-01,1.120749202148618062e+00,1.120377795661176679e+00,8.831808835195595897e-01,8.809099354063369969e-01,8.847870209116670548e-01,9.823893112735636590e-01,1.120454812111797649e+00,8.861336493615089571e-01,8.798837088137003715e-01,8.824060993769936578e-01,1.119830613285692333e+00,1.117128898127905723e+00,8.969753331347695147e-01,1.072450056708761590e+00,1.021098336648170291e+00
8.527597509417238486e-01,1.160657496529760246e+00,8.410806278296991678e-01,8.398151585583969458e-01,8.410958759172405541e-01,1.153795004555053794e+00,1.157475642160031182e+00,1.156862406092725060e+00,8.482955598446907386e-01,1.147825641580154432e+00,8.447018220610333916e-01,1.154421996009066032e+00,1.158619961029142553e+00,8.433052034317252144e-01,1.068396513414999749e+00,1.160007888012639210e+00,9.052167202097085585e-01,8.398411163752034225e-01,1.125387895911102776e+00,1.106040525937994845e+00,1.156087945564822306e+00,8.419630561140397651e-01,1.109281517511628623e+00,1.156160835852562130e+00,1.158112541427824160e+00,8.416335048361024418e-01,9.395839655284846659e-01,1.160433374481809388e+00,1.159872050152373379e+00,8.816937419945386489e-01,8.401975051451858745e-01,8.450760285358853707e-01,1.016084701126707568e+00,1.159487768541747954e+00,8.845091309895418696e-01,8.392877444714709201e-01,8.421071526147551056e-01,1.149335638277006355e+00,1.157513801652209740e+00,8.766898260053521685e-01,1.070150400711681993e+00,1.050613694567367418e+00
8.546329109985493222e-01,1.199616924441905041e+00,8.096208771355040135e-01,8.019020853457468068e-01,8.006691165739324711e-01,1.193285513491181504e+00,1.198273660363239346e+00,1.197738041556707600e+00,8.115732839369761420e-01,1.164105109687077144e+00,8.044418868706829651e-01,1.171429292731738236e+00,1.199530537185724777e+00,8.065260008168626538e-01,1.037854339698057959e+00,1.198390069463958874e+00,9.331089712927841395e-01,7.997324154789636763e-01,1.104739227856344375e+00,1.144598648375653838e+00,1.193752048894286544e+00,8.020409911286686677e-01,1.085770757177698442e+00,1.190156831281218519e+00,1.197064773427183093e+00,8.121114921735286263e-01,9.004949589328694604e-01,1.195675191758164280e+00,1.194813255437119137e+00,9.014737710415424710e-01,7.991050944965552016e-01,8.042249165105097575e-01,1.053100775641226505e+00,1.194293240674303869e+00,9.039371603847643488e-01,8.001513873669389154e-01,8.010771196216950329e-01,1.148019213956261275e+00,1.198760118580079137e+00,8.812363064180731564e-01,1.054967490465312796e+00,1.083267872457152503e+00
8.758400623709583499e-01,1.235824643955074187e+00,7.914875472786705446e-01,7.686667287362186629e-01,7.637105931322860641e-01,1.229745833937671673e+00,1.238402001362812088e+00,1.238006986906192708e+00,7.875530262412281379e-01,1.182828022773776411e+00,7.627759619941714142e-01,1.163307092359507466e+00,1.238252348361821076e+00,7.827131689537041304e-01,1.003222258043319881e+00,1.231760590281555601e+00,9.677020676960980117e-01,7.619648970017111056e-01,1.075108403306957783e+00,1.174550066541301563e+00,1.231564453485028521e+00,7.606654068879584729e-01,1.054292099052982712e+00,1.206458458142471102e+00,1.236989842294248465e+00,7.994781009302637242e-01,8.596286335388658717e-01,1.222161986161979241e+00,1.220677550956348334e+00,9.299171779713557573e-01,7.586939007662034662e-01,7.628381981790944844e-01,1.092813985962781231e+00,1.220244887220412577e+00,9.329472717300720808e-01,7.647330215264817044e-01,7.622610284509375722e-01,1.126182762718746400e+00,1.240625649793035690e+00,8.758741284397770777e-01,1.029179403775578372e+00,1.120344429696063404e+00
9.067901061166382393e-01,1.269490091321370251e+00,7.872728596973949111e-01,7.411196772305249647e-01,7.345399332381573609e-01,1.259834361759955224e+00,1.276249131857267516e+00,1.276370933205614566e+00,7.909070342495371220e-01,1.209497997806357361e+00,7.204249385924997862e-01,1.139075206099661619e+00,1.275472148578663312e+00,7.851146010815664988e-01,9.698780507225497338e-01,1.256645504887510700e+00,1.006126936487155898e+00,7.288717601482629371e-01,1.044754443033381941e+00,1.184723631473689975e+00,1.271184223647703337e+00,7.232879059519402576e-01,1.019376114126880895e+00,1.201519032474519078e+00,1.277743251938614044e+00,8.032766017538428560e-01,8.180122143185073469e-01,1.238979102493396267e+00,1.236170561427011316e+00,9.633312587124074344e-01,7.212111873605084877e-01,7.211231468179034598e-01,1.134504817515060937e+00,1.235198284583032491e+00,9.663794928892120994e-01,7.348571388768632140e-01,7.287363943247093800e-01,1.094536096364017830e+00,1.282923543556313106e+00,8.715469867245521085e-01,9.954432229316818592e-01,1.154981701261343918e+00
9.423386639194554215e-01,1.300879570290891518e+00,7.938171900319517249e-01,7.189192783655458108e-01,7.168158461435265583e-01,1.281345759951058483e+00,1.310253111237402290e+00,1.311167955087345849e+00,8.116149945308084313e-01,1.244097997731010707e+00,6.785694302565520308e-01,1.107663336370271034e+00,1.311802791949274072e+00,8.049808710114410015e-01,9.466313980857715693e-01,1.270586480497279513e+00,1.046740562538908126e+00,7.017012805198573622e-01,1.017924967475774656e+00,1.176823800928474606e+00,1.312693545357588309e+00,6.836759769163490708e-01,9.911298696132700980e-01,1.182648935080314212e+00,1.319945669197148508e+00,8.192686821756133275e-01,7.775270703055109367e-01,1.246744967253675895e+00,1.240329785733212509e+00,9.981896769062145180e-01,6.883539068918254067e-01,6.803707019246433285e-01,1.176949941745948358e+00,1.238589637390999476e+00,1.000881726556875684e+00,7.124278831932209233e-01,7.107645347614367504e-01,1.057429476306082750e+00,1.325504419584737636e+00,8.551974206417651825e-01,9.851724288635814730e-01,1.193736198588976505e+00
9.789906538106883938e-01,1.331614252721795122e+00,8.082064305738922982e-01,6.977647015634682592e-01,7.114697512249016365e-01,1.294988912707247364e+00,1.339427080756888433e+00,1.344795958779366307e+00,8.425692143647216525e-01,1.283586086255125380e+00,6.396908586331160329e-01,1.070842712841215683e+00,1.347595390145663208e+00,8.353116228507460050e-01,9.365162641672495347e-01,1.273160456573786181e+00,1.088148260305279447e+00,6.800804777121104427e-01,1.008597220886576995e+00,1.158774454052055702e+00,1.355973527895131259e+00,6.433365305844713777e-01,9.796286644069993610e-01,1.155100013115414992e+00,1.363571280386491003e+00,8.438338138028839142e-01,7.392241096653351384e-01,1.247099192955472002e+00,1.234709253350350977e+00,1.032951688059870365e+00,6.611185648269959358e-01,6.409039062768322470e-01,1.219788245232145574e+00,1.232767529853299182e+00,1.035683689957645814e+00,6.967956305476797896e-01,7.139892421873701434e-01,1.017108007723885432e+00,1.367951280101934897e+00,8.281749078207503167e-01,9.948909138737227487e-01,1.232944848923956060e+00
1.016244314759220169e+00,1.362132055177110779e+00,8.261027917428219736e-01,6.740175706968755120e-01,7.162728913302043310e-01,1.303774161384089636e+00,1.364114188824919749e+00,1.378425498373248015e+00,8.797015473222381532e-01,1.325567281865879243e+00,6.057257339921129358e-01,1.030655369856420922e+00,1.382584321642027492e+00,8.716889762687971555e-01,9.368523631735136137e-01,1.265241357191327909e+00,1.129425634583675953e+00,6.635593853115029361e-01,1.015796290635278876e+00,1.137485925943334530e+00,1.399875085653248030e+00,6.041583138369130968e-01,9.792305085648531637e-01,1.121999857371494880e+00,1.407484458215845669e+00,8.734708281104227590e-01,7.042975889672006273e-01,1.242422488212572507e+00,1.221234567864700749e+00,1.067242822746807818e+00,6.390933040270595500e-01,6.027102014268723718e-01,1.263409851290430819e+00,1.219504851119633804e+00,1.070206062533399560e+00,6.870711627297086954e-01,7.330644249639431953e-01,9.751729339847037270e-01,1.409694014127118811e+00,8.254892420032835521e-01,9.904307813941521932e-01,1.273548429294136808e+00
