9.965249999999999941e-01,9.975760000000000183e-01,1.001351000000000102e+00,9.983009999999999939e-01,9.987040000000000362e-01,1.000509000000000093e+00,9.999879999999999880e-01,9.998989999999999823e-01,1.000034000000000090e+00
9.931159999999999988e-01,9.951370000000000493e-01,1.002674000000000065e+00,9.966639999999999944e-01,9.974120000000000763e-01,1.001108000000000109e+00,1.000010999999999983e+00,9.998509999999999343e-01,9.999960000000001070e-01
9.897240000000000482e-01,9.926970000000000516e-01,1.004042000000000101e+00,9.950240000000000196e-01,9.960520000000000485e-01,1.001656000000000102e+00,1.000083999999999973e+00,9.998469999999999303e-01,1.000040000000000040e+00
9.862330000000000263e-01,9.902690000000000659e-01,1.005420000000000202e+00,9.932950000000000390e-01,9.946910000000001029e-01,1.002246000000000192e+00,1.000059000000000031e+00,9.998219999999998775e-01,9.999940000000000495e-01
9.827540000000000164e-01,9.877640000000000864e-01,1.006792000000000131e+00,9.916800000000000059e-01,9.934570000000001455e-01,1.002792000000000128e+00,1.000018999999999991e+00,9.998309999999999143e-01,9.999950000000000783e-01
9.792969999999999731e-01,9.852860000000001062e-01,1.008129000000000053e+00,9.899529999999999719e-01,9.921510000000001162e-01,1.003399000000000152e+00,9.999500000000000055e-01,9.997759999999998870e-01,9.999790000000000623e-01
9.757289999999999575e-01,9.828350000000001252e-01,1.009545000000000137e+00,9.882239999999999913e-01,9.908150000000001123e-01,1.004121000000000041e+00,1.000026999999999999e+00,9.997949999999998782e-01,1.000006000000000173e+00
9.722259999999999236e-01,9.802360000000001072e-01,1.010886000000000173e+00,9.865000000000000435e-01,9.894430000000000724e-01,1.004690000000000083e+00,9.999700000000000255e-01,9.997089999999998478e-01,9.999720000000001940e-01
9.686809999999999032e-01,9.776230000000001308e-01,1.012241000000000168e+00,9.848900000000000432e-01,9.880160000000001164e-01,1.005345000000000155e+00,9.999890000000000168e-01,9.997099999999998765e-01,9.999650000000002148e-01
9.651789999999998981e-01,9.750640000000001528e-01,1.013651000000000080e+00,9.831930000000000947e-01,9.866440000000000765e-01,1.006015000000000104e+00,1.000062000000000006e+00,9.996249999999998748e-01,9.999610000000002108e-01
9.615939999999999488e-01,9.725000000000001421e-01,1.015094000000000163e+00,9.814520000000001021e-01,9.852960000000000607e-01,1.006663000000000086e+00,1.000075000000000047e+00,9.996829999999998773e-01,9.999540000000002316e-01
9.580619999999999692e-01,9.700190000000001866e-01,1.016563000000000105e+00,9.797390000000001375e-01,9.840140000000000553e-01,1.007345000000000157e+00,1.000026999999999999e+00,9.996869999999998813e-01,9.999630000000002683e-01
9.545529999999999848e-01,9.675480000000001857e-01,1.018005000000000049e+00,9.780920000000001835e-01,9.826550000000000562e-01,1.007965000000000222e+00,1.000091999999999981e+00,9.996969999999998358e-01,9.999440000000002771e-01
9.509509999999999907e-01,9.650100000000001454e-01,1.019513000000000114e+00,9.764070000000001359e-01,9.813540000000000596e-01,1.008636000000000310e+00,1.000124999999999931e+00,9.996949999999998893e-01,9.999930000000002428e-01
9.473000000000000309e-01,9.623700000000001697e-01,1.020962000000000147e+00,9.746090000000001696e-01,9.799840000000000773e-01,1.009271000000000251e+00,1.000141999999999864e+00,9.996229999999999283e-01,1.000070000000000237e+00
9.436720000000000663e-01,9.598190000000001998e-01,1.022439000000000098e+00,9.728410000000001778e-01,9.785320000000000684e-01,1.009884000000000226e+00,1.000101999999999824e+00,9.996349999999999403e-01,1.000104000000000326e+00
9.400080000000000657e-01,9.572050000000001946e-01,1.023958000000000146e+00,9.710410000000001540e-01,9.771070000000000588e-01,1.010527000000000175e+00,1.000121999999999733e+00,9.996609999999999108e-01,1.000036000000000369e+00
9.364140000000000796e-01,9.546490000000001919e-01,1.025506000000000251e+00,9.693410000000001192e-01,9.757750000000000590e-01,1.011171000000000264e+00,1.000104999999999800e+00,9.996579999999999355e-01,1.000099000000000293e+00
9.327230000000000798e-01,9.520550000000002067e-01,1.027012000000000258e+00,9.676190000000001179e-01,9.744170000000000886e-01,1.011802000000000312e+00,1.000066999999999817e+00,9.995879999999999210e-01,1.000124000000000235e+00
9.290290000000001047e-01,9.494470000000001519e-01,1.028472000000000275e+00,9.658150000000000901e-01,9.729400000000001381e-01,1.012659000000000420e+00,1.000098999999999849e+00,9.996759999999998980e-01,1.000147000000000341e+00
9.252430000000001487e-01,9.468780000000001085e-01,1.029969000000000356e+00,9.641060000000001295e-01,9.714490000000001180e-01,1.013315000000000410e+00,1.000095999999999874e+00,9.996539999999999315e-01,1.000143000000000448e+00
9.215700000000001113e-01,9.442660000000001608e-01,1.031477000000000421e+00,9.622860000000000857e-01,9.701020000000001309e-01,1.014010000000000300e+00,1.000123999999999791e+00,9.996559999999998780e-01,1.000118000000000507e+00
9.178340000000001497e-01,9.416460000000002051e-01,1.033008000000000370e+00,9.604810000000001402e-01,9.686530000000000973e-01,1.014738000000000362e+00,1.000170999999999699e+00,9.996359999999998580e-01,1.000076000000000409e+00
9.141160000000001506e-01,9.389730000000001686e-01,1.034493000000000329e+00,9.587970000000001214e-01,9.670860000000001122e-01,1.015519000000000283e+00,1.000178999999999707e+00,9.996599999999998820e-01,1.000052000000000385e+00
9.104350000000001053e-01,9.363450000000002049e-01,1.036103000000000218e+00,9.570340000000001623e-01,9.656570000000000986e-01,1.016251000000000237e+00,1.000173999999999674e+00,9.996889999999998278e-01,1.000039000000000344e+00
9.067610000000001502e-01,9.336270000000002067e-01,1.037622000000000266e+00,9.552730000000001498e-01,9.643930000000000557e-01,1.016951000000000160e+00,1.000079999999999636e+00,9.997879999999997880e-01,9.999850000000003458e-01
9.030460000000001264e-01,9.310110000000002550e-01,1.039150000000000240e+00,9.534000000000001362e-01,9.629830000000000334e-01,1.017733000000000221e+00,1.000114999999999643e+00,9.998199999999998200e-01,9.999540000000003426e-01
8.992690000000000961e-01,9.283510000000002593e-01,1.040712000000000304e+00,9.515880000000001004e-01,9.614869999999999806e-01,1.018465000000000176e+00,1.000088999999999562e+00,9.997429999999998262e-01,9.999800000000003131e-01
8.954970000000000985e-01,9.256590000000002316e-01,1.042291000000000301e+00,9.499000000000000776e-01,9.600670000000000037e-01,1.019184000000000090e+00,1.000046999999999464e+00,9.997189999999998022e-01,9.999720000000003051e-01
8.917110000000001424e-01,9.229850000000002774e-01,1.043835000000000290e+00,9.481360000000000898e-01,9.586869999999999559e-01,1.019978000000000051e+00,1.000120999999999372e+00,9.997539999999998095e-01,9.999610000000003218e-01
8.879210000000001823e-01,9.203800000000003090e-01,1.045420000000000238e+00,9.464080000000001380e-01,9.572699999999999543e-01,1.020723999999999965e+00,1.000173999999999452e+00,9.997759999999997760e-01,9.999950000000003003e-01
8.842340000000001865e-01,9.176780000000003268e-01,1.046912000000000287e+00,9.446650000000000880e-01,9.558510000000000062e-01,1.021487000000000034e+00,1.000222999999999418e+00,9.997709999999997432e-01,9.999380000000003266e-01
8.804070000000001617e-01,9.149200000000002886e-01,1.048530000000000184e+00,9.429460000000000619e-01,9.543960000000000221e-01,1.022310000000000052e+00,1.000229999999999508e+00,9.997229999999996952e-01,9.998780000000003776e-01
8.765040000000001719e-01,9.121900000000002784e-01,1.050055000000000183e+00,9.411430000000000629e-01,9.528360000000000163e-01,1.023022000000000098e+00,1.000159999999999494e+00,9.997569999999996737e-01,9.998560000000004111e-01
8.726290000000002101e-01,9.095050000000002299e-01,1.051668000000000269e+00,9.394470000000000320e-01,9.513780000000000570e-01,1.023743999999999987e+00,1.000238999999999434e+00,9.996959999999996960e-01,9.998310000000003583e-01
8.688880000000002157e-01,9.068970000000001752e-01,1.053274000000000266e+00,9.377500000000000835e-01,9.498160000000001046e-01,1.024518999999999957e+00,1.000215999999999328e+00,9.997049999999997327e-01,9.998640000000003081e-01
8.650310000000002164e-01,9.042220000000001923e-01,1.054900000000000171e+00,9.361120000000000552e-01,9.483680000000000998e-01,1.025368000000000057e+00,1.000116999999999257e+00,9.997129999999997407e-01,9.997820000000002816e-01
8.611890000000002043e-01,9.015270000000001893e-01,1.056530000000000191e+00,9.343160000000000354e-01,9.468510000000001092e-01,1.026093000000000144e+00,1.000084999999999225e+00,9.996479999999997590e-01,9.996700000000002806e-01
8.572460000000001745e-01,8.987660000000001759e-01,1.058231000000000144e+00,9.324240000000000306e-01,9.454380000000001116e-01,1.026889000000000163e+00,1.000017999999999185e+00,9.996439999999997550e-01,9.996870000000003254e-01
8.533590000000002007e-01,8.961250000000001714e-01,1.059908000000000072e+00,9.306720000000000548e-01,9.438880000000000603e-01,1.027754000000000056e+00,9.999809999999992316e-01,9.996649999999998037e-01,9.996520000000003181e-01
8.493440000000002099e-01,8.934290000000001397e-01,1.061545000000000183e+00,9.289630000000000942e-01,9.424210000000000642e-01,1.028591999999999951e+00,1.000035999999999259e+00,9.997119999999998230e-01,9.996890000000002718e-01
8.453880000000002504e-01,8.906880000000001463e-01,1.063214000000000103e+00,9.271260000000001167e-01,9.409230000000000649e-01,1.029361999999999888e+00,1.000043999999999267e+00,9.996579999999998245e-01,9.996860000000002966e-01
8.414400000000002988e-01,8.878910000000000968e-01,1.064949000000000146e+00,9.254110000000000946e-01,9.394780000000000353e-01,1.030182999999999849e+00,1.000095999999999208e+00,9.997079999999998190e-01,9.997330000000003158e-01
8.376100000000002987e-01,8.852060000000000484e-01,1.066571000000000158e+00,9.237100000000001421e-01,9.380129999999999857e-01,1.031140999999999863e+00,1.000091999999999315e+00,9.996619999999998285e-01,9.997130000000002958e-01
8.336990000000003009e-01,8.823810000000000819e-01,1.068273000000000250e+00,9.220430000000001680e-01,9.364460000000000006e-01,1.032022999999999913e+00,1.000136999999999388e+00,9.996459999999998125e-01,9.996770000000002598e-01
8.297770000000003199e-01,8.795880000000000365e-01,1.069918000000000147e+00,9.202290000000001857e-01,9.349439999999999973e-01,1.032854999999999857e+00,1.000061999999999340e+00,9.996319999999998540e-01,9.997140000000002136e-01
8.259080000000003086e-01,8.767780000000000573e-01,1.071624000000000132e+00,9.183380000000002097e-01,9.334780000000000300e-01,1.033626999999999851e+00,1.000035999999999259e+00,9.996619999999998285e-01,9.997570000000002288e-01
8.218300000000002825e-01,8.741310000000001024e-01,1.073329000000000200e+00,9.165770000000001971e-01,9.319570000000000354e-01,1.034502999999999950e+00,1.000083999999999307e+00,9.997019999999998685e-01,9.997380000000002376e-01
8.178410000000002622e-01,8.713170000000001192e-01,1.075025000000000119e+00,9.147690000000001653e-01,9.303550000000000431e-01,1.035299999999999887e+00,1.000094999999999290e+00,9.995979999999998755e-01,9.997160000000002711e-01
8.139810000000002876e-01,8.685950000000001170e-01,1.076666000000000123e+00,9.129900000000001903e-01,9.289240000000000830e-01,1.036187999999999887e+00,1.000121999999999289e+00,9.995659999999998435e-01,9.997970000000002688e-01
8.099710000000003296e-01,8.657690000000001218e-01,1.078343000000000051e+00,9.113530000000001907e-01,9.274690000000000989e-01,1.037068999999999797e+00,1.000141999999999198e+00,9.995869999999998923e-01,9.999510000000002563e-01
8.059810000000002805e-01,8.630310000000001036e-01,1.080053000000000152e+00,9.096230000000001814e-01,9.259170000000001011e-01,1.037971999999999895e+00,1.000185999999999131e+00,9.996399999999998620e-01,9.999290000000002898e-01
8.020480000000003162e-01,8.602090000000001124e-01,1.081778000000000128e+00,9.078460000000001529e-01,9.243860000000001520e-01,1.038871999999999796e+00,1.000203999999999205e+00,9.995969999999998468e-01,9.998900000000002786e-01
7.980110000000003589e-01,8.574420000000001485e-01,1.083542000000000227e+00,9.060240000000001626e-01,9.228800000000001447e-01,1.039827999999999752e+00,1.000182999999999156e+00,9.995849999999998348e-01,9.998360000000002801e-01
7.941450000000003229e-01,8.546530000000001071e-01,1.085262000000000171e+00,9.042680000000001828e-01,9.213220000000001964e-01,1.040814999999999824e+00,1.000076999999999217e+00,9.995129999999998738e-01,9.998780000000002666e-01
7.902330000000002963e-01,8.518800000000000816e-01,1.086967000000000239e+00,9.024450000000001637e-01,9.197070000000001633e-01,1.041745999999999839e+00,1.000030999999999226e+00,9.994929999999998538e-01,9.999570000000003178e-01
7.862390000000002432e-01,8.490490000000000537e-01,1.088701000000000141e+00,9.007270000000001664e-01,9.180930000000001590e-01,1.042620999999999798e+00,9.999349999999992411e-01,9.995469999999998523e-01,1.000025000000000386e+00
7.821770000000002332e-01,8.463040000000000562e-01,1.090510000000000090e+00,8.990360000000001683e-01,9.165870000000001516e-01,1.043534999999999879e+00,9.999839999999992068e-01,9.996209999999998708e-01,1.000011000000000427e+00
7.780940000000002854e-01,8.435740000000000460e-01,1.092231000000000174e+00,8.972700000000001230e-01,9.150760000000001115e-01,1.044482999999999828e+00,9.998999999999992339e-01,9.996359999999998580e-01,1.000018000000000518e+00
7.740070000000003336e-01,8.408300000000000773e-01,1.094025000000000247e+00,8.955310000000000770e-01,9.135350000000000970e-01,1.045451999999999826e+00,9.999199999999992539e-01,9.996409999999998908e-01,1.000024000000000468e+00
7.699390000000003731e-01,8.380560000000000231e-01,1.095780000000000198e+00,8.936880000000000379e-01,9.120760000000001089e-01,1.046380999999999784e+00,9.999409999999993026e-01,9.996459999999999235e-01,9.999710000000004984e-01
7.659310000000003615e-01,8.353129999999999722e-01,1.097619000000000122e+00,8.919960000000000111e-01,9.106680000000001440e-01,1.047361999999999682e+00,9.999739999999992524e-01,9.996109999999999163e-01,9.999830000000005104e-01
7.618520000000003067e-01,8.325599999999999667e-01,1.099463000000000079e+00,8.901719999999999633e-01,9.091350000000001375e-01,1.048311999999999689e+00,9.999789999999992851e-01,9.995669999999998723e-01,9.999340000000005446e-01
7.578290000000003079e-01,8.298349999999999893e-01,1.101283000000000012e+00,8.884639999999999205e-01,9.074580000000000979e-01,1.049297999999999620e+00,9.999709999999992771e-01,9.995459999999998235e-01,9.999160000000005821e-01
7.538180000000003211e-01,8.270870000000000166e-01,1.103102999999999945e+00,8.866769999999999374e-01,9.059820000000000650e-01,1.050280999999999576e+00,1.000055999999999168e+00,9.994869999999997923e-01,9.998840000000005501e-01
7.497940000000002936e-01,8.243550000000000599e-01,1.104951999999999934e+00,8.850309999999999011e-01,9.044340000000000712e-01,1.051387999999999545e+00,1.000062999999999258e+00,9.995769999999998268e-01,9.997780000000004996e-01
7.457260000000003330e-01,8.216260000000000785e-01,1.106768999999999892e+00,8.833239999999998870e-01,9.029460000000000264e-01,1.052385999999999600e+00,9.999619999999992404e-01,9.996809999999998197e-01,9.997150000000004644e-01
7.415860000000003005e-01,8.188280000000001113e-01,1.108616999999999964e+00,8.815769999999998330e-01,9.013700000000000045e-01,1.053305999999999631e+00,9.999249999999992866e-01,9.996859999999998525e-01,9.997680000000004341e-01
7.374180000000003510e-01,8.160110000000001529e-01,1.110424999999999995e+00,8.798539999999998029e-01,8.998589999999999645e-01,1.054349999999999676e+00,9.998519999999992969e-01,9.997799999999998910e-01,9.997030000000004524e-01
7.332760000000003719e-01,8.131850000000001577e-01,1.112214000000000036e+00,8.782069999999998489e-01,8.983689999999999731e-01,1.055375999999999648e+00,9.999379999999993274e-01,9.998699999999999255e-01,9.997740000000004956e-01
7.291290000000003602e-01,8.103690000000001170e-01,1.114144000000000023e+00,8.764799999999998148e-01,8.967530000000000223e-01,1.056327999999999712e+00,9.998199999999993759e-01,9.998229999999999063e-01,9.998080000000004741e-01
7.250500000000003054e-01,8.075470000000001258e-01,1.115909999999999958e+00,8.748849999999998017e-01,8.952579999999999982e-01,1.057302999999999660e+00,9.998219999999993224e-01,9.998949999999998672e-01,9.997710000000005204e-01
7.209150000000003056e-01,8.046950000000001602e-01,1.117698999999999998e+00,8.731379999999997477e-01,8.937019999999999964e-01,1.058340999999999754e+00,9.998599999999993049e-01,9.998529999999998807e-01,9.998700000000004806e-01
7.167320000000002578e-01,8.020190000000001485e-01,1.119601000000000068e+00,8.714489999999996961e-01,8.921179999999999666e-01,1.059319999999999817e+00,9.998639999999993089e-01,9.998669999999998392e-01,9.998820000000004926e-01
7.126460000000002237e-01,7.992260000000001030e-01,1.121503000000000139e+00,8.696679999999996635e-01,8.905179999999999207e-01,1.060330999999999912e+00,9.998359999999992809e-01,9.998819999999998265e-01,9.998190000000004574e-01
7.084960000000002367e-01,7.962430000000001451e-01,1.123374000000000095e+00,8.681119999999996617e-01,8.889979999999999549e-01,1.061377000000000015e+00,9.998139999999993144e-01,9.999719999999998610e-01,9.998050000000004989e-01
7.043660000000002697e-01,7.934310000000001084e-01,1.125192000000000192e+00,8.664779999999996374e-01,8.873590000000000089e-01,1.062388000000000110e+00,9.996979999999993094e-01,1.000000999999999918e+00,9.998770000000004599e-01
7.001280000000003056e-01,7.904880000000000795e-01,1.127051000000000247e+00,8.648299999999996546e-01,8.857930000000000526e-01,1.063400000000000123e+00,9.996579999999992694e-01,9.999899999999999345e-01,9.999460000000004456e-01
6.960320000000003171e-01,7.876780000000001003e-01,1.128882000000000163e+00,8.631709999999996885e-01,8.842360000000000220e-01,1.064464000000000077e+00,9.996879999999992439e-01,1.000040000000000040e+00,1.000003000000000419e+00
6.918500000000002981e-01,7.848490000000001299e-01,1.130845000000000100e+00,8.616319999999997314e-01,8.826240000000000752e-01,1.065617000000000036e+00,9.997209999999991936e-01,1.000134999999999996e+00,1.000092000000000425e+00
6.876510000000003453e-01,7.820930000000001492e-01,1.132828000000000168e+00,8.599059999999997261e-01,8.810930000000001261e-01,1.066672000000000065e+00,9.996859999999991864e-01,1.000131000000000103e+00,1.000129000000000490e+00
6.834520000000003925e-01,7.793040000000001077e-01,1.134717000000000198e+00,8.582659999999997513e-01,8.794800000000001505e-01,1.067752000000000034e+00,9.997129999999991856e-01,1.000191000000000052e+00,1.000206000000000595e+00
6.793560000000004040e-01,7.764080000000000981e-01,1.136653000000000135e+00,8.566129999999997358e-01,8.779600000000001847e-01,1.068837000000000037e+00,9.996429999999991711e-01,1.000267000000000017e+00,1.000180000000000513e+00
6.751480000000004145e-01,7.735870000000001356e-01,1.138581000000000065e+00,8.551179999999997117e-01,8.764380000000001614e-01,1.069865999999999984e+00,9.996619999999991624e-01,1.000272999999999968e+00,1.000152000000000596e+00
6.709000000000003849e-01,7.707520000000001037e-01,1.140438000000000063e+00,8.534469999999997336e-01,8.748750000000001803e-01,1.070956999999999937e+00,9.996939999999991944e-01,1.000259000000000009e+00,9.999830000000006214e-01
6.667530000000003731e-01,7.680150000000001143e-01,1.142387999999999959e+00,8.518769999999997733e-01,8.732710000000001305e-01,1.072009999999999907e+00,9.996559999999992119e-01,1.000318000000000040e+00,9.999830000000006214e-01
6.625670000000003501e-01,7.652790000000001536e-01,1.144274000000000013e+00,8.502439999999997777e-01,8.717640000000000944e-01,1.073169999999999957e+00,9.996029999999992421e-01,1.000170000000000003e+00,9.999930000000005759e-01
6.582960000000003253e-01,7.625190000000001689e-01,1.146195999999999993e+00,8.487369999999997416e-01,8.702640000000001486e-01,1.074273000000000033e+00,9.996229999999992621e-01,1.000229000000000035e+00,9.999090000000006029e-01
