1.199999747798527139e+00,8.000001243838419374e-01,1.199999953566007305e+00,1.199999543478932118e+00,1.199999974311495965e+00,1.199999981896031853e+00,1.199999987168894222e+00,1.199999883991858196e+00,1.199999992602780452e+00,1.199999987845643767e+00,1.199999991271313737e+00,1.199999970761586043e+00,8.000004484156499895e-01,8.000000501053613489e-01,1.199999973290195365e+00,1.199999926285050478e+00,1.199999965714956485e+00,1.199999985732644658e+00,1.199999972257770109e+00,1.199999940878562210e+00,1.199999981993383535e+00,8.000000626459793374e-01,8.000000090481720338e-01,8.000000139472618343e-01,8.000000084402061340e-01,8.000000059380856232e-01,8.000000103478472901e-01,1.199999986323848855e+00,1.199999988912374027e+00,1.199999955565800525e+00,8.000000244837003338e-01,8.000000287826777301e-01,8.000000106306556225e-01,8.000000073560247227e-01,8.000000161341456195e-01,1.199999953182546708e+00,1.199999986397091600e+00,1.199999984464039438e+00,1.199999980278727119e+00,1.199999948019504492e+00,8.000000079716964585e-01,8.000000245811744737e-01,8.000000363114785351e-01,8.000000596790605156e-01,1.199999589804298106e+00,1.199999845807928400e+00,8.000001900553859180e-01,1.199999881934645796e+00
1.360039333993547928e+00,7.401177468093509404e-01,1.339256327295308635e+00,1.046180649793287065e+00,1.385041716089309149e+00,1.308788608567650336e+00,1.395936015834509991e+00,1.224187439671473365e+00,1.400330484910386586e+00,1.146973663197089488e+00,1.324377772499673256e+00,1.379854876709174505e+00,6.381016097391795094e-01,9.383617245376678628e-01,1.379802361775951169e+00,1.382034171114281618e+00,1.397044167625054012e+00,1.398959336464693948e+00,1.389459972432185664e+00,1.091187657661321975e+00,1.399557960300544801e+00,9.404258304058742413e-01,7.177033480935134380e-01,6.000262582643273168e-01,5.988811181978145326e-01,5.988052069196504457e-01,7.631177086818424771e-01,1.322532589990542018e+00,1.398849682970757291e+00,1.333128978035923229e+00,6.081742053660676994e-01,7.737452872006123084e-01,6.001326709148113725e-01,5.989604128394467875e-01,5.988085297582197430e-01,1.341930813213122464e+00,1.399758794569931686e+00,1.288445196118901404e+00,1.100702871170716746e+00,1.392531567734525799e+00,7.346447393115352886e-01,9.287213894531798353e-01,9.296763067486746301e-01,6.162353735832168944e-01,1.387865589661232857e+00,1.154992949098839095e+00,8.413310283496758801e-01,1.180153111345203509e+00
1.536287874261572650e+00,5.938976469174616080e-01,1.290950014934657775e+00,9.330455246580474649e-01,1.579541595239206675e+00,1.251400121590623193e+00,1.491772491330567885e+00,1.367149916179245528e+00,1.553170891102339635e+00,1.011921058004330076e+00,1.397648473688144266e+00,1.557808584630438142e+00,4.558752131445525935e-01,9.407752616372749843e-01,1.570842474669559730e+00,1.567883683743599654e+00,1.584231184308989127e+00,1.595445538653337270e+00,1.543687906396758791e+00,9.507880999110005504e-01,1.516764384583955572e+00,9.388056692900418332e-01,7.991929519724307873e-01,5.805780769351405191e-01,4.876612815540349866e-01,5.053850681530043243e-01,6.784876652128073449e-01,1.340475213255052145e+00,1.398916179595308895e+00,1.207274632801395242e+00,5.718859518755750049e-01,8.678556096359234528e-01,5.938731160163239764e-01,4.097042251805015911e-01,4.124238038016911911e-01,1.385051827341496455e+00,1.384629372844194073e+00,1.181562583173789482e+00,1.078084119166718979e+00,1.555080479520295267e+00,7.878565586920954766e-01,9.950548327761526979e-01,1.099502785333224208e+00,5.712682466324346953e-01,1.574203989781655100e+00,1.020017474998428098e+00,7.224031408668051268e-01,1.227117737586575386e+00
1.541532920508903448e+00,4.183906853254887315e-01,1.419846513086017170e+00,1.037290770600149514e+00,1.779939429146581098e+00,1.209877856234091498e+00,1.482240203783238064e+00,1.406403946463291810e+00,1.546440938347879879e+00,9.640916258381553305e-01,1.341686618499313477e+00,1.570963393804629460e+00,2.619718106080306530e-01,8.917349156982263825e-01,1.732043719975760121e+00,1.763040556969574180e+00,1.780192351969654529e+00,1.764822366651141339e+00,1.569018201439540405e+00,7.967421777726122478e-01,1.539356885306784939e+00,8.569354322930985424e-01,8.146518646197039581e-01,6.251357212001522612e-01,5.248202946143047942e-01,4.630328421617079804e-01,5.531000579678386764e-01,1.471865184260762183e+00,1.303219224667128362e+00,1.063621138139524858e+00,4.944128151278897598e-01,8.168590784347175004e-01,6.918518699275725270e-01,2.309623205576391003e-01,4.629846403719293235e-01,1.368349180957416422e+00,1.271532597201156412e+00,1.054222697777574158e+00,1.007305612554185048e+00,1.469806201580942329e+00,8.227193074232349579e-01,9.731399508389627639e-01,1.255274051409259073e+00,4.941350829224867014e-01,1.689148760268697202e+00,9.476346830989077485e-01,6.005626757384558978e-01,1.207958646219353227e+00
1.484042143541558056e+00,2.436071887605957831e-01,1.586122160643809842e+00,1.183135144218900869e+00,1.975332038383508904e+00,1.304837750262773932e+00,1.472521709093545184e+00,1.293592319742285390e+00,1.466171049765020884e+00,9.949314837027007918e-01,1.245882373024605583e+00,1.565511897792969620e+00,1.065394027347500716e-01,8.726407889369020010e-01,1.822084441464091098e+00,1.960062157862836552e+00,1.961562751451857656e+00,1.932544806962677608e+00,1.624295737115476257e+00,7.877445861334069210e-01,1.566150817544829099e+00,7.741511240997200893e-01,7.434183703206842520e-01,7.041530441467638290e-01,5.555277693077199652e-01,4.084928893497709046e-01,5.137167637881583371e-01,1.636574829586254110e+00,1.188657934646239589e+00,9.337614971385650442e-01,3.604190778975944198e-01,8.527312860458545751e-01,8.174615955718914639e-01,1.031763948703020295e-01,5.528447440576210736e-01,1.334647870762931010e+00,1.128804047471399619e+00,9.215543499755622925e-01,9.090229791487882682e-01,1.376390118610710145e+00,9.304953402872745416e-01,9.568665237463505058e-01,1.359987335849463630e+00,3.631667508011966472e-01,1.847294014366446913e+00,8.201779804105175931e-01,4.378745568317943260e-01,1.219196275095446147e+00
1.407302128290342402e+00,2.604923132864360169e-01,1.751050689605055943e+00,1.330870096638675060e+00,2.076316095402798378e+00,1.447166924529569965e+00,1.531637444403136428e+00,1.163324577970321405e+00,1.373297917307926941e+00,1.082123118443360621e+00,1.185406611353384987e+00,1.587258262457879932e+00,6.704482144098160290e-02,9.243251745389571283e-01,1.880053606831950441e+00,2.095275015053712053e+00,2.114038794603911864e+00,2.117292294642025396e+00,1.746597571296682805e+00,9.017753718598926493e-01,1.680446591252283239e+00,7.286260678464031582e-01,6.808928617702101338e-01,7.636375628884122246e-01,5.024043978147224587e-01,3.390286366204944835e-01,5.423840215766053685e-01,1.777772848309709941e+00,1.129211128454051138e+00,8.477931624601875438e-01,2.639346798889348755e-01,9.605472764221046900e-01,9.144911362357717177e-01,2.554879424942819999e-02,5.996282243281441104e-01,1.236745526586410016e+00,1.025780227877557627e+00,8.215187734826689958e-01,8.584786939880817425e-01,1.340325479471178527e+00,1.064448235592374115e+00,1.016101720643707518e+00,1.401902989499175689e+00,2.002071625257820231e-01,1.920581641099794457e+00,7.280380836337155825e-01,3.947085547234082115e-01,1.133376332025279876e+00
1.307646808892125367e+00,3.772868249891722092e-01,1.883501630737634436e+00,1.472222370359485000e+00,2.083204857156085055e+00,1.542596969172830956e+00,1.624840863037042338e+00,1.140067540782555344e+00,1.353512188314271114e+00,1.206779976982811142e+00,1.124840975620970740e+00,1.596817975371924492e+00,7.852873220733028181e-02,9.595317584026648028e-01,1.927391498901960931e+00,2.051809676459992460e+00,2.161382466507230316e+00,2.316939100121614192e+00,1.891627745393898996e+00,9.904189477878759806e-01,1.805097871438799961e+00,7.208500618277062788e-01,7.146696873809025297e-01,7.428801531416060477e-01,4.351933365147947486e-01,2.658513188297804142e-01,5.605623440168484573e-01,1.840060519126524463e+00,1.087689180526461685e+00,7.788055345833088117e-01,3.058264091778515326e-01,1.103618945711922539e+00,9.811027242725970376e-01,-4.394348432148857675e-02,5.991846973104362206e-01,1.145187932619453841e+00,9.554723574700971778e-01,7.556755736861636708e-01,9.341895035256919666e-01,1.380891412365874205e+00,1.137962057208154576e+00,1.104633459537285978e+00,1.416221214519971516e+00,5.289436697578109303e-02,2.033285896974277751e+00,6.609808132627096322e-01,2.808613248350231295e-01,9.887043172808974711e-01
1.227226139831251617e+00,5.385286123448518314e-01,1.976666989933397511e+00,1.577496047355396280e+00,2.037322205009890030e+00,1.546088065602588379e+00,1.701926814529863607e+00,1.174968561898403152e+00,1.415375639486145865e+00,1.331624272310098389e+00,1.003338160018492964e+00,1.621612522910844678e+00,2.144963918734316827e-02,9.765462708701215799e-01,1.928986879410682809e+00,1.960140912546342484e+00,2.087731901509374932e+00,2.528218425681937109e+00,2.012090357115244199e+00,9.820267083830805932e-01,1.850143928011110273e+00,7.514739819878142324e-01,7.773120268745150607e-01,6.710204851406676996e-01,3.902469845999739784e-01,1.855933596086271065e-01,5.978663575966511878e-01,1.835699768725076009e+00,1.025021087635382244e+00,7.517190739291922386e-01,3.717791749550769520e-01,1.190079895130912613e+00,1.059882725466461562e+00,-1.425516148790473836e-01,5.950439437682847332e-01,1.031682590847862402e+00,8.802661384327401528e-01,7.385708259480786575e-01,1.016588112026126201e+00,1.431487903116340332e+00,1.132624410340451249e+00,1.197697382327695959e+00,1.420127507787544152e+00,4.255694545117599120e-02,2.108172939341760976e+00,6.442525425656007165e-01,1.362276953793030432e-01,1.006492625197791480e+00
1.230290350388569154e+00,7.154645727546408152e-01,2.028665508415909091e+00,1.614959139524936749e+00,1.973710413687180587e+00,1.529325615258275928e+00,1.711537190853290591e+00,1.189059955827731274e+00,1.488622758061735496e+00,1.449356031418750579e+00,8.589740220792169145e-01,1.635777620431036805e+00,-2.567224251173302885e-02,9.797330639431518495e-01,1.862042765274757095e+00,1.904857487239644209e+00,1.964429629739311789e+00,2.741835429135675462e+00,2.078236084584008658e+00,9.258761878414411006e-01,1.922624992695767920e+00,7.545447834729861469e-01,7.912497242895347727e-01,5.676679886551249110e-01,3.555037781630825400e-01,1.920926994086388506e-01,5.756303587391098375e-01,1.809036602170847718e+00,1.006566432030572056e+00,7.055577318835166700e-01,3.735665364142510825e-01,1.172164398738574809e+00,1.152498899894561779e+00,-2.538903525587861143e-01,6.390276891828881034e-01,8.834974725323552214e-01,8.394471486813634975e-01,7.013949545248948647e-01,1.021819099335737002e+00,1.492774644770823889e+00,1.106322095903739866e+00,1.280445564437261430e+00,1.399561775106977546e+00,9.540131863862151562e-02,2.112076383903866539e+00,6.564559271650415306e-01,5.337082037230866938e-02,9.355856529519964715e-01
1.302517229661015241e+00,8.767258934826729355e-01,2.066099377562348405e+00,1.602951817615404728e+00,1.918417153171146916e+00,1.510535125215975993e+00,1.691310809871961585e+00,1.146043356523509527e+00,1.537829138115083705e+00,1.570034537922072593e+00,7.184777674992508523e-01,1.619828864673217961e+00,-5.790329812667858317e-02,1.007665386020218934e+00,1.774824267003844991e+00,1.921268870184313693e+00,1.890620347334349249e+00,2.916147745319080720e+00,2.068394936051328958e+00,8.517244659037905841e-01,2.028082879697742147e+00,7.290795468241014765e-01,7.614149799141105568e-01,4.740562833757683836e-01,3.279927548815054772e-01,2.641299414373869947e-01,5.017660891117644573e-01,1.795920605839229856e+00,1.035767023474299720e+00,6.510985962698589979e-01,3.422190330909299916e-01,1.104962627768719008e+00,1.245534026079856416e+00,-3.575830129941844904e-01,7.369692489688964843e-01,7.612531101449917514e-01,8.400512857872274308e-01,6.437333374786003981e-01,9.763829907510256367e-01,1.535805882358666441e+00,1.102219810249686072e+00,1.326656353216016937e+00,1.349930586069465255e+00,1.595276096224840789e-01,2.087021992326709263e+00,6.689500169142842401e-01,-2.016908024592305171e-02,9.165928646605323582e-01
