9.901600000000000401e-01,9.891199999999999992e-01,9.911600000000000410e-01,9.901999999999999691e-01,9.860661871272562440e-01,9.925061625103879237e-01,9.874219405301054575e-01,9.890661895640965318e-01,1.003650578159085427e+00,1.002604311137352600e+00,1.002682806404151750e+00,1.001609701222309745e+00,9.948451732711156570e-01,9.939109682482665242e-01,9.920042361770073924e-01,9.927454555942734071e-01
9.792399999999999993e-01,9.784800000000000164e-01,9.796799999999999953e-01,9.783999999999999364e-01,9.713183116771335612e-01,9.782891586311625032e-01,9.692442917396660862e-01,9.795425979059840804e-01,1.007752944351352653e+00,1.006972306836322995e+00,1.005759214342117236e+00,1.004339006007930690e+00,9.882675988245975818e-01,9.831248392586295903e-01,9.831690531428072255e-01,9.875612415965451252e-01
9.661600000000000188e-01,9.657999999999999918e-01,9.671999999999999487e-01,9.653199999999999559e-01,9.598111782350313703e-01,9.581737820256823746e-01,9.533752043831282830e-01,9.618738111730329443e-01,1.013858275228309180e+00,1.011142931516388677e+00,1.010347192951506434e+00,1.007440137678738967e+00,9.782850431714873451e-01,9.720048057914765227e-01,9.748583585552892394e-01,9.804335969642011817e-01
9.506400000000000405e-01,9.504000000000000226e-01,9.513199999999999434e-01,9.503599999999999826e-01,9.321399847997124954e-01,9.463383668138183324e-01,9.299877613746652116e-01,9.443057667412602108e-01,1.019373809866733982e+00,1.017264505605042446e+00,1.015687929217636620e+00,1.013389184454565495e+00,9.694489147778985183e-01,9.628400094114817342e-01,9.649355779865703697e-01,9.696064106956917561e-01
9.311599999999999877e-01,9.320399999999999796e-01,9.343199999999999283e-01,9.321599999999999886e-01,9.053488110819953860e-01,9.275977877107930425e-01,8.997189105928082853e-01,9.297970405411342121e-01,1.026947479370223570e+00,1.020053952505072026e+00,1.027566129996183797e+00,1.020508368350997230e+00,9.579220964604530097e-01,9.513763523444112025e-01,9.547762576989587968e-01,9.590044666072756741e-01
9.123599999999999488e-01,9.117999999999999439e-01,9.136399999999998967e-01,9.123999999999999888e-01,8.757907663952240185e-01,9.039969270124409428e-01,8.787732007169681836e-01,8.975615973240662626e-01,1.036662112412955361e+00,1.028322479141474899e+00,1.036699492594963745e+00,1.028877758113464713e+00,9.457124711371877046e-01,9.395226454138189132e-01,9.444220183125735524e-01,9.504136364347769428e-01
8.921599999999999531e-01,8.910399999999999432e-01,8.913599999999999302e-01,8.928399999999999670e-01,8.412982707365541657e-01,8.790061452172301948e-01,8.459336046732586212e-01,8.702870729446581244e-01,1.049700987787616890e+00,1.039133187523983315e+00,1.047203883480834818e+00,1.038547671297270547e+00,9.356551226200232607e-01,9.299139761588062214e-01,9.355605449482672364e-01,9.416437644199966428e-01
8.702799999999999425e-01,8.704399999999999915e-01,8.703199999999999825e-01,8.714399999999999924e-01,8.117514959109747297e-01,8.416539035591500406e-01,8.118360645567478384e-01,8.359865421439836020e-01,1.061188331233279714e+00,1.048029481233267113e+00,1.064025382258539043e+00,1.052855726276095583e+00,9.271285578213043221e-01,9.226528810367055078e-01,9.283452713618451924e-01,9.355480658246962955e-01
8.503199999999999648e-01,8.496799999999999908e-01,8.500400000000000178e-01,8.499999999999999778e-01,7.765036796848673317e-01,8.050581398268529254e-01,7.772961868882121150e-01,7.985546402782366382e-01,1.075781919080766480e+00,1.062417504192309625e+00,1.080599464353046990e+00,1.071818784384362955e+00,9.219309234371231287e-01,9.171043636650924036e-01,9.259804699793743321e-01,9.356189911618871813e-01
8.318399999999999128e-01,8.288400000000000212e-01,8.313200000000000589e-01,8.326799999999999757e-01,7.349536707986031869e-01,7.691098849567268303e-01,7.383936160627514456e-01,7.591928882720124783e-01,1.093500455174650998e+00,1.080830118595734968e+00,1.097804161925087341e+00,1.089537320478247473e+00,9.236531948056944108e-01,9.199918838117573383e-01,9.273096064273723682e-01,9.385065113085521160e-01
