3.423751891262079905e+00,6.069375179953675925e+00,3.530474562102322023e-01,5.942504672575390501e+00,5.725914733253422817e+00,1.970828222199575430e+00,3.084613322049973849e+00,5.488321020218390522e+00,5.026352381274824310e+00,5.335609960780205441e+00,4.849388958221790835e-01,1.323978379673863282e-01,5.853718124694427871e+00,4.161175644664038664e+00,4.361411565657828504e+00,6.076352669331736678e+00,5.395299563801815523e+00,5.390831577666889807e+00,6.125514153408087026e+00,1.741451675110416986e+00,5.286940723715691237e-02,1.535372098555970455e+00,3.468707535961140564e+00,1.305125709356476760e+00,5.667095878801157838e+00,3.777544254264196599e+00,2.696252362745015674e+00,3.679306154871830437e+00,6.264843866717971110e+00,8.387596873948284237e-01
3.444591891262080097e+00,6.069815179953676143e+00,3.514074562102322274e-01,5.941184672575390735e+00,5.726194733253422875e+00,1.966588222199575409e+00,3.084743406643208452e+00,5.487957570031099408e+00,5.025241724796794429e+00,5.335274874390302458e+00,4.852090571696626164e-01,1.305517189304925274e-01,5.846660614111828025e+00,4.172923718050949304e+00,4.356958837162508758e+00,6.085814382612060314e+00,5.393663621116124851e+00,5.389882015962485617e+00,6.125030535302455448e+00,1.741395539437430307e+00,5.660822763444689487e-02,1.534403667709564045e+00,3.469148083990422293e+00,1.305092171428545944e+00,5.666042128115566179e+00,3.771397974613248216e+00,2.693128863140953122e+00,3.675987600216940709e+00,6.264216951685002144e+00,8.377531758504115356e-01
3.467991891262080184e+00,6.070295179953675735e+00,3.499274562102322461e-01,5.939104672575390431e+00,5.726754733253422991e+00,1.961668222199575373e+00,3.085182500535178285e+00,5.486596273969836624e+00,5.025019670979790298e+00,5.334646707319389058e+00,4.856146794252074739e-01,1.289370828878210751e-01,5.839883476458108902e+00,4.176154945766894500e+00,4.349023786229521349e+00,6.098581963134389383e+00,5.391869652895795006e+00,5.389381388213308810e+00,6.125390995680874084e+00,1.740824777705599624e+00,5.941995593346152682e-02,1.534079751152776616e+00,3.469868940186072059e+00,1.305008678134494504e+00,5.665171236300699853e+00,3.757992498386706348e+00,2.692067557851043347e+00,3.672157057721202822e+00,6.264373767992045927e+00,8.369671603124023695e-01
3.494151891262080145e+00,6.070775179953675327e+00,3.476874562102322264e-01,5.938424672575390417e+00,5.727594733253423165e+00,1.954948222199575314e+00,3.085450001346015991e+00,5.486233654516255775e+00,5.024964196208362210e+00,5.335191005685511634e+00,4.862465855629705125e-01,1.300393380126905196e-01,5.835122476853829454e+00,4.172517251639490610e+00,4.350457742351030888e+00,6.107606744228077922e+00,5.391113769091686159e+00,5.387633579882240120e+00,6.125030380424710152e+00,1.740055878418431234e+00,6.317579486088197027e-02,1.532802216830680964e+00,3.469508541356281395e+00,1.305504026378979221e+00,5.664083334021222882e+00,3.742099250697571655e+00,2.690046603236813993e+00,3.668855442455541738e+00,6.262163633064265156e+00,8.361393414422122472e-01
3.520471891262080266e+00,6.072135179953675355e+00,3.454474562102322066e-01,5.937184672575390287e+00,5.728994733253423455e+00,1.946548222199575351e+00,3.084723362268821045e+00,5.485735864466316336e+00,5.023634190893972118e+00,5.334563099273866627e+00,4.868788000558810225e-01,1.254827115240182145e-01,5.827038942977428526e+00,4.166345933703828663e+00,4.346229521395148510e+00,6.121137724942117941e+00,5.388985917783557511e+00,5.386687792067613501e+00,6.124632364974097243e+00,1.738546764625116037e+00,6.723530469505753504e-02,1.531637397166761394e+00,3.469788847349225769e+00,1.305693909101517836e+00,5.663190532756489759e+00,3.731247491525005788e+00,2.687754179284810974e+00,3.669226076683745674e+00,6.260142583823813389e+00,8.350967401892535058e-01
3.554151891262080198e+00,6.072535179953675311e+00,3.420474562102321925e-01,5.935624672575390726e+00,5.729994733253423789e+00,1.938268222199575286e+00,3.084816041833090772e+00,5.485103337701802140e+00,5.023910794845794392e+00,5.332973332790144738e+00,4.868336015647359849e-01,1.165719417501240585e-01,5.825206826074324162e+00,4.166506555587942806e+00,4.335496006660489066e+00,6.134067672917620229e+00,5.388664857162924093e+00,5.385547162791905151e+00,6.124907517900227027e+00,1.738737279059592966e+00,7.153920699031883490e-02,1.529375045932789945e+00,3.470429497081400250e+00,1.305038087347709430e+00,5.661072947474663941e+00,3.714854529800043270e+00,2.681234686772867803e+00,3.666139409797748439e+00,6.258394854290016518e+00,8.331922085959777569e-01
3.589791891262080092e+00,6.073535179953675645e+00,3.395274562102321703e-01,5.934384672575390596e+00,5.731434733253423452e+00,1.928188222199575197e+00,3.084244092356994926e+00,5.484246995502548572e+00,5.024408066757140467e+00,5.331969441653856556e+00,4.871955974213350582e-01,1.171917807320059235e-01,5.819736477457147394e+00,4.170956644601920615e+00,4.324236053073561514e+00,6.151332094705494136e+00,5.386474615556815948e+00,5.382852426956514336e+00,6.125182349727753106e+00,1.739256180281979924e+00,7.511375117882912456e-02,1.528077892543838523e+00,3.470149212177349174e+00,1.304727352246068506e+00,5.658465868638484331e+00,3.701164986104799048e+00,2.673280630662603574e+00,3.663528541242403236e+00,6.256501433175612803e+00,8.323726871499922408e-01
3.627551891262080108e+00,6.074575179953675352e+00,3.376474562102321775e-01,5.931784672575390438e+00,5.732714733253423844e+00,1.916468222199575244e+00,3.083308377852962412e+00,5.483752103751548646e+00,5.024959610939910171e+00,5.332053063567926188e+00,4.866068244023477596e-01,1.214407537871195625e-01,5.816148023577400572e+00,4.171561483268908077e+00,4.318412587741068620e+00,6.172578013530811702e+00,5.384649154398212900e+00,5.382562894037007162e+00,6.124658440909777291e+00,1.739176978595607270e+00,7.750260321310566136e-02,1.526330953485973918e+00,3.469428522902799905e+00,1.305315406007708345e+00,5.657351396329691084e+00,3.688505127041108889e+00,2.673628915965515329e+00,3.656808200364576766e+00,6.256343280208652047e+00,8.308262527741444581e-01
3.668551891262080034e+00,6.075175179953675730e+00,3.351674562102321953e-01,5.929744672575390396e+00,5.734074733253423872e+00,1.902348222199575334e+00,3.084382741761363178e+00,5.482673768676967541e+00,5.024353866206686448e+00,5.333139668668398059e+00,4.874689742620994526e-01,1.183050025961599333e-01,5.809948892762632155e+00,4.158979550164038308e+00,4.313658083817029087e+00,6.195918939364474909e+00,5.384005910411569396e+00,5.380343745716547055e+00,6.125092076759140802e+00,1.740297795232848443e+00,8.098647767261255015e-02,1.524571682875941248e+00,3.469468560649891398e+00,1.305039663108657155e+00,5.654867540713911289e+00,3.664006646253095578e+00,2.673605812323615716e+00,3.651966580652620920e+00,6.252069774346455944e+00,8.294584051033695449e-01
3.712471891262079993e+00,6.076455179953676122e+00,3.333274562102321870e-01,5.928424672575390630e+00,5.736074733253423652e+00,1.886428222199575400e+00,3.084329200267987847e+00,5.481462744078205773e+00,5.024408842195855485e+00,5.332262248674576099e+00,4.877416409472583592e-01,1.292528111459297913e-01,5.803908539382599763e+00,4.154408584096209722e+00,4.298595065255216952e+00,6.220049041816551494e+00,5.382113958924492181e+00,5.379992406500330837e+00,6.124964550079432968e+00,1.740651632864104181e+00,8.623733063839564283e-02,1.522803899978653286e+00,3.470669723152432606e+00,1.304956773213220567e+00,5.654941327518645089e+00,3.660063921097839401e+00,2.663472742294636042e+00,3.651171213221903411e+00,6.250968340017193370e+00,8.282256020259999296e-01
3.761791891262079801e+00,6.077935179953676048e+00,3.324074562102322106e-01,5.926664672575390647e+00,5.739634733253423882e+00,1.865148222199575434e+00,3.084385697600749765e+00,5.481104380250141794e+00,5.023476529901769183e+00,5.332262248674576099e+00,4.891972832266287541e-01,1.288376961714651769e-01,5.800428194068352639e+00,4.160433380107411594e+00,4.284214832863319167e+00,6.236579516640634147e+00,5.380433360261129394e+00,5.378734109036821032e+00,6.125559427901292153e+00,1.741157274757832774e+00,9.204901563937692432e-02,1.522504273895356253e+00,3.471030069118147043e+00,1.307022259640076456e+00,5.653616509078246644e+00,3.671037338157466134e+00,2.652969175336287400e+00,3.650121594796115865e+00,6.246056076139429258e+00,8.257323472306131729e-01
3.816711891262079881e+00,6.079535179953675872e+00,3.294474562102321924e-01,5.924584672575390343e+00,5.744074733253423659e+00,1.843308222199575352e+00,3.085714581802535772e+00,5.479627069544766194e+00,5.024568640100140371e+00,5.332220515088581969e+00,4.886051548794987376e-01,1.321643196480917493e-01,5.800537700363219251e+00,4.175856302091388805e+00,4.266907464789590598e+00,6.259393959431253762e+00,5.381460013786593777e+00,5.377202185984834237e+00,6.125511610525375517e+00,1.740688253662921792e+00,9.970955253266439167e-02,1.521058978381182758e+00,3.471630631077417650e+00,1.307760642639409943e+00,5.651646352233715476e+00,3.665282382305391717e+00,2.639027057633205775e+00,3.639934012433609034e+00,6.249256618710576028e+00,8.251454142186105400e-01
3.877231891262079788e+00,6.082095179953675768e+00,3.274474562102321906e-01,5.924264672575390023e+00,5.748874733253424019e+00,1.816748222199575435e+00,3.088405810868560586e+00,5.480475914165443108e+00,5.024134122125339275e+00,5.331094455667829912e+00,4.905211605851290124e-01,1.288513482750365535e-01,5.795243124925046452e+00,4.163219609294712242e+00,4.247969677707458480e+00,6.292959474431055078e+00,5.372739407583167370e+00,5.374088892212635749e+00,6.126069400915198138e+00,1.740034312522161120e+00,1.068506561977088515e-01,1.518685965132416493e+00,3.472111121283667945e+00,1.310513139251009651e+00,5.650528509987158721e+00,3.662120048059767985e+00,2.634096032358196116e+00,3.631830408005615407e+00,6.245751625360134618e+00,8.232301781804325369e-01
3.946391891262079898e+00,6.084495179953675503e+00,3.246874562102322059e-01,5.924624672575389717e+00,5.756234733253424274e+00,1.781628222199575395e+00,3.089861211483103887e+00,5.480609759685517446e+00,5.023540062706845610e+00,5.330761158749695916e+00,4.917988043105619433e-01,1.200797671430866992e-01,5.795158421736318566e+00,4.166309150065534261e+00,4.218984334198612629e+00,6.322353315945088426e+00,5.365918118893000965e+00,5.373253610522810142e+00,6.125372331587072949e+00,1.741796380865989535e+00,1.148949280440300785e-01,1.516512808012200120e+00,3.474072686155653678e+00,1.311556678998182290e+00,5.648816892979494853e+00,3.657520256762273103e+00,2.628873451071899847e+00,3.637217768733318923e+00,6.236142743104717390e+00,8.224868357723827961e-01
4.021631891262080316e+00,6.089135179953675703e+00,3.238074562102322140e-01,5.924864672575389513e+00,5.763754733253424689e+00,1.741268222199575444e+00,3.089528296924212381e+00,5.480298035853071958e+00,5.025842323711110282e+00,5.330886023608903734e+00,4.917075686791551603e-01,1.392598743524240956e-01,5.795307090608745604e+00,4.216285951799572551e+00,4.195476345929283646e+00,6.349345804251914416e+00,5.363367662345861930e+00,5.372187069349386945e+00,6.125445274199572410e+00,1.742096142506482481e+00,1.243599311158513077e-01,1.513967441333583741e+00,3.474232796000552792e+00,1.310252850374972411e+00,5.649573653772469228e+00,3.653161901659482957e+00,2.626335689842997922e+00,3.638364744278820062e+00,6.232691753605838159e+00,8.208501434060657687e-01
4.107151891262080134e+00,6.093175179953675524e+00,3.233674562102322181e-01,5.927664672575389204e+00,5.773634733253424578e+00,1.694388222199575411e+00,3.091794736376153541e+00,5.481321665591523562e+00,5.026213873092285844e+00,5.331259927282115285e+00,4.926197609486728246e-01,1.948535575686763943e-01,5.791170254210841861e+00,4.206897954869860179e+00,4.179294487015061677e+00,6.391618097598708026e+00,5.355640282816982456e+00,5.370194505782001748e+00,6.125964409688585910e+00,1.740422320668266076e+00,1.358615102903304173e-01,1.515070497899245083e+00,3.474553040755123057e+00,1.307708616810257407e+00,5.647102088885815441e+00,3.627303259602003838e+00,2.628178079501582776e+00,3.632828178656820395e+00,6.233392225314569934e+00,8.211693174412258989e-01
4.204111891262080292e+00,6.096175179953675638e+00,3.217674562102322278e-01,5.931784672575389550e+00,5.784314733253424379e+00,1.636388222199575360e+00,3.085616407760668256e+00,5.481989053208032203e+00,5.028523384858909040e+00,5.330430334514559831e+00,4.931204201317566094e-01,1.185244108526629508e-01,5.790879483861538723e+00,4.231264235329510015e+00,4.139359832120219629e+00,6.433967329371825805e+00,5.348044585194561940e+00,5.369474606480542533e+00,6.122875362388407794e+00,1.743386837903023512e+00,1.493016057756049175e-01,1.511030673161188220e+00,3.475473704202750369e+00,1.303425349244404341e+00,5.648040804563557060e+00,3.630412881713495743e+00,2.605693792339709880e+00,3.641192127634917508e+00,6.221709785256985370e+00,8.175737464774111007e-01
4.311951891262080672e+00,6.101335179953675691e+00,3.207274562102322424e-01,5.939104672575389543e+00,5.799554733253424743e+00,1.567908222199575263e+00,3.081732100577897704e+00,5.480877929576635665e+00,5.032932665479539658e+00,5.330471766700321190e+00,4.907154757861333927e-01,-7.700038221390102799e-02,5.788857004199567058e+00,4.305433924184358219e+00,4.098811910426394256e+00,6.476451504528863978e+00,5.346357213913305984e+00,5.364713345452460480e+00,6.121736752042732377e+00,1.743390040907804028e+00,1.574584349557222596e-01,1.509970296468624573e+00,3.475233515137099882e+00,1.299675868902909315e+00,5.647514888436946379e+00,3.623094929087924410e+00,2.605036971711958138e+00,3.637002360364175679e+00,6.217048083136740289e+00,8.142654508518926137e-01
4.435511891262081008e+00,6.109455179953675596e+00,3.218074562102322678e-01,5.950024672575389140e+00,5.820034733253424797e+00,1.484348222199575185e+00,3.088049538947280848e+00,5.478435148994456938e+00,5.036862348025597846e+00,5.331050701661145474e+00,4.874656727919233212e-01,2.157212292640871283e+02,5.789002243690383409e+00,4.367429093618492075e+00,4.073478658511282546e+00,6.530701801470453205e+00,5.337186694222332939e+00,5.363664618516540195e+00,6.120800777774856982e+00,1.748642221942084074e+00,1.711941365207220456e-01,1.511547332149000056e+00,3.473391459893781619e+00,1.302716805006013834e+00,5.644433992818115087e+00,3.583648581023058721e+00,2.595990068825728248e+00,3.635588928501773509e+00,6.208560248277223970e+00,8.125895920310270970e-01
4.577951891262080686e+00,6.122295179953675337e+00,2.875674562102322751e-01,5.946704672575388706e+00,5.843114733253425008e+00,1.390748222199575279e+00,3.069313391404158153e+00,5.475323919851337706e+00,5.030165675265515723e+00,5.329525117634127618e+00,4.910041069103784905e-01,2.149592914610105936e+02,5.784938867997850842e+00,4.350201413688001395e+00,4.051244228161110961e+00,6.577693517847940541e+00,5.330810377748673723e+00,5.359436073925698096e+00,6.118316671053790401e+00,1.747751700265105734e+00,1.750354979771120700e-01,1.501759455699574364e+00,3.471790239079895368e+00,1.310404141784959675e+00,5.636546344427292077e+00,3.520990226480355645e+00,2.550557993687676550e+00,3.626584330895137764e+00,6.191387382070364431e+00,8.115496098286514304e-01
4.736671891262080436e+00,6.132135179953674964e+00,2.669674562102322679e-01,5.951424672575388541e+00,5.870354733253424939e+00,1.273188222199575392e+00,2.942397908417122121e+00,5.474975927129714925e+00,5.029334908730834108e+00,5.329114582039803594e+00,4.945507249382676829e-01,2.148358059374279208e+02,5.779400287587908913e+00,4.447701544057778733e+00,4.022990492508679239e+00,6.633570790358179536e+00,5.326481771606986548e+00,5.355192709880071789e+00,6.120513325430826157e+00,1.750182499071540887e+00,1.871775303659593270e-01,1.494768544802727028e+00,3.476031514823909596e+00,1.333300536631814248e+00,5.635727976417383545e+00,3.425393091490398056e+00,2.540134611436718259e+00,3.635560972067022778e+00,6.186103084604289037e+00,8.084868495401571487e-01
4.912591891262080068e+00,6.147015179953674746e+00,2.454474562102322566e-01,5.965864672575388106e+00,5.903354733253425302e+00,1.142628222199575383e+00,3.960133873934474025e+00,5.473213254990324295e+00,5.029811646555207183e+00,5.329974042935367251e+00,4.936110374321617811e-01,2.148237109949902504e+02,5.777091799000185546e+00,4.463469058154782232e+00,3.969003601075123733e+00,6.698500817738768376e+00,5.323484072737236339e+00,5.348469512247620017e+00,6.116642816787488890e+00,1.751161911761645484e+00,2.009731381861219746e-01,1.493544285861887699e+00,3.476283043163092668e+00,1.273941012044492060e+00,5.632368519830689202e+00,3.362568184933529380e+00,2.520488789930225071e+00,3.604088164906420033e+00,6.194682026461353352e+00,8.059172785908987890e-01
5.103111891262080313e+00,6.161175179953675141e+00,2.251274562102322518e-01,5.991624672575388111e+00,5.947674733253425217e+00,9.917882221995754088e-01,4.038012819340353943e+00,5.475848873313074350e+00,5.028327648298247965e+00,5.332459851365491055e+00,4.995934742085426650e-01,2.148216227694349527e+02,5.774253197861272113e+00,4.705981841272622646e+00,3.883568878741596730e+00,6.759295049599090000e+00,5.327350323019762968e+00,5.341366879051562044e+00,6.122441727006586731e+00,1.756358493291155565e+00,2.121717761723591889e-01,1.490947787747934239e+00,3.477192040521984051e+00,1.264472381946038393e+00,5.631947637396889306e+00,3.306041118426907399e+00,2.505112040334936729e+00,3.621191694322996479e+00,6.191611018317629167e+00,8.039125911889331011e-01
5.302071891262079895e+00,6.177015179953674995e+00,2.048474562102322594e-01,6.025624672575387919e+00,5.993754733253425115e+00,8.320282221995753957e-01,4.069174055773705945e+00,5.478374742163373945e+00,5.028417375280075596e+00,5.326938058434978807e+00,4.975877492240212696e-01,2.148136073064310949e+02,5.768054725992547205e+00,4.933117027994167181e+00,3.747060195069089161e+00,6.802242208865784789e+00,5.338521969611519147e+00,5.343351803233740149e+00,6.118054448323879235e+00,1.761363518966635011e+00,2.209188178507906219e-01,1.487699331741594522e+00,3.474303682315367237e+00,1.264387548824777996e+00,5.637045652372783877e+00,3.334192431458392392e+00,2.465800520736819657e+00,3.593202000114566808e+00,6.198028378445518349e+00,7.983635552479294573e-01
5.495631891262079627e+00,6.192975179953674747e+00,1.748874562102322450e-01,6.064024672575388131e+00,6.045594733253425446e+00,6.687882221995753440e-01,4.061930594989977550e+00,5.468235179167899140e+00,5.025760994794470804e+00,5.329527133243147752e+00,5.004109268911171027e-01,2.148325735363840749e+02,5.767744453427521734e+00,5.046327377614788112e+00,3.667116192129866725e+00,6.927327982359199332e+00,5.320362797506248853e+00,5.337689067737585447e+00,6.119834965323915910e+00,1.764224348174150636e+00,2.271242809828834808e-01,1.484108862048580946e+00,3.470940654504949485e+00,1.263787774421660792e+00,5.648114079391281628e+00,3.269772508262500654e+00,2.409705849912159525e+00,3.589894557359667449e+00,6.237688537091970353e+00,7.829363395895175826e-01
5.675551891262079707e+00,6.210655179953675109e+00,1.449274562102322306e-01,6.097744672575387881e+00,6.096354733253425806e+00,5.165882221995753421e-01,4.054297693431225369e+00,5.465636504113114746e+00,5.021907531952842341e+00,5.327349459644844742e+00,4.990254386191382285e-01,2.148343280485684090e+02,5.763716634214892665e+00,5.274263928656612421e+00,3.566828321567857785e+00,7.001403085513714153e+00,5.305682391061137260e+00,5.331536332032467129e+00,6.117220397217010941e+00,1.767812512353311938e+00,2.344928693965708244e-01,1.480135005330631470e+00,3.471576944395264430e+00,1.259745096221754457e+00,5.640369109491056854e+00,3.615199621879321867e+00,2.397131771197171357e+00,3.448843662588332304e+00,6.239645795406032036e+00,7.872650670004182061e-01
5.827831891262079900e+00,6.227735179953675093e+00,1.071274562102322303e-01,6.131264672575388097e+00,6.137794733253425505e+00,3.839482221995753619e-01,4.060291372789641251e+00,5.460897664605782076e+00,5.022736119390848408e+00,5.332536699924247614e+00,4.994809232040672842e-01,2.148367617611651497e+02,5.778775597188269053e+00,5.136849021595907061e+00,3.509638459305381541e+00,7.166045276300244460e+00,5.250030117980464262e+00,5.315935016220661780e+00,6.113863509966138921e+00,1.767203569859043810e+00,2.287758463170034284e-01,1.476939060552846739e+00,3.471792057884531157e+00,1.258642796102900308e+00,5.646370860668857183e+00,3.229344762481061615e+00,2.429590831056750222e+00,3.470461193135234268e+00,6.243417514832570347e+00,7.745880816469695729e-01
5.950671891262079960e+00,6.248935179953675423e+00,8.216745621023222035e-02,6.161064672575387924e+00,6.180474733253425335e+00,2.782682221995753657e-01,4.065647228654540868e+00,5.460533501324642991e+00,5.023103837760408474e+00,5.335866928944499321e+00,4.989077969716517735e-01,2.148360638325054879e+02,5.767610897243389267e+00,5.351703085527827142e+00,3.585664072060386953e+00,7.153680176919859690e+00,5.205842124828643946e+00,5.325036612019086846e+00,6.114793996786872299e+00,1.769699891068570619e+00,2.272475423181003762e-01,1.474366306113617409e+00,3.468294949895904367e+00,1.254950525328230038e+00,5.650356567439928313e+00,4.234191428595882378e+00,2.280145534611822900e+00,3.315097126160834407e+00,6.312934792531395445e+00,7.660016756346962330e-01
6.044791891262080163e+00,6.262335179953675279e+00,4.888745621023222326e-02,6.184424672575388193e+00,6.207674733253425003e+00,1.963882221995753574e-01,4.071467363341940704e+00,5.458600479892417034e+00,5.023629362293489997e+00,5.337188478610273457e+00,5.000852700356942515e-01,2.148417314857995848e+02,5.779014008856791840e+00,4.764804496811247958e+00,3.276647622916359914e+00,7.292413378905671095e+00,5.194557232259175983e+00,5.281452721641069381e+00,6.112786591682836779e+00,1.773501446922855163e+00,2.297228463659411191e-01,1.470829761159526905e+00,3.469222257567896595e+00,1.253617173642403992e+00,5.649873079238639129e+00,3.585043433974580029e+00,1.925115199263258470e+00,3.559851272033088154e+00,6.105712934092735189e+00,7.594641919610618519e-01
6.115431891262080200e+00,6.268375179953674881e+00,4.788745621023224319e-02,6.211304672575388430e+00,6.228274733253424955e+00,1.425882221995753707e-01,4.073839648968314187e+00,5.458800958651727875e+00,5.021979975604166313e+00,5.335267643690922768e+00,5.010950874736006533e-01,2.148419394022253641e+02,5.796911904496662160e+00,6.311539675411946604e+00,3.201259332153932213e+00,7.167428153898370624e+00,5.173135074229063157e+00,5.290524168095198654e+00,6.113186196358905811e+00,1.776914479539403624e+00,2.299651077059854665e-01,1.468220087324179746e+00,3.471779059708719029e+00,1.255555148797459664e+00,5.563738754966804478e+00,2.581210069968854270e+00,2.310004677702667930e+00,3.979079332388938184e+00,5.612110657013943182e+00,9.617731310087263008e-01
6.160631891262080551e+00,6.271815179953675212e+00,4.696745621023223211e-02,6.234344672575388380e+00,6.246994733253425025e+00,1.060282221995753754e-01,4.069766085258252453e+00,5.458841050520483407e+00,5.023424326193134171e+00,5.338868433429927229e+00,5.009342579255571248e-01,2.148466342090869148e+02,5.851628326569996652e+00,6.755453229856121844e+00,2.730571131776883043e+00,6.872840942682108434e+00,5.985429595745150877e+00,5.196050795413873047e+00,6.115464245771226715e+00,1.779385571545231359e+00,2.264631948979243248e-01,1.469903331781708511e+00,3.470783305919503903e+00,1.251897021097962748e+00,5.405524792596620998e+00,8.218913805474636902e-02,3.436673063592437849e+00,4.013021553162245070e+00,5.312815346840309871e+00,1.162715298418480092e+00
6.196151891262080547e+00,6.278095179953675498e+00,3.464745621023223449e-02,6.252304672575388800e+00,6.255634733253424784e+00,7.194822219957537623e-02,4.068629093719406953e+00,5.458480255212038834e+00,5.026588468643876872e+00,5.335748030042206658e+00,5.019767426999727222e-01,2.148484950503595599e+02,5.953529163115166334e+00,4.237713663597495461e+00,3.178461553923771277e+00,6.853006696481141802e+00,6.009791812654427190e+00,5.253968253039008829e+00,6.116225667592752657e+00,1.777100724230524342e+00,2.267438955047518245e-01,1.468671165431090220e+00,3.472674562472991333e+00,1.251895952391894662e+00,5.628009078210986615e+00,8.520674976539618584e+00,2.481146831075079273e+00,4.242737382166403393e+00,6.829197986522260067e+00,5.160507250224349862e-01
6.219751891262080612e+00,6.281535179953675829e+00,2.200745621023222909e-02,6.258704672575388983e+00,6.259754733253425130e+00,5.314822219957537897e-02,4.072740155706845222e+00,5.455957227664912423e+00,5.021784823435664791e+00,5.332187937803166911e+00,5.008556739733779350e-01,2.148488569203664724e+02,5.193698120921867556e+00,2.112858737082351279e+00,3.630142973065905831e+00,2.208205408046308271e+00,6.756764851908869218e+00,6.254559104809657377e+00,6.116945972737885207e+00,1.777836270590724910e+00,2.245808332160260101e-01,1.467422955439802168e+00,3.471671386988174568e+00,1.253704518270154722e+00,6.531008931704681331e+00,7.534366738389165263e+00,1.078736713211250864e+00,2.020841189909911240e+00,6.902860246149457701e+00,-5.687308201433550758e-01
6.238191891262080624e+00,6.284095179953675725e+00,1.348745621023223450e-02,6.268544672575388610e+00,6.268954733253425005e+00,3.690822219957536759e-02,4.075511291249452661e+00,5.450354514551408514e+00,5.022985482467007046e+00,5.334787944882771527e+00,4.999751463773036697e-01,2.148524671085877458e+02,6.153161665707664874e+00,-4.511822446112489615e+01,1.875643554268795299e+01,-7.356394145348406077e+00,6.586497932652916276e+00,6.318533965374134809e+00,6.113458259632736258e+00,1.779720390051884538e+00,2.216629280421965054e-01,1.468508672847661956e+00,3.469675791655825847e+00,1.256149800419390727e+00,6.344200919326016930e+00,1.507290903279576710e+00,9.033614943794573193e+00,1.924416275490785422e+00,2.623639050566833220e+00,7.051685717989534252e-01
6.251311891262080422e+00,6.280775179953675291e+00,8.167456210232220543e-03,6.273424672575388605e+00,6.269274733253425325e+00,2.494822219957535184e-02,4.071743669192660064e+00,5.451674754703679682e+00,5.026946284511853769e+00,5.333507943823099673e+00,4.992549920245565320e-01,2.148525472176641529e+02,5.143051087376410813e+00,-7.586779856385084031e+01,2.859684936471868610e+01,1.424525536648427604e+01,-7.799479634199020239e-01,6.534995072367248525e+00,6.116116831024984712e+00,1.776771437512538965e+00,2.264629358374279922e-01,1.472476967620341304e+00,3.471983407999935878e+00,1.257910491931380603e+00,3.392351330561592437e+00,8.510342649641526691e+01,1.162979720605021861e+00,1.231437276831367278e+01,-6.525063189094318261e+00,4.312088118597596775e+00
