9.791699999999999848e-01,9.794500000000000428e-01,9.801299999999999457e-01,9.823100000000000165e-01,9.786700000000000399e-01,1.016159999999999952e+00,1.014480000000000048e+00,1.016599999999999948e+00,1.009570000000000078e+00,1.013179999999999970e+00,1.022799999999999931e+00,1.026110000000000078e+00,1.023179999999999978e+00,1.024710000000000010e+00,1.022720000000000073e+00,1.000429999999999930e+00,1.000010000000000066e+00,1.002040000000000042e+00,1.003370000000000095e+00,1.001509999999999900e+00,1.033979999999999899e+00,1.034380000000000077e+00,1.034200000000000008e+00,1.034350000000000103e+00,1.034240000000000048e+00
9.600699999999999790e-01,9.581100000000000172e-01,9.610899999999999999e-01,9.650699999999999834e-01,9.574600000000000888e-01,1.031530000000000058e+00,1.030020000000000158e+00,1.031909999999999883e+00,1.019419999999999993e+00,1.026219999999999910e+00,1.045050000000000034e+00,1.050680000000000058e+00,1.043830000000000036e+00,1.048669999999999991e+00,1.044070000000000054e+00,1.000879999999999992e+00,1.000099999999999989e+00,1.004700000000000149e+00,1.008690000000000087e+00,1.003659999999999997e+00,1.066789999999999905e+00,1.066769999999999996e+00,1.066030000000000033e+00,1.066570000000000018e+00,1.065949999999999953e+00
9.418600000000000305e-01,9.377199999999999980e-01,9.435900000000000398e-01,9.489299999999999402e-01,9.366700000000001136e-01,1.046070000000000055e+00,1.046030000000000237e+00,1.046609999999999818e+00,1.029109999999999969e+00,1.038169999999999815e+00,1.062110000000000110e+00,1.071020000000000083e+00,1.061810000000000143e+00,1.069220000000000059e+00,1.061440000000000161e+00,1.000669999999999948e+00,1.001540000000000097e+00,1.008330000000000171e+00,1.014080000000000092e+00,1.008310000000000040e+00,1.094509999999999872e+00,1.094170000000000087e+00,1.094330000000000025e+00,1.094500000000000028e+00,1.094130000000000047e+00
9.257300000000000528e-01,9.175999999999999712e-01,9.288200000000000900e-01,9.330799999999999095e-01,9.143300000000000871e-01,1.058350000000000124e+00,1.060440000000000271e+00,1.059579999999999744e+00,1.038049999999999917e+00,1.048349999999999893e+00,1.075730000000000075e+00,1.086450000000000138e+00,1.075180000000000247e+00,1.084780000000000078e+00,1.074270000000000058e+00,1.002459999999999907e+00,1.003130000000000077e+00,1.013160000000000061e+00,1.021090000000000053e+00,1.012590000000000101e+00,1.117549999999999821e+00,1.116920000000000135e+00,1.117800000000000127e+00,1.117099999999999982e+00,1.115430000000000144e+00
9.112100000000000755e-01,8.989699999999999358e-01,9.145500000000000851e-01,9.172599999999999643e-01,8.927800000000001290e-01,1.068850000000000078e+00,1.073590000000000266e+00,1.070339999999999847e+00,1.046779999999999822e+00,1.055089999999999861e+00,1.085339999999999971e+00,1.098140000000000116e+00,1.085080000000000267e+00,1.095540000000000180e+00,1.083409999999999984e+00,1.004849999999999799e+00,1.005740000000000078e+00,1.018669999999999964e+00,1.030170000000000030e+00,1.020270000000000010e+00,1.132959999999999745e+00,1.134570000000000078e+00,1.135280000000000067e+00,1.133759999999999879e+00,1.132820000000000160e+00
8.949700000000000433e-01,8.795899999999999830e-01,9.004200000000001092e-01,9.018399999999999750e-01,8.729800000000000892e-01,1.078459999999999974e+00,1.084780000000000300e+00,1.079429999999999890e+00,1.053739999999999899e+00,1.060669999999999780e+00,1.092559999999999976e+00,1.105170000000000208e+00,1.091900000000000315e+00,1.103520000000000278e+00,1.090819999999999901e+00,1.007679999999999909e+00,1.008739999999999970e+00,1.024289999999999923e+00,1.038329999999999975e+00,1.026890000000000081e+00,1.145769999999999733e+00,1.147000000000000020e+00,1.148340000000000138e+00,1.146349999999999980e+00,1.146010000000000195e+00
8.802000000000000934e-01,8.607399999999999496e-01,8.868000000000001437e-01,8.855100000000000193e-01,8.514900000000000801e-01,1.085900000000000087e+00,1.094100000000000295e+00,1.086689999999999934e+00,1.059169999999999945e+00,1.066719999999999668e+00,1.096279999999999921e+00,1.110250000000000181e+00,1.095740000000000380e+00,1.109610000000000207e+00,1.096299999999999830e+00,1.009819999999999940e+00,1.012019999999999920e+00,1.029359999999999831e+00,1.046510000000000051e+00,1.032950000000000035e+00,1.155179999999999652e+00,1.156169999999999920e+00,1.157980000000000231e+00,1.156560000000000032e+00,1.155520000000000103e+00
8.663400000000001100e-01,8.427699999999999081e-01,8.738700000000001467e-01,8.700200000000000156e-01,8.323700000000000543e-01,1.093069999999999986e+00,1.102530000000000232e+00,1.093620000000000037e+00,1.064980000000000038e+00,1.071149999999999602e+00,1.099519999999999831e+00,1.112750000000000128e+00,1.097880000000000411e+00,1.113010000000000277e+00,1.099299999999999944e+00,1.011970000000000036e+00,1.014359999999999928e+00,1.036309999999999842e+00,1.055160000000000098e+00,1.040389999999999926e+00,1.162209999999999743e+00,1.163459999999999939e+00,1.165240000000000276e+00,1.163300000000000001e+00,1.162290000000000045e+00
8.520900000000001251e-01,8.243399999999998506e-01,8.616100000000000980e-01,8.556700000000000417e-01,8.125500000000001055e-01,1.098400000000000043e+00,1.109990000000000254e+00,1.097660000000000080e+00,1.070910000000000029e+00,1.074889999999999679e+00,1.100029999999999841e+00,1.113680000000000225e+00,1.098540000000000516e+00,1.113600000000000367e+00,1.100319999999999965e+00,1.014620000000000077e+00,1.017349999999999977e+00,1.043459999999999832e+00,1.063410000000000188e+00,1.048689999999999900e+00,1.167699999999999738e+00,1.169259999999999966e+00,1.169820000000000304e+00,1.168730000000000047e+00,1.167159999999999975e+00
8.366800000000000903e-01,8.067599999999998106e-01,8.484100000000001085e-01,8.394500000000000295e-01,7.928400000000001002e-01,1.104079999999999950e+00,1.118510000000000337e+00,1.102540000000000076e+00,1.076289999999999969e+00,1.077189999999999648e+00,1.100199999999999845e+00,1.114490000000000203e+00,1.099550000000000471e+00,1.113760000000000305e+00,1.102260000000000018e+00,1.016960000000000086e+00,1.019670000000000076e+00,1.049159999999999870e+00,1.070800000000000196e+00,1.054689999999999905e+00,1.171659999999999702e+00,1.173310000000000075e+00,1.173150000000000359e+00,1.172290000000000054e+00,1.170220000000000038e+00
