1.009273054310151130e+00,1.016886255304779940e+00,1.056584253878569690e+00,1.123043190045642570e+00,9.917989000026308233e-01,1.000125076456401585e+00,1.000947565621479018e+00,9.988425385606235496e-01,1.006262912373520058e+00,9.992982036370420262e-01,9.987983360053154236e-01,9.980602979382156015e-01,1.000368361140119955e+00,9.980533238170741228e-01,9.988765687317017195e-01,9.995322112654654312e-01,1.002055945117983349e+00,9.997814686217173508e-01,1.003382022575217691e+00,9.991243972302865650e-01,9.913087032743537197e-01,9.684769724311579342e-01,9.940962504820336498e-01,9.477433439897012812e-01,9.685533148543709059e-01,1.001065460880930846e+00,1.001141905254644637e+00,1.000448835162315975e+00,1.002343215444062352e+00,9.995535649365687725e-01,1.000623806241329294e+00,1.000623561153928698e+00,9.986223659404005470e-01,1.004904501373416137e+00,9.988623149919804156e-01,1.000244993391009807e+00,1.000216117236397473e+00,9.999612115518220490e-01,1.000188195985425965e+00,9.997154851531113717e-01
1.023226825101956061e+00,1.008705650702443446e+00,1.097121319872606859e+00,1.244706114842349054e+00,9.756794857913175800e-01,1.000417737057598844e+00,1.002498653206139734e+00,9.974495931831970363e-01,1.013738940080421314e+00,9.987240126623494474e-01,9.968591823870800450e-01,9.960988082532313825e-01,1.000742532683831287e+00,9.961172813829375361e-01,9.977365934614452758e-01,9.991254014557118257e-01,1.004338198176996988e+00,9.997715664531637847e-01,1.007155359267558392e+00,9.981337984836533561e-01,9.808053608581176475e-01,9.367234011264949922e-01,9.809868729297066547e-01,8.947492811772775889e-01,9.330108414206931267e-01,1.001591551771199740e+00,1.003256307621278376e+00,1.000900534966445266e+00,1.005269882051641694e+00,9.987935705396723263e-01,1.001565410404339218e+00,1.001654758176663940e+00,9.967169220944093189e-01,1.010144077464883994e+00,9.971599139135868262e-01,1.000197430533374732e+00,1.000295548827278891e+00,9.999903407340615669e-01,1.000117977118528234e+00,9.998956155761532516e-01
1.035617504480220497e+00,1.022047212608397038e+00,1.172654196031729601e+00,1.350005080687767700e+00,9.557109382196525837e-01,1.000458885897786310e+00,1.004242405609409028e+00,9.959823078919377570e-01,1.021729548879043881e+00,9.984460313601695169e-01,9.949547117189984080e-01,9.940362456579766581e-01,1.001672083433873484e+00,9.933630343034681731e-01,9.967543696867569025e-01,9.989465524209697467e-01,1.006767158672188467e+00,9.993717816120366582e-01,1.011027023655313162e+00,9.972027167175328000e-01,9.473518954642807799e-01,8.918190734288242716e-01,9.690207596583307881e-01,8.410169713393449431e-01,9.297699293547571076e-01,1.002465979298308607e+00,1.005119470744419763e+00,1.001229997626013946e+00,1.008210045530614662e+00,9.979538816412297786e-01,1.002888493049067575e+00,1.002642746530801432e+00,9.942706505371253778e-01,1.016329286900139239e+00,9.957311453403348001e-01,1.000251446147522261e+00,9.998329878251488445e-01,1.000406822080560421e+00,1.000291958125149261e+00,1.000313483088810074e+00
1.059111622986942614e+00,1.032236321731042183e+00,1.263735411716171431e+00,1.519472169786017401e+00,9.135037521361943913e-01,1.000244209124198314e+00,1.006085683993249713e+00,9.944463419978283314e-01,1.030357123184655777e+00,9.977932302373759832e-01,9.931578650802198593e-01,9.912057942490294371e-01,1.002728744416109485e+00,9.910418080547853670e-01,9.955388732692501685e-01,9.987031705499531675e-01,1.010266662987739039e+00,9.982071298680891269e-01,1.016004828228827206e+00,9.961631097653670386e-01,9.216772402079641546e-01,8.439373128220919451e-01,9.503751855445329300e-01,7.736440452148292124e-01,9.393891632635681388e-01,1.003534907074875804e+00,1.007285267965486675e+00,1.001468021611436443e+00,1.011600052786940429e+00,9.970127518514869669e-01,1.004247899066985639e+00,1.004191692431658289e+00,9.917512957010088392e-01,1.022590683242566190e+00,9.942788345417159501e-01,1.000169273381942281e+00,1.000124649164660928e+00,1.000627120912352730e+00,1.000316462614729396e+00,1.000029887029169506e+00
1.100485941275443524e+00,1.080554679060465428e+00,1.344578331444000741e+00,1.689691933770267385e+00,8.622869006171424155e-01,1.000416768156390912e+00,1.008184636302581705e+00,9.927025583193845870e-01,1.039401281682074352e+00,9.968185394724961013e-01,9.907589583484780471e-01,9.885912235228275780e-01,1.004300690668873175e+00,9.877727514558202193e-01,9.946922450620713230e-01,9.989273428148848222e-01,1.014544847700754149e+00,9.962570809039880126e-01,1.021600809288423894e+00,9.952567489517458732e-01,8.742440708158645268e-01,7.725316128608632482e-01,9.289455842415585973e-01,6.860192327716638783e-01,9.610286358136121976e-01,1.004697885417189518e+00,1.010100988885148210e+00,1.001353491931564310e+00,1.015774060697390846e+00,9.955116324724551102e-01,1.006150067991186114e+00,1.005479830336518443e+00,9.886592178687303445e-01,1.029619440416101872e+00,9.927261756828130723e-01,1.000114659915164239e+00,1.000217933760538358e+00,1.000828788509671829e+00,1.000898085156960216e+00,9.996118783241461081e-01
1.135193621636791939e+00,1.097590429057191175e+00,1.506816326685374685e+00,1.848048637873084932e+00,7.977853639787160223e-01,1.000949541046387781e+00,1.010647630718726653e+00,9.909008662171261417e-01,1.048469757561816706e+00,9.959625646689597156e-01,9.879086752141506000e-01,9.851778358443152861e-01,1.005971886113322444e+00,9.842351200694384739e-01,9.941871202785302897e-01,9.991168281784367222e-01,1.019550784549321687e+00,9.949223166089972148e-01,1.028320116941582096e+00,9.937997879161410975e-01,8.039843162994295689e-01,6.731597375441777942e-01,8.899325537496791672e-01,5.802651011892301369e-01,9.781755944640578848e-01,1.006205903602326091e+00,1.014233687070579704e+00,1.000566525787187855e+00,1.021035650813891360e+00,9.938778870941901156e-01,1.008246053132443310e+00,1.007525184981779454e+00,9.852735931172230677e-01,1.036928681727440571e+00,9.908779223211654497e-01,1.000206791870632106e+00,1.000019671213933981e+00,1.000517601155748837e+00,1.001351309491433694e+00,9.996780023674537441e-01
1.190427139497667097e+00,1.044896232846264317e+00,1.678622131073015611e+00,2.055863687475488977e+00,6.941046406437494376e-01,1.000980306050061719e+00,1.013147605624829417e+00,9.885187723449432307e-01,1.057956829379847585e+00,9.944795369241323790e-01,9.844810931304742718e-01,9.812711258334751996e-01,1.008476702962569416e+00,9.800668328138389951e-01,9.937965694363328772e-01,1.000430476294044579e+00,1.026101572800159234e+00,9.925377758275806261e-01,1.035363598194975365e+00,9.915360174254872483e-01,7.159645840231293468e-01,5.378567182164165628e-01,8.658934141167156096e-01,4.235046113801961831e-01,1.001495792414651698e+00,1.008348161596342107e+00,1.019329074063069829e+00,9.991621255049758510e-01,1.026774961504206773e+00,9.908630609001872758e-01,1.011040688698304324e+00,1.009257520074303249e+00,9.820711920932108097e-01,1.043868483259235536e+00,9.886723133602152158e-01,1.000226093959277085e+00,1.000372166401390484e+00,1.000658225925268319e+00,1.001487922208752268e+00,9.996781349672351213e-01
1.260276861784988434e+00,1.020129831933753950e+00,1.892227111142381624e+00,2.287005513935474355e+00,5.317808990624874887e-01,1.000838026362649291e+00,1.016664912593507886e+00,9.863072061138337121e-01,1.067244679341886826e+00,9.924988638370407790e-01,9.805088809998963040e-01,9.774498333976039399e-01,1.011709080828331775e+00,9.745694641371912548e-01,9.940218552853630207e-01,1.002166638218697114e+00,1.034229660159915243e+00,9.888348068697830895e-01,1.044142050499309748e+00,9.881528251558152620e-01,6.043200235087646810e-01,3.670562945781045139e-01,8.377872283672189724e-01,2.386264170833250486e-01,1.042209660833330442e+00,1.011746895703175220e+00,1.025620710777457978e+00,9.955254870571528247e-01,1.033838668483840983e+00,9.873860521844339821e-01,1.013226037079945518e+00,1.010564967857508156e+00,9.785793839529710603e-01,1.051120220812840067e+00,9.874525989194209430e-01,9.999188803672138803e-01,1.000549903111166872e+00,1.000795180598023082e+00,1.001411220238944022e+00,9.992165813171287603e-01
1.343679571265779638e+00,8.896757179779368752e-01,2.076802089355071601e+00,2.554292326814545433e+00,3.876302074852455704e-01,1.002437550415979928e+00,1.019816702687941667e+00,9.846295494350671973e-01,1.074792513704070140e+00,9.892735501405797161e-01,9.756314003643298260e-01,9.732292803235164103e-01,1.015756979614789834e+00,9.685633560331171621e-01,9.946187162889761346e-01,1.005526816972693194e+00,1.043759951322070556e+00,9.830030339237827430e-01,1.053166093376549206e+00,9.838927038342866194e-01,4.578546760933865922e-01,1.742084847477740617e-01,8.167994671979381671e-01,-2.407227988508414684e-02,1.080816502130887757e+00,1.015385024464308117e+00,1.033472638731392834e+00,9.912327363250150736e-01,1.041665006805861049e+00,9.822192502514482948e-01,1.016497467858765713e+00,1.011335422936333606e+00,9.755665342341062196e-01,1.057074624034921584e+00,9.858201188404840387e-01,9.996764681412845244e-01,1.000339206934007796e+00,1.000648943987846762e+00,1.001075082515627601e+00,9.984322368956587423e-01
1.431171983343409115e+00,7.419057508175357363e-01,2.170046172251649530e+00,2.778728495002979137e+00,2.306876619668830897e-01,1.003921154781106440e+00,1.021890818849599869e+00,9.833344520774639497e-01,1.080075158034061733e+00,9.846306263831520189e-01,9.701056911270946603e-01,9.689125033807807208e-01,1.020460185028272404e+00,9.623835998908881750e-01,9.961365377772370966e-01,1.010407965996757973e+00,1.055102595377310770e+00,9.760647120988170666e-01,1.060530428798906355e+00,9.788378007591854724e-01,3.151153667038603112e-01,-2.531011824788700904e-01,7.895447398032313657e-01,-3.269958320966047105e-01,1.125978270835466644e+00,1.020569768941891331e+00,1.043561311086260934e+00,9.854181915125276303e-01,1.049258498896861846e+00,9.753892983367934422e-01,1.019235861704929524e+00,1.009951710815111481e+00,9.736947438212685269e-01,1.063256279917597524e+00,9.843252611776072136e-01,9.994991567514157627e-01,1.000161091854959494e+00,1.001060730513315900e+00,1.000681071486236418e+00,9.981730306710546730e-01
