9.985960000000000392e-01,9.985309999999999464e-01,9.990299999999999736e-01,1.000609000000000082e+00,1.000512000000000068e+00,9.993469999999999853e-01,1.000245999999999968e+00,9.996639999999999970e-01,9.995070000000000343e-01,1.000220000000000109e+00,9.997700000000000475e-01,9.988259999999999916e-01,9.991670000000000273e-01,9.980449999999999600e-01,9.999789999999999512e-01,9.985519999999999952e-01,9.985039999999999472e-01,9.983340000000000547e-01,9.985370000000000079e-01,1.000785000000000036e+00,1.000823000000000018e+00,1.000741000000000103e+00,9.996380000000000265e-01,1.000372000000000039e+00,1.000010999999999983e+00,9.999470000000000303e-01,1.000010000000000066e+00
9.972159999999999913e-01,9.970879999999999743e-01,9.980229999999999935e-01,1.001181000000000099e+00,1.000971000000000055e+00,9.985769999999999369e-01,1.000523000000000051e+00,9.992929999999999868e-01,9.989400000000000501e-01,1.000512000000000068e+00,9.994720000000000271e-01,9.976380000000000248e-01,9.983290000000000219e-01,9.960430000000000117e-01,9.999409999999999688e-01,9.971349999999999936e-01,9.969699999999999118e-01,9.965960000000000374e-01,9.970970000000000111e-01,1.001608999999999972e+00,1.001699000000000117e+00,1.001444000000000001e+00,9.993670000000000053e-01,1.000693999999999972e+00,1.000043000000000015e+00,9.999400000000000510e-01,1.000012000000000123e+00
9.957040000000000335e-01,9.955680000000000085e-01,9.969569999999999821e-01,1.001734000000000124e+00,1.001442000000000165e+00,9.977879999999998972e-01,1.000800000000000134e+00,9.989519999999999511e-01,9.983760000000000412e-01,1.000790999999999986e+00,9.991900000000000226e-01,9.964610000000000412e-01,9.974760000000000293e-01,9.940160000000000107e-01,9.998369999999999758e-01,9.956739999999999480e-01,9.954359999999998765e-01,9.948799999999999866e-01,9.956899999999999640e-01,1.002458000000000071e+00,1.002583000000000224e+00,1.002183999999999964e+00,9.990499999999999936e-01,1.000996999999999915e+00,1.000070000000000014e+00,9.999410000000000798e-01,9.999580000000001245e-01
9.943210000000000104e-01,9.940539999999999932e-01,9.959099999999999620e-01,1.002336000000000116e+00,1.001878000000000268e+00,9.969469999999999166e-01,1.001126000000000182e+00,9.986239999999999561e-01,9.978200000000000403e-01,1.001085999999999920e+00,9.988989999999999814e-01,9.952820000000000000e-01,9.966169999999999751e-01,9.919400000000000439e-01,9.997190000000000243e-01,9.942369999999999264e-01,9.938069999999998849e-01,9.930299999999999683e-01,9.942209999999999104e-01,1.003376000000000046e+00,1.003455000000000208e+00,1.002972999999999892e+00,9.987719999999999931e-01,1.001352999999999938e+00,1.000081999999999915e+00,9.999530000000000918e-01,9.999790000000001733e-01
9.929000000000000048e-01,9.925500000000000433e-01,9.948949999999999738e-01,1.002929000000000181e+00,1.002354000000000189e+00,9.961019999999999319e-01,1.001410000000000133e+00,9.982509999999999994e-01,9.972770000000000801e-01,1.001368999999999954e+00,9.985920000000000352e-01,9.940820000000000212e-01,9.958029999999999937e-01,9.899769999999999959e-01,9.996329999999999938e-01,9.927429999999999310e-01,9.921409999999999396e-01,9.912229999999999652e-01,9.927469999999999350e-01,1.004215000000000080e+00,1.004372000000000265e+00,1.003746999999999945e+00,9.984020000000000117e-01,1.001686999999999994e+00,1.000089000000000006e+00,9.999300000000000965e-01,9.999540000000001205e-01
9.913889999999999647e-01,9.910570000000000768e-01,9.938310000000000199e-01,1.003489000000000075e+00,1.002910000000000190e+00,9.952019999999999200e-01,1.001736000000000182e+00,9.979449999999999710e-01,9.967380000000001239e-01,1.001638999999999946e+00,9.982250000000000290e-01,9.929449999999999665e-01,9.949299999999999811e-01,9.878399999999999403e-01,9.995220000000000216e-01,9.911909999999999332e-01,9.905519999999999881e-01,9.893839999999999302e-01,9.912829999999999142e-01,1.005056000000000171e+00,1.005241000000000273e+00,1.004476999999999842e+00,9.980710000000000415e-01,1.001999000000000084e+00,1.000046999999999908e+00,9.999440000000000550e-01,9.999160000000001380e-01
9.899209999999999399e-01,9.895440000000000902e-01,9.927230000000000221e-01,1.004051000000000027e+00,1.003421000000000118e+00,9.943849999999999634e-01,1.002055000000000140e+00,9.976070000000000215e-01,9.961860000000001270e-01,1.001943999999999946e+00,9.978980000000000627e-01,9.916079999999999339e-01,9.940949999999999509e-01,9.858009999999999273e-01,9.993589999999999973e-01,9.897279999999999411e-01,9.888419999999999987e-01,9.874649999999999261e-01,9.897199999999999331e-01,1.005827000000000249e+00,1.006122000000000183e+00,1.005331999999999892e+00,9.977100000000000968e-01,1.002310000000000034e+00,1.000006999999999868e+00,9.998840000000001060e-01,9.999070000000001013e-01
9.884769999999999390e-01,9.880580000000001029e-01,9.916350000000000442e-01,1.004647000000000068e+00,1.003890000000000171e+00,9.934669999999999890e-01,1.002421000000000229e+00,9.972509999999999986e-01,9.956440000000000845e-01,1.002224000000000004e+00,9.976190000000000335e-01,9.903549999999999853e-01,9.932439999999999047e-01,9.836889999999999246e-01,9.992790000000000283e-01,9.881379999999999608e-01,9.871459999999999679e-01,9.856229999999999158e-01,9.881809999999999761e-01,1.006692000000000142e+00,1.007055000000000256e+00,1.006244999999999834e+00,9.973760000000001513e-01,1.002671000000000090e+00,1.000019999999999909e+00,9.999330000000000718e-01,9.999230000000001173e-01
9.870029999999999637e-01,9.865210000000000923e-01,9.905760000000000121e-01,1.005249000000000059e+00,1.004397000000000206e+00,9.925549999999999651e-01,1.002741000000000327e+00,9.969219999999999748e-01,9.950260000000000771e-01,1.002547000000000077e+00,9.973239999999999883e-01,9.891159999999999952e-01,9.923729999999999496e-01,9.815529999999998978e-01,9.991579999999999906e-01,9.866599999999999815e-01,9.854839999999999156e-01,9.836969999999999326e-01,9.866650000000000142e-01,1.007572000000000134e+00,1.008034000000000319e+00,1.007115999999999900e+00,9.970580000000001109e-01,1.003028000000000031e+00,1.000026999999999999e+00,9.999620000000000175e-01,9.999400000000001620e-01
9.854799999999999116e-01,9.850190000000000889e-01,9.895270000000000454e-01,1.005813999999999986e+00,1.004941000000000306e+00,9.916199999999999459e-01,1.003036000000000261e+00,9.965570000000000261e-01,9.944290000000001184e-01,1.002836000000000061e+00,9.970080000000000053e-01,9.877740000000000409e-01,9.914599999999998969e-01,9.793679999999999053e-01,9.990209999999999368e-01,9.851139999999999342e-01,9.838089999999999336e-01,9.817039999999999100e-01,9.851340000000000652e-01,1.008444000000000118e+00,1.009031000000000233e+00,1.008113999999999955e+00,9.967170000000000751e-01,1.003378000000000103e+00,1.000043000000000015e+00,9.999890000000000168e-01,9.999060000000001835e-01
9.839819999999999123e-01,9.834160000000000679e-01,9.884100000000000108e-01,1.006477000000000066e+00,1.005498000000000225e+00,9.906999999999999140e-01,1.003336000000000228e+00,9.962239999999999984e-01,9.938610000000001055e-01,1.003184999999999993e+00,9.966629999999999656e-01,9.864730000000000443e-01,9.905039999999999401e-01,9.771219999999999350e-01,9.988899999999999446e-01,9.835399999999999698e-01,9.820929999999998827e-01,9.797269999999999035e-01,9.836380000000000123e-01,1.009330000000000060e+00,1.010040000000000271e+00,1.009079999999999977e+00,9.963630000000001097e-01,1.003688000000000136e+00,1.000048999999999966e+00,1.000005000000000033e+00,9.999800000000002020e-01
9.824739999999999585e-01,9.818430000000000213e-01,9.873450000000000282e-01,1.007078000000000140e+00,1.005950000000000122e+00,9.897719999999998741e-01,1.003645000000000120e+00,9.958789999999999587e-01,9.932670000000001220e-01,1.003498000000000001e+00,9.962940000000000129e-01,9.851070000000000659e-01,9.896039999999999281e-01,9.748889999999998945e-01,9.987539999999999196e-01,9.819589999999999153e-01,9.804149999999999254e-01,9.778099999999999570e-01,9.820379999999999665e-01,1.010231000000000101e+00,1.011002000000000178e+00,1.010057999999999900e+00,9.959760000000000835e-01,1.004033000000000175e+00,9.999789999999999512e-01,1.000002000000000058e+00,9.999810000000002308e-01
9.808499999999999996e-01,9.802659999999999707e-01,9.862300000000000511e-01,1.007748000000000088e+00,1.006463000000000108e+00,9.888469999999999205e-01,1.003989000000000020e+00,9.955589999999999717e-01,9.926950000000001051e-01,1.003835999999999951e+00,9.960210000000000452e-01,9.836860000000000603e-01,9.886219999999998898e-01,9.724219999999998976e-01,9.985869999999998914e-01,9.803839999999999222e-01,9.787059999999999649e-01,9.758439999999999337e-01,9.804859999999999687e-01,1.011149000000000076e+00,1.011946000000000234e+00,1.011040999999999856e+00,9.955690000000000373e-01,1.004311000000000176e+00,9.999979999999999425e-01,1.000044000000000155e+00,9.999380000000002156e-01
9.792669999999999986e-01,9.786629999999999496e-01,9.851570000000000604e-01,1.008383000000000029e+00,1.007059000000000148e+00,9.878649999999998821e-01,1.004356000000000027e+00,9.951789999999999248e-01,9.920270000000001032e-01,1.004170999999999925e+00,9.956230000000000357e-01,9.823420000000000485e-01,9.876399999999998514e-01,9.701169999999998961e-01,9.984329999999999039e-01,9.787579999999999059e-01,9.770539999999999781e-01,9.738309999999998912e-01,9.789510000000000156e-01,1.012101000000000139e+00,1.013007000000000213e+00,1.012117999999999851e+00,9.951140000000000541e-01,1.004619000000000151e+00,9.999989999999999712e-01,1.000091000000000063e+00,9.999320000000002651e-01
9.776880000000000015e-01,9.770639999999999326e-01,9.840670000000000250e-01,1.009085000000000010e+00,1.007529000000000119e+00,9.868279999999999275e-01,1.004755000000000065e+00,9.948179999999999801e-01,9.914120000000000710e-01,1.004567999999999905e+00,9.953480000000000105e-01,9.809420000000000917e-01,9.866779999999998330e-01,9.678339999999998611e-01,9.982269999999998644e-01,9.771789999999999088e-01,9.753189999999999360e-01,9.718659999999998966e-01,9.774000000000000465e-01,1.012973000000000123e+00,1.013991000000000309e+00,1.013179999999999747e+00,9.947880000000000056e-01,1.004967000000000166e+00,1.000000000000000000e+00,1.000056000000000056e+00,9.999680000000003011e-01
9.760069999999999579e-01,9.753959999999999297e-01,9.829160000000000119e-01,1.009751000000000065e+00,1.008099000000000078e+00,9.858709999999999418e-01,1.005133000000000054e+00,9.944760000000000266e-01,9.907910000000000883e-01,1.004933999999999994e+00,9.950140000000000651e-01,9.795810000000001461e-01,9.856929999999998193e-01,9.654999999999999138e-01,9.980819999999999137e-01,9.755649999999999045e-01,9.735169999999999657e-01,9.697969999999999091e-01,9.758090000000000375e-01,1.013903000000000221e+00,1.014949000000000323e+00,1.014210999999999752e+00,9.943499999999999561e-01,1.005253000000000174e+00,1.000011999999999901e+00,1.000063000000000146e+00,9.998720000000003161e-01
9.743669999999999831e-01,9.737619999999999054e-01,9.817989999999999773e-01,1.010418000000000038e+00,1.008631999999999973e+00,9.848599999999999577e-01,1.005492999999999970e+00,9.941269999999999829e-01,9.901230000000000864e-01,1.005306999999999951e+00,9.946190000000000309e-01,9.781580000000001940e-01,9.846409999999997664e-01,9.630789999999999074e-01,9.979399999999999382e-01,9.739389999999998881e-01,9.716679999999999762e-01,9.676849999999999064e-01,9.742460000000000564e-01,1.014828000000000285e+00,1.015990000000000393e+00,1.015324999999999811e+00,9.939859999999999252e-01,1.005555000000000199e+00,9.999749999999999472e-01,1.000139000000000111e+00,9.999080000000003521e-01
9.727339999999999876e-01,9.721649999999999459e-01,9.807129999999999459e-01,1.011128999999999944e+00,1.009244000000000030e+00,9.838089999999999336e-01,1.005886000000000058e+00,9.937529999999999974e-01,9.894840000000001412e-01,1.005730000000000013e+00,9.942410000000000414e-01,9.767140000000001931e-01,9.834819999999997453e-01,9.607479999999999354e-01,9.977689999999999060e-01,9.722729999999999428e-01,9.698309999999999986e-01,9.655829999999998581e-01,9.726600000000000801e-01,1.015778000000000292e+00,1.017029000000000405e+00,1.016500999999999877e+00,9.936239999999999517e-01,1.005873000000000239e+00,9.999829999999999552e-01,1.000112000000000112e+00,9.999140000000003026e-01
9.711159999999999792e-01,9.705119999999999303e-01,9.796049999999999480e-01,1.011898999999999882e+00,1.009838999999999931e+00,9.826479999999999659e-01,1.006272999999999973e+00,9.933520000000000127e-01,9.888300000000000978e-01,1.006145999999999985e+00,9.939580000000000082e-01,9.753300000000001413e-01,9.824339999999996964e-01,9.582619999999999472e-01,9.975959999999999273e-01,9.705809999999999160e-01,9.680119999999999836e-01,9.635529999999998818e-01,9.709340000000000748e-01,1.016714000000000340e+00,1.018014000000000419e+00,1.017821999999999782e+00,9.932179999999999342e-01,1.006219000000000197e+00,9.999959999999999960e-01,1.000101000000000129e+00,9.999460000000003346e-01
9.694559999999999844e-01,9.687599999999999545e-01,9.784209999999999852e-01,1.012609999999999788e+00,1.010422999999999849e+00,9.815409999999999968e-01,1.006693000000000060e+00,9.929879999999999818e-01,9.881840000000000623e-01,1.006559999999999899e+00,9.935500000000000442e-01,9.738430000000001252e-01,9.814429999999997323e-01,9.557429999999998982e-01,9.973499999999999588e-01,9.689299999999999580e-01,9.662060000000000093e-01,9.613969999999998350e-01,9.692870000000001207e-01,1.017690000000000428e+00,1.019103000000000314e+00,1.019043999999999839e+00,9.928599999999999648e-01,1.006602000000000219e+00,9.999799999999999800e-01,1.000135000000000218e+00,9.999450000000003058e-01
9.677989999999999648e-01,9.670649999999999524e-01,9.772440000000000015e-01,1.013354999999999784e+00,1.011001999999999956e+00,9.803939999999999877e-01,1.007139000000000006e+00,9.926039999999999308e-01,9.874800000000000244e-01,1.007000999999999813e+00,9.932350000000000900e-01,9.723120000000001761e-01,9.803169999999997719e-01,9.531879999999999242e-01,9.971149999999999736e-01,9.672229999999999439e-01,9.643289999999999917e-01,9.592289999999998873e-01,9.675660000000001482e-01,1.018642000000000492e+00,1.020174000000000358e+00,1.020260999999999862e+00,9.924609999999999266e-01,1.006959000000000160e+00,1.000019999999999909e+00,1.000154000000000210e+00,9.999760000000003091e-01
9.661560000000000148e-01,9.653619999999999424e-01,9.760670000000000179e-01,1.014066999999999830e+00,1.011587999999999932e+00,9.792800000000000393e-01,1.007600000000000051e+00,9.922329999999999206e-01,9.868109999999999937e-01,1.007404999999999884e+00,9.929190000000001071e-01,9.708090000000001440e-01,9.791759999999998243e-01,9.506249999999999423e-01,9.968949999999999756e-01,9.655359999999999498e-01,9.624000000000000332e-01,9.570969999999998645e-01,9.658790000000001541e-01,1.019621000000000555e+00,1.021229000000000386e+00,1.021517999999999926e+00,9.919999999999998819e-01,1.007313000000000125e+00,1.000044999999999851e+00,1.000191000000000274e+00,9.999770000000003378e-01
9.644690000000000207e-01,9.636579999999999036e-01,9.748879999999999768e-01,1.014760999999999802e+00,1.012241999999999864e+00,9.781760000000000455e-01,1.008072000000000079e+00,9.918909999999999672e-01,9.861320000000000086e-01,1.007881999999999945e+00,9.924660000000000704e-01,9.693820000000001880e-01,9.780699999999997729e-01,9.479369999999999186e-01,9.967159999999999354e-01,9.638120000000000021e-01,9.604670000000000707e-01,9.549159999999998760e-01,9.641940000000001065e-01,1.020578000000000651e+00,1.022321000000000479e+00,1.022808999999999857e+00,9.916139999999998844e-01,1.007643000000000066e+00,1.000046999999999908e+00,1.000160000000000382e+00,9.999880000000003211e-01
9.628200000000000092e-01,9.618439999999999213e-01,9.737399999999999389e-01,1.015480999999999856e+00,1.012868999999999797e+00,9.769870000000000498e-01,1.008544000000000107e+00,9.915109999999999202e-01,9.854239999999999666e-01,1.008380000000000054e+00,9.921590000000001242e-01,9.678510000000002389e-01,9.770149999999997448e-01,9.452289999999998749e-01,9.965679999999998984e-01,9.620300000000000518e-01,9.586170000000000524e-01,9.527969999999998940e-01,9.625000000000001332e-01,1.021621000000000556e+00,1.023442000000000407e+00,1.024073999999999929e+00,9.911729999999998597e-01,1.007921999999999985e+00,1.000013999999999958e+00,1.000208000000000430e+00,9.999590000000003753e-01
9.610980000000000079e-01,9.600079999999999725e-01,9.725559999999999761e-01,1.016280999999999768e+00,1.013558999999999877e+00,9.757149999999999990e-01,1.009001000000000037e+00,9.911739999999998885e-01,9.847359999999999447e-01,1.008853000000000000e+00,9.917720000000000979e-01,9.663140000000002283e-01,9.759049999999996894e-01,9.425049999999999262e-01,9.964079999999998494e-01,9.602350000000000607e-01,9.566230000000000011e-01,9.506649999999998712e-01,9.608520000000001504e-01,1.022562000000000637e+00,1.024562000000000417e+00,1.025423999999999891e+00,9.907949999999998703e-01,1.008232000000000017e+00,9.999919999999999920e-01,1.000185000000000324e+00,9.999970000000003578e-01
