1.008016151147629769e+00,1.026799750868152561e+00,1.012713668278927059e+00,1.004588499566461346e+00,9.906364399246249119e-01,1.025598518720344243e+00,9.982409959160938318e-01,1.000010030924165738e+00,9.996995215706523386e-01
1.015934849752052616e+00,1.053691010995516431e+00,1.025601695437108107e+00,1.008654932118467018e+00,9.818567884095390497e-01,1.050956739924626904e+00,9.986962247391597547e-01,1.000385788757718775e+00,9.999243119778142841e-01
1.023946817661917974e+00,1.078772488559348597e+00,1.038717357798759400e+00,1.013088612496895857e+00,9.736718619816168152e-01,1.075193602995054176e+00,9.991226711239029612e-01,1.001384729542155183e+00,9.997531794030293240e-01
1.032300098990450277e+00,1.104309382543089413e+00,1.051707094303171885e+00,1.017653064526287343e+00,9.653278209032888357e-01,1.099006486280650563e+00,9.999166352239182709e-01,1.002477740624142077e+00,9.996178349737803170e-01
1.040432652875383557e+00,1.128388816304249032e+00,1.064701674109785889e+00,1.022362563235470478e+00,9.574173770756126967e-01,1.123896217828464383e+00,9.994106363736099397e-01,1.003112387291731133e+00,9.993409780663734532e-01
1.048234618850017563e+00,1.152963418106100812e+00,1.077449245504123576e+00,1.027207513701457131e+00,9.499880083734637548e-01,1.147354213497726372e+00,9.998401540726813419e-01,1.002356443525945107e+00,9.987688614309150337e-01
1.056028489281322535e+00,1.177631834438125580e+00,1.090768326558237744e+00,1.031650393816935241e+00,9.434319864600660965e-01,1.170275605387993023e+00,9.996185231930357906e-01,1.003683990815227967e+00,9.986793726103485591e-01
1.064201550363044646e+00,1.201995502695266227e+00,1.104295669607016306e+00,1.036498328528084878e+00,9.368204435812662600e-01,1.192956791820224849e+00,9.990607789874812461e-01,1.004769734029641759e+00,9.980617913404123964e-01
1.071677005679186889e+00,1.227771672419569304e+00,1.116704209847249274e+00,1.041020974248410225e+00,9.307340388411851073e-01,1.215492718977522868e+00,9.991131766068883646e-01,1.003849073515360013e+00,9.983146608824609025e-01
1.079969117008779511e+00,1.249211374542515518e+00,1.128778562235579042e+00,1.045459102261178774e+00,9.255479076229773394e-01,1.237420407867814154e+00,9.999084806198411668e-01,1.001959451005594692e+00,9.977262247626246250e-01
