9.800000063191133259e-01,1.019999997461929375e+00,1.019999998470948022e+00,9.800000021691971375e-01,1.019999998043052969e+00,9.800000021750949752e-01,9.800000042918445287e-01,9.800000506327831706e-01,1.019999990476194940e+00,9.800000037140197406e-01,1.019999997882477638e+00,9.800000015396457265e-01,1.019999996694215483e+00,9.800000020997372552e-01,1.019999998770743765e+00,1.019999998398719132e+00,1.019999998641765826e+00,1.019999993650795744e+00,1.019999998403831043e+00,1.019999998308668276e+00,9.800000098280049476e-01,1.019999998464491409e+00,9.800000037629343907e-01,9.800000012861735943e-01,9.800003999920001707e-01,9.800001999980000322e-01,9.800000714283163550e-01
9.600071248752825026e-01,1.039986211409806183e+00,1.040084809622243700e+00,9.599070219853697017e-01,1.040051859713758242e+00,9.599043343135912343e-01,9.598811814449287327e-01,9.611477660507657950e-01,1.039911860899963125e+00,9.598835794662150533e-01,1.040056595436335662e+00,9.599067202679655297e-01,1.040064099392839170e+00,9.599110159623828187e-01,1.040087245956123008e+00,1.040106061377185531e+00,1.040108430781715887e+00,1.039807731973786176e+00,1.040105756035352602e+00,1.040066742126473542e+00,9.600953251415704770e-01,1.040064334677987201e+00,9.598957010108662979e-01,9.599044278728262602e-01,9.928167150658838702e-01,9.604117192258627700e-01,9.798235502449644807e-01
9.398243248735086430e-01,1.059957607683670311e+00,1.060217151283151749e+00,9.396617301961093238e-01,1.060141919544593136e+00,9.396963740404340459e-01,9.395672363950156036e-01,9.419956364974112484e-01,1.059843487905058668e+00,9.395852095553888228e-01,1.060210586886195072e+00,9.396853295847007459e-01,1.060145509573412470e+00,9.397178625293332033e-01,1.060275800519542067e+00,1.060385948021597580e+00,1.060349242902685285e+00,1.059566499296445752e+00,1.060346992940173871e+00,1.060251370767218981e+00,9.409284500181336330e-01,1.060262811408009931e+00,9.396116924532221804e-01,9.396792742517092734e-01,9.845174600946875465e-01,9.471927806976074837e-01,9.882997636016808141e-01
9.199801573832736556e-01,1.079831543027457430e+00,1.080432952644283739e+00,9.193302450598674902e-01,1.080330264483578384e+00,9.193559543022102876e-01,9.190295485114815532e-01,9.224159695394115177e-01,1.079710444735538122e+00,9.191572440883829520e-01,1.080488597546085838e+00,9.193549280694862658e-01,1.080159939185706408e+00,9.194256127923665645e-01,1.080623970578733495e+00,1.080871622138757537e+00,1.080690483640770472e+00,1.079419778157674648e+00,1.080743663077760708e+00,1.080546635838806058e+00,9.215234218081863604e-01,1.080587379125715897e+00,9.191759598982107704e-01,9.193131521639548165e-01,9.717146102616923686e-01,9.303127139212404861e-01,9.981843590845496106e-01
9.003881625803737965e-01,1.099365873014934269e+00,1.100658864425919203e+00,8.989491041806556559e-01,1.100486798846624481e+00,8.989445876497039745e-01,8.981570173595054829e-01,9.021644833819382203e-01,1.097611526778309754e+00,8.985764821563934079e-01,1.100897710415428721e+00,8.988758126539405646e-01,1.100244259831524962e+00,8.990012844430955719e-01,1.101136968988120746e+00,1.101571108241899299e+00,1.101175123267932543e+00,1.099647499816881480e+00,1.101309241022748298e+00,1.100991546294104229e+00,9.028615668567739894e-01,1.100991969901358614e+00,8.985245259098521009e-01,8.988346467882681878e-01,9.581386343025070085e-01,9.120601582100263949e-01,1.010324459627287563e+00
8.806821532234324623e-01,1.118080700741280742e+00,1.120799812363156400e+00,8.785323632820793982e-01,1.120633760418130009e+00,8.785620858928805399e-01,8.769766042743787349e-01,8.813411979407465013e-01,1.113781689650450879e+00,8.777583353232184527e-01,1.121349989552709925e+00,8.782778595857898551e-01,1.120260935188283291e+00,8.784800646238191124e-01,1.121768866686384536e+00,1.122432583563441666e+00,1.121785448850116218e+00,1.119805498603211769e+00,1.122012279872618423e+00,1.121506170275530234e+00,8.840261493733324594e-01,1.121546542639761501e+00,8.776712813640267230e-01,8.782553616093640159e-01,9.574903852203288102e-01,9.006660412629322598e-01,1.009490465446968743e+00
8.616527057815002166e-01,1.135892895805103109e+00,1.140679419712440135e+00,8.581642308062729096e-01,1.140695299576869104e+00,8.579566994906260291e-01,8.554220553278867323e-01,8.598753006335047022e-01,1.127692085203348071e+00,8.568711999085588671e-01,1.141846144822787013e+00,8.576218608167336388e-01,1.139600550904381837e+00,8.579128875511873309e-01,1.142423503046901878e+00,1.143491273831280131e+00,1.142467330596549591e+00,1.140004265517029713e+00,1.142853975699122726e+00,1.142053828350072520e+00,8.666652691315842594e-01,1.142218141933846631e+00,8.567096963975889823e-01,8.576058338679974913e-01,9.571270902738328035e-01,8.860986746597745434e-01,1.012262077898705481e+00
8.434535926308930343e-01,1.152511395800535299e+00,1.160177684758346706e+00,8.377511190895066129e-01,1.160452562978611768e+00,8.372393447800903221e-01,8.337337655374809087e-01,8.377932856445717835e-01,1.135587629045462954e+00,8.358016187329261326e-01,1.162293454424521810e+00,8.369498531831004451e-01,1.158135730901032723e+00,8.373556657554084293e-01,1.163035382317138655e+00,1.164735952925191054e+00,1.163148762688154703e+00,1.159107104617212114e+00,1.163661805293309870e+00,1.162588297761200096e+00,8.497052148227389745e-01,1.162922501840541134e+00,8.357074314838743856e-01,8.369333029841889982e-01,9.471395383963946424e-01,8.688752229976999253e-01,1.014308917113638353e+00
8.263357680765570645e-01,1.166685286998922377e+00,1.179211595808566715e+00,8.174626679392813511e-01,1.179713526380160138e+00,8.167427119061809737e-01,8.118878604743242633e-01,8.151991966911951160e-01,1.139099016136075226e+00,8.145598303890861924e-01,1.182751964382488197e+00,8.163825369867163673e-01,1.175445184485348404e+00,8.169881971254461250e-01,1.183515348169505765e+00,1.186137744788995363e+00,1.183824472479639622e+00,1.177849398197292619e+00,1.184410096881420182e+00,1.183025089064119850e+00,8.343673660801906866e-01,1.183569492056331995e+00,8.145864348654312526e-01,8.163383554568904854e-01,9.396297481007185315e-01,8.571682606045460950e-01,1.020074217363313274e+00
8.120398831810886620e-01,1.178116511691097212e+00,1.197466763874826423e+00,7.975577706000689382e-01,1.198434214148326404e+00,7.965110200570659771e-01,7.900827083372287118e-01,7.920897184281414649e-01,1.136332540333321761e+00,7.932965617269006620e-01,1.202872882297483015e+00,7.960952166042919442e-01,1.191463713236907251e+00,7.969961438680622789e-01,1.203822797280219126e+00,1.207608973029293153e+00,1.204390515983278842e+00,1.196844376188431980e+00,1.205048052514678503e+00,1.203201725783743070e+00,8.250186723198857930e-01,1.204041227522981483e+00,7.937485370066469370e-01,7.959357966992033351e-01,9.380734461859310258e-01,8.505775398624052519e-01,1.015453151555389510e+00
