9.600000034646232194e-01,9.600000021946415441e-01,9.600000027054444995e-01,9.600000045532152138e-01,9.600000231213738910e-01,9.600000046189370861e-01,9.600000035987401592e-01,9.600000083420211494e-01,1.039999990649415285e+00,1.039999996364836310e+00,1.039999964125592813e+00,1.039999989417992321e+00,9.600001739122873134e-01,9.600000199501147469e-01,9.600000217983531980e-01,9.600000330578238872e-01,1.039999989756571264e+00,1.039999959065412094e+00,1.039999272740495639e+00,9.600000103626916692e-01,1.039999992039802645e+00,1.039999995098039864e+00,9.600000027164683480e-01,9.600000025220679634e-01,9.600000034638939139e-01,9.600000035188197556e-01,9.600000020806240819e-01,9.600000023344030797e-01,9.600000032493904989e-01,9.600000044419761958e-01,9.600000036546364468e-01,9.600000033741034056e-01,1.039999989887452347e+00,1.039999992148246788e+00,1.039999993174062665e+00,1.039999986230641493e+00,9.600000104575135973e-01,9.600000042417811130e-01,1.039999724139833548e+00,9.600079984003199174e-01
9.197990874087448310e-01,9.197937232061865753e-01,9.207037975828065157e-01,9.220476119177583030e-01,9.212922079959973143e-01,9.197665370432080989e-01,9.200309869278370245e-01,9.212269128503477456e-01,1.079669932485448625e+00,1.080033596667878015e+00,1.079207611783167486e+00,1.080224396244569007e+00,9.906451079028840701e-01,9.720684687393631451e-01,9.199634777159340082e-01,9.198304367808334270e-01,1.080108080727280706e+00,1.077883026278449341e+00,1.009670715346221659e+00,9.197721698528356082e-01,1.074439399169432985e+00,1.077421976583595509e+00,9.202490331888913966e-01,9.198581607449677344e-01,9.197580786122412366e-01,9.198296257535376608e-01,9.204401804505722984e-01,9.204793412485160475e-01,9.198800270714966310e-01,9.203286244068199506e-01,9.203319309340374232e-01,9.200773682309713042e-01,1.080169222318184907e+00,1.080021417481106916e+00,1.080194036209421560e+00,1.079883436467969471e+00,9.546096971010025189e-01,9.206878642663645085e-01,1.019604742006687159e+00,9.912829178786354278e-01
8.794069245363441700e-01,8.794923364769808849e-01,8.843354475628393274e-01,8.897809711443076530e-01,8.816779349525292186e-01,8.791690489258110475e-01,8.826098556150605567e-01,8.940723829036850701e-01,1.118938433305171509e+00,1.119739579607012869e+00,1.118200470365955823e+00,1.120808383477116976e+00,1.026197595801464413e+00,1.001410270795321633e+00,8.844170527808975502e-01,9.028857250388672151e-01,1.120682395009843457e+00,1.116181843729926904e+00,9.738268842319419694e-01,8.794412210048140333e-01,1.083875909719061337e+00,1.107766220938758206e+00,8.812551600174740596e-01,8.800570432008385513e-01,8.791387777830788064e-01,8.792231541465899136e-01,8.825034358546948177e-01,8.825520732844698291e-01,8.806351231946897284e-01,8.834244315905697142e-01,8.839236792755823524e-01,8.823126256080564556e-01,1.120612044438553001e+00,1.120445415829417035e+00,1.120688320970859797e+00,1.120297638744873092e+00,9.759013262395210830e-01,8.823362110777149825e-01,1.009161682891594358e+00,1.024096011440644549e+00
8.387984755831240369e-01,8.393231928439444101e-01,8.526096556473534704e-01,8.702871247092929252e-01,8.411148312995436749e-01,8.388803447590742479e-01,8.517661260902626985e-01,8.923647540132767508e-01,1.159164822322093613e+00,1.159148607618998961e+00,1.154678433359429768e+00,1.161873610774329268e+00,1.064440589176049334e+00,1.036555633632784135e+00,8.799576799008309580e-01,9.210236774563931306e-01,1.161793312451721016e+00,1.155934596183165075e+00,9.422813030841714621e-01,8.413017866762838581e-01,1.076265194801695690e+00,1.126318203476940560e+00,8.457456202888341545e-01,8.419992410694339124e-01,8.381135202545053620e-01,8.382558398675126199e-01,8.484678676842707379e-01,8.482703754020396447e-01,8.448882102146091366e-01,8.580564567236348417e-01,8.599817312256323731e-01,8.511741932083937145e-01,1.161677499068787256e+00,1.161450196502963772e+00,1.161760222867658676e+00,1.161358718520882016e+00,1.006353414873894403e+00,8.456841907132963687e-01,1.019711691396773201e+00,1.055004872297973906e+00
7.981590303344235915e-01,7.996973132305353893e-01,8.312145757271381941e-01,8.712434692500473643e-01,8.004433656658729301e-01,7.999322485329046772e-01,8.340804869459303994e-01,9.108996671184682592e-01,1.200342608568779168e+00,1.197967541145280812e+00,1.193273664504109766e+00,1.203609409387288443e+00,1.104551026198830499e+00,1.074873943745110250e+00,8.994902297967788396e-01,9.511009787690722916e-01,1.203196763218539411e+00,1.196929145208740941e+00,9.129112439541977597e-01,8.111672454369983631e-01,1.061173878502640111e+00,1.135063090400062702e+00,8.169949272316683331e-01,8.073433108965342164e-01,7.968377528876978699e-01,7.974116360377990764e-01,8.204696843092309511e-01,8.193438492613291935e-01,8.143780788155826622e-01,8.509974795768786571e-01,8.552755608272698540e-01,8.314405295366070758e-01,1.203386966752753029e+00,1.202858441766191167e+00,1.203550752426406190e+00,1.202752463444590747e+00,1.040883187227823026e+00,8.098362831037243526e-01,1.036941009026219884e+00,1.080954785545881203e+00
7.575825226992669581e-01,7.610587865497604465e-01,8.219204410078697620e-01,8.851523853662374153e-01,7.604804363143652379e-01,7.637589230383644567e-01,8.301399575928454233e-01,9.388415200971553798e-01,1.242353830908440759e+00,1.235751851230396658e+00,1.233917805094223441e+00,1.245626819301343113e+00,1.145803366999357920e+00,1.115014996086020060e+00,9.296899386101830087e-01,9.867151843634898167e-01,1.244711495087196473e+00,1.238953036945430020e+00,8.992991768780371764e-01,7.939439867945426998e-01,1.047473345610701267e+00,1.137457295756866937e+00,7.953919026227854738e-01,7.773884621709874487e-01,7.557507663535245612e-01,7.571962263979959973e-01,7.988756381648570715e-01,7.960429760148197698e-01,7.892394988910317322e-01,8.593320855811144021e-01,8.662697698742685137e-01,8.219562456223027391e-01,1.245468728169743855e+00,1.244018971619717417e+00,1.246091101626833675e+00,1.243852755990769499e+00,1.076791774585536654e+00,7.754878495336009481e-01,1.066513025890920119e+00,1.096252512508956389e+00
7.174166283523487619e-01,7.236681001853456641e-01,8.209016037031278135e-01,9.055649052535587051e-01,7.209592059539678965e-01,7.303970547986105011e-01,8.358942389828959429e-01,9.701770370753667327e-01,1.285157055458981734e+00,1.271719092667451756e+00,1.275573004801052068e+00,1.287209274503636536e+00,1.187252777602590070e+00,1.155661846002818072e+00,9.651887023735947757e-01,1.025103026757105740e+00,1.285460478220733060e+00,1.281542567785600939e+00,8.878201914740666556e-01,7.878476559548751590e-01,1.040990030891973062e+00,1.137663651799500242e+00,7.784146879321476309e-01,7.515211592430792731e-01,7.154031342389833847e-01,7.181548911571418170e-01,7.825660333754604903e-01,7.760449512731883992e-01,7.677998164178793106e-01,8.758837800367436088e-01,8.865059211164827424e-01,8.190975507981789194e-01,1.287436289435093029e+00,1.284375428098346594e+00,1.288902252974694296e+00,1.285451075727552350e+00,1.112343999211480305e+00,7.437170612712411533e-01,1.096151479282737595e+00,1.106476428039258497e+00
6.782274677531986429e-01,6.879258629049719298e-01,8.220864644681769029e-01,9.226911313583315843e-01,6.839925870979332023e-01,6.998273680429362154e-01,8.434635461756928576e-01,9.988188115260531186e-01,1.328612136596132309e+00,1.305825001993699885e+00,1.315910338986801431e+00,1.326966347450079908e+00,1.227170312889930948e+00,1.194793194914658407e+00,1.001813846359072668e+00,1.062215749209281856e+00,1.322748910436639225e+00,1.324319524154971672e+00,8.717830891546516359e-01,7.840160763703157842e-01,1.048490325804762868e+00,1.139833110544908878e+00,7.620323948167762040e-01,7.285292565817723665e-01,6.764191865724287211e-01,6.808292354211665787e-01,7.671821322282774691e-01,7.570801572917296163e-01,7.485120781841233528e-01,8.946700070991036036e-01,9.096416378026319638e-01,8.184833445984297517e-01,1.328921904757828898e+00,1.322956755635596560e+00,1.330884423847003006e+00,1.326603376082543306e+00,1.146286444964682349e+00,7.160320318580944976e-01,1.126432974758986516e+00,1.106579253627912873e+00
6.411203395646445369e-01,6.540470647193188380e-01,8.190664779489038594e-01,9.273044034009432224e-01,6.530291028617433158e-01,6.723464602104833876e-01,8.471373198690262951e-01,1.017839161861702424e+00,1.372130620987153327e+00,1.337864911542436586e+00,1.349465409410725902e+00,1.363313564758909857e+00,1.263179643909664529e+00,1.230683459902964572e+00,1.032561295800328072e+00,1.089587734526473062e+00,1.354650122319890571e+00,1.366215279309775044e+00,8.489959944782647927e-01,7.728758068481565990e-01,1.064687729330398014e+00,1.143757998754508121e+00,7.434034498007504599e-01,7.068648617033915782e-01,6.400139509136298921e-01,6.458698278137403603e-01,7.502030976726232758e-01,7.374461832593169897e-01,7.312067444477891032e-01,9.087872401770483721e-01,9.299507033313729742e-01,8.167772907008090666e-01,1.368756543861910480e+00,1.358701581360569843e+00,1.370546320324602885e+00,1.367742944818546080e+00,1.175725312095515784e+00,6.945116677421683260e-01,1.149898669710545551e+00,1.096666641017141508e+00
6.075283895743528451e-01,6.227041150432653938e-01,8.100669753899031322e-01,9.184705602630741650e-01,6.276400574274284550e-01,6.475639305601234019e-01,8.421339584375673315e-01,1.021785298833568056e+00,1.414596890920883032e+00,1.367425644854466382e+00,1.372714259330611863e+00,1.395502965456907551e+00,1.293430612751422348e+00,1.262127953718551021e+00,1.054273937083243906e+00,1.102006566141143784e+00,1.379961939988429087e+00,1.405759867066465718e+00,8.205811456617690958e-01,7.513640394906972997e-01,1.085263626756473476e+00,1.152695027488642054e+00,7.217827002549084270e-01,6.864132935772786492e-01,6.072148525689549103e-01,6.141114028791285762e-01,7.311156520907433620e-01,7.171751257796795676e-01,7.155579133289392546e-01,9.132834614794425043e-01,9.429117818562016140e-01,8.121448699183327902e-01,1.405514031498443561e+00,1.390869071581058325e+00,1.405066891421838493e+00,1.408897813931219378e+00,1.197993344548688333e+00,6.819857478824935537e-01,1.171754676915155891e+00,1.088556939876683449e+00
5.782745480967281804e-01,5.944833070392296914e-01,7.964469118836369210e-01,9.006391240244655538e-01,6.106912812571840821e-01,6.271949382405244133e-01,8.312735140383711308e-01,1.016603788606184944e+00,1.455569274151154335e+00,1.393673289276646132e+00,1.385823783394427577e+00,1.423769555810304510e+00,1.316974287576345715e+00,1.288228613375846932e+00,1.068874596506558472e+00,1.102562391831503064e+00,1.397919079550430155e+00,1.441426123642499668e+00,7.885692565305315593e-01,7.246407057168424704e-01,1.106643009744683326e+00,1.164116202333194128e+00,6.984353087063934762e-01,6.675328496203801754e-01,5.791547657168680807e-01,5.859171459242445978e-01,7.116714260221863597e-01,6.969049930823784100e-01,7.029690620770439047e-01,9.093888738997739640e-01,9.493727026814177128e-01,8.060775207882484583e-01,1.438849888741038363e+00,1.418312334567423338e+00,1.433531169863395460e+00,1.447495523042748200e+00,1.210887468351289353e+00,6.781016134485704505e-01,1.192515742221822439e+00,1.081407376084662975e+00
5.548834975028532623e-01,5.704133325000539934e-01,7.821911929446764278e-01,8.815581335414056641e-01,6.006883020938585949e-01,6.113040961503299897e-01,8.200438274678889528e-01,1.009586639878132797e+00,1.493123875570294246e+00,1.415992631051085970e+00,1.392761113657981165e+00,1.449018042872867396e+00,1.333910735409295389e+00,1.308274923447192206e+00,1.080747324744097959e+00,1.098370514038643275e+00,1.408537285284315876e+00,1.470438781580912568e+00,7.676129879836859349e-01,6.989530858596176843e-01,1.125977260433228100e+00,1.174942226602371687e+00,6.764324957208351918e-01,6.525875542527511675e-01,5.564029808384972631e-01,5.625417390384487293e-01,6.939663076390518714e-01,6.797468493362749387e-01,6.943746640742172183e-01,9.022666833076982140e-01,9.518446127634525578e-01,8.004832620424413570e-01,1.466704572297945264e+00,1.440965150705892039e+00,1.455560258988795264e+00,1.482435543139289047e+00,1.216240716050560389e+00,6.812701803399325851e-01,1.209259275332204231e+00,1.076060124113479954e+00
5.369145000211626995e-01,5.518244553101941952e-01,7.742347941539949874e-01,8.687901712507924978e-01,5.945566451504240568e-01,5.995945379677216636e-01,8.140526912115120250e-01,1.006669809287154438e+00,1.524618036557620959e+00,1.433150240972449918e+00,1.399149473788236397e+00,1.469640010325337087e+00,1.345516037716477431e+00,1.323258955845858065e+00,1.093634110208474342e+00,1.095860015747446070e+00,1.413859261216070085e+00,1.491528267287518084e+00,7.624761415246203988e-01,6.822495053435292389e-01,1.143673445211985662e+00,1.182432083766996156e+00,6.592078529110328988e-01,6.432358804042674905e-01,5.393265480649096499e-01,5.452335985943552732e-01,6.809542049276166020e-01,6.682904044043044278e-01,6.890755802351490322e-01,8.962494529156009859e-01,9.545920611445439796e-01,7.983471997327550307e-01,1.488533925194502006e+00,1.459032206703271717e+00,1.471984433472110165e+00,1.508388768841800953e+00,1.214079761614335284e+00,6.886342925933272019e-01,1.222558200077681567e+00,1.071009348821798213e+00
5.245212352294427172e-01,5.395659561935658433e-01,7.743926542293989579e-01,8.651659933181835571e-01,5.883592544562282756e-01,5.927896485207589938e-01,8.158800935462052761e-01,1.009467034189774015e+00,1.546863299274938930e+00,1.443923524337237252e+00,1.407844279345697336e+00,1.484168417189554834e+00,1.352590128336125685e+00,1.334070843493038838e+00,1.105570539456018464e+00,1.097532441446739115e+00,1.415615029020201865e+00,1.503561132603477457e+00,7.684917833084409233e-01,6.777375196679665814e-01,1.155109871397286270e+00,1.183331036448848517e+00,6.496898988457248114e-01,6.402687439998405727e-01,5.279601774742345155e-01,5.343594010042486131e-01,6.742726402542431607e-01,6.648262756173678456e-01,6.857268835970884435e-01,8.934548366371737327e-01,9.585880940592067523e-01,7.985547119618623402e-01,1.503742595769825829e+00,1.472473593965370808e+00,1.483486272545994078e+00,1.523003180819460844e+00,1.206690547324531071e+00,6.969366420093211500e-01,1.230105496256826303e+00,1.060807919020321899e+00
5.174716953807593223e-01,5.331303428053255633e-01,7.810030660867873786e-01,8.699251917712372828e-01,5.798807410108990368e-01,5.883138829267280379e-01,8.237570916996322934e-01,1.016908487806740702e+00,1.558112827799363220e+00,1.448872149757769012e+00,1.416623285160006462e+00,1.489291284480185107e+00,1.355899858409112868e+00,1.342208754495412437e+00,1.114637291940847597e+00,1.103549408960864397e+00,1.415261106824291737e+00,1.507145329099424336e+00,7.795599417861951430e-01,6.828269622526473848e-01,1.157646693972274932e+00,1.176179433171588462e+00,6.463895788113268592e-01,6.421233752187698318e-01,5.216486422817004920e-01,5.291633780433996348e-01,6.731126812191445818e-01,6.677957732283570369e-01,6.817561514816987689e-01,8.919566983841308305e-01,9.641342032071726909e-01,8.000266432432330266e-01,1.511331129566974907e+00,1.480479832365409365e+00,1.490231718555756313e+00,1.525252341665660705e+00,1.197962249861471262e+00,7.043970456279924353e-01,1.237069044350562530e+00,1.051481425327024599e+00
