1.036329999999999973e+00,2.027769999999999850e+00,3.025729999999999809e+00,4.003930000000000433e+00,4.981580000000000119e+00,5.979409999999999670e+00,7.026150000000000340e+00,8.023820000000000618e+00,9.017250000000000654e+00,9.971880000000000521e+00,1.100371999999999950e+01,1.199219000000000079e+01,1.297297999999999973e+01,1.401675000000000004e+01,1.496322999999999936e+01,1.599920000000000009e+01,1.704410999999999987e+01,1.801254000000000133e+01,1.897455000000000069e+01,1.998824000000000112e+01,2.099718999999999980e+01,2.200114999999999910e+01,2.301419999999999888e+01,2.399016999999999911e+01,2.498902000000000001e+01,2.600617000000000090e+01,2.701572000000000173e+01,2.802077999999999847e+01,2.898170999999999964e+01,3.000753999999999877e+01,3.102038999999999902e+01,3.197083999999999904e+01,3.297482999999999720e+01,3.396195000000000164e+01,3.500404000000000337e+01,3.602109000000000094e+01,3.699963999999999942e+01,3.800833000000000084e+01,3.896208000000000027e+01,3.994904999999999973e+01,4.099692999999999898e+01,4.199869999999999948e+01,4.300439999999999685e+01,4.398978000000000321e+01,4.500166999999999717e+01,4.600471000000000288e+01,4.700005999999999773e+01,4.800377999999999901e+01,4.899345999999999890e+01,4.996041000000000309e+01,5.104843999999999937e+01,5.199266999999999683e+01,5.299962000000000018e+01,5.399911999999999779e+01,5.500010000000000332e+01
1.072400000000000020e+00,2.053739999999999899e+00,3.056400000000000006e+00,4.012760000000000105e+00,4.960830000000000517e+00,5.961509999999999643e+00,7.052669999999999995e+00,8.045840000000000103e+00,9.039450000000000429e+00,9.948130000000000805e+00,1.100403000000000020e+01,1.198721000000000103e+01,1.294651999999999958e+01,1.403848999999999947e+01,1.492907999999999902e+01,1.599695000000000000e+01,1.708671000000000006e+01,1.802036999999999978e+01,1.894793999999999912e+01,1.997479000000000227e+01,2.099975999999999843e+01,2.200131999999999977e+01,2.302091000000000065e+01,2.398442000000000007e+01,2.497491000000000128e+01,2.601295000000000002e+01,2.703364000000000189e+01,2.804222999999999999e+01,2.896706000000000003e+01,3.001474999999999937e+01,3.104256999999999778e+01,3.194268999999999892e+01,3.294704999999999728e+01,3.392074000000000211e+01,3.501000000000000512e+01,3.604261999999999944e+01,3.700836999999999932e+01,3.801335000000000264e+01,3.893455000000000155e+01,3.990015999999999963e+01,4.099548999999999666e+01,4.199723999999999791e+01,4.300428999999999746e+01,4.398296000000000561e+01,4.500168000000000035e+01,4.601106000000000051e+01,4.699922000000000111e+01,4.800198999999999927e+01,4.898646999999999707e+01,4.992243000000000563e+01,5.109535999999999945e+01,5.198608999999999725e+01,5.299882000000000204e+01,5.399840999999999980e+01,5.499908000000000641e+01
1.103239999999999998e+00,2.075289999999999857e+00,3.085939999999999905e+00,4.025330000000000297e+00,4.943190000000000417e+00,5.945989999999999220e+00,7.076249999999999929e+00,8.064049999999999940e+00,9.062340000000000728e+00,9.928560000000000940e+00,1.100290000000000035e+01,1.198683000000000121e+01,1.292769000000000013e+01,1.406221000000000032e+01,1.490126999999999846e+01,1.599333999999999989e+01,1.712270000000000181e+01,1.802628999999999948e+01,1.892526999999999759e+01,1.996290000000000120e+01,2.100573999999999941e+01,2.199839000000000055e+01,2.302130000000000010e+01,2.398425999999999902e+01,2.496063000000000187e+01,2.601954999999999885e+01,2.705026000000000153e+01,2.806585000000000107e+01,2.895785000000000053e+01,3.001777999999999835e+01,3.106286999999999665e+01,3.191431000000000040e+01,3.292288999999999533e+01,3.388071000000000055e+01,3.501862000000000563e+01,3.606288999999999589e+01,3.702425999999999817e+01,3.801323000000000008e+01,3.891982000000000141e+01,3.985587999999999909e+01,4.099503999999999593e+01,4.199582999999999799e+01,4.299904999999999688e+01,4.398107000000000255e+01,4.500092000000000070e+01,4.601601999999999748e+01,4.699800000000000466e+01,4.799479000000000184e+01,4.898087999999999909e+01,4.988928000000000651e+01,5.113644000000000034e+01,5.198251999999999384e+01,5.299847000000000463e+01,5.399741000000000213e+01,5.499932000000000443e+01
1.126030000000000086e+00,2.085849999999999760e+00,3.111779999999999990e+00,4.037440000000000140e+00,4.933699999999999974e+00,5.937189999999999301e+00,7.094809999999999839e+00,8.074279999999999902e+00,9.083460000000000534e+00,9.914670000000000982e+00,1.099957000000000029e+01,1.199077000000000126e+01,1.291583999999999932e+01,1.408431999999999995e+01,1.487999999999999901e+01,1.598902000000000001e+01,1.714984000000000108e+01,1.802852999999999994e+01,1.890995999999999810e+01,1.995269000000000048e+01,2.101435999999999993e+01,2.199394000000000204e+01,2.301614000000000004e+01,2.399081999999999937e+01,2.495021000000000200e+01,2.602468000000000004e+01,2.706509000000000142e+01,2.808678000000000097e+01,2.895747000000000071e+01,3.001774999999999949e+01,3.107888999999999768e+01,3.188708000000000098e+01,3.290525999999999840e+01,3.384624999999999773e+01,3.502911000000000286e+01,3.607894999999999897e+01,3.704571999999999576e+01,3.800775999999999755e+01,3.891461999999999932e+01,3.981947999999999865e+01,4.099720999999999549e+01,4.199801999999999680e+01,4.299147999999999570e+01,4.398439000000000476e+01,4.500008000000000408e+01,4.602112999999999943e+01,4.699839000000000766e+01,4.798416999999999888e+01,4.897560999999999609e+01,4.986646000000000356e+01,5.116935000000000144e+01,5.198053999999999064e+01,5.299812000000000722e+01,5.399719000000000335e+01,5.499911000000000172e+01
1.142440000000000122e+00,2.091289999999999871e+00,3.132480000000000153e+00,4.051090000000000302e+00,4.927870000000000417e+00,5.932809999999999029e+00,7.108360000000000234e+00,8.078359999999999985e+00,9.100590000000000401e+00,9.902420000000001110e+00,1.099669000000000096e+01,1.199699000000000204e+01,1.291019999999999968e+01,1.410223000000000049e+01,1.486448999999999820e+01,1.598531999999999975e+01,1.716915000000000191e+01,1.802682000000000073e+01,1.890064999999999884e+01,1.994413000000000125e+01,2.102249000000000123e+01,2.199149000000000242e+01,2.300707999999999842e+01,2.399977999999999767e+01,2.494034000000000262e+01,2.603161000000000058e+01,2.707645000000000124e+01,2.810510999999999981e+01,2.896268000000000242e+01,3.001426000000000016e+01,3.108963999999999928e+01,3.186124000000000223e+01,3.289412999999999698e+01,3.381691999999999609e+01,3.503923000000000343e+01,3.609062999999999732e+01,3.706863999999999493e+01,3.800331999999999510e+01,3.891857999999999862e+01,3.979159999999999542e+01,4.099942999999999671e+01,4.200030999999999892e+01,4.298137999999999437e+01,4.399056000000000211e+01,4.500060000000000571e+01,4.602425999999999817e+01,4.700024000000000513e+01,4.797015999999999991e+01,4.896934999999999860e+01,4.984996000000000294e+01,5.119499000000000422e+01,5.198075999999998942e+01,5.299953000000000713e+01,5.399710000000000321e+01,5.499860000000000326e+01
1.154690000000000216e+00,2.092439999999999856e+00,3.146920000000000162e+00,4.062730000000000175e+00,4.926330000000000098e+00,5.930909999999999016e+00,7.117989999999999817e+00,8.078640000000000043e+00,9.113850000000001117e+00,9.891860000000001207e+00,1.099491000000000085e+01,1.200554000000000165e+01,1.290866999999999898e+01,1.411713000000000129e+01,1.485216999999999743e+01,1.598236999999999952e+01,1.718395000000000294e+01,1.802444000000000202e+01,1.889753999999999934e+01,1.993743000000000265e+01,2.103121000000000151e+01,2.198834000000000088e+01,2.299490999999999730e+01,2.401035999999999859e+01,2.493459000000000358e+01,2.603990999999999900e+01,2.708649000000000129e+01,2.812264000000000053e+01,2.897108000000000416e+01,3.001097999999999999e+01,3.109704999999999941e+01,3.183366000000000184e+01,3.288782999999999390e+01,3.379147999999999286e+01,3.505022000000000304e+01,3.609850999999999743e+01,3.709229999999999450e+01,3.799561999999999529e+01,3.892978999999999701e+01,3.977023999999999404e+01,4.100309999999999633e+01,4.200285999999999831e+01,4.296983999999999781e+01,4.399788000000000210e+01,4.500224000000000757e+01,4.602434999999999832e+01,4.700251000000000801e+01,4.795611999999999853e+01,4.896182999999999907e+01,4.983735000000000070e+01,5.121329000000000775e+01,5.198231999999998720e+01,5.300038000000000693e+01,5.399647000000000219e+01,5.499829000000000434e+01
1.162820000000000187e+00,2.090300000000000047e+00,3.157430000000000181e+00,4.071800000000000530e+00,4.929230000000000445e+00,5.930039999999999090e+00,7.124069999999999681e+00,8.076449999999999463e+00,9.125020000000001019e+00,9.883280000000000953e+00,1.099291000000000018e+01,1.201353000000000115e+01,1.291160999999999959e+01,1.412766000000000055e+01,1.484158999999999828e+01,1.598099000000000025e+01,1.719514000000000209e+01,1.801903000000000077e+01,1.889781999999999940e+01,1.993147000000000091e+01,2.103906000000000276e+01,2.198704999999999998e+01,2.298053999999999775e+01,2.401989000000000019e+01,2.492922000000000438e+01,2.605034999999999812e+01,2.709412999999999982e+01,2.813868000000000080e+01,2.898230000000000572e+01,3.000707999999999842e+01,3.110390999999999906e+01,3.180729000000000184e+01,3.288515999999999195e+01,3.376957999999999060e+01,3.506208000000000169e+01,3.610399999999999920e+01,3.711479999999999535e+01,3.798886999999999858e+01,3.894412999999999414e+01,3.975214999999999321e+01,4.100702999999999321e+01,4.200628999999999991e+01,4.295917999999999637e+01,4.400404999999999944e+01,4.500326000000000448e+01,4.602512999999999721e+01,4.700661000000000911e+01,4.794081999999999510e+01,4.895304999999999751e+01,4.982719000000000165e+01,5.122835000000000605e+01,5.198391999999999058e+01,5.300077000000000993e+01,5.399537000000000120e+01,5.499753000000000469e+01
1.168360000000000287e+00,2.086829999999999963e+00,3.166009999999999991e+00,4.080880000000000507e+00,4.933660000000000601e+00,5.931199999999998695e+00,7.129559999999999675e+00,8.071830000000000283e+00,9.134290000000001797e+00,9.874760000000000204e+00,1.098916999999999966e+01,1.202286000000000143e+01,1.291539000000000037e+01,1.413843000000000139e+01,1.483320999999999756e+01,1.597916999999999987e+01,1.720408000000000115e+01,1.801417999999999964e+01,1.890056999999999832e+01,1.992675000000000196e+01,2.104734000000000194e+01,2.198589000000000127e+01,2.296501999999999910e+01,2.403142000000000067e+01,2.492433000000000476e+01,2.606150999999999840e+01,2.709917000000000087e+01,2.815283000000000158e+01,2.899499000000000493e+01,3.000560999999999723e+01,3.110839999999999961e+01,3.178021000000000029e+01,3.288381999999999294e+01,3.374921999999999400e+01,3.507186000000000092e+01,3.610826999999999742e+01,3.713725999999999772e+01,3.798158999999999708e+01,3.895886999999999745e+01,3.973718999999999113e+01,4.100993999999999318e+01,4.201044999999999874e+01,4.294799999999999329e+01,4.401149000000000200e+01,4.500553000000000736e+01,4.602449000000000012e+01,4.701118000000001018e+01,4.792700999999999567e+01,4.894538000000000011e+01,4.981889000000000323e+01,5.123911000000000371e+01,5.198509999999998854e+01,5.300068000000000978e+01,5.399652000000000385e+01,5.499678000000000822e+01
1.172170000000000378e+00,2.083099999999999952e+00,3.174059999999999881e+00,4.090360000000000440e+00,4.937700000000000422e+00,5.932329999999998549e+00,7.135209999999999830e+00,8.067109999999999559e+00,9.143590000000001439e+00,9.867820000000000036e+00,1.098812999999999995e+01,1.203120000000000189e+01,1.291978000000000115e+01,1.414718000000000053e+01,1.482562999999999676e+01,1.597794999999999987e+01,1.721007000000000176e+01,1.801045999999999836e+01,1.890548999999999680e+01,1.992353000000000307e+01,2.105463000000000306e+01,2.198555999999999955e+01,2.294987000000000066e+01,2.404117000000000104e+01,2.492002000000000450e+01,2.607395999999999958e+01,2.710422000000000153e+01,2.816602000000000317e+01,2.900678000000000623e+01,3.000198999999999572e+01,3.111104999999999876e+01,3.175350999999999857e+01,3.288475999999999289e+01,3.373325999999999425e+01,3.508277999999999963e+01,3.611253999999999564e+01,3.715923000000000087e+01,3.797388999999999726e+01,3.897547999999999746e+01,3.972669999999999391e+01,4.101414999999999367e+01,4.201480999999999710e+01,4.293772999999999485e+01,4.401799000000000461e+01,4.500910000000001077e+01,4.602364000000000033e+01,4.701685000000001224e+01,4.791199999999999903e+01,4.893742999999999910e+01,4.981251000000000317e+01,5.125012000000000256e+01,5.198670999999998799e+01,5.300149000000001109e+01,5.399572000000000571e+01,5.499657000000000551e+01
1.176330000000000320e+00,2.079959999999999809e+00,3.181140000000000079e+00,4.097490000000000521e+00,4.943210000000000548e+00,5.933269999999998490e+00,7.137749999999999595e+00,8.063049999999998718e+00,9.151470000000001548e+00,9.860649999999999693e+00,1.098615000000000030e+01,1.204080000000000261e+01,1.292488000000000170e+01,1.415493999999999986e+01,1.481838999999999729e+01,1.597699000000000069e+01,1.721504000000000190e+01,1.800533999999999679e+01,1.890932999999999709e+01,1.991992000000000473e+01,2.106081000000000358e+01,2.198629999999999995e+01,2.293434000000000239e+01,2.405220000000000269e+01,2.491682000000000485e+01,2.608641000000000076e+01,2.710812000000000310e+01,2.817837000000000458e+01,2.901931000000000793e+01,2.999861999999999540e+01,3.111499999999999844e+01,3.172725999999999758e+01,3.288483999999998986e+01,3.371831999999999141e+01,3.509121999999999986e+01,3.611489999999999867e+01,3.717784999999999940e+01,3.796864999999999668e+01,3.899056999999999817e+01,3.971713999999999345e+01,4.101849999999999596e+01,4.201957999999999771e+01,4.292924999999999613e+01,4.402471000000000600e+01,4.501317000000000945e+01,4.602284999999999826e+01,4.702090000000001169e+01,4.789925000000000210e+01,4.892808999999999742e+01,4.980452999999999975e+01,5.125824000000000069e+01,5.198704999999998932e+01,5.300167000000001138e+01,5.399663000000000324e+01,5.499626000000000658e+01
