9.931188152172907291e-01,1.004027523773362018e+00,9.941991396073859288e-01,1.001582831274139940e+00,1.098008675527889944e+00,1.043858787323568071e+00,1.000082020972297370e+00,9.994646203921201399e-01,9.998250054899278094e-01,1.000062190426414643e+00,1.000513113781544838e+00,1.000516276021753637e+00,9.979140085958082551e-01,9.990000629126927212e-01,9.994491277217247838e-01,9.996187044945014089e-01,1.002470490905384315e+00,9.988081397331245448e-01,1.000755800546853758e+00,9.998541829655387403e-01,9.998205419792872695e-01,1.000237896313984631e+00,9.990099754484260686e-01,1.001477861072091136e+00,1.003176631961497423e+00,1.002912042096904877e+00,9.995377603743770267e-01,1.004037113060958442e+00,9.647345998753052987e-01,9.695223374247943227e-01,1.000959567361830560e+00,1.000564926871613913e+00,1.000283948500257925e+00,1.000670657445561940e+00,9.987377220925665045e-01,1.000847826299471777e+00,1.000626445190148983e+00,1.000772959228573233e+00,9.998736688477373180e-01,1.000303451534086951e+00,9.983913332728807655e-01,9.994469220494339723e-01,9.995543903271779662e-01,9.999445809520247641e-01,9.999859589783580693e-01,9.992065282850085550e-01,1.000468888493011299e+00,9.992030085081622381e-01,1.026720511950342196e+00,1.014726129828529499e+00,9.974405910305962353e-01,9.977595575757898239e-01,9.606783146869206647e-01,9.879747996169164770e-01,9.992474415501935159e-01,9.992899627170188648e-01,9.996191928709804442e-01,9.991045014592779827e-01,1.000876142469801611e+00,9.997103339836884706e-01,1.002194711238817648e+00,1.000495878609462874e+00,1.000039988686294068e+00,1.001122144677368153e+00,9.980615095887301891e-01,1.001169440882936579e+00,1.000047813062140634e+00,9.998108982100996078e-01,9.999552232149531150e-01,9.999834528215485463e-01,1.000100260694818166e+00,9.999704073152154704e-01
9.921630951085811390e-01,1.005366913569177401e+00,9.996362011085970778e-01,1.005819494081731102e+00,1.193801205511303420e+00,1.064576881520293616e+00,1.000309570801084069e+00,9.989903660285960330e-01,9.993295979896034131e-01,1.000215246515988365e+00,1.001006625630797231e+00,1.000723588838610789e+00,9.959240800713125008e-01,9.979022424067799379e-01,9.986759618266464189e-01,9.992906345558451031e-01,1.005097564513847130e+00,9.975377241937909423e-01,1.001679099013872865e+00,9.997955627727681538e-01,9.996731997158990746e-01,1.000490079075943228e+00,9.980240316650036414e-01,1.002971817166299129e+00,1.005313831037358163e+00,1.003216454597163576e+00,9.975180526871958442e-01,1.008137495102207515e+00,9.245633604802252492e-01,9.508980361896541833e-01,1.001866982230757097e+00,1.001262479115758053e+00,1.000774064971050592e+00,1.001302219414956785e+00,9.972439769156659084e-01,1.001659808686100828e+00,1.001321765453440094e+00,1.001388519913795960e+00,9.995304666559035045e-01,1.000489550616912249e+00,9.968348937660095332e-01,9.990102530017875848e-01,9.991508285072630002e-01,9.998800551522021296e-01,9.999269908687521413e-01,9.981268018309995549e-01,1.000668043340827040e+00,9.984149507787999367e-01,1.056361298836613116e+00,1.029649988345706868e+00,9.941137083695872345e-01,9.965590252188014642e-01,9.223173868446171708e-01,9.737451532405414500e-01,9.982551225782226867e-01,9.985932255978192673e-01,9.993363663571134259e-01,9.982510714175927280e-01,1.001897471764324088e+00,9.992524250706708022e-01,1.004738626398415713e+00,1.001076237335760899e+00,9.999969228391553111e-01,1.002302142297364362e+00,9.959742023954331058e-01,1.002062481631349034e+00,1.000038039448204685e+00,9.998413700006486549e-01,9.999589960576343861e-01,9.999181897611448822e-01,9.999604970297520934e-01,9.998989088268177561e-01
9.824147499997429867e-01,1.007509245681006860e+00,9.985511941272937619e-01,1.010675628517767377e+00,1.313877788434628657e+00,1.119387460604708284e+00,1.000594649878209896e+00,9.985556090581384492e-01,9.989960656188736632e-01,1.000295203123791499e+00,1.001658047962674436e+00,1.001180715337636862e+00,9.935047181377695269e-01,9.966068636872069675e-01,9.980608573137449424e-01,9.988741484648459013e-01,1.007841952852380984e+00,9.962085206602084853e-01,1.002640495092370632e+00,9.998199328877312997e-01,9.994667631026961097e-01,1.000805688283245676e+00,9.970596468301954340e-01,1.004567678306023115e+00,1.005829375087570199e+00,1.003731111560865363e+00,9.959775740695193669e-01,1.014202060986113096e+00,8.842773906913350412e-01,9.230010560197802194e-01,1.002870447085182137e+00,1.001892309228196387e+00,1.001169270793660804e+00,1.001936408978975512e+00,9.955242341388206295e-01,1.002467353028473118e+00,1.001865337541963497e+00,1.002251148267558678e+00,9.991620331500395968e-01,1.000954958091089031e+00,9.955055816769871058e-01,9.983418842438402940e-01,9.986293101683678675e-01,9.997454117726257694e-01,9.999402755172799306e-01,9.970431806825044152e-01,1.001335698442375577e+00,9.975116344307843885e-01,1.085338476752669257e+00,1.047097150629176632e+00,9.901614136984334680e-01,9.981530445537191154e-01,8.848833259091031245e-01,9.603842286584252097e-01,9.974462105415006219e-01,9.978094498292203740e-01,9.989382403897776319e-01,9.971699169694460130e-01,1.003106375337748046e+00,9.988595477536738043e-01,1.007371860034092625e+00,1.001770346627118613e+00,9.998920589942680293e-01,1.003608312843253358e+00,9.939807302451930671e-01,1.003183475357683596e+00,1.000280006232294294e+00,9.998730309275959405e-01,9.999923534833166094e-01,9.997649433530602092e-01,9.999481859358071434e-01,1.000070019918232411e+00
9.770627173909690599e-01,1.005373948457573441e+00,1.005182464480121052e+00,1.016887373407002526e+00,1.400563127559442123e+00,1.143450522125289304e+00,1.000661341152082384e+00,9.978866473388152691e-01,9.988120501495033610e-01,1.000341948396316516e+00,1.002052246828145199e+00,1.001770159672646265e+00,9.911665144168191333e-01,9.951922077855555049e-01,9.975015045617033893e-01,9.982982124987679340e-01,1.010911746892704688e+00,9.947781458027148416e-01,1.003845511925240741e+00,9.997631759871661306e-01,9.992292325765856909e-01,1.001128338366452430e+00,9.957933257505319213e-01,1.006254031650895442e+00,1.009877432904544348e+00,1.003626430209827003e+00,9.928377271911861257e-01,1.019771363505137751e+00,8.348559350559531245e-01,8.931202425917589283e-01,1.003986933065972087e+00,1.002791720423349631e+00,1.001552826903453708e+00,1.002677614395137917e+00,9.933914465158640850e-01,1.003475280034858752e+00,1.002451366075410633e+00,1.003024915093397862e+00,9.986665137811447934e-01,1.001419406207004092e+00,9.938686509802397984e-01,9.977637958255697326e-01,9.981592079187446842e-01,9.997103030047838068e-01,9.999865864675189231e-01,9.957498196688118197e-01,1.001895928175195571e+00,9.965580190041503084e-01,1.118800479703625950e+00,1.063243629527629741e+00,9.889519110384265010e-01,9.991260475100263161e-01,8.472802093166426074e-01,9.477965189561603498e-01,9.966713312944668335e-01,9.969685167949574600e-01,9.985099861372733754e-01,9.959376584031145452e-01,1.004361241713022990e+00,9.984043394072861233e-01,1.010120721301937863e+00,1.002439702173113290e+00,9.998485234980530878e-01,1.005348708746600428e+00,9.914801038714804449e-01,1.004118537198120054e+00,1.000271202090281308e+00,9.998710688392202783e-01,1.000067694421870268e+00,9.998067816041475986e-01,1.000016604302604639e+00,1.000101428473654464e+00
9.657852201081954524e-01,1.013100453908295728e+00,1.001251639852120734e+00,1.021849046221698032e+00,1.501748489775383000e+00,1.191996389293369152e+00,1.000885486954648407e+00,9.974876561254649721e-01,9.981750998501730532e-01,1.000570259394353068e+00,1.002430915988834714e+00,1.002060519794330640e+00,9.885795597335043094e-01,9.936831861349852968e-01,9.967499390605919496e-01,9.978349537424188176e-01,1.014147965607752555e+00,9.933481604377722984e-01,1.005014115966723853e+00,9.998339396150275338e-01,9.989356742622735874e-01,1.001433449493041916e+00,9.945064778923867754e-01,1.007902809413951051e+00,1.013948800938694106e+00,1.007238881880976544e+00,9.896681959169832954e-01,1.026017549688712061e+00,7.855960570508326857e-01,8.772404705322915941e-01,1.005033230196417993e+00,1.003736096053452265e+00,1.001962066705731402e+00,1.003461741721402678e+00,9.913731073868637944e-01,1.004431738088497061e+00,1.002930110604442371e+00,1.003701312955608271e+00,9.984095423902283883e-01,1.001592300385500289e+00,9.924584268641658547e-01,9.970990909606847197e-01,9.975564753641621429e-01,9.995407301847081261e-01,9.999836356462060705e-01,9.943975870922285853e-01,1.002555004918768811e+00,9.956250114516664862e-01,1.153735356525064093e+00,1.078860606466115701e+00,9.863331273643551889e-01,1.001423547648551571e+00,8.186083836814393999e-01,9.376385061439623803e-01,9.956068097135074568e-01,9.959923132811672186e-01,9.980991595973415231e-01,9.946925750305780634e-01,1.005808625519188038e+00,9.979753617896717222e-01,1.012987401376814089e+00,1.003249440009609694e+00,9.999582602086590777e-01,1.007056128881981705e+00,9.889982173390733378e-01,1.004976692362700152e+00,1.000218678536953565e+00,9.997553850540357168e-01,1.000157705539502562e+00,9.996122426236381253e-01,1.000003903980541731e+00,1.000063035286013369e+00
9.652117880429696983e-01,1.015489253596215669e+00,9.948649569156697847e-01,1.029031107857907967e+00,1.629720225127934130e+00,1.292231467421400160e+00,1.001025069093347541e+00,9.971269582176357504e-01,9.976934154494978557e-01,1.000542956788715410e+00,1.002972413661414652e+00,1.002369341730523722e+00,9.859332236530562454e-01,9.920232021888388818e-01,9.962593136249123793e-01,9.971612920060215490e-01,1.017629129466013138e+00,9.919365970844702396e-01,1.006226634819801236e+00,9.999744532923808826e-01,9.986159832701557715e-01,1.001618165522670578e+00,9.927671677731459976e-01,1.009596429443479160e+00,1.008898328396837574e+00,1.008207572277594499e+00,9.845625037406882107e-01,1.031345771070149464e+00,7.373216861700671032e-01,8.538815123732328427e-01,1.006287531044387951e+00,1.004826987745652822e+00,1.002543776662517816e+00,1.004241944703767597e+00,9.890195822072459508e-01,1.005335176424738242e+00,1.003739692349114865e+00,1.004565309591850752e+00,9.979625779896590387e-01,1.001849423880470491e+00,9.909033676274002778e-01,9.965029972713028705e-01,9.969657521824395463e-01,9.995816566500420608e-01,9.999415222621121924e-01,9.929417925443337900e-01,1.003085522858417677e+00,9.947164619405743924e-01,1.185360520619642699e+00,1.092306999417013813e+00,9.832409469706269167e-01,1.003023678459393775e+00,7.893091364707968127e-01,9.269969033322218444e-01,9.947735463196817340e-01,9.949181146704824119e-01,9.976260489757909911e-01,9.933159260843928973e-01,1.007259051493614610e+00,9.975178802471565964e-01,1.016100830261946530e+00,1.004232178408901000e+00,1.000033000284575646e+00,1.008669237106213590e+00,9.863436019113946962e-01,1.005764765632732427e+00,1.000234057108496000e+00,9.998618049970615651e-01,1.000176855583677860e+00,9.995156058783265518e-01,9.998719400969673377e-01,1.000006744556585447e+00
9.629180597820665710e-01,1.026634837258157296e+00,9.874662207627906696e-01,1.040918828688423448e+00,1.749778474184028099e+00,1.365952008149281083e+00,1.001306810661901858e+00,9.967411859446420053e-01,9.970045328375138904e-01,1.000666388699099851e+00,1.003256635124712304e+00,1.002684790030662576e+00,9.831059371757736587e-01,9.902568089702242782e-01,9.955965002828618404e-01,9.965845275386502333e-01,1.021188204864746707e+00,9.902675527501907382e-01,1.007778228284253785e+00,9.999788016357373799e-01,9.984378766067095734e-01,1.001944354864704678e+00,9.911974857338267109e-01,1.011262523565461979e+00,1.008346921529813978e+00,1.010723774165942279e+00,9.846961172580436239e-01,1.038011319827754964e+00,6.850541649498175234e-01,8.278445765493912534e-01,1.007362589060670111e+00,1.006230495655298762e+00,1.003075931341049110e+00,1.005155381393305625e+00,9.868665513355100449e-01,1.006174071986704721e+00,1.004383519953235826e+00,1.005657266194654564e+00,9.975003563699310627e-01,1.002122759631496107e+00,9.894178381930044397e-01,9.957510094170836101e-01,9.963483277962229545e-01,9.995998314965109932e-01,1.000018594388520921e+00,9.915294507937447710e-01,1.003585649166495175e+00,9.937695546264549984e-01,1.215483983372484200e+00,1.108163265368218298e+00,9.805093726422182687e-01,1.005525020585744000e+00,7.663046346087021288e-01,9.142071596253150689e-01,9.939721737140484459e-01,9.939415802055906468e-01,9.970595342199942701e-01,9.919334277695933677e-01,1.008972398270309379e+00,9.969178449829406707e-01,1.019220240929524790e+00,1.005208207384109542e+00,1.000026083084177397e+00,1.010788072193903098e+00,9.836676250337887950e-01,1.006458384687724639e+00,1.000118559579216138e+00,9.997819564952856730e-01,1.000230991002419412e+00,9.993968968065511937e-01,9.999488788334788270e-01,1.000170835084798204e+00
9.529785706514863897e-01,1.026369670655878252e+00,9.958406455103507859e-01,1.050562903713337715e+00,1.892824659661769049e+00,1.421356428710295328e+00,1.001436928608453902e+00,9.960558717258933825e-01,9.966519295256170974e-01,1.000695694474799557e+00,1.003679809951432800e+00,1.003009103753472520e+00,9.801963459191087580e-01,9.881455054773679025e-01,9.949607895466612284e-01,9.958978896712049611e-01,1.024936628741219158e+00,9.885789277498988614e-01,1.009382907131023632e+00,1.000199883720060079e+00,9.980971662220269325e-01,1.002330005035904081e+00,9.892724307171389952e-01,1.012915291387919581e+00,1.004868984104015706e+00,1.016244343703037512e+00,9.822208202148566825e-01,1.045430452166636437e+00,6.346214764066789860e-01,8.099031875394906432e-01,1.008623402571832806e+00,1.007787684415409224e+00,1.003539290861548361e+00,1.005908500121117877e+00,9.843097468763781777e-01,1.007130175045233944e+00,1.005199454772146339e+00,1.006776974762066956e+00,9.968906597652479329e-01,1.002186542921006840e+00,9.878777318402592877e-01,9.949929918030028242e-01,9.956111892050217849e-01,9.997287193645576497e-01,9.999909956925763233e-01,9.899811294369993409e-01,1.004124006691455628e+00,9.929237653898954630e-01,1.247539137516276098e+00,1.125173663116989964e+00,9.803484731549761966e-01,1.008231050088677971e+00,7.475894752605148907e-01,9.040093106957102220e-01,9.931066277826906541e-01,9.927631024758679645e-01,9.966065137598763002e-01,9.903849441993620717e-01,1.010481126020992049e+00,9.963554428174121735e-01,1.022668162072923215e+00,1.006261177240127980e+00,1.000041133358662071e+00,1.012877892159616655e+00,9.809471115533829888e-01,1.007165010300620667e+00,1.000122743585438956e+00,9.999288428133903395e-01,1.000302719194252399e+00,9.995198098035023015e-01,1.000030782415663344e+00,1.000034064018929136e+00
9.503025543470994263e-01,1.036412446699017220e+00,9.936064251595544405e-01,1.059399991246887662e+00,1.996825762483338984e+00,1.484995190982651758e+00,1.001586562973113104e+00,9.955278911434970457e-01,9.962860743077747161e-01,1.000657220026977656e+00,1.004227924063024746e+00,1.003314793756487910e+00,9.770416299167383745e-01,9.860419164463917197e-01,9.945807270482774909e-01,9.952239148975106087e-01,1.028754858293197350e+00,9.867753178383321666e-01,1.011119488392693500e+00,1.000477797897198595e+00,9.977550665158653187e-01,1.002629848140618840e+00,9.870260950488004559e-01,1.014622114690494348e+00,1.010627693887073963e+00,1.020884737827675748e+00,9.792652792588480981e-01,1.053870013733098743e+00,5.837783116251025195e-01,7.891253652153400466e-01,1.009942049117966700e+00,1.009380315638343184e+00,1.003979834378082581e+00,1.006590023079711571e+00,9.814883799956980459e-01,1.008087663578834281e+00,1.006308236311288296e+00,1.008070269060716839e+00,9.961092546973947526e-01,1.002326022484442802e+00,9.864893429123505753e-01,9.941295620441579217e-01,9.947337899267914008e-01,9.998927215059606466e-01,9.998380912674340593e-01,9.885503201889815905e-01,1.004812815059253239e+00,9.918886724047263348e-01,1.273039639267519840e+00,1.141212815828481997e+00,9.785162676430319006e-01,1.015232178959914133e+00,7.281181001251672003e-01,8.956880283668909870e-01,9.921865056227305857e-01,9.915889168492162398e-01,9.957926854845546849e-01,9.888537446489331639e-01,1.012067112848390904e+00,9.959454353137960902e-01,1.025800548161108772e+00,1.007342716035394270e+00,1.000230968275664711e+00,1.015416645775281568e+00,9.779327664130442743e-01,1.007755074914223892e+00,1.000023996125366743e+00,9.997347304556741809e-01,1.000244236655299268e+00,9.995002122388744192e-01,1.000051708523962635e+00,9.999760269620076025e-01
9.480088260861962990e-01,1.044861939352404567e+00,9.923727907074222365e-01,1.069332700357423116e+00,2.091794615239750854e+00,1.596058521155906407e+00,1.002096724943282169e+00,9.948972162681448683e-01,9.957019875298444012e-01,1.000545422512674199e+00,1.004538429608532901e+00,1.003650505325839770e+00,9.741262949747433453e-01,9.835895196258239714e-01,9.939661377810955489e-01,9.944762998891852890e-01,1.032662080170091423e+00,9.850930874125826131e-01,1.012759333511286552e+00,1.000895682633764716e+00,9.973247011372882165e-01,1.003068692647477445e+00,9.847535162604085235e-01,1.016307944849814682e+00,1.015192245093255785e+00,1.024551441722506340e+00,9.781889869134919868e-01,1.062810523304134502e+00,5.343136521152951346e-01,7.748440658275146387e-01,1.011134900700963124e+00,1.010944121392291173e+00,1.004554627832727087e+00,1.007172684962147624e+00,9.788681180866722897e-01,1.009185005797769819e+00,1.007241711225521197e+00,1.009302100739142505e+00,9.955534848579615792e-01,1.002283514516448593e+00,9.853807653412529621e-01,9.935058506211024154e-01,9.937562949371316900e-01,1.000218258809453920e+00,1.000015131683506420e+00,9.868702967343593313e-01,1.005293065990618739e+00,9.908815206614730586e-01,1.301730188654803611e+00,1.157007985315411380e+00,9.765107800757171219e-01,1.022268717936397620e+00,7.086811076913096530e-01,8.859318849104982352e-01,9.912482713057669814e-01,9.902176587995844548e-01,9.951263809203596544e-01,9.873484244882566596e-01,1.013736435226301635e+00,9.955211648071647934e-01,1.029161207425465019e+00,1.008502125285429596e+00,1.000455639929388463e+00,1.017830564556461592e+00,9.749203383610225426e-01,1.008280893180057980e+00,1.000233350845830538e+00,9.997518590577830766e-01,1.000364550658036311e+00,9.993068926095880489e-01,9.999198175468361205e-01,9.999050158379674258e-01
