1.093535889313196785e+00,7.017306199438928527e-01,1.005794783372842005e+00,1.008046621254178543e+00,1.005699945287141350e+00,1.014518957130290389e+00,1.008280278108677264e+00,1.000750736315934475e+00,1.005767678125825348e+00,9.972735036287599941e-01,1.014620134888961189e+00,1.003774921243565377e+00,9.989998175972527594e-01,1.000860146574360732e+00,1.000427107914283686e+00,1.000173583236035002e+00,9.998034830936388673e-01
1.076237257253335411e+00,5.363894667160712393e-01,1.010907599703255721e+00,1.018606921483200978e+00,1.014602877425405003e+00,1.027318087770952237e+00,1.016706228440615645e+00,1.000112744532325681e+00,1.012973708607636691e+00,9.983655442027991045e-01,1.028793907919043349e+00,1.009261373896816361e+00,9.990792499722780384e-01,1.000549839448411360e+00,1.000647285178676515e+00,1.000158911058069977e+00,1.000483245819261846e+00
1.031087344387018767e+00,4.104506725705988623e-01,1.016830134576565126e+00,1.030138974672434982e+00,1.026601492259956450e+00,1.040003248576991668e+00,1.024475044961490777e+00,1.000174301861014525e+00,1.021903752675386912e+00,1.001333934826075911e+00,1.043702116999466467e+00,1.014656620099919415e+00,9.986203753832380015e-01,1.000970812973699386e+00,1.000654311894169979e+00,9.998010474085100574e-01,1.000361711695283651e+00
9.339948522673342524e-01,3.441129817839890803e-01,1.023513786714303153e+00,1.041488813208750530e+00,1.039010609460751855e+00,1.051781729078923977e+00,1.033684965005071454e+00,1.001065001985641523e+00,1.030746346231726340e+00,1.006303468731126971e+00,1.059585283297690195e+00,1.020895779514917612e+00,9.992053992271987539e-01,1.001025435445156875e+00,1.001959037031953104e+00,9.991336362689503536e-01,9.994755155771883892e-01
7.724959124510366593e-01,3.483128328332842916e-01,1.032017329817061402e+00,1.053011368632845501e+00,1.051562677506317822e+00,1.064336150112176860e+00,1.042650471130218914e+00,1.003151531948293318e+00,1.039537503806357677e+00,1.012844462681102842e+00,1.074398388354775413e+00,1.028737678073205153e+00,9.991444804206365271e-01,1.000547341302641557e+00,1.001987931421166156e+00,9.984693383456103577e-01,9.987811241983359789e-01
7.136720379521821478e-01,2.291239373976953764e-01,1.041340008923252736e+00,1.063506273127609481e+00,1.065515135274968772e+00,1.077326840368864280e+00,1.052002183983894446e+00,1.007247920088206516e+00,1.047463265812573319e+00,1.021093023654451315e+00,1.090093903222956406e+00,1.037217458382392987e+00,9.982267463845854172e-01,9.999044801247850556e-01,1.002682733690083206e+00,9.983966833015049946e-01,9.993689962738382393e-01
5.813337144434606030e-01,1.988634557241980849e-01,1.050788158670662886e+00,1.075010724041728594e+00,1.080248811335447368e+00,1.090593873774517997e+00,1.061172414576586842e+00,1.013461719485355683e+00,1.056011096821158235e+00,1.032214807395461786e+00,1.106289791244420284e+00,1.047603752081013528e+00,9.974785011193280093e-01,9.996080962691767935e-01,1.001603972663023701e+00,9.969042876395057817e-01,1.000335940799201850e+00
4.322854658696532182e-01,1.960767865758703266e-01,1.061737111276012557e+00,1.085965882237739377e+00,1.095402847182339379e+00,1.103795709231674360e+00,1.071910421227409316e+00,1.021680968824298041e+00,1.064945353336277600e+00,1.044010461390954880e+00,1.121674697063790971e+00,1.058108623690309003e+00,9.976066130715183222e-01,9.999187159198895669e-01,1.001165948200262612e+00,9.960296268211534798e-01,1.000177672616618718e+00
4.413873631385002994e-01,-5.263587839986372252e-03,1.073717606841525729e+00,1.096520485092826513e+00,1.110512880267839897e+00,1.118543644543968263e+00,1.083885214874606318e+00,1.032087647806974928e+00,1.072566064666171659e+00,1.057273300242301151e+00,1.137366867901226763e+00,1.069416975889693644e+00,9.971642880354381067e-01,1.000065629124587296e+00,1.001072056185900783e+00,9.949174916203255004e-01,1.000010267039864509e+00
2.909812212470576642e-01,-2.131002873535679017e-03,1.085780986977312512e+00,1.107127519793540182e+00,1.127146715915343655e+00,1.132256766120916858e+00,1.095264422366110768e+00,1.043481721151049424e+00,1.081037398534610228e+00,1.072733264354048810e+00,1.150961918220975377e+00,1.082222223793428473e+00,9.963197014901478132e-01,9.996213483746861916e-01,1.000939776425921135e+00,9.951713474637053913e-01,1.001370655059958592e+00
