9.953038884671840947e-01,1.000610208020849878e+00,1.003216907488232223e+00,1.007642390403345134e+00,9.892431283703295719e-01,1.006159565338797579e+00,9.948037529328274120e-01,1.003956170585190710e+00,1.004143181888498271e+00,9.956993432552083689e-01,1.006908059102974207e+00,1.006582370827614037e+00,1.000074237024815460e+00,1.000890353483653072e+00,9.965805880655961291e-01,9.986047365169170575e-01,1.003062732712164395e+00,1.004578774375686212e+00,9.974026331454916017e-01,1.000646806119474430e+00,1.005558228189139758e+00,9.980857148703752291e-01,9.976684230706276413e-01,1.007852374438902299e+00,1.000017064352892948e+00,9.999425999338971138e-01,1.000140159787971328e+00
9.895244034322612237e-01,1.001053958327818627e+00,1.006934203137710870e+00,1.016111588173651104e+00,9.775327718582211833e-01,1.013089652548958775e+00,9.891701038243747579e-01,1.008071070811750625e+00,1.008352697609533388e+00,9.905352963379245868e-01,1.014507237066183842e+00,1.013886001275449145e+00,1.000037230660378862e+00,1.001889300681809702e+00,9.927244230779387335e-01,9.971098536822442515e-01,1.006460921960728117e+00,1.009397311018101373e+00,9.942182600269502402e-01,1.001620651464620204e+00,1.011726142221692104e+00,9.960323631537154609e-01,9.948602926161279614e-01,1.016324300160974525e+00,1.000065640824551183e+00,1.000003216823357466e+00,1.000153400955734684e+00
9.832006768693587473e-01,1.001452566031220126e+00,1.011177516367080642e+00,1.024791768103224587e+00,9.651392279088567561e-01,1.020544392522642507e+00,9.833136974655899420e-01,1.012697013953717251e+00,1.013041264343248482e+00,9.850098240093264623e-01,1.023081013560514396e+00,1.021988803858360217e+00,1.000042498784360356e+00,1.002716535375111073e+00,9.883446991882113286e-01,9.952321635574848946e-01,1.010233566580223119e+00,1.014722953781976411e+00,9.908234093093258865e-01,1.002452991554866113e+00,1.018365617692374547e+00,9.940193343829756278e-01,9.913413842876951376e-01,1.025683451025294124e+00,1.000128079678918702e+00,9.999752330536961775e-01,1.000122248915133127e+00
9.756544191925320408e-01,1.001597673587766968e+00,1.015887312917452601e+00,1.034781394606472116e+00,9.513871675312570719e-01,1.028342455763184393e+00,9.768643018609520778e-01,1.017468040399173823e+00,1.017979598064368885e+00,9.790151161082183418e-01,1.032395711909661618e+00,1.030652369597848672e+00,1.000089732817073029e+00,1.003836083860410122e+00,9.838134718581309501e-01,9.931077349263082166e-01,1.014313404670069696e+00,1.020847874847345294e+00,9.875069462304651990e-01,1.003343557110256024e+00,1.025417243164960857e+00,9.918991851349762134e-01,9.879103724167236367e-01,1.035589966422203467e+00,1.000149415989393331e+00,9.997325988846127442e-01,1.000553201932101066e+00
9.678622682055200155e-01,1.001692292709529752e+00,1.020889477049120808e+00,1.045495341643886356e+00,9.361222314335606587e-01,1.036507232868197015e+00,9.697119305780010912e-01,1.022690963768404959e+00,1.023429617325075869e+00,9.724898694920585118e-01,1.042421504540226307e+00,1.039832477671319255e+00,1.000037484250965614e+00,1.004825078406730965e+00,9.784284767191691046e-01,9.904958327367844317e-01,1.018764523707234693e+00,1.027711746784411684e+00,9.837868390477275682e-01,1.004565926431820300e+00,1.032664691214638664e+00,9.895562472450446512e-01,9.837654751570918954e-01,1.046893634005421347e+00,1.000045522749925198e+00,9.995422710453348847e-01,1.000671627285738774e+00
9.588932781125575344e-01,1.001637105500879699e+00,1.026285293295017942e+00,1.057071533423049159e+00,9.203496828769475169e-01,1.045835209805064059e+00,9.619162048992840885e-01,1.028124756387541527e+00,1.029223322692372378e+00,9.655039407262783202e-01,1.053570400610651658e+00,1.049652987025005091e+00,1.000006293653589617e+00,1.005697555623943806e+00,9.727878074472371406e-01,9.876958576727048467e-01,1.023426045875464041e+00,1.035162845058205772e+00,9.795834808034499241e-01,1.005619267510771131e+00,1.040944011806491432e+00,9.869107454311671912e-01,9.792984368042886301e-01,1.059017324276531946e+00,9.999406990237214021e-01,9.994512848680613404e-01,1.000567372936901345e+00
9.486989693841514359e-01,1.001510507763517355e+00,1.032677790833718579e+00,1.069533172242006724e+00,9.032478962744617812e-01,1.055889703873602814e+00,9.531918537931063362e-01,1.034115654374318183e+00,1.035597923413553501e+00,9.572649924447794723e-01,1.065498182262076821e+00,1.060557435484479116e+00,9.999752809426092348e-01,1.006467303908844979e+00,9.668023101307391398e-01,9.842378785665072405e-01,1.028486121535345355e+00,1.043436569713386053e+00,9.744254293231959796e-01,1.007247787230160396e+00,1.049989164019061727e+00,9.839655122068502457e-01,9.743114881108874137e-01,1.071924739513296032e+00,1.000057527234530674e+00,9.997291246708016610e-01,1.000533145717949601e+00
9.378132163513699382e-01,1.000751049845017393e+00,1.039442696832533874e+00,1.083335422378671531e+00,8.844126157553408030e-01,1.066477060504209096e+00,9.441764434694575048e-01,1.040134963035831417e+00,1.042164119934600786e+00,9.483797543465493085e-01,1.078564049408365255e+00,1.072500117981588286e+00,9.999136649306694657e-01,1.007045945005677456e+00,9.605854682770222919e-01,9.805190258168340334e-01,1.033871200624110642e+00,1.052380899372091561e+00,9.690625873594592710e-01,1.008796400065611332e+00,1.059723549773663231e+00,9.811026168548654391e-01,9.685325505363271414e-01,1.086178442088373997e+00,1.000094266525967113e+00,9.998936151243559278e-01,1.000484224664720756e+00
9.261514395509052866e-01,1.000164149029365124e+00,1.046818033958376359e+00,1.098218277368804507e+00,8.641670352725353554e-01,1.077619252849814524e+00,9.338661956466989267e-01,1.047038048311202507e+00,1.049263277880856382e+00,9.390548048865626773e-01,1.092035574337840487e+00,1.084899280889713769e+00,9.996606108276600011e-01,1.008170560526587156e+00,9.535850487071956261e-01,9.763197682494552110e-01,1.039469120995136331e+00,1.062135613453017324e+00,9.631042030712577695e-01,1.011112256237048701e+00,1.070453929887446254e+00,9.783081710872699732e-01,9.617010711705953341e-01,1.101914065167397538e+00,1.000087035900366184e+00,9.999853677009473696e-01,1.000235686658202283e+00
9.129786631073937286e-01,9.990980232000625794e-01,1.054724636397998516e+00,1.114138264874254380e+00,8.425023852787076883e-01,1.089502248493234626e+00,9.234026947230895566e-01,1.053759660569627554e+00,1.057083339692500568e+00,9.296751665624767291e-01,1.105922745402779350e+00,1.097776660526404102e+00,9.993179111104469881e-01,1.009253601052280347e+00,9.457870078405082870e-01,9.714159327272419153e-01,1.045494794906572267e+00,1.072631233353241953e+00,9.565141464686712780e-01,1.013521025547521770e+00,1.081877347839251824e+00,9.753568027317591760e-01,9.541005206166788266e-01,1.118969446140123392e+00,1.000209634798544300e+00,1.000168206178091657e+00,9.997960765049401788e-01
