8.000000339847010977e-01,1.800000025773192514e+00,3.199999889807223052e+00,3.800000058737134090e+00,5.199999954751141296e+00,6.199999840637577364e+00,7.199999428573061522e+00,7.800000740737996985e+00,8.800000615382721492e+00,1.019999975757605171e+01,1.080000037036968408e+01,1.219999976331389036e+01,1.280000003034900935e+01,1.419999998336106550e+01,1.480000002768165679e+01,1.619999996415771193e+01,1.719999995947316052e+01,1.780000014134265740e+01,1.880000048780368971e+01,1.980000005540164665e+01,2.080000003577816869e+01,2.180000039999919892e+01,2.319999981481498708e+01,2.419999997342193154e+01,2.480000010126576981e+01,2.619999997216423537e+01,2.680000005242462535e+01,2.819999870968574385e+01,2.919999000049997662e+01,3.019999750003124817e+01,3.080000012345671223e+01,3.219999857143877620e+01,3.319999997093023580e+01,3.380000003887268178e+01,3.480000004540293901e+01,3.619999994211289618e+01,3.680000006814307767e+01,3.780000010126577337e+01,3.880000013468004738e+01,4.019999995266273629e+01,4.119999997962302984e+01,4.180000002680964855e+01,4.319999994475139715e+01,4.380000044943719217e+01,4.519999993865032906e+01,4.619999995133821358e+01,4.719999980295585829e+01,4.780000005298011700e+01,4.880000043478166560e+01,4.980000099999499952e+01,5.100000000000000000e+01,5.180000015267163604e+01,5.319999991208795365e+01,5.419999996934866715e+01,5.480000072727008131e+01,5.580000007092196057e+01,5.719999972222260709e+01,5.780000002149381544e+01,5.919999995841996565e+01,6.019999777780246575e+01,6.080000056337869552e+01,6.219999885714938870e+01,6.280000060605876655e+01
5.988002879192276806e-01,1.667891704259240271e+00,3.076893045038712415e+00,3.808723157928159075e+00,5.380679093161057303e+00,6.053830369568612646e+00,7.394627354483441550e+00,7.606393801024797341e+00,8.598860337528870801e+00,1.037790449952746918e+01,1.063242601930165598e+01,1.239276274276257439e+01,1.263679633885521270e+01,1.434662158772573015e+01,1.462689504633713611e+01,1.610126616940673827e+01,1.739918121252230421e+01,1.775699423102323848e+01,1.894912668255626187e+01,1.963377111987723822e+01,2.087497105805737618e+01,2.194135618740372351e+01,2.306568228565307876e+01,2.439258279090407555e+01,2.462779650737117620e+01,2.640103301020061011e+01,2.665119675250683073e+01,2.816295572063265595e+01,2.907389737049457068e+01,3.040075812015811252e+01,3.072620947235553146e+01,3.204499774607956653e+01,3.316575522114389685e+01,3.390370754345884308e+01,3.481106101646428641e+01,3.637768743037478458e+01,3.678390026595211282e+01,3.759912318815204202e+01,3.865958243241819048e+01,4.036866968775814257e+01,4.120473711894728552e+01,4.186969947820156790e+01,4.338820018888181096e+01,4.391980199034281185e+01,4.539825623882189376e+01,4.639924504426873142e+01,4.738742594154662413e+01,4.763071588876375273e+01,4.860479738271943972e+01,4.960863970347656249e+01,5.084290492093349201e+01,5.163505149289641594e+01,5.326203527303808727e+01,5.425181172378925964e+01,5.494891266251401873e+01,5.577137694212407126e+01,5.705470884633771789e+01,5.760877071887551182e+01,5.939714549769675500e+01,6.037869270386109122e+01,6.065357130512703776e+01,6.240091371114305474e+01,6.280402458524994813e+01
4.044245691584940072e-01,1.555924324381946722e+00,2.971198929992366011e+00,3.900908712950883039e+00,5.565421956959183625e+00,5.947685609469329115e+00,7.594247106438161588e+00,7.428311708612717723e+00,8.398039116370240365e+00,1.030852075372712306e+01,1.045357457551609137e+01,1.245338575160063144e+01,1.254763264352954621e+01,1.450205735221195091e+01,1.459489855965618688e+01,1.602317234154347503e+01,1.745333889869609223e+01,1.785779742381068402e+01,1.890085518520939800e+01,1.957332408662769652e+01,2.095462062160072492e+01,2.211378824422643063e+01,2.304759267900145403e+01,2.441459981971977555e+01,2.446672809556491757e+01,2.652827912172467606e+01,2.647617746451210152e+01,2.825485104033518624e+01,2.896795804609266156e+01,3.056858865915558354e+01,3.081836428248553261e+01,3.193427838279347597e+01,3.317185564645725293e+01,3.401407693272145849e+01,3.470859429151310138e+01,3.630064024850516802e+01,3.667185349600966049e+01,3.765275157826096120e+01,3.848659146343905491e+01,4.042350529186212782e+01,4.119388933722340340e+01,4.194887152399783758e+01,4.355496000723703531e+01,4.383510075065542821e+01,4.557545990280486592e+01,4.656270149077951714e+01,4.756662881903761075e+01,4.745488545612697351e+01,4.851508182730881202e+01,4.941298188380979184e+01,5.084500757653186298e+01,5.144974914000469823e+01,5.333835719597714586e+01,5.434907363118603740e+01,5.510194007272762207e+01,5.566165528697629838e+01,5.695178295779626154e+01,5.751069693270987671e+01,5.945073952009147433e+01,6.046776340217893164e+01,6.048909361751198333e+01,6.259841709833049350e+01,6.284056901750614799e+01
2.281030667213086172e-01,1.431971594659465552e+00,2.973904692480918488e+00,4.013241003024052844e+00,5.671466204586478987e+00,5.963006269177753893e+00,7.788314340239774758e+00,7.336996782171481435e+00,8.247773107047592589e+00,1.020912468409039420e+01,1.040796185780997263e+01,1.237952621182207658e+01,1.240685403371938555e+01,1.464060164915875717e+01,1.465922138512274131e+01,1.594066243639787928e+01,1.749111951272156773e+01,1.775519868448105854e+01,1.878409552420399464e+01,1.954002188451293165e+01,2.095607778279682165e+01,2.218168781187685568e+01,2.302628018867680382e+01,2.438198514887473323e+01,2.431403430085823203e+01,2.665075501454142071e+01,2.649684712469165504e+01,2.819421366990235356e+01,2.882366102425741872e+01,3.049494090843812089e+01,3.071584105017255339e+01,3.199519479892732932e+01,3.314343717481622775e+01,3.406183397751339470e+01,3.456061585648484424e+01,3.616458549799464350e+01,3.665378275667796970e+01,3.775499842941147932e+01,3.858692681083191900e+01,4.046089752736197198e+01,4.116532844965218629e+01,4.197147065909787500e+01,4.352879756970657610e+01,4.374425852445642704e+01,4.576647159896326400e+01,4.668289675600062338e+01,4.770238240978832778e+01,4.738549379642480375e+01,4.842163047380896046e+01,4.926745360717646349e+01,5.084326841850670320e+01,5.155319239902427597e+01,5.347594685254319558e+01,5.443217709011105399e+01,5.525262429076171600e+01,5.551165234711194785e+01,5.695409796210788755e+01,5.755326356241572938e+01,5.947230350086762485e+01,6.055225868465581840e+01,6.032807630011829048e+01,6.267287401720655993e+01,6.278188331766498465e+01
6.604570330031483971e-02,1.365230399085867630e+00,2.976612886878432285e+00,4.137165424785440138e+00,5.676736352326275714e+00,6.002137146319388883e+00,7.930061615519953477e+00,7.200863472934803333e+00,8.070292730270381298e+00,1.009933838170600673e+01,1.044890274499840999e+01,1.228812692817153795e+01,1.224305272867978012e+01,1.470390194753431423e+01,1.477137975620087751e+01,1.587188057777997052e+01,1.744917832183311646e+01,1.769136551329616225e+01,1.862842389841586765e+01,1.953078316674866599e+01,2.093719625369981330e+01,2.222874138214070072e+01,2.309885275589000031e+01,2.428036141602283138e+01,2.420356424394062600e+01,2.669540153437364083e+01,2.659526539120932398e+01,2.822812268391365365e+01,2.875972553157160760e+01,3.057654204202484394e+01,3.065353327050986465e+01,3.209478764891874647e+01,3.311777450340404272e+01,3.407711823344757818e+01,3.442224109125434239e+01,3.602142520656252600e+01,3.656869269717871163e+01,3.785443795634394348e+01,3.865187862716665279e+01,4.042622159577157959e+01,4.111372114631271302e+01,4.196114725760292430e+01,4.351237367454373839e+01,4.364697369849068309e+01,4.596637165248218793e+01,4.677691855662386899e+01,4.783388710756393181e+01,4.728726912418634498e+01,4.829485130803124804e+01,4.910592977882159715e+01,5.075672472725987205e+01,5.161697260385651731e+01,5.362840048785109559e+01,5.445086596409866075e+01,5.537046813171827608e+01,5.533591674814633876e+01,5.699710628894315789e+01,5.765560561912290183e+01,5.946514665099893904e+01,6.055692684619852884e+01,6.017870992511799244e+01,6.265195941448473604e+01,6.270447153915317529e+01
-8.470382945589036150e-02,1.348041538537991135e+00,2.933593116739606543e+00,4.225798460522519839e+00,5.606727967746391705e+00,6.028587798085740523e+00,8.032723764043945280e+00,7.129697398089418492e+00,7.976516394101244245e+00,9.975823961195334988e+00,1.053831095206417778e+01,1.223956045392281844e+01,1.206374971364554405e+01,1.468656789848969701e+01,1.486076549326373630e+01,1.579942121924459641e+01,1.736593819573260689e+01,1.775538994003673565e+01,1.845579592362127030e+01,1.951181031956427603e+01,2.090356609253523246e+01,2.226858084254474335e+01,2.322754300126095828e+01,2.413867159278646213e+01,2.411488298619253356e+01,2.668892072712037233e+01,2.673068651255772821e+01,2.833032559599628897e+01,2.871535901989921058e+01,3.065690962472329062e+01,3.070796948919227631e+01,3.216903396078057398e+01,3.310068121931358576e+01,3.407966753273012017e+01,3.432486754606851775e+01,3.590297488029656137e+01,3.644792755788127181e+01,3.792375220773170241e+01,3.859363493736549344e+01,4.031749801720673076e+01,4.103197565027618055e+01,4.195095250630527062e+01,4.355469828358680928e+01,4.364510398490189402e+01,4.617338295772502477e+01,4.686256691004484765e+01,4.798497752820421169e+01,4.715795634306062567e+01,4.827896413832054634e+01,4.905018284263154271e+01,5.065925776989804064e+01,5.155889601259658406e+01,5.372763512534902475e+01,5.438537419985741650e+01,5.548654286923956391e+01,5.517774221932592127e+01,5.702405683750144760e+01,5.777702390087502238e+01,5.943550311551801713e+01,6.051639676351481967e+01,6.001787717051902149e+01,6.267960904519235754e+01,6.273024782974736979e+01
-2.279237237605210575e-01,1.286932190074397075e+00,2.881997902263770062e+00,4.250942293421684504e+00,5.550315627345592695e+00,6.084109305695003300e+00,8.026225508067652115e+00,7.074329116011227825e+00,7.899488332785099765e+00,9.974509550394298429e+00,1.062395964657164349e+01,1.218563548090416226e+01,1.188044407318258244e+01,1.463869974242473759e+01,1.488549225687413191e+01,1.569085954271313454e+01,1.732170495037734526e+01,1.775363209785633956e+01,1.834712599011677980e+01,1.947166323058767290e+01,2.083669036487597026e+01,2.222697024734404536e+01,2.329018602309575670e+01,2.402938618574579621e+01,2.398588826435593191e+01,2.671637379198305595e+01,2.688625019331181321e+01,2.845964910538917536e+01,2.868713164688001527e+01,3.076535296779541184e+01,3.070326097693740763e+01,3.222332652768502470e+01,3.309172753664986288e+01,3.406483069263221353e+01,3.426150497205345147e+01,3.583637896274339596e+01,3.646506256825723824e+01,3.799057614937407834e+01,3.859179402880531740e+01,4.018944417283797321e+01,4.092633856890216748e+01,4.191719446019280326e+01,4.350738426708038986e+01,4.365896886542832078e+01,4.637145379586365834e+01,4.695625488680495607e+01,4.815583024417871627e+01,4.702794050899347411e+01,4.826695636933914102e+01,4.896330413010882410e+01,5.055224766174201534e+01,5.155420421636225825e+01,5.377793875964850656e+01,5.426865368875874651e+01,5.562658244636958216e+01,5.512801217284062005e+01,5.703316400166656308e+01,5.788120331484969938e+01,5.939008358426257672e+01,6.048609657250742089e+01,5.999329789717526751e+01,6.266420665176499227e+01,6.276435136333925868e+01
-3.514785829904363279e-01,1.175461629097960259e+00,2.818262080683386461e+00,4.234331682307442613e+00,5.496526087057007182e+00,6.142399318137158559e+00,8.027873420937362781e+00,7.008621217698437711e+00,7.904514357681650338e+00,1.004681140500609615e+01,1.063897649611796936e+01,1.206584561500721442e+01,1.179125709750162265e+01,1.462701206573364310e+01,1.482606625379546017e+01,1.562045400697459208e+01,1.727178714094012335e+01,1.771386887997558546e+01,1.831416215314419915e+01,1.954774514944116603e+01,2.075419949486814986e+01,2.216684537484424666e+01,2.331820840471953815e+01,2.394484228619558053e+01,2.386284189920114684e+01,2.669429131276172029e+01,2.697053340895085327e+01,2.851456215848739717e+01,2.864835657617225095e+01,3.084584172882847497e+01,3.065384408890150780e+01,3.225351486818765068e+01,3.313717945526477848e+01,3.405830113670712933e+01,3.419997514867952049e+01,3.580978947609698793e+01,3.648967550479590471e+01,3.803388309992914884e+01,3.863372309135092308e+01,4.006616282487561165e+01,4.087309053852817442e+01,4.190672773573884768e+01,4.339674717960394190e+01,4.361017553110136902e+01,4.651825757399146255e+01,4.707020843518858300e+01,4.834315076313531989e+01,4.688821059994911167e+01,4.830074207183597679e+01,4.896334120440186410e+01,5.050875846361677191e+01,5.159449455627380843e+01,5.376243912560235572e+01,5.419610903300674920e+01,5.575095209594428525e+01,5.518082873898419649e+01,5.706431988629051233e+01,5.793264694787784919e+01,5.931613933777538250e+01,6.056345728718935106e+01,6.000016032869029914e+01,6.265972093108604923e+01,6.278620002436107228e+01
-4.602167387668703036e-01,1.070756936383233215e+00,2.757991739763167693e+00,4.192871694047872744e+00,5.418599214037761236e+00,6.195199729226369634e+00,8.085486051494772397e+00,6.975674924799759147e+00,7.897963273673640927e+00,1.013496665101014393e+01,1.062685524775635137e+01,1.198371574064859324e+01,1.179888906705318341e+01,1.465791183942138609e+01,1.472514082755708742e+01,1.560502999922066003e+01,1.720454376813685471e+01,1.772471357400987557e+01,1.830385560230618225e+01,1.959755307107346312e+01,2.065547066705869383e+01,2.211944808810030594e+01,2.337228201120309734e+01,2.387299764216965769e+01,2.380502909705799297e+01,2.662713398337692894e+01,2.697849884525929909e+01,2.862207270825603800e+01,2.865836261408701802e+01,3.090863801410471012e+01,3.065628736581241398e+01,3.225771280117552209e+01,3.322404193206899947e+01,3.409963236552947308e+01,3.418503981389822144e+01,3.581523459151123490e+01,3.649140305656439409e+01,3.802579044667258756e+01,3.863178575797511627e+01,3.999828042283087370e+01,4.090499919560618025e+01,4.195873901446860543e+01,4.328058985448129903e+01,4.368687305495297579e+01,4.665526168881908120e+01,4.719295487036471570e+01,4.853731735831497218e+01,4.681721092487818225e+01,4.835075249068442105e+01,4.892773400872299305e+01,5.051501325625690697e+01,5.159295328181557494e+01,5.371342005927919416e+01,5.421103765559193022e+01,5.586171917566426259e+01,5.527994783237533483e+01,5.712473378186827233e+01,5.792988937522110149e+01,5.925011684852827187e+01,6.065683990220898636e+01,5.997493819274362892e+01,6.269894339272074291e+01,6.278130285176430192e+01
-5.403083267088300001e-01,1.022047659050546287e+00,2.725156885599994361e+00,4.150703025284832925e+00,5.304593114153316691e+00,6.239418944142306245e+00,8.160639575616237096e+00,6.945892726165539877e+00,7.843218323408262194e+00,1.023453519384679211e+01,1.064845605800061534e+01,1.200494701742939263e+01,1.182611435197116379e+01,1.468242870006817213e+01,1.462448480890751590e+01,1.558193771213168155e+01,1.715418198384660897e+01,1.775828676773535264e+01,1.830694364055050016e+01,1.955233749013702393e+01,2.057654083679276269e+01,2.203368572927713842e+01,2.343002455269877515e+01,2.382511333226718619e+01,2.378119051588449295e+01,2.656862690001861438e+01,2.697168842268884603e+01,2.867370808069188826e+01,2.863837730673072102e+01,3.092642842735010689e+01,3.068608162661132610e+01,3.224575004169395953e+01,3.329741856656139021e+01,3.417359552483546992e+01,3.423762563511733958e+01,3.583969130151672999e+01,3.654172033477515669e+01,3.794790309147687424e+01,3.861691460944420129e+01,4.001549800174523597e+01,4.098376028925005699e+01,4.204730041700049981e+01,4.317407802918165771e+01,4.383060068748189764e+01,4.680300312544043351e+01,4.730611734793010470e+01,4.873031042445392558e+01,4.685978587484276403e+01,4.838112062535928004e+01,4.893231415820922336e+01,5.049485868257482224e+01,5.157683025239544605e+01,5.371865308152309382e+01,5.426381006152340092e+01,5.597363006064675517e+01,5.535293285299947286e+01,5.717812353106022272e+01,5.788712906183469897e+01,5.924857379856666739e+01,6.073587565416467982e+01,5.990537902672529924e+01,6.262575410098435924e+01,6.275657254404491425e+01
-5.751211615581335312e-01,1.002480138101937923e+00,2.689746388133662069e+00,4.117970461465974452e+00,5.156557149707940546e+00,6.261346899824882684e+00,8.244295404445791675e+00,6.901599420296617104e+00,7.782179568215935817e+00,1.034193559211173863e+01,1.067926493204871363e+01,1.209884929784091057e+01,1.182558429471473005e+01,1.469053040932903542e+01,1.454969412374049931e+01,1.553902746262942181e+01,1.709049294173744471e+01,1.776129535560250972e+01,1.833470857996728043e+01,1.943605004113279477e+01,2.053470947160760218e+01,2.190797274756006630e+01,2.350188347977626435e+01,2.379165658936630834e+01,2.377030221023990464e+01,2.650392644910812834e+01,2.697174882099876569e+01,2.871959062430463305e+01,2.862368737775247851e+01,3.096106051744874677e+01,3.068679076994780530e+01,3.222371490590042242e+01,3.337280268496981250e+01,3.423380935734959962e+01,3.429020456793978155e+01,3.586908097876141710e+01,3.661978685301851755e+01,3.788162511954038791e+01,3.864411318646105542e+01,4.004731548096152949e+01,4.106984967460834213e+01,4.211876814561060201e+01,4.305433856567383089e+01,4.396360482727548202e+01,4.692266157082476496e+01,4.740401822952971855e+01,4.889982041090394915e+01,4.693597526620922622e+01,4.842843776210803952e+01,4.893995518709126458e+01,5.049940639023504474e+01,5.160382245851043592e+01,5.376220181870792203e+01,5.432675817317949196e+01,5.601655184315421110e+01,5.534242500972032985e+01,5.722614592984427873e+01,5.784074170722423958e+01,5.930257035091121764e+01,6.081643481070955914e+01,5.987241236658992705e+01,6.253962295194074272e+01,6.279052333584675694e+01
