1.047209999999999974e+00,9.291500000000000314e-01,9.939799999999999747e-01,9.301599999999999868e-01,9.935899999999999732e-01,1.012979999999999992e+00,9.195599999999999330e-01,1.014080000000000092e+00
1.092119999999999980e+00,8.683899999999999952e-01,9.917899999999999494e-01,8.692999999999999616e-01,9.919899999999999274e-01,1.027609999999999912e+00,8.489199999999998969e-01,1.028350000000000097e+00
1.133249999999999869e+00,8.172300000000000120e-01,9.938499999999999002e-01,8.180099999999999039e-01,9.941699999999998871e-01,1.041329999999999867e+00,7.891999999999999016e-01,1.042720000000000091e+00
1.169849999999999834e+00,7.748599999999999932e-01,9.978999999999998982e-01,7.762199999999999100e-01,9.987599999999998701e-01,1.055529999999999857e+00,7.400499999999998746e-01,1.056310000000000082e+00
1.200639999999999930e+00,7.410799999999999610e-01,1.003799999999999804e+00,7.418299999999998784e-01,1.004459999999999908e+00,1.067339999999999955e+00,7.000899999999998791e-01,1.068480000000000096e+00
1.226019999999999888e+00,7.136099999999999666e-01,1.008469999999999756e+00,7.135199999999999321e-01,1.011059999999999848e+00,1.078859999999999930e+00,6.687199999999998701e-01,1.078620000000000134e+00
1.247099999999999875e+00,6.909499999999999531e-01,1.014609999999999790e+00,6.906699999999998951e-01,1.015249999999999764e+00,1.089099999999999957e+00,6.437399999999998679e-01,1.086940000000000239e+00
1.263529999999999820e+00,6.733399999999999386e-01,1.020419999999999883e+00,6.733799999999998676e-01,1.019679999999999698e+00,1.097049999999999859e+00,6.234299999999999287e-01,1.094640000000000279e+00
1.277289999999999814e+00,6.591599999999999682e-01,1.024129999999999985e+00,6.595699999999998786e-01,1.023159999999999625e+00,1.104619999999999935e+00,6.074499999999999345e-01,1.101780000000000204e+00
1.286629999999999718e+00,6.481000000000000094e-01,1.028529999999999944e+00,6.480299999999998839e-01,1.026849999999999596e+00,1.110379999999999923e+00,5.938899999999999180e-01,1.108770000000000255e+00
1.295889999999999764e+00,6.395300000000000429e-01,1.031089999999999840e+00,6.392699999999998939e-01,1.030039999999999623e+00,1.115719999999999823e+00,5.838999999999998636e-01,1.112320000000000197e+00
1.302919999999999856e+00,6.320800000000000862e-01,1.032999999999999918e+00,6.330299999999998706e-01,1.033079999999999554e+00,1.118549999999999711e+00,5.761099999999999000e-01,1.115360000000000129e+00
1.309219999999999828e+00,6.261400000000001409e-01,1.035939999999999861e+00,6.265599999999998948e-01,1.035479999999999512e+00,1.121539999999999759e+00,5.690799999999999192e-01,1.118110000000000159e+00
1.312999999999999723e+00,6.220900000000001429e-01,1.037119999999999820e+00,6.224599999999999023e-01,1.036529999999999507e+00,1.124719999999999720e+00,5.631499999999999284e-01,1.120070000000000121e+00
