1.000639999999999974e+00,1.000559999999999894e+00,1.000650000000000039e+00,1.000799999999999912e+00,1.001949999999999896e+00,1.001929999999999987e+00,1.001859999999999973e+00,1.001670000000000060e+00,1.000050000000000106e+00,1.000010000000000066e+00,1.000029999999999974e+00,1.000059999999999949e+00,1.000080000000000080e+00,1.000159999999999938e+00,1.000280000000000058e+00,1.000159999999999938e+00
1.001199999999999868e+00,1.001329999999999831e+00,1.001200000000000090e+00,1.001449999999999951e+00,1.003669999999999840e+00,1.003819999999999935e+00,1.003600000000000048e+00,1.004299999999999971e+00,1.000140000000000029e+00,1.000110000000000054e+00,1.000040000000000040e+00,1.000040000000000040e+00,1.000260000000000149e+00,1.000429999999999930e+00,1.000550000000000050e+00,1.000310000000000032e+00
1.001779999999999893e+00,1.001979999999999871e+00,1.001829999999999998e+00,1.002189999999999914e+00,1.005749999999999922e+00,1.006059999999999954e+00,1.005950000000000122e+00,1.006950000000000012e+00,1.000220000000000109e+00,1.000220000000000109e+00,1.000040000000000040e+00,1.000010000000000066e+00,1.000550000000000050e+00,1.000719999999999832e+00,1.000750000000000028e+00,1.000510000000000010e+00
1.002389999999999892e+00,1.002579999999999805e+00,1.002660000000000107e+00,1.002769999999999939e+00,1.008170000000000011e+00,1.007870000000000044e+00,1.008780000000000232e+00,1.009610000000000118e+00,1.000270000000000215e+00,1.000260000000000149e+00,1.000090000000000146e+00,1.000040000000000040e+00,1.000760000000000094e+00,1.001009999999999733e+00,1.000970000000000137e+00,1.000920000000000032e+00
1.003209999999999935e+00,1.003349999999999742e+00,1.003330000000000055e+00,1.003549999999999942e+00,1.010890000000000066e+00,1.010180000000000078e+00,1.012010000000000298e+00,1.012080000000000091e+00,1.000310000000000255e+00,1.000270000000000215e+00,1.000050000000000106e+00,1.000010000000000066e+00,1.001030000000000086e+00,1.001249999999999751e+00,1.001220000000000221e+00,1.001170000000000115e+00
1.003919999999999924e+00,1.004109999999999836e+00,1.003990000000000160e+00,1.004299999999999971e+00,1.013889999999999958e+00,1.013360000000000039e+00,1.014110000000000289e+00,1.014850000000000030e+00,1.000260000000000149e+00,1.000250000000000306e+00,1.000090000000000146e+00,1.000050000000000106e+00,1.001210000000000155e+00,1.001439999999999664e+00,1.001500000000000279e+00,1.001330000000000053e+00
1.004649999999999821e+00,1.004989999999999828e+00,1.004840000000000177e+00,1.005149999999999988e+00,1.016429999999999945e+00,1.015249999999999986e+00,1.016940000000000399e+00,1.017519999999999980e+00,1.000310000000000255e+00,1.000260000000000371e+00,1.000170000000000226e+00,1.000090000000000146e+00,1.001500000000000057e+00,1.001649999999999707e+00,1.001810000000000311e+00,1.001480000000000148e+00
1.005509999999999904e+00,1.005959999999999743e+00,1.005620000000000180e+00,1.005919999999999925e+00,1.018909999999999982e+00,1.018419999999999881e+00,1.020240000000000480e+00,1.019919999999999938e+00,1.000290000000000346e+00,1.000280000000000280e+00,1.000210000000000266e+00,1.000140000000000251e+00,1.001759999999999984e+00,1.001939999999999609e+00,1.002060000000000395e+00,1.001770000000000049e+00
1.006319999999999881e+00,1.006869999999999710e+00,1.006520000000000081e+00,1.006729999999999903e+00,1.021979999999999889e+00,1.021169999999999911e+00,1.023400000000000531e+00,1.022699999999999942e+00,1.000330000000000386e+00,1.000260000000000371e+00,1.000290000000000346e+00,1.000180000000000291e+00,1.002010000000000067e+00,1.002209999999999601e+00,1.002280000000000504e+00,1.002029999999999976e+00
1.007269999999999888e+00,1.007749999999999702e+00,1.007330000000000059e+00,1.007419999999999982e+00,1.025359999999999827e+00,1.024589999999999890e+00,1.026350000000000540e+00,1.025539999999999896e+00,1.000410000000000466e+00,1.000310000000000477e+00,1.000290000000000346e+00,1.000180000000000291e+00,1.002280000000000060e+00,1.002459999999999685e+00,1.002500000000000613e+00,1.002149999999999874e+00
