1.019999995464853537e+00,9.800000075046876313e-01,9.800000040774711207e-01,9.800000050062566137e-01,9.800000009725260419e-01,9.800000209423864739e-01,1.019999997687861537e+00,9.800000045197729825e-01,9.800000170940025290e-01,1.019999998947922260e+00,1.019999998459761414e+00,1.019999997787610857e+00,1.019999994572593049e+00,1.019999992805757927e+00,1.019999990588239758e+00,1.019999994974875701e+00,9.800000016319868612e-01,9.800000020060178896e-01,1.019999998024691656e+00,9.800000279719888185e-01,1.019999500012499727e+00
1.039681624226249879e+00,9.614229777183522785e-01,9.600632124278550839e-01,9.598948776167619545e-01,9.599957451159252253e-01,9.758242061651166699e-01,1.040069700076881265e+00,9.611810335800720084e-01,9.709881506136729401e-01,1.040035539652638841e+00,1.040044193541008077e+00,1.039902780712886221e+00,1.040106138473962716e+00,1.040117148878952014e+00,1.040121803660320809e+00,1.039585231064193760e+00,9.599659469298038594e-01,9.603062582505274003e-01,1.039895409519326908e+00,9.679830298880887085e-01,1.006057494053932189e+00
1.059342295210170093e+00,9.436929872029672373e-01,9.403386079117256324e-01,9.395858001702946938e-01,9.399794297197783255e-01,9.857966064399438233e-01,1.060245343765787274e+00,9.434169820930291550e-01,9.780481635698938803e-01,1.060098102694833067e+00,1.060194604101442284e+00,1.059902489788532076e+00,1.059862187653721532e+00,1.060182812768574845e+00,1.060343955191542342e+00,1.059031393104668872e+00,9.399397293069833292e-01,9.415230811733670269e-01,1.059705551312233096e+00,9.524437406843765386e-01,9.890844343320214227e-01
1.078991361715724517e+00,9.275100698804374932e-01,9.209731105587973810e-01,9.190022221442055717e-01,9.199893283513193021e-01,1.001306565516772995e+00,1.080485134281225390e+00,9.278787234353244040e-01,9.918771084656674564e-01,1.080187195886588958e+00,1.080418683767480292e+00,1.079968620065455909e+00,1.078603963239039176e+00,1.079754124467017240e+00,1.080668297043238413e+00,1.078374521770158134e+00,9.197889790634831142e-01,9.237195814432327401e-01,1.079455802783258589e+00,9.408791453321551090e-01,9.703407434298730871e-01
1.098519838830446016e+00,9.124043373500282383e-01,9.017465976853589193e-01,8.981229300800429582e-01,8.999947888325026124e-01,1.019332460097032156e+00,1.100847987996954824e+00,9.144973911392393351e-01,1.009005675303297211e+00,1.100304606383030182e+00,1.100772923206909226e+00,1.099996629661504688e+00,1.097015330992533011e+00,1.098123829810633278e+00,1.101441224958334963e+00,1.097010788302756890e+00,8.995350053648835109e-01,9.073814719539845530e-01,1.099097169264701801e+00,9.279644662857982063e-01,9.581145679527113268e-01
1.118471382135393322e+00,8.974644950952017641e-01,8.828191467609913801e-01,8.768689528274050682e-01,8.799884507042130544e-01,1.038906080867760151e+00,1.121256766709145092e+00,9.039886635867737663e-01,1.028052759186234288e+00,1.120377047427187467e+00,1.121182532705516266e+00,1.120052073015014305e+00,1.113217055882294471e+00,1.114064573458382945e+00,1.122670224605175626e+00,1.114334442095927358e+00,8.791568366323935235e-01,8.935916070275788936e-01,1.118532180327870718e+00,9.153660327654310480e-01,9.516729885866042071e-01
1.138839404868196015e+00,8.834564278615759658e-01,8.639262376317770054e-01,8.551830427324769168e-01,8.600295420534165292e-01,1.059567693585281800e+00,1.141730386296252009e+00,8.957009991335849186e-01,1.048348459597281401e+00,1.140403309140742172e+00,1.141726668535684608e+00,1.140239627607225525e+00,1.127414164635111238e+00,1.126435226472830786e+00,1.144387731218846183e+00,1.129433873750076422e+00,8.587012348703338960e-01,8.826054783454342356e-01,1.137587525340496342e+00,9.047904642787566454e-01,9.533790059679604356e-01
1.159727562683829261e+00,8.700434292208355513e-01,8.446905986070990524e-01,8.331623367363838462e-01,8.400340070323799591e-01,1.080934609986402783e+00,1.161962166108849948e+00,8.898819145577682166e-01,1.069641102985958492e+00,1.160430930429249718e+00,1.162314367543377136e+00,1.160465861146201094e+00,1.138401906598185187e+00,1.133490367911371255e+00,1.166600008448162251e+00,1.140868952188162311e+00,8.381450811518491584e-01,8.757027809287795117e-01,1.156571874867588834e+00,8.961995427247891888e-01,9.631478962720750880e-01
1.181081459761321728e+00,8.552924879700360972e-01,8.251896902220091645e-01,8.107093072671965883e-01,8.200408744511061832e-01,1.102936874026482217e+00,1.182161111114791385e+00,8.890546416789804063e-01,1.091727111929628791e+00,1.180455528531647369e+00,1.183032468027617412e+00,1.180770604704860727e+00,1.145440190886247489e+00,1.135469752550803735e+00,1.189245368799923819e+00,1.147221694568699046e+00,8.175765771321821251e-01,8.733709307584063275e-01,1.175201380268618534e+00,8.850040537278180963e-01,9.659422876539393021e-01
1.202971763889389756e+00,8.398177098123121853e-01,8.053214922894592620e-01,7.879379709508391727e-01,8.001360736392336692e-01,1.125498131490615394e+00,1.202333324073334042e+00,8.901729834022653609e-01,1.114263975369153226e+00,1.200462040374875583e+00,1.203745129463044350e+00,1.201047529923628510e+00,1.146203673818691371e+00,1.130960498352347798e+00,1.212283246529411551e+00,1.147988518230149468e+00,7.969071406712311401e-01,8.750293483232383096e-01,1.193699289800328911e+00,8.745800423374991972e-01,9.746985115603393757e-01
