9.997096167029855263e-01,9.997087882758608490e-01,9.994833252890631403e-01,9.999268959235991794e-01,9.991475536444004435e-01,9.998388126624784267e-01,9.999724939033456383e-01,1.000180267027304781e+00,1.000283412734265909e+00,1.000191823376490818e+00,9.999106619048834244e-01,9.996721795821019718e-01,1.000219379725676871e+00,1.000357596500450086e+00,9.996154430380692624e-01,1.000274000000000107e+00,1.000256000000000034e+00,9.997219999999999995e-01,1.000029999999999974e+00,1.000191999999999970e+00,1.001022000000000078e+00,1.000032000000000032e+00,1.000591999999999926e+00,9.989059999999999606e-01,1.000618000000000007e+00,9.994300000000000406e-01,9.996699999999999475e-01,9.999460000000000015e-01,1.000011999999999901e+00,9.999639999999999640e-01,9.999940000000000495e-01,9.999860000000000415e-01,1.000034000000000090e+00
9.994604552313780532e-01,9.994337186873454293e-01,9.989678307729729090e-01,9.998053065658241145e-01,9.982183793667395166e-01,9.997401019843598080e-01,1.000008928932188290e+00,1.000358433549546122e+00,1.000570289934626045e+00,1.000272090403795611e+00,9.998394659453905264e-01,9.992434977284901931e-01,1.000468073159852755e+00,1.000665009234716019e+00,9.991281581540771839e-01,1.000466000000000077e+00,1.000491999999999937e+00,9.995699999999999585e-01,1.000087999999999866e+00,1.000175999999999954e+00,1.001986000000000043e+00,1.000112000000000112e+00,1.001199999999999868e+00,9.977939999999999587e-01,1.001236000000000015e+00,9.988799999999999901e-01,9.994099999999999095e-01,9.999259999999999815e-01,9.999979999999999425e-01,1.000053999999999998e+00,9.999680000000000790e-01,1.000064000000000064e+00,9.999620000000001285e-01
9.991793942648339311e-01,9.990833856428626980e-01,9.985038839840973957e-01,9.996812735572351283e-01,9.973231045840151854e-01,9.995605715010877912e-01,1.000084778174593181e+00,1.000540457936163863e+00,1.000846439212924821e+00,1.000439470129472541e+00,9.998199354621184476e-01,9.988710585155655686e-01,1.000665553390593043e+00,1.001001392531730483e+00,9.987291575413325129e-01,1.000630000000000130e+00,1.000731999999999955e+00,9.992259999999999476e-01,1.000183999999999962e+00,1.000410000000000021e+00,1.002978000000000147e+00,1.000166000000000111e+00,1.001769999999999827e+00,9.967399999999999594e-01,1.001880000000000104e+00,9.983400000000000052e-01,9.990759999999999641e-01,9.999120000000000230e-01,9.999999999999998890e-01,1.000027999999999917e+00,9.999560000000000670e-01,1.000044000000000155e+00,9.999200000000001420e-01
9.989054043661016458e-01,9.988419226560650843e-01,9.979942889629437319e-01,9.995078349570550857e-01,9.964837795487591077e-01,9.994090410178156914e-01,1.000107556349186133e+00,1.000734432070249813e+00,1.001161408296376898e+00,1.000535000612744696e+00,9.997142628432226230e-01,9.984174893603260381e-01,1.000855083873865015e+00,1.001348704760933073e+00,9.982086508319334417e-01,1.000898000000000065e+00,1.000966000000000022e+00,9.989339999999999886e-01,1.000313999999999925e+00,1.000514000000000125e+00,1.004090000000000149e+00,1.000276000000000165e+00,1.002387999999999835e+00,9.956559999999999855e-01,1.002536000000000094e+00,9.978420000000000067e-01,9.987659999999999316e-01,9.999980000000000535e-01,9.999499999999998945e-01,1.000043999999999933e+00,1.000034000000000090e+00,9.999460000000001125e-01,1.000022000000000189e+00
9.985776571080565711e-01,9.985359327573328780e-01,9.974943507960396527e-01,9.994589735213413872e-01,9.955289484168486913e-01,9.992340460684495662e-01,1.000124677669529616e+00,1.000889435641587388e+00,1.001423749962830900e+00,1.000691409775673169e+00,9.995942557005477180e-01,9.981224054864606954e-01,1.001004472221513231e+00,1.001679037805415895e+00,9.977285375208165830e-01,1.001112000000000002e+00,1.001252000000000031e+00,9.985800000000000232e-01,1.000341999999999842e+00,1.000578000000000189e+00,1.005150000000000210e+00,1.000390000000000112e+00,1.002995999999999777e+00,9.945459999999999301e-01,1.003180000000000183e+00,9.972480000000000233e-01,9.985079999999999512e-01,9.999940000000000495e-01,9.999379999999998825e-01,1.000040000000000040e+00,1.000066000000000122e+00,1.000040000000000040e+00,1.000002000000000280e+00
9.983647799076965645e-01,9.982784697705352484e-01,9.970098770952295908e-01,9.993832420279425977e-01,9.946277655172164334e-01,9.990633942648339261e-01,1.000129263455967310e+00,1.001046096067174318e+00,1.001690485027567190e+00,1.000725350901170208e+00,9.994030942289402475e-01,9.977621586616914895e-01,1.001228730626846586e+00,1.002028492170242258e+00,9.972721313164809587e-01,1.001387999999999945e+00,1.001514000000000015e+00,9.983699999999999797e-01,1.000443999999999889e+00,1.000796000000000241e+00,1.006098000000000159e+00,1.000472000000000028e+00,1.003635999999999751e+00,9.933699999999999752e-01,1.003820000000000157e+00,9.966860000000000719e-01,9.981740000000000057e-01,1.000066000000000122e+00,9.999959999999998850e-01,1.000137999999999971e+00,1.000074000000000130e+00,1.000050000000000106e+00,9.999720000000003051e-01
9.981073169208989349e-01,9.978965387463060166e-01,9.964933531418878054e-01,9.992456110396071844e-01,9.937475115497722555e-01,9.988984495679995579e-01,1.000126485281374267e+00,1.001184413347010693e+00,1.001932592675305544e+00,1.000770437733628393e+00,9.993102500371692232e-01,9.973581458556379786e-01,1.001459181420335520e+00,1.002356147545195419e+00,9.968117251121453304e-01,1.001641999999999921e+00,1.001727999999999952e+00,9.980019999999999447e-01,1.000525999999999804e+00,1.000914000000000303e+00,1.007134000000000196e+00,1.000502000000000002e+00,1.004229999999999734e+00,9.922599999999999199e-01,1.004498000000000113e+00,9.961560000000000414e-01,9.979900000000000437e-01,1.000056000000000056e+00,9.999659999999999105e-01,1.000175999999999954e+00,1.000116000000000227e+00,1.000002000000000058e+00,1.000022000000000411e+00
9.978306407306657411e-01,9.975310930034511081e-01,9.959930215767014428e-01,9.991566074682697307e-01,9.928700443788924801e-01,9.987727180746007738e-01,1.000122727922061472e+00,1.001377943830282780e+00,1.002180014031542887e+00,1.000946595633898317e+00,9.991108373029032874e-01,9.970414051275231504e-01,1.001702117495198552e+00,1.002737693793113838e+00,9.963627244994006649e-01,1.001862000000000030e+00,1.001935999999999938e+00,9.977079999999999282e-01,1.000629999999999908e+00,1.001070000000000348e+00,1.008092000000000210e+00,1.000534000000000034e+00,1.004833999999999783e+00,9.911739999999998885e-01,1.005160000000000053e+00,9.955860000000000820e-01,9.977380000000000138e-01,1.000126000000000071e+00,9.999499999999998945e-01,1.000167999999999946e+00,1.000186000000000242e+00,9.999820000000000375e-01,1.000048000000000492e+00
9.975318726573404460e-01,9.971258899012832577e-01,9.954336275656745503e-01,9.990187754698075517e-01,9.919310624893870054e-01,9.986250870862652951e-01,1.000097272077938859e+00,1.001495391052434236e+00,1.002406606960655422e+00,1.001070502271509843e+00,9.989819931111322271e-01,9.967172085552856720e-01,1.001896133259844834e+00,1.003162796390218325e+00,9.959257325086273704e-01,1.002180000000000071e+00,1.002165999999999890e+00,9.974519999999998943e-01,1.000637999999999916e+00,1.001236000000000459e+00,1.009060000000000290e+00,1.000591999999999926e+00,1.005401999999999685e+00,9.900739999999998986e-01,1.005842000000000125e+00,9.950160000000001226e-01,9.974540000000000628e-01,1.000182000000000127e+00,1.000045999999999990e+00,1.000229999999999952e+00,1.000250000000000306e+00,9.999140000000000805e-01,1.000044000000000599e+00
9.972261756518270293e-01,9.968244269144855840e-01,9.949386183309585352e-01,9.989131444814720595e-01,9.909745745032271236e-01,9.984353642148378061e-01,1.000155363961030996e+00,1.001709314933988404e+00,1.002632906996549167e+00,1.001197396715812538e+00,9.988787971516392972e-01,9.964510866221975016e-01,1.002156190655051571e+00,1.003499422327919888e+00,9.954041633533877720e-01,1.002460000000000129e+00,1.002423999999999982e+00,9.971899999999999098e-01,1.000667999999999891e+00,1.001354000000000521e+00,1.010118000000000293e+00,1.000735999999999848e+00,1.006023999999999585e+00,9.889959999999998752e-01,1.006490000000000107e+00,9.944680000000001296e-01,9.971920000000000783e-01,1.000232000000000232e+00,1.000053999999999998e+00,1.000281999999999893e+00,1.000286000000000231e+00,9.999260000000000925e-01,9.999900000000006006e-01
