9.998070000000000013e-01,9.998420000000000085e-01,9.999890000000000168e-01,9.998139999999999805e-01,9.999240000000000350e-01,9.999470000000000303e-01,1.000083999999999973e+00,9.998949999999999783e-01,1.000102000000000046e+00,9.998879999999999990e-01,9.996549999999999603e-01,1.000069000000000097e+00,1.000161999999999995e+00,1.000281999999999893e+00,9.999360000000000470e-01,1.000000000000000000e+00,9.998369999999999758e-01,1.000121999999999955e+00,9.997399999999999620e-01,1.000210999999999961e+00,9.999460000000000015e-01,1.000409000000000104e+00,9.998810000000000198e-01,9.996720000000000050e-01,1.000396999999999981e+00,1.000062000000000006e+00,9.998350000000000293e-01,1.000003999999999893e+00,1.000003999999999893e+00,9.999949999999999672e-01,1.000016000000000016e+00,1.000011999999999901e+00,1.000016999999999934e+00
9.996230000000000393e-01,9.996979999999999755e-01,9.999909999999999632e-01,9.996019999999999905e-01,9.998290000000000788e-01,9.999170000000000558e-01,1.000161000000000078e+00,9.997719999999999940e-01,1.000213000000000019e+00,9.997690000000000188e-01,9.993409999999999238e-01,1.000177000000000094e+00,1.000300999999999885e+00,1.000550999999999968e+00,9.998760000000000980e-01,1.000035999999999925e+00,9.996739999999999515e-01,1.000191999999999970e+00,9.994969999999999688e-01,1.000396999999999981e+00,9.999200000000000310e-01,1.000791000000000208e+00,9.997709999999999653e-01,9.993530000000000468e-01,1.000812999999999953e+00,1.000183000000000044e+00,9.996439999999999770e-01,1.000025999999999859e+00,1.000007999999999786e+00,9.999959999999999960e-01,9.999740000000000295e-01,1.000000999999999918e+00,1.000024000000000024e+00
9.994330000000000158e-01,9.995629999999999793e-01,1.000003999999999893e+00,9.994330000000000158e-01,9.997350000000000403e-01,9.998960000000000070e-01,1.000222000000000167e+00,9.996469999999999523e-01,1.000345999999999957e+00,9.996690000000000298e-01,9.990149999999998753e-01,1.000244000000000133e+00,1.000424999999999898e+00,1.000831000000000026e+00,9.998440000000000660e-01,1.000035000000000007e+00,9.995409999999999018e-01,1.000323000000000073e+00,9.992630000000000123e-01,1.000631999999999966e+00,9.999100000000000765e-01,1.001142000000000198e+00,9.996929999999999428e-01,9.989870000000000694e-01,1.001198000000000032e+00,1.000283999999999951e+00,9.994879999999999320e-01,1.000054999999999916e+00,9.999829999999997332e-01,9.999829999999999552e-01,9.999560000000000670e-01,9.999979999999999425e-01,1.000020000000000131e+00
9.992510000000000003e-01,9.994319999999999871e-01,1.000017999999999851e+00,9.992419999999999636e-01,9.996550000000000713e-01,9.998369999999999758e-01,1.000300000000000189e+00,9.995219999999999105e-01,1.000432999999999906e+00,9.995479999999999920e-01,9.986709999999998644e-01,1.000310000000000032e+00,1.000586999999999893e+00,1.001084000000000085e+00,9.997960000000000180e-01,1.000059999999999949e+00,9.993689999999999518e-01,1.000407999999999964e+00,9.990229999999999944e-01,1.000818999999999903e+00,9.998940000000000605e-01,1.001537000000000122e+00,9.995809999999999418e-01,9.986950000000001104e-01,1.001573000000000047e+00,1.000373999999999874e+00,9.993209999999999038e-01,1.000048999999999966e+00,9.999699999999996924e-01,9.999749999999999472e-01,9.999880000000000990e-01,9.999949999999999672e-01,9.999920000000001030e-01
9.990750000000000464e-01,9.992679999999999341e-01,1.000020999999999827e+00,9.990569999999999729e-01,9.995880000000000321e-01,9.998080000000000300e-01,1.000368000000000146e+00,9.994369999999999088e-01,1.000511999999999846e+00,9.994589999999999863e-01,9.983189999999998454e-01,1.000406000000000128e+00,1.000728999999999980e+00,1.001362000000000085e+00,9.997400000000000730e-01,1.000064999999999982e+00,9.992240000000000011e-01,1.000529999999999919e+00,9.987279999999999491e-01,1.001036999999999955e+00,9.998850000000000238e-01,1.001926000000000094e+00,9.994769999999999488e-01,9.983530000000001570e-01,1.001970999999999945e+00,1.000475999999999921e+00,9.991489999999999538e-01,1.000067999999999957e+00,9.999819999999997044e-01,9.999689999999999968e-01,9.999860000000001525e-01,1.000000000000000000e+00,9.999840000000000950e-01
9.988680000000000891e-01,9.991249999999999298e-01,1.000021999999999744e+00,9.988659999999999206e-01,9.994990000000000263e-01,9.997630000000000683e-01,1.000426000000000037e+00,9.993369999999999198e-01,1.000620999999999761e+00,9.993600000000000261e-01,9.979959999999998832e-01,1.000508000000000175e+00,1.000887000000000082e+00,1.001616000000000062e+00,9.996970000000000578e-01,1.000094999999999956e+00,9.990940000000000376e-01,1.000657999999999825e+00,9.984669999999999934e-01,1.001214000000000048e+00,9.998569999999999958e-01,1.002341000000000149e+00,9.993859999999999966e-01,9.980120000000001212e-01,1.002329999999999943e+00,1.000578999999999885e+00,9.989719999999999711e-01,1.000062000000000006e+00,9.999939999999997164e-01,9.999820000000000375e-01,1.000003000000000197e+00,9.999949999999999672e-01,1.000003000000000197e+00
9.986760000000001192e-01,9.989929999999999088e-01,1.000005999999999728e+00,9.986739999999999506e-01,9.994140000000000246e-01,9.997060000000000946e-01,1.000488999999999962e+00,9.992279999999998941e-01,1.000694999999999668e+00,9.992260000000000586e-01,9.976319999999998522e-01,1.000564000000000231e+00,1.001041000000000070e+00,1.001870999999999956e+00,9.996800000000000130e-01,1.000099999999999989e+00,9.989400000000000501e-01,1.000766999999999740e+00,9.982149999999999634e-01,1.001395999999999953e+00,9.998380000000000045e-01,1.002760000000000096e+00,9.992919999999999581e-01,9.976920000000001343e-01,1.002734999999999932e+00,1.000710999999999906e+00,9.987920000000000131e-01,1.000062000000000006e+00,1.000023999999999802e+00,1.000024999999999942e+00,1.000003000000000197e+00,9.999930000000000208e-01,1.000016000000000238e+00
9.984510000000000884e-01,9.988299999999998846e-01,1.000016999999999712e+00,9.984899999999999887e-01,9.993159999999999821e-01,9.996750000000000913e-01,1.000561000000000034e+00,9.990849999999998898e-01,1.000803999999999583e+00,9.991230000000000944e-01,9.973189999999998445e-01,1.000628000000000295e+00,1.001209000000000016e+00,1.002145999999999981e+00,9.996329999999999938e-01,1.000107999999999997e+00,9.987700000000000466e-01,1.000919999999999810e+00,9.979890000000000150e-01,1.001590999999999898e+00,9.998110000000000053e-01,1.003130000000000077e+00,9.992019999999999236e-01,9.973430000000000906e-01,1.003124999999999822e+00,1.000793999999999961e+00,9.986279999999999601e-01,1.000075000000000047e+00,1.000029999999999752e+00,1.000030999999999892e+00,1.000020000000000131e+00,1.000000000000000000e+00,1.000023000000000328e+00
9.982490000000000530e-01,9.986649999999999139e-01,1.000006999999999646e+00,9.983060000000000267e-01,9.992329999999999268e-01,9.996560000000001001e-01,1.000634999999999941e+00,9.989769999999998928e-01,1.000927999999999596e+00,9.989950000000000774e-01,9.969669999999998256e-01,1.000707000000000235e+00,1.001363000000000003e+00,1.002416999999999891e+00,9.995819999999999705e-01,1.000129000000000046e+00,9.986310000000000464e-01,1.001047999999999716e+00,9.977209999999999690e-01,1.001779999999999893e+00,9.997970000000000468e-01,1.003548000000000107e+00,9.991119999999998891e-01,9.970010000000001371e-01,1.003511999999999738e+00,1.000901000000000041e+00,9.984520000000000062e-01,1.000063000000000146e+00,1.000045999999999768e+00,1.000046999999999908e+00,1.000061000000000089e+00,1.000013000000000041e+00,1.000026000000000304e+00
9.980200000000000182e-01,9.985129999999998729e-01,1.000021999999999744e+00,9.981280000000000152e-01,9.991519999999999291e-01,9.996100000000001096e-01,1.000704999999999956e+00,9.988919999999998911e-01,1.001038999999999568e+00,9.988650000000001139e-01,9.966489999999997851e-01,1.000754000000000143e+00,1.001514000000000015e+00,1.002691999999999917e+00,9.995640000000000081e-01,1.000121000000000038e+00,9.984640000000000182e-01,1.001160999999999746e+00,9.974719999999999143e-01,1.001974999999999838e+00,9.997890000000000388e-01,1.003932000000000047e+00,9.989579999999999016e-01,9.966650000000001342e-01,1.003911999999999694e+00,1.001025999999999971e+00,9.982630000000000114e-01,1.000053000000000081e+00,1.000031999999999810e+00,1.000054999999999916e+00,1.000055000000000138e+00,1.000020000000000131e+00,1.000030000000000197e+00
