9.944560810512745874e-01,1.004202915115893324e+00,9.827422523198694471e-01,1.008680000000000021e+00,9.781582795153273002e-01,1.026722271455139834e+00,1.010547347259718842e+00,9.833693670465442072e-01,9.803919628766725181e-01,1.001089596375163371e+00,9.792377873266051580e-01,1.007313587855864334e+00,9.967526878091872433e-01,1.006380004917362125e+00,1.003980653140534862e+00,9.955215727309338902e-01,9.992399310929006573e-01,9.900068453701016402e-01,1.006687851700713399e+00,9.997107461693436337e-01,9.972268729405885379e-01,1.006439604882574335e+00,1.002062944397606348e+00,9.927628399825717542e-01,9.633909327766828623e-01,1.049139892377241701e+00,1.024623099222481848e+00,9.699148828317677440e-01,9.777058617968126253e-01,1.012953824491838573e+00,9.925654877044887137e-01,1.008689571184207434e+00,9.912617233812270889e-01,1.030330198778717676e+00,1.005444597523130756e+00,1.016186849693741401e+00,9.907302349266857711e-01,1.000330586820905365e+00,9.866924497467179922e-01,1.015237295674402684e+00,1.033143298008157629e+00,9.693002250606366221e-01,9.864541589121615939e-01,1.023145924834316878e+00,9.862316690938927044e-01,1.010056413157228494e+00,1.002787621319504829e+00,1.008954770550634761e+00,9.941717415779325329e-01,9.816021979203893855e-01,9.939985505285988676e-01,9.991750238889596236e-01,9.738844759128773010e-01,1.002644964882654977e+00,1.020460817815093346e+00,9.995214596867473267e-01,9.839400565474845095e-01,9.949283904882707530e-01,9.895970761052477194e-01,1.004355632677386589e+00,9.990360006569224405e-01,9.989697512151274328e-01,1.002961821958542776e+00,1.000855506666908257e+00
9.843240529445493880e-01,1.004937902355915291e+00,9.667263806661150483e-01,1.020760000000000112e+00,9.504807192675401861e-01,1.058700297894433540e+00,1.020873425898178866e+00,9.592966354582179722e-01,9.555847248789255399e-01,1.000506140757578821e+00,9.589063331912992538e-01,1.012353073890634114e+00,9.915492464920336868e-01,1.017118144847562355e+00,1.009822503362576729e+00,9.898424190724882665e-01,9.958983303935171616e-01,9.806227274532205440e-01,1.014083834645237658e+00,9.994652081308400549e-01,9.953888581188348184e-01,1.014465057634995837e+00,1.002065286114493858e+00,9.818900098282055122e-01,9.100582633909274355e-01,1.113283206037763318e+00,1.059624967192988043e+00,9.319523886897239651e-01,9.545362319706784948e-01,1.034618615494270477e+00,9.832281931385246088e-01,1.014600225892227092e+00,9.841570273485533704e-01,1.069569831673605087e+00,1.005577955802793966e+00,1.040243238559532157e+00,9.788813104759510608e-01,1.003183962836202703e+00,9.687035817572520191e-01,1.029831889162742042e+00,1.068916495029307967e+00,9.321146356826571777e-01,9.712944373659144759e-01,1.049856701061906650e+00,9.726783798330157493e-01,1.013375252227631584e+00,1.014274963111651218e+00,1.019180479081669866e+00,9.896221822386569444e-01,9.574900923294230592e-01,9.880871257042879163e-01,9.987607767809810744e-01,9.376759434103597579e-01,9.995054761141749511e-01,1.048484249339526109e+00,1.002302053629794187e+00,9.645950389427115912e-01,9.907261891530890763e-01,9.814100141612144279e-01,1.006116147835930175e+00,9.990582931761273766e-01,9.978319671892631471e-01,1.004968711977835216e+00,1.001652692412878798e+00
9.680890772125669841e-01,1.000900633939978412e+00,9.561084437362423749e-01,1.038560000000000150e+00,9.189054648680828885e-01,1.093682660620296954e+00,1.035376559870381685e+00,9.302665210757241621e-01,9.272994479355618491e-01,1.003307411431094698e+00,9.359330228842267507e-01,1.012441496507489047e+00,9.856743576559997555e-01,1.023053841903909245e+00,1.014453179393914439e+00,9.806634839896245515e-01,9.885871658526904637e-01,9.789648286534059496e-01,1.017104566938494603e+00,1.001125896066788812e+00,9.881066094288352142e-01,1.021445559600002495e+00,1.001837143848522960e+00,9.706066444658844050e-01,8.476111334695002331e-01,1.189275729466022780e+00,1.098810669078799984e+00,8.930100474212295802e-01,9.311249421585889863e-01,1.058368235663367685e+00,9.769239151205362237e-01,1.017742858035888043e+00,9.773621550891338217e-01,1.115953577037851696e+00,1.003038590826862642e+00,1.070574264147810206e+00,9.679013845456894138e-01,1.004545965770921701e+00,9.551820058637768840e-01,1.043654228867673117e+00,1.109148454812756146e+00,8.864877012766914088e-01,9.591736406452123775e-01,1.083629213418853432e+00,9.529132961541201263e-01,1.011850321106559702e+00,1.032386293632130414e+00,1.029905945422926239e+00,9.817804323446287507e-01,9.285430923574011786e-01,9.864973192439729921e-01,9.929670146294633515e-01,8.958440354702409403e-01,9.916461729262465719e-01,1.082980422553562860e+00,1.001593502089062504e+00,9.421541599419933632e-01,9.909426345565409688e-01,9.752959757080161829e-01,1.002430436805291425e+00,1.000736186603132793e+00,9.990165914382461709e-01,1.004187848997538657e+00,1.001537902946585179e+00
9.455023428343772851e-01,9.929999638913555859e-01,9.517266337950498478e-01,1.061280000000000223e+00,8.873600452166369168e-01,1.131113759184888767e+00,1.045101341437240539e+00,8.974937993980899309e-01,8.976936507290002032e-01,1.007084074581433564e+00,9.193246392844792725e-01,1.000339562187169129e+00,9.823856986532968349e-01,1.030101504721760097e+00,1.014829727619091626e+00,9.701134383180159970e-01,9.729700339984825863e-01,9.858259890979864659e-01,1.026562134936046977e+00,1.004998254607199604e+00,9.789048804476111476e-01,1.024190155956778314e+00,1.001567664696479065e+00,9.571058684095382629e-01,7.782886845479261018e-01,1.271806026307846560e+00,1.138747281574711945e+00,8.563710442589466121e-01,9.156292788771903668e-01,1.088660751086223621e+00,9.656021358273364497e-01,1.014012205670207445e+00,9.726803862546292700e-01,1.167205921230207277e+00,1.001151916518320251e+00,1.111501959192142674e+00,9.635385823295492536e-01,1.006132064031831197e+00,9.367444579260900683e-01,1.053702287005595650e+00,1.147970442179824246e+00,8.433584587148528211e-01,9.486217110469823410e-01,1.123768952373844554e+00,9.352718973033848915e-01,9.994269250116748493e-01,1.060891926838328558e+00,1.042755992656287045e+00,9.709148338833567538e-01,8.947993313766466894e-01,9.911181241485901294e-01,9.859855609266842125e-01,8.559760316526325852e-01,9.813692164731522283e-01,1.121141673310687370e+00,9.989951674000432380e-01,9.199830043572333471e-01,9.940515929769659920e-01,9.782319181286375231e-01,9.864593992071234441e-01,1.003532831832609773e+00,9.971523822699004391e-01,1.001477925832189753e+00,1.002967226129979572e+00
9.263721185275487491e-01,9.786184505775861187e-01,9.527385683104089287e-01,1.091200000000000170e+00,8.661097482090784894e-01,1.163214800524201342e+00,1.053702201858699672e+00,8.577784559102631379e-01,8.714596400770461271e-01,1.010328933828299469e+00,9.042339610698639785e-01,9.815186512675618813e-01,9.860857778746024982e-01,1.033833897536621249e+00,1.013267285713336241e+00,9.550046886814204106e-01,9.442906521780158879e-01,1.003317714203002753e+00,1.037165055127267532e+00,1.012613050996258313e+00,9.695048818162863569e-01,1.021971920533832678e+00,9.978775392779493103e-01,9.443262174875522996e-01,7.168327534391893963e-01,1.353665463038894012e+00,1.170389254992871608e+00,8.306145203028172386e-01,9.082453599763975483e-01,1.125615911532287461e+00,9.476281180830197215e-01,1.003638230982366819e+00,9.675374406861658727e-01,1.224227972373416851e+00,9.973095277117391966e-01,1.165700395617922158e+00,9.668138027911374888e-01,1.015062568636654783e+00,9.206625702346113993e-01,1.057259918687991629e+00,1.174030583655905069e+00,8.074600840263037593e-01,9.435732806754729696e-01,1.167228443731442411e+00,9.252593316253325817e-01,9.860800763504122823e-01,1.083055775864797621e+00,1.056073032293700864e+00,9.485278419778917502e-01,8.609189872418431255e-01,1.006660807872159502e+00,9.766802814649240272e-01,8.151633499531725224e-01,9.742416311878309143e-01,1.146206134513754860e+00,9.979477061811081740e-01,9.015791912084787363e-01,1.002373247705820036e+00,9.845203248971245991e-01,9.610464874511600586e-01,1.001708383367198696e+00,1.001617188964470051e+00,1.000782574347524490e+00,1.006438310807740377e+00
9.060443147163320665e-01,9.564958177151681173e-01,9.595268585569838304e-01,1.126880000000000104e+00,8.477370198856363226e-01,1.192424546973824606e+00,1.057190410103927558e+00,8.237470241548826566e-01,8.527458872754589692e-01,1.008804533052977348e+00,8.893528061324762479e-01,9.542343624322457973e-01,9.934915324232838074e-01,1.033602140801630487e+00,1.007186774060528478e+00,9.376634474438085842e-01,9.013513285474078485e-01,1.036665947324131976e+00,1.055797176294552608e+00,1.016981551482441404e+00,9.577469055402325626e-01,1.014972988673629839e+00,9.945115939644331160e-01,9.318639372182917491e-01,6.575595241763190213e-01,1.441667114445743803e+00,1.194905498225923290e+00,8.039268481137472611e-01,9.085968518627983714e-01,1.164743747986491940e+00,9.258689861003769339e-01,9.923869471919241070e-01,9.539747588910972853e-01,1.288078389664278678e+00,9.950551389049487883e-01,1.231578244538775735e+00,9.768043455622034132e-01,1.025043707362975898e+00,9.016252876109435155e-01,1.055965772716822570e+00,1.192129581128313243e+00,7.726098880787535261e-01,9.418406341887306521e-01,1.207875302707579923e+00,9.235096383755051486e-01,9.643921122547631786e-01,1.107941217183177063e+00,1.066104329255296967e+00,9.320158841582993903e-01,8.206454949879836702e-01,1.030064263750200437e+00,9.661907182530392602e-01,7.826310742064099824e-01,9.670095147386944534e-01,1.164332169375849046e+00,1.001321900740404169e+00,8.831831963319188850e-01,1.017545799488971836e+00,9.960949604125802770e-01,9.291215785851784092e-01,9.970562569336043346e-01,9.982154430356633412e-01,1.003634938047172520e+00,1.007816415391598497e+00
8.838235973746046970e-01,9.294727015399708581e-01,9.679100227583091742e-01,1.161360000000000170e+00,8.432960844454390203e-01,1.209122838472666439e+00,1.060230300700327533e+00,7.853112835398412539e-01,8.380106908168635238e-01,1.008342711809764758e+00,8.801904711462923414e-01,9.196226934942831610e-01,1.008108216474866925e+00,1.031682809091725606e+00,9.995721036577986940e-01,9.213475435094926613e-01,8.587504491193960199e-01,1.084464653948590929e+00,1.068712332370249429e+00,1.019344577331426693e+00,9.525166902667602242e-01,1.005182458467582363e+00,9.860967695787125065e-01,9.180802660376231605e-01,6.198758141790197129e-01,1.531103441690099043e+00,1.197005987120733250e+00,7.809041510778619299e-01,9.170387973629131606e-01,1.203214844758854873e+00,9.022766968452139436e-01,9.784944579187079272e-01,9.437915773274622167e-01,1.350581399495070167e+00,9.905414443860370843e-01,1.309127197158206135e+00,9.898284235883210158e-01,1.040998969651386830e+00,8.841074221775448994e-01,1.047702184360977951e+00,1.197400520830123938e+00,7.376854785236491852e-01,9.455538925857057686e-01,1.253385100991559975e+00,9.308964628305379518e-01,9.521407840203061079e-01,1.114183900074557476e+00,1.083648268695637240e+00,9.006537431604857424e-01,7.802424005521468864e-01,1.061064775469012345e+00,9.639112775129481392e-01,7.579050544161136660e-01,9.594246277351059504e-01,1.174543074459992065e+00,9.937482283880687550e-01,8.632084375531163811e-01,1.040728104309798230e+00,1.013729696536618041e+00,8.950884213096769182e-01,9.972146438400171231e-01,1.004025551932366866e+00,1.000857517550694409e+00,1.011595289873770120e+00
8.645385752007560543e-01,8.915491397672566931e-01,9.730106046196018710e-01,1.195800000000000196e+00,8.507398222963983292e-01,1.223578631422782559e+00,1.060606220322253046e+00,7.429455931882308350e-01,8.260942360557501640e-01,1.005337304535204757e+00,8.730125925132425913e-01,8.771353650604771790e-01,1.028612880773220661e+00,1.024142899509317139e+00,9.870720037288767124e-01,9.061799821620637463e-01,8.098100639105979548e-01,1.142606091494487996e+00,1.079945173120459900e+00,1.018411530852227465e+00,9.481431133341510220e-01,9.875279267911258874e-01,9.769513482749699884e-01,9.022434826967653532e-01,5.975432138975180774e-01,1.623454067906491716e+00,1.183496579350371780e+00,7.541427693921928244e-01,9.287513528026322129e-01,1.244725725157235008e+00,8.724546641914799894e-01,9.650814084028815909e-01,9.268339335322087758e-01,1.430158343979733404e+00,9.839447735451870569e-01,1.387458254984938577e+00,1.004374453837479253e+00,1.057991669936531709e+00,8.639802975914443461e-01,1.039969924111218358e+00,1.190442104318940597e+00,7.090057578825418316e-01,9.449708259786780973e-01,1.302604118431551772e+00,9.477072240455987062e-01,9.395447321651216877e-01,1.110066379228861644e+00,1.106410860373420846e+00,8.702890466171415706e-01,7.340823714779945997e-01,1.099433112828453574e+00,9.548362602203257499e-01,7.472139201271427167e-01,9.503292169350059382e-01,1.183124557727156079e+00,9.718755927728125465e-01,8.383447855680753458e-01,1.064376948895463526e+00,1.045158913876264695e+00,8.526745254960406140e-01,9.942728306389492232e-01,1.005061995385560403e+00,1.000452315601986442e+00,1.010698207709904706e+00
8.406315763230334248e-01,8.530815776575445541e-01,9.787637058465608053e-01,1.232160000000000144e+00,8.749674138377624422e-01,1.228503680778868068e+00,1.062111675582507520e+00,6.963179512823496342e-01,8.123441924652784474e-01,1.003512518963650013e+00,8.754553000061963131e-01,8.334748282565802580e-01,1.050876020052711857e+00,1.015058894758515073e+00,9.712799213762550732e-01,8.936797827894769064e-01,7.588285523483494499e-01,1.218597221384188023e+00,1.087900171314067910e+00,1.024569413603507284e+00,9.433225145412005297e-01,9.696563318663898867e-01,9.578378389811607052e-01,8.876092964539076258e-01,5.932153762765963734e-01,1.710987050647532648e+00,1.160178102414621826e+00,7.222327850151333273e-01,9.472109045283141349e-01,1.292104646367549403e+00,8.479481805868678279e-01,9.493880840043733560e-01,8.992355796459035044e-01,1.527992402524346316e+00,9.656545589871984303e-01,1.474426491172028397e+00,1.020609238348033632e+00,1.080355929384029912e+00,8.452861250378166380e-01,1.036048207463009518e+00,1.181182313434727460e+00,6.687895193630561952e-01,9.404670936989950603e-01,1.360848924665041926e+00,9.674635780906473137e-01,9.413134723919656111e-01,1.099075439980291113e+00,1.120233551460322330e+00,8.326101602694763182e-01,6.803968105806126321e-01,1.142608133524529501e+00,9.456784358898562282e-01,7.454348629679108384e-01,9.420076928334580879e-01,1.191611645797030050e+00,9.361877005083159009e-01,8.127740822040516733e-01,1.093023825848345787e+00,1.092664255910988480e+00,8.118369934307343438e-01,9.968907499089090241e-01,1.003329276538391657e+00,1.006020523899706642e+00,1.009297253357202884e+00
8.090554502025295580e-01,8.178633860230675179e-01,9.854469351532568755e-01,1.258920000000000261e+00,9.086117152152106691e-01,1.224548852260583631e+00,1.065701392197298647e+00,6.509442594651688729e-01,7.933410901204229759e-01,1.012417853292955083e+00,8.922491251602895357e-01,7.805450013621693106e-01,1.073418429916601191e+00,9.981556948257100936e-01,9.633685010657599967e-01,8.758394382511274223e-01,7.127824625182644924e-01,1.296540949794849018e+00,1.093913511648279213e+00,1.033483193952692059e+00,9.395805636714082976e-01,9.496251847117958000e-01,9.421924987085380510e-01,8.710437133902731999e-01,5.999323330356892692e-01,1.802746845972267753e+00,1.117863108726466770e+00,6.818354424340039577e-01,9.668359192531514879e-01,1.347508746260571488e+00,8.179108292306868089e-01,9.258768385642820453e-01,8.624625067016892244e-01,1.630651839906850142e+00,9.557856977338730076e-01,1.557082024556289968e+00,1.034817484032410473e+00,1.104928281746098362e+00,8.319692357371449853e-01,1.033676972179890852e+00,1.162541426502906594e+00,6.323333887888084037e-01,9.162579852342733755e-01,1.422203104058193723e+00,9.965103585312364842e-01,9.474864981318120716e-01,1.088851196952788758e+00,1.118966226005616793e+00,8.017069524510894718e-01,6.134752326604280270e-01,1.194100353386917446e+00,9.424482616161028448e-01,7.564300356349368260e-01,9.336152909873646211e-01,1.201809841944101676e+00,8.870213947334034676e-01,7.870854713138930592e-01,1.124902389580886508e+00,1.161149627796232764e+00,7.681823838264731918e-01,1.000647062075954663e+00,1.003864989147987608e+00,1.006039264062403626e+00,1.004828879256205676e+00
