1.00986 1.00764 1.02652 1.00716 1.02142 0.98942 0.98854 1.0189385155448043 0.9834501405611633 1.0084 1.0076231649660745 1.0039741833974904 1.0000099207980155 0.9877421146005532 1.0088639456723667 1.0008435315550581 1.0079723741354802 1.017201130415659 0.9964731684018824 0.98754
1.02028 1.01642 1.05526 1.01308 1.04496 0.9803999999999999 0.9778399999999999 1.0419928324738053 0.9612779181285674 1.01634 1.0145762273550483 1.0087256302178624 0.999814883465059 0.9749443008421083 1.017457365153058 1.0016753960467384 1.0165126758398315 1.03551244745107 0.9920230016883991 0.97434
1.03072 1.026 1.0853000000000002 1.01884 1.06916 0.97002 0.96656 1.0703775435569618 0.9345846221544066 1.02494 1.0204604974144789 1.010743074962618 1.001697900930966 0.9622342092204704 1.0280296389834616 1.0011457955161376 1.023618093492992 1.0571925914636857 0.9876220694865546 0.96316
1.04014 1.03422 1.11606 1.02268 1.09234 0.95988 0.9566399999999999 1.1016023532759938 0.9045690961515107 1.0346 1.028215813438562 1.0122045979076266 1.003459118042604 0.9471674995199107 1.0399543728086218 1.0021182092409855 1.0308954696978136 1.0786080697542393 0.9821444073380566 0.95308
1.05034 1.04176 1.1453 1.02738 1.11788 0.9510799999999999 0.9464199999999999 1.1314213831006183 0.8759047148110479 1.04552 1.0345275704445365 1.0125307726035413 1.0061928117191803 0.9295910952483504 1.056847768140034 1.0024138847175528 1.036793740100553 1.1034125443797258 0.9748044073380566 0.94286
1.06024 1.0485200000000001 1.17618 1.02858 1.1441999999999999 0.9424799999999999 0.93734 1.1722369445372165 0.8365838496094693 1.05744 1.0412323073633665 1.0143206695232088 1.0087224154110954 0.9132723543187725 1.0737220792868902 1.0023109452916914 1.042194200387504 1.1312584115101978 0.9652044073380566 0.93422
1.06972 1.0569000000000002 1.20864 1.02946 1.17082 0.9346599999999998 0.92718 1.2062048420148261 0.8033642482727037 1.07116 1.048310031980634 1.0143499310702266 1.0118890095721107 0.8963498758580646 1.0918706403362122 1.001643671780621 1.0478250302478902 1.1605139897402634 0.9547444073380565 0.9271
1.07832 1.0645000000000002 1.24094 1.02736 1.19722 0.9268999999999998 0.9188 1.2514329462428748 0.7597570783179111 1.0854199999999998 1.0533394489357923 1.0143660028809682 1.0162421279073393 0.8775474498950795 1.1153465512613736 1.0025027621850873 1.0530317407518712 1.1933630167004017 0.9417044073380565 0.92278
1.08622 1.0714000000000001 1.27308 1.02204 1.22336 0.9196999999999999 0.9094 1.3013755228464736 0.7099139606370966 1.1008399999999998 1.0600184471120673 1.0147993146847178 1.0206316789551144 0.8598215418164 1.139611172163574 1.0020914992952288 1.0575284351396954 1.2285528012460003 0.9285044073380565 0.9175000000000001
1.09492 1.0768400000000002 1.30412 1.01356 1.25094 0.9139399999999999 0.90022 1.3543049329330472 0.6569625197736616 1.1182999999999998 1.0665287598075572 1.0141060319737123 1.0269179759857483 0.8418031892323499 1.1654269582064425 1.0023509746346861 1.0607771596419593 1.2658361215764349 0.9138244073380565 0.9159800000000001
1.10164 1.0825200000000001 1.33646 1.00234 1.27864 0.9089199999999998 0.89248 1.4142780514426818 0.5971213622447924 1.1347399999999999 1.0704693690301763 1.014726254602608 1.0338427423592855 0.8242791284732648 1.1936129432557976 1.0039041634730137 1.0646067686416483 1.3050711332146991 0.8952444073380564 0.9162200000000001
1.10862 1.086 1.36636 0.9878 1.30762 0.9035999999999998 0.8866200000000001 1.4646046648192055 0.5457286390491232 1.15248 1.0753008076981683 1.0140427922348905 1.0423854319650716 0.8047884733424074 1.2248777338619163 1.005637501960666 1.0668017022985836 1.347384984139239 0.8755644073380564 0.9194600000000002
1.1146 1.08864 1.39392 0.96986 1.33532 0.8995999999999998 0.8807 1.5156077057025092 0.4935371082008732 1.17222 1.0805770220605766 1.0123941809196404 1.0518333725182758 0.7844471031555176 1.2582871596979153 1.008101361794143 1.0693593688648866 1.3907545889118345 0.8546044073380564 0.9242400000000002
1.1209200000000001 1.09036 1.4189 0.9466600000000001 1.3623800000000001 0.8942199999999998 0.87526 1.5689274179008548 0.4374248060182253 1.19004 1.084097269770942 1.0153537119040188 1.061145660134048 0.7658178377089991 1.2925512195359374 1.0131722475365454 1.0681182227629913 1.4350644281518177 0.8325244073380564 0.9307800000000002
1.12552 1.09046 1.4428400000000001 0.92052 1.39006 0.8919799999999998 0.87028 1.6149612208088222 0.3894599493193819 1.20922 1.0876797566128928 1.0172384735272186 1.0691367745994287 0.7451349976506368 1.3315473647941485 1.017718876535168 1.0681337208238304 1.4815371265795645 0.8072444073380565 0.9393800000000002
1.1291 1.0911 1.4632800000000001 0.88996 1.4170800000000001 0.8891399999999998 0.86804 1.6585162492960475 0.34345718628577726 1.22752 1.0920407364170206 1.0202666039256887 1.079071013438802 0.726222828118436 1.3684939061472943 1.021857325404332 1.0660524008537313 1.528351424556469 0.7798244073380565 0.9506200000000002
1.13018 1.08954 1.4808400000000002 0.8566 1.4443000000000001 0.8874399999999998 0.86354 1.697691059082379 0.30085230859238 1.24614 1.0987684708411083 1.0244682982782929 1.0887405570493853 0.7078580021080135 1.4049540448759719 1.026618586638246 1.0619324008537314 1.5770307353038189 0.7531644073380565 0.9632600000000002
