9.976000000000000423e-01,9.982600000000000362e-01,9.977300000000000058e-01,9.979599999999999582e-01,9.980299999999999727e-01,9.983199999999999852e-01,9.977200000000000513e-01,9.978099999999999747e-01,9.978700000000000347e-01,9.995500000000000496e-01,9.992100000000000426e-01,9.998599999999999710e-01,9.998899999999999455e-01,9.997700000000000475e-01,9.991700000000000026e-01,1.000010000000000066e+00,9.993900000000000006e-01,1.000059999999999949e+00,1.002680000000000016e+00,1.003430000000000044e+00,1.002559999999999896e+00,1.003039999999999932e+00,1.002480000000000038e+00,1.002660000000000107e+00,1.001519999999999966e+00,1.002979999999999983e+00,1.002590000000000092e+00,9.982100000000000417e-01,9.973100000000000298e-01,9.983400000000000052e-01,9.974100000000000188e-01,9.989500000000000046e-01,9.974800000000000333e-01,9.985699999999999577e-01,9.961799999999999544e-01,9.971799999999999553e-01,1.004639999999999977e+00,1.004620000000000068e+00,1.004469999999999974e+00,1.004620000000000068e+00,1.004799999999999915e+00,1.004459999999999908e+00,1.005419999999999980e+00,1.004610000000000003e+00,1.004839999999999955e+00,1.000380000000000047e+00,1.000250000000000083e+00,9.998299999999999965e-01,1.000809999999999977e+00,1.000189999999999912e+00,1.000259999999999927e+00,9.998799999999999910e-01,1.000170000000000003e+00,9.997500000000000275e-01,9.996899999999999675e-01,1.000029999999999974e+00,9.997899999999999565e-01,9.999799999999999800e-01,1.000029999999999974e+00,9.999900000000000455e-01,1.000029999999999974e+00,1.000129999999999963e+00,9.999599999999999600e-01,9.999500000000000055e-01,1.000869999999999926e+00,1.000099999999999989e+00,1.000059999999999949e+00,9.999000000000000110e-01,1.000150000000000095e+00,9.996300000000000185e-01,1.000289999999999901e+00,1.000170000000000003e+00,1.000170000000000003e+00,9.997599999999999820e-01,1.000269999999999992e+00,1.000439999999999996e+00,9.995300000000000296e-01,9.998099999999999765e-01,9.997099999999999875e-01,9.998899999999999455e-01,1.000389999999999890e+00,1.000010000000000066e+00,9.997599999999999820e-01,9.999299999999999855e-01,1.000399999999999956e+00,9.999799999999999800e-01,9.997000000000000330e-01,9.998399999999999510e-01,9.995399999999999840e-01,9.999700000000000255e-01
9.946800000000000086e-01,9.965200000000000724e-01,9.955899999999999750e-01,9.959199999999999164e-01,9.960200000000000164e-01,9.964300000000000379e-01,9.957500000000000240e-01,9.958199999999999275e-01,9.958000000000000185e-01,9.991200000000000081e-01,9.989100000000000756e-01,9.994899999999999896e-01,9.998499999999999055e-01,9.995400000000000951e-01,9.990499999999999936e-01,1.000490000000000101e+00,9.987200000000000522e-01,1.000449999999999839e+00,1.005400000000000071e+00,1.006990000000000052e+00,1.004989999999999828e+00,1.005909999999999860e+00,1.004720000000000057e+00,1.005980000000000096e+00,1.003809999999999869e+00,1.005879999999999885e+00,1.005730000000000013e+00,9.964500000000000579e-01,9.945399999999999796e-01,9.968099999999999739e-01,9.944300000000000361e-01,9.974199999999999733e-01,9.944899999999999851e-01,9.965600000000000014e-01,9.926899999999999613e-01,9.944899999999999851e-01,1.009539999999999882e+00,1.009360000000000035e+00,1.008839999999999959e+00,1.009419999999999984e+00,1.009630000000000027e+00,1.009409999999999918e+00,1.010140000000000038e+00,1.008839999999999959e+00,1.010529999999999928e+00,1.000369999999999981e+00,1.000060000000000171e+00,9.990700000000000136e-01,1.000850000000000017e+00,1.000059999999999949e+00,1.000249999999999861e+00,1.000070000000000014e+00,9.998299999999999965e-01,9.995500000000000496e-01,9.994100000000000206e-01,9.999599999999999600e-01,9.993999999999999551e-01,9.998199999999999310e-01,1.000489999999999879e+00,1.000110000000000054e+00,9.997899999999999565e-01,1.000269999999999992e+00,9.996800000000000130e-01,1.000269999999999992e+00,1.000879999999999992e+00,1.000299999999999967e+00,1.000310000000000032e+00,1.000199999999999978e+00,1.000460000000000127e+00,9.999600000000000710e-01,1.001019999999999799e+00,1.000310000000000032e+00,1.000359999999999916e+00,9.992699999999999916e-01,1.000029999999999974e+00,1.000609999999999999e+00,9.999700000000000255e-01,9.991200000000000081e-01,9.995600000000000041e-01,9.996199999999999530e-01,9.998799999999998800e-01,9.997000000000000330e-01,9.998599999999999710e-01,9.998199999999999310e-01,1.000179999999999847e+00,9.997199999999999420e-01,9.998799999999999910e-01,1.000149999999999872e+00,9.998700000000000365e-01,9.993699999999999806e-01
9.921800000000000619e-01,9.951300000000000701e-01,9.934100000000000152e-01,9.941799999999999526e-01,9.938400000000000567e-01,9.947900000000000631e-01,9.936500000000000332e-01,9.937599999999999767e-01,9.933300000000000463e-01,9.991299999999999626e-01,9.980700000000001237e-01,9.992799999999999461e-01,9.994099999999999095e-01,9.996800000000001241e-01,9.987800000000000011e-01,1.000790000000000068e+00,9.984500000000000597e-01,1.000409999999999799e+00,1.007929999999999993e+00,1.010329999999999950e+00,1.007429999999999826e+00,1.009699999999999820e+00,1.006850000000000023e+00,1.008960000000000079e+00,1.006429999999999936e+00,1.009299999999999864e+00,1.008569999999999967e+00,9.946800000000000086e-01,9.913499999999999535e-01,9.948500000000000121e-01,9.913200000000000900e-01,9.956899999999999640e-01,9.914100000000000135e-01,9.941799999999999526e-01,9.889799999999999702e-01,9.921699999999999964e-01,1.014869999999999939e+00,1.013740000000000085e+00,1.013600000000000056e+00,1.014469999999999983e+00,1.014620000000000077e+00,1.014440000000000008e+00,1.015290000000000026e+00,1.013319999999999999e+00,1.016549999999999843e+00,1.000729999999999897e+00,1.000530000000000141e+00,9.990499999999999936e-01,1.000529999999999919e+00,9.996699999999999475e-01,1.000249999999999861e+00,1.000469999999999970e+00,9.994499999999999496e-01,9.998299999999999965e-01,9.989500000000000046e-01,9.994399999999999951e-01,9.994799999999999240e-01,1.000310000000000032e+00,1.000509999999999788e+00,1.000569999999999959e+00,1.000029999999999974e+00,1.000620000000000065e+00,9.998700000000000365e-01,1.000099999999999989e+00,1.000580000000000025e+00,1.000720000000000054e+00,9.999200000000000310e-01,9.998500000000000165e-01,1.000460000000000127e+00,1.000450000000000061e+00,1.000449999999999839e+00,1.000510000000000010e+00,1.000369999999999981e+00,9.987599999999999811e-01,1.000140000000000029e+00,1.000019999999999909e+00,9.998700000000000365e-01,9.987099999999999866e-01,9.992400000000000171e-01,9.998799999999999910e-01,9.994699999999998585e-01,9.994300000000000406e-01,9.997399999999999620e-01,9.999099999999999655e-01,1.000449999999999839e+00,1.000019999999999909e+00,9.999900000000000455e-01,1.000409999999999799e+00,1.000099999999999989e+00,9.996599999999999930e-01
9.888800000000000923e-01,9.934900000000000952e-01,9.910100000000000575e-01,9.922399999999998998e-01,9.917000000000000259e-01,9.931600000000000428e-01,9.911800000000000610e-01,9.917000000000000259e-01,9.911100000000000465e-01,9.986899999999999666e-01,9.973800000000001553e-01,9.997299999999998965e-01,9.991499999999998716e-01,1.000200000000000200e+00,9.988599999999999701e-01,1.000930000000000097e+00,9.975100000000000078e-01,9.997199999999998310e-01,1.009740000000000082e+00,1.013939999999999841e+00,1.010749999999999815e+00,1.013109999999999733e+00,1.009670000000000067e+00,1.012250000000000094e+00,1.008920000000000039e+00,1.012509999999999799e+00,1.011479999999999935e+00,9.929599999999999538e-01,9.889299999999999757e-01,9.925199999999999578e-01,9.881300000000000638e-01,9.940200000000000147e-01,9.881100000000000438e-01,9.921200000000000019e-01,9.851199999999999957e-01,9.896599999999999842e-01,1.020170000000000021e+00,1.018890000000000073e+00,1.018350000000000088e+00,1.019279999999999964e+00,1.020110000000000072e+00,1.019660000000000011e+00,1.020720000000000072e+00,1.017870000000000053e+00,1.022269999999999790e+00,1.000489999999999879e+00,1.000310000000000032e+00,9.995699999999999585e-01,1.000879999999999992e+00,9.997099999999999875e-01,1.000239999999999796e+00,1.000480000000000036e+00,9.998199999999999310e-01,9.991400000000000281e-01,9.990099999999999536e-01,9.995199999999999640e-01,9.992799999999999461e-01,1.000310000000000032e+00,1.000839999999999730e+00,1.000389999999999890e+00,9.997899999999999565e-01,1.000350000000000072e+00,1.000220000000000109e+00,1.000489999999999879e+00,1.000669999999999948e+00,1.000160000000000160e+00,9.998799999999999910e-01,9.994699999999999696e-01,1.000820000000000043e+00,1.000609999999999999e+00,1.000359999999999916e+00,1.000920000000000032e+00,1.000269999999999992e+00,9.980799999999999672e-01,1.000089999999999923e+00,9.994499999999999496e-01,9.994700000000000806e-01,9.991400000000000281e-01,9.992999999999999661e-01,9.996899999999999675e-01,9.994999999999998330e-01,9.993400000000000061e-01,9.990499999999999936e-01,9.999299999999999855e-01,9.996099999999998875e-01,9.995999999999999330e-01,9.997100000000000986e-01,1.000619999999999843e+00,1.000180000000000069e+00,1.000059999999999949e+00
9.856300000000001171e-01,9.915800000000001280e-01,9.886000000000000343e-01,9.899299999999998656e-01,9.891900000000000137e-01,9.918900000000000494e-01,9.890100000000000557e-01,9.892100000000000337e-01,9.889600000000000612e-01,9.978299999999999947e-01,9.968300000000001049e-01,1.000319999999999876e+00,9.987099999999998756e-01,1.000670000000000170e+00,9.982499999999999707e-01,1.001360000000000028e+00,9.967000000000000304e-01,9.990399999999998171e-01,1.012070000000000025e+00,1.017339999999999911e+00,1.013539999999999885e+00,1.016819999999999835e+00,1.011920000000000153e+00,1.015710000000000113e+00,1.011600000000000055e+00,1.015189999999999815e+00,1.015059999999999851e+00,9.914600000000000080e-01,9.865199999999999525e-01,9.906399999999999650e-01,9.848000000000000087e-01,9.921999999999999709e-01,9.844700000000000673e-01,9.901600000000000401e-01,9.807099999999999707e-01,9.869299999999999740e-01,1.025560000000000027e+00,1.023730000000000029e+00,1.023550000000000182e+00,1.025090000000000057e+00,1.025249999999999995e+00,1.025030000000000108e+00,1.025419999999999998e+00,1.022560000000000136e+00,1.027899999999999814e+00,1.001119999999999788e+00,1.000259999999999927e+00,9.992900000000000116e-01,1.000380000000000047e+00,9.994100000000000206e-01,1.000089999999999701e+00,1.000410000000000021e+00,1.000189999999999912e+00,9.990299999999999736e-01,9.990099999999999536e-01,9.994799999999999240e-01,9.991699999999998916e-01,1.000269999999999992e+00,1.001529999999999809e+00,1.000009999999999843e+00,9.996099999999999985e-01,1.000639999999999974e+00,1.000040000000000040e+00,1.000529999999999919e+00,1.000759999999999872e+00,1.000590000000000090e+00,9.994899999999999896e-01,9.999299999999999855e-01,1.001349999999999962e+00,1.000189999999999912e+00,1.000959999999999850e+00,1.001120000000000010e+00,1.000150000000000095e+00,9.985600000000000032e-01,9.999399999999999400e-01,9.994299999999999295e-01,9.993700000000000916e-01,9.997800000000000020e-01,9.989399999999999391e-01,9.994199999999999751e-01,9.995199999999998530e-01,9.992100000000000426e-01,9.989599999999999591e-01,1.000439999999999996e+00,9.992699999999998806e-01,9.993699999999999806e-01,9.996300000000001296e-01,1.000409999999999799e+00,9.993900000000001116e-01,9.996499999999999275e-01
9.828100000000000724e-01,9.895800000000001262e-01,9.865599999999999925e-01,9.882299999999998308e-01,9.867900000000000560e-01,9.902200000000001001e-01,9.867100000000000870e-01,9.867600000000000815e-01,9.867500000000000160e-01,9.972400000000000153e-01,9.965100000000001179e-01,1.000089999999999923e+00,9.987699999999998246e-01,1.000890000000000279e+00,9.984199999999999742e-01,1.002390000000000114e+00,9.951300000000000701e-01,9.992999999999998550e-01,1.014820000000000055e+00,1.020679999999999810e+00,1.016299999999999981e+00,1.020429999999999726e+00,1.014800000000000146e+00,1.019510000000000138e+00,1.014360000000000150e+00,1.018129999999999757e+00,1.018119999999999914e+00,9.896000000000000352e-01,9.828199999999999159e-01,9.880999999999999783e-01,9.821499999999999675e-01,9.902400000000000091e-01,9.806700000000000417e-01,9.878400000000000514e-01,9.771699999999999831e-01,9.836699999999999333e-01,1.030820000000000070e+00,1.029020000000000046e+00,1.029370000000000118e+00,1.030360000000000165e+00,1.030119999999999925e+00,1.030260000000000176e+00,1.031039999999999957e+00,1.026820000000000066e+00,1.033709999999999907e+00,1.001239999999999686e+00,1.000249999999999861e+00,9.998000000000000220e-01,1.000620000000000065e+00,1.000180000000000069e+00,9.999499999999996724e-01,1.000129999999999963e+00,1.000059999999999949e+00,9.990700000000000136e-01,9.993799999999999351e-01,9.993699999999998695e-01,9.999399999999999400e-01,1.000939999999999941e+00,1.000999999999999890e+00,9.997799999999998910e-01,9.994800000000000351e-01,1.000439999999999996e+00,9.998200000000000420e-01,1.000539999999999985e+00,1.000649999999999817e+00,1.000750000000000028e+00,9.991799999999999571e-01,9.997699999999999365e-01,1.000809999999999977e+00,9.994199999999998640e-01,1.000289999999999901e+00,1.000569999999999959e+00,9.997400000000000730e-01,9.987200000000000522e-01,1.000170000000000003e+00,9.994299999999999295e-01,9.996700000000000585e-01,9.998399999999999510e-01,9.994999999999999440e-01,9.999599999999999600e-01,9.997399999999998510e-01,9.996900000000000786e-01,9.989199999999999191e-01,1.000259999999999927e+00,9.992799999999998350e-01,9.990799999999999681e-01,9.988800000000001011e-01,1.000029999999999752e+00,9.994500000000000606e-01,9.990499999999998826e-01
9.796900000000000608e-01,9.875100000000001099e-01,9.838400000000000478e-01,9.862699999999998690e-01,9.846600000000000907e-01,9.886600000000000943e-01,9.838200000000001388e-01,9.844700000000000673e-01,9.847099999999999742e-01,9.965000000000000524e-01,9.961400000000001365e-01,1.000419999999999865e+00,9.987599999999998701e-01,1.000910000000000188e+00,9.981299999999999617e-01,1.002740000000000187e+00,9.945200000000000706e-01,9.989699999999998026e-01,1.017320000000000002e+00,1.023849999999999705e+00,1.019179999999999975e+00,1.024329999999999741e+00,1.017650000000000166e+00,1.023600000000000065e+00,1.017130000000000090e+00,1.021839999999999860e+00,1.021689999999999987e+00,9.882300000000000528e-01,9.792899999999998828e-01,9.860099999999999421e-01,9.792799999999999283e-01,9.883399999999999963e-01,9.771400000000000086e-01,9.858100000000000751e-01,9.728700000000000125e-01,9.804999999999999272e-01,1.035900000000000043e+00,1.034100000000000019e+00,1.034480000000000066e+00,1.036110000000000086e+00,1.035409999999999942e+00,1.035080000000000222e+00,1.035979999999999901e+00,1.031600000000000072e+00,1.039299999999999891e+00,1.002099999999999769e+00,9.999199999999998090e-01,9.997500000000000275e-01,9.998600000000000820e-01,1.000240000000000018e+00,1.000279999999999614e+00,9.999899999999999345e-01,1.000289999999999901e+00,9.986500000000000377e-01,9.988299999999998846e-01,9.998599999999998600e-01,9.995699999999999585e-01,1.000950000000000006e+00,1.000889999999999835e+00,9.998399999999998400e-01,9.994000000000000661e-01,1.000609999999999999e+00,9.997600000000000930e-01,1.000539999999999985e+00,1.000739999999999741e+00,1.001000000000000112e+00,9.986399999999999721e-01,1.000179999999999847e+00,1.001279999999999948e+00,9.996599999999998820e-01,1.000189999999999912e+00,1.000969999999999915e+00,9.995100000000001206e-01,9.983100000000000307e-01,1.000099999999999989e+00,9.990499999999998826e-01,9.997600000000000930e-01,9.992599999999999261e-01,9.994199999999999751e-01,1.000349999999999850e+00,9.995099999999998985e-01,9.992200000000001081e-01,9.988399999999999501e-01,1.000410000000000021e+00,9.992799999999998350e-01,9.986699999999999466e-01,9.989100000000000756e-01,1.000199999999999756e+00,9.988700000000000356e-01,9.983699999999998687e-01
9.757700000000000262e-01,9.856400000000000716e-01,9.813000000000000611e-01,9.844299999999999162e-01,9.826400000000000690e-01,9.868300000000000960e-01,9.813400000000001011e-01,9.822700000000000875e-01,9.825899999999999634e-01,9.963400000000000034e-01,9.954000000000001736e-01,1.000229999999999952e+00,9.984999999999998321e-01,1.000960000000000294e+00,9.974399999999999933e-01,1.003020000000000245e+00,9.932700000000000973e-01,9.984499999999998376e-01,1.019649999999999945e+00,1.027219999999999800e+00,1.022259999999999946e+00,1.028479999999999839e+00,1.021040000000000170e+00,1.027379999999999960e+00,1.019480000000000164e+00,1.025129999999999875e+00,1.025539999999999896e+00,9.864200000000000745e-01,9.762999999999998346e-01,9.836899999999999533e-01,9.757399999999999407e-01,9.858999999999999986e-01,9.736500000000000155e-01,9.831200000000001049e-01,9.687200000000000255e-01,9.772099999999999120e-01,1.041690000000000005e+00,1.039250000000000007e+00,1.040120000000000156e+00,1.041889999999999983e+00,1.040729999999999933e+00,1.040920000000000289e+00,1.040799999999999947e+00,1.036229999999999984e+00,1.044740000000000002e+00,1.002979999999999761e+00,9.996199999999998420e-01,9.999299999999999855e-01,9.996800000000001241e-01,1.000580000000000025e+00,1.000629999999999686e+00,9.997099999999999875e-01,1.000279999999999836e+00,9.987099999999999866e-01,9.988999999999998991e-01,1.000329999999999941e+00,9.992499999999999716e-01,1.001249999999999973e+00,1.000789999999999846e+00,1.000069999999999792e+00,9.993100000000000316e-01,1.000499999999999945e+00,9.998500000000001275e-01,1.000799999999999912e+00,1.000709999999999766e+00,1.001240000000000130e+00,9.982199999999999962e-01,9.998899999999998345e-01,1.001829999999999998e+00,9.993099999999999206e-01,1.000249999999999861e+00,1.000909999999999966e+00,1.000370000000000203e+00,9.981400000000000272e-01,1.000999999999999890e+00,9.987799999999998901e-01,1.000070000000000014e+00,9.997199999999999420e-01,9.994899999999999896e-01,9.999999999999998890e-01,1.000259999999999927e+00,9.985500000000001597e-01,9.991999999999999771e-01,1.000059999999999949e+00,9.994799999999998130e-01,9.984599999999999032e-01,9.993000000000000771e-01,9.999799999999997580e-01,9.986900000000000777e-01,9.978499999999999037e-01
9.722899999999999876e-01,9.837900000000000533e-01,9.786800000000001054e-01,9.829199999999999049e-01,9.802300000000000457e-01,9.852100000000001412e-01,9.791900000000001159e-01,9.799900000000001388e-01,9.801499999999999657e-01,9.956099999999999950e-01,9.948900000000001631e-01,1.000459999999999905e+00,9.979499999999997817e-01,1.001530000000000253e+00,9.977000000000000313e-01,1.003480000000000150e+00,9.921000000000000929e-01,9.974499999999998368e-01,1.021989999999999954e+00,1.030709999999999793e+00,1.025239999999999929e+00,1.032389999999999919e+00,1.024300000000000210e+00,1.031499999999999861e+00,1.022680000000000256e+00,1.028659999999999908e+00,1.028429999999999955e+00,9.854500000000000481e-01,9.730899999999997885e-01,9.812299999999999356e-01,9.719699999999998896e-01,9.838299999999999823e-01,9.696900000000000519e-01,9.807000000000001272e-01,9.642000000000000570e-01,9.736699999999999244e-01,1.047109999999999985e+00,1.044620000000000104e+00,1.045130000000000114e+00,1.047479999999999967e+00,1.045939999999999870e+00,1.045900000000000274e+00,1.046200000000000019e+00,1.041749999999999954e+00,1.050810000000000022e+00,1.003779999999999673e+00,9.988299999999998846e-01,9.998799999999999910e-01,1.000580000000000025e+00,1.000499999999999945e+00,1.000449999999999617e+00,1.000049999999999883e+00,1.000329999999999941e+00,9.991700000000000026e-01,9.992499999999998606e-01,1.000650000000000039e+00,9.989000000000000101e-01,1.000690000000000079e+00,1.000219999999999887e+00,9.993299999999998295e-01,9.992900000000000116e-01,1.000219999999999887e+00,9.997700000000001586e-01,1.000199999999999978e+00,1.000569999999999737e+00,1.000920000000000032e+00,9.989400000000000501e-01,9.996799999999997910e-01,1.002000000000000002e+00,9.992499999999999716e-01,1.000589999999999868e+00,1.001230000000000064e+00,1.000170000000000226e+00,9.979500000000000037e-01,1.000989999999999824e+00,9.982599999999999252e-01,9.999099999999999655e-01,9.998499999999999055e-01,9.993100000000000316e-01,1.000349999999999850e+00,1.000529999999999919e+00,9.987400000000001832e-01,9.991900000000000226e-01,1.000219999999999887e+00,9.998199999999998200e-01,9.988399999999999501e-01,1.000050000000000106e+00,1.000549999999999828e+00,9.983300000000000507e-01,9.974099999999999078e-01
9.686299999999999910e-01,9.818100000000000716e-01,9.762900000000001022e-01,9.804499999999999327e-01,9.778700000000000170e-01,9.834200000000001829e-01,9.768200000000001326e-01,9.773400000000000976e-01,9.778599999999999515e-01,9.944399999999999906e-01,9.946800000000001196e-01,1.000539999999999985e+00,9.974899999999997657e-01,1.001330000000000275e+00,9.974300000000000388e-01,1.003760000000000208e+00,9.912500000000000755e-01,9.977899999999998437e-01,1.025050000000000017e+00,1.034529999999999728e+00,1.029059999999999864e+00,1.036540000000000017e+00,1.027480000000000171e+00,1.035469999999999891e+00,1.026410000000000267e+00,1.032540000000000013e+00,1.031930000000000014e+00,9.832000000000000739e-01,9.704499999999998128e-01,9.781299999999999439e-01,9.682299999999999240e-01,9.815500000000000336e-01,9.660600000000000298e-01,9.782100000000001350e-01,9.604200000000000514e-01,9.701799999999999313e-01,1.053150000000000031e+00,1.050340000000000051e+00,1.050380000000000091e+00,1.052989999999999871e+00,1.051539999999999919e+00,1.051490000000000258e+00,1.051809999999999912e+00,1.047199999999999909e+00,1.056610000000000049e+00,1.004379999999999606e+00,9.982899999999998997e-01,9.992100000000000426e-01,1.000240000000000018e+00,1.001199999999999868e+00,1.000699999999999701e+00,1.000319999999999876e+00,1.000909999999999966e+00,9.991400000000000281e-01,9.991499999999998716e-01,1.000950000000000006e+00,9.993900000000000006e-01,1.000580000000000025e+00,9.999699999999999145e-01,9.991399999999998061e-01,9.995699999999999585e-01,1.000139999999999807e+00,9.997900000000001786e-01,1.000720000000000054e+00,1.000889999999999835e+00,1.000860000000000083e+00,9.994300000000000406e-01,9.995999999999998220e-01,1.002429999999999932e+00,9.997499999999999165e-01,1.000279999999999836e+00,1.001230000000000064e+00,9.999100000000001875e-01,9.984399999999999942e-01,1.002299999999999747e+00,9.986699999999999466e-01,9.997300000000000075e-01,9.997799999999998910e-01,9.995000000000000551e-01,9.998399999999998400e-01,1.000289999999999901e+00,9.984000000000001762e-01,9.986800000000000122e-01,1.000069999999999792e+00,1.000269999999999770e+00,9.986699999999999466e-01,9.997900000000000675e-01,1.000859999999999861e+00,9.982600000000000362e-01,9.976999999999999202e-01
