1.002040000000000042e+00,1.014860000000000095e+00,9.999400000000000510e-01,1.001379999999999937e+00,1.014930000000000110e+00,9.998099999999999765e-01,9.998399999999999510e-01,1.030829999999999913e+00,1.000099999999999989e+00,9.998700000000000365e-01,1.000299999999999967e+00,9.999200000000000310e-01,1.000459999999999905e+00,1.000240000000000018e+00,9.996099999999999985e-01,9.999099999999999655e-01,1.000150000000000095e+00,9.995800000000000241e-01
1.004110000000000058e+00,1.030140000000000056e+00,9.999300000000000965e-01,1.003539999999999877e+00,1.030200000000000005e+00,9.993999999999999551e-01,9.999799999999999800e-01,1.062649999999999872e+00,9.994999999999999440e-01,9.999100000000000765e-01,1.000550000000000050e+00,1.000140000000000029e+00,1.000609999999999999e+00,1.000080000000000080e+00,9.997399999999999620e-01,1.000310000000000032e+00,9.993100000000001426e-01,9.996000000000000441e-01
1.006110000000000060e+00,1.045700000000000074e+00,1.000230000000000175e+00,1.005149999999999766e+00,1.046839999999999993e+00,1.000029999999999974e+00,9.999000000000000110e-01,1.096109999999999918e+00,9.987699999999999356e-01,9.995000000000000551e-01,1.000620000000000065e+00,1.000129999999999963e+00,1.000879999999999992e+00,1.000020000000000131e+00,9.996800000000000130e-01,9.999500000000000055e-01,9.999500000000001165e-01,9.998600000000000820e-01
1.008310000000000040e+00,1.062810000000000032e+00,1.000720000000000276e+00,1.007249999999999757e+00,1.063649999999999984e+00,1.000170000000000003e+00,9.994199999999999751e-01,1.131099999999999994e+00,9.995499999999999385e-01,9.998300000000001075e-01,1.000730000000000119e+00,9.996399999999999730e-01,1.001279999999999948e+00,9.996300000000001296e-01,9.999200000000000310e-01,9.996899999999999675e-01,9.999200000000001420e-01,1.000250000000000083e+00
1.010709999999999997e+00,1.081280000000000019e+00,1.000590000000000312e+00,1.009469999999999867e+00,1.081890000000000018e+00,9.999099999999999655e-01,9.989299999999999846e-01,1.167319999999999913e+00,9.992299999999999516e-01,9.990300000000000846e-01,1.000200000000000200e+00,9.995600000000000041e-01,1.001349999999999962e+00,9.989100000000000756e-01,9.998700000000000365e-01,1.000000000000000000e+00,1.000190000000000135e+00,1.000269999999999992e+00
1.013579999999999925e+00,1.100149999999999961e+00,1.000380000000000269e+00,1.011889999999999956e+00,1.101620000000000044e+00,1.000769999999999937e+00,9.991400000000000281e-01,1.205649999999999888e+00,9.992299999999999516e-01,9.982100000000000417e-01,1.000320000000000098e+00,9.995199999999999640e-01,1.001639999999999864e+00,9.993900000000001116e-01,1.000020000000000131e+00,9.985399999999999832e-01,1.000030000000000197e+00,9.999399999999999400e-01
1.016229999999999967e+00,1.120649999999999924e+00,1.000700000000000367e+00,1.014249999999999874e+00,1.122810000000000086e+00,1.000439999999999996e+00,9.989799999999999791e-01,1.245499999999999829e+00,9.982499999999999707e-01,9.991400000000000281e-01,1.000830000000000108e+00,9.995799999999999130e-01,1.001809999999999867e+00,1.000050000000000106e+00,9.996700000000001696e-01,9.983600000000000252e-01,9.996500000000001496e-01,1.000680000000000014e+00
1.019560000000000022e+00,1.143449999999999855e+00,1.001070000000000348e+00,1.017429999999999835e+00,1.144380000000000175e+00,1.000950000000000006e+00,9.990399999999999281e-01,1.287059999999999871e+00,9.981400000000000272e-01,9.987300000000000066e-01,1.000790000000000068e+00,1.000309999999999810e+00,1.001469999999999860e+00,9.997700000000001586e-01,1.000520000000000076e+00,9.975399999999999823e-01,9.995600000000001151e-01,1.000590000000000090e+00
1.022699999999999942e+00,1.167049999999999921e+00,1.001730000000000453e+00,1.020949999999999802e+00,1.167530000000000179e+00,1.000490000000000101e+00,9.992699999999998806e-01,1.330579999999999874e+00,9.985399999999999832e-01,9.976399999999999713e-01,1.001240000000000130e+00,1.000469999999999748e+00,1.001899999999999791e+00,1.000100000000000211e+00,1.000110000000000054e+00,9.980599999999999472e-01,9.996800000000001241e-01,1.000580000000000025e+00
1.026649999999999840e+00,1.190999999999999837e+00,1.001670000000000504e+00,1.024559999999999693e+00,1.192000000000000171e+00,9.997900000000000675e-01,9.993199999999998751e-01,1.376989999999999936e+00,9.988500000000000156e-01,9.978000000000000203e-01,1.001890000000000169e+00,1.000369999999999759e+00,1.001349999999999740e+00,9.994000000000001771e-01,1.000630000000000130e+00,9.977099999999999858e-01,9.994100000000001316e-01,1.000439999999999996e+00
