4.811622262639861702e+00,3.627359298957117950e+00,4.728949033858776296e+00,1.457851516141652093e+00,9.045630347713931596e-02,2.168169358163035199e+01,1.771343835506548059e+00,6.004318044150036116e+00,2.501832528527909716e-01,3.548795292543474478e+00,4.019025099424924363e+00,3.119045732527265358e+00,5.168992532483156488e+00,4.833417160515461219e+00,3.703343635581236803e+00
4.842502262639861499e+00,3.614879298957117904e+00,4.838629033858776296e+00,-2.201866450072657244e+00,1.121949602547984565e-01,5.246098921028578843e+01,1.756725868541008095e+00,6.244019909569417770e+00,2.778916506578258949e-01,3.573127706161075778e+00,3.349031966658572834e+00,2.148309482809008131e+00,5.196275394445556195e+00,4.776000371791927712e+00,3.863917646187201793e+00
4.924462262639861088e+00,3.635279298957117877e+00,4.817309033858776068e+00,-1.629220828445782310e+00,9.316016820103584228e-02,4.774488674932464249e+01,1.852045906345899162e+00,6.281308448015961332e+00,3.511986963319656541e-01,3.601222575096795442e+00,3.685715342841152875e+00,2.118747235913095217e+00,5.110216513877738009e+00,4.705767103210234836e+00,3.865770307019229968e+00
4.859142262639861265e+00,3.652959298957117795e+00,5.072429033858775860e+00,-9.268147351909833409e-01,4.198935083138219393e-02,5.263917663230343891e+01,1.770675256131838848e+00,6.131900753004414284e+00,3.317250598212865831e-01,3.561411216003584901e+00,3.494129794719750493e+00,2.535280580293201691e+00,5.184699674970847383e+00,4.712971937056937399e+00,3.892500472218407115e+00
4.989422262639861216e+00,3.670119298957117859e+00,5.064709033858775911e+00,-1.409455525247566232e+00,3.546747566738277235e-02,5.193665078681230085e+01,1.860735935112545425e+00,6.186236448179809777e+00,3.880993110253155298e-01,3.577224375510991372e+00,3.605482008869669741e+00,2.486360415898301923e+00,5.121725798362541937e+00,4.671679490974409710e+00,3.914567788516680746e+00
5.146382262639860983e+00,3.690239298957117775e+00,5.047229033858775971e+00,-1.445817201949188391e+00,7.682257910008944563e-03,5.104949848555872904e+01,1.969942544134541285e+00,6.251450926064265445e+00,5.090402417115944544e-01,3.594389698061042804e+00,3.653016890352285717e+00,2.452815440601815222e+00,5.035573172693116106e+00,4.574473584800264447e+00,3.987369844738936742e+00
5.229542262639861328e+00,3.711399298957117843e+00,5.054749033858776386e+00,-1.422968838669690372e+00,-4.885594361039020950e-02,5.038869571845872741e+01,2.017487907009833048e+00,6.255450636282853694e+00,6.148162047106391359e-01,3.585303694268201724e+00,3.586594395309967265e+00,2.422841931659817316e+00,5.006503035534194623e+00,4.457457951855441358e+00,4.089899228949976262e+00
5.206542262639861640e+00,3.750319298957117908e+00,5.080549033858776653e+00,-1.408895795967293640e+00,-1.193240789203138252e-01,5.038301702352041644e+01,1.970022605138071814e+00,6.182383065227552876e+00,6.254018739123446968e-01,3.539350099303685937e+00,3.538057850905083068e+00,2.434750785925361427e+00,5.071293081025675775e+00,4.417270015858559162e+00,4.156010449348848113e+00
5.201702262639861907e+00,3.785439298957117948e+00,5.114389033858776301e+00,-1.375287966894899849e+00,-1.888021487199488813e-01,5.023324195989443552e+01,1.934118797614063467e+00,6.111193148636087535e+00,6.531975144262153199e-01,3.491588663707427376e+00,3.511635698707451958e+00,2.450797602497887251e+00,5.123253937362222565e+00,4.369882893459140938e+00,4.222095841002302841e+00
5.186142262639862111e+00,3.828919298957118134e+00,5.153229033858776731e+00,-1.351930955245755683e+00,-2.653418236004369546e-01,5.009423347360247902e+01,1.899076275310499273e+00,6.028365893025284805e+00,6.610220011158717268e-01,3.438172009180248345e+00,3.496036679282149340e+00,2.485530089658372077e+00,5.189803181701307722e+00,4.328867611364598744e+00,4.283485909174815198e+00
