8.760000000000000009e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.365200000000000191e-01,1.028999999999999915e+00,1.009759999999999991e+00,9.723757459393246316e-01,9.965540296570527534e-01,9.578009861281706616e-01,9.620947854755148576e-01,9.620947854755148576e-01,9.805873211896143360e-01,1.006742801005754862e+00,9.731499719982386054e-01,8.921370926626328579e-01,1.022062409697750196e+00,1.041772351378534189e+00,7.539947673179905330e-01,1.096445820523910486e+00,9.593149129868360214e-01,1.004638421578233354e+00,7.393590340862885579e-01,1.039051431654420377e+00,9.602163545778502618e-01,1.088404068240342859e+00,1.020530351831368421e+00,9.480037097345143104e-01,3.763998675662623139e-01,1.272154655929557565e+00,9.443902047437262581e-01,1.028665366880417098e+00,1.028665366880417098e+00,3.296516389565271599e-01,1.120288840461415747e+00,1.246003329298624118e+00,9.626105908066354688e-01,9.547460985759919083e-01,9.779092166145165743e-01,9.963637347494406216e-01,1.003765099759026835e+00,9.974771017892666292e-01
9.304000000000000048e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.025959999999999983e+00,9.724799999999999001e-01,1.188559999999999839e+00,1.199491736208750936e+00,1.204597208864788715e+00,1.084511812846925993e+00,9.849606670730592928e-01,9.849606670730592928e-01,1.220968685845615020e+00,1.232888945707280914e+00,9.178965310130769995e-01,1.046014435798885867e+00,1.130697974560266550e+00,6.632774666613894254e-01,1.112063984188836674e+00,1.217211966716421623e+00,1.147369870102618705e+00,1.076323633617079834e+00,1.188114614659766755e+00,8.325995841791877794e-01,1.103517439004809697e+00,1.110263352918738899e+00,1.057086352154047670e+00,9.930602212639247917e-01,5.942711081555541730e-01,1.421916070573129520e+00,7.753881698751168283e-01,1.041815553046863130e+00,1.041815553046863130e+00,6.455885404045769160e-01,1.296766264089522558e+00,9.598181105882579445e-01,1.060751082205642959e+00,8.479183627845076066e-01,1.018387152249941918e+00,9.928926067880969875e-01,1.008132563058160125e+00,9.902890946475351175e-01
7.346000000000000307e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.618400000000000283e-01,1.081919999999999771e+00,1.060559999999999947e+00,1.064023245197381895e+00,1.081037547526735088e+00,1.048734208240266419e+00,9.096505527443707884e-01,9.096505527443707884e-01,1.062362534483070053e+00,1.102363876659219866e+00,9.587938785875262937e-01,1.012175063187771507e+00,1.023820539722192446e+00,1.067457956098118776e+00,3.063622572180109138e-01,1.261860777492359587e+00,1.068785898341866103e+00,9.809061598243173918e-01,1.829782128858252754e-01,1.186443928186292407e+00,1.044059398139354444e+00,1.183670133957471116e+00,1.144436121942633999e+00,7.633297627913355754e-01,3.400239662765229265e-01,1.250743456395175146e+00,8.667457589687572739e-01,1.076000524600350783e+00,1.076000524600350783e+00,3.946025964811814557e-01,1.127972986329802918e+00,1.054557337233121617e+00,8.770207057936943995e-01,8.366051773214729925e-01,9.765223142273797841e-01,9.860752183246920266e-01,1.000676846441706180e+00,9.907634981161490551e-01
8.874400000000000066e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.131960000000000077e+00,9.435199999999998033e-01,1.267079999999999984e+00,1.189409203315337837e+00,1.290007077880262365e+00,1.125321747930670968e+00,9.499889475035030451e-01,9.499889475035030451e-01,1.225745960937832280e+00,1.348706225884334753e+00,8.642652297841360021e-01,1.118330160671684670e+00,1.116694158118364699e+00,6.811578121629491278e-01,8.853065290263376630e-01,1.230657687365391162e+00,1.259871432796852542e+00,1.055664910776183962e+00,8.721269990766411517e-01,8.760363967928526119e-01,1.199530339723490213e+00,1.255979506944699509e+00,1.140510812610305624e+00,8.337727697316780207e-01,4.771614733115154827e-01,1.386370401824318588e+00,7.855001985120951824e-01,1.069785531336841622e+00,1.069785531336841622e+00,5.464446871765478164e-01,1.230732345735690458e+00,1.009395526730371362e+00,1.070749402567183539e+00,6.856012221853038380e-01,1.028021027064536908e+00,9.850014290929918204e-01,1.006603634209386255e+00,9.905739286413025591e-01
7.008799999999999475e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.019560000000000244e+00,1.055039999999999756e+00,1.107760000000000078e+00,1.073822524797811928e+00,1.161616410102447317e+00,1.133975781745380162e+00,8.809348849132973003e-01,8.809348849132974113e-01,1.082610806205352105e+00,1.179407524032080046e+00,9.677117538489390380e-01,1.143525427006392148e+00,1.033266517230058135e+00,1.024553583673148305e+00,2.320370101648937533e-01,1.430704989970389196e+00,1.228564904471913355e+00,9.907130412488902582e-01,-2.292842825770136095e-03,1.372804781271394825e+00,1.200018185884256239e+00,1.242425501964570023e+00,1.177374831795130916e+00,6.408158660096787695e-01,3.331062439277531206e-01,1.290816630031882406e+00,8.579271375354315943e-01,1.102186969360442026e+00,1.102186969360442026e+00,4.177350222878458696e-01,1.149932491919536615e+00,1.072003702590732077e+00,8.495704477657312070e-01,7.664161509189606480e-01,1.035630100230239270e+00,9.917691696015377145e-01,1.004827398493929769e+00,9.972249867203193396e-01
8.896399999999999864e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.221160000000000245e+00,9.017999999999998240e-01,1.307360000000000078e+00,1.105075300368911329e+00,1.428437866321991878e+00,1.120034300015870343e+00,9.120065819608375035e-01,9.120065819608376145e-01,1.178838592960822940e+00,1.509327207037203022e+00,7.945207022977690547e-01,1.212527047982180362e+00,1.039504960895582641e+00,6.500739832753799075e-01,7.560300731176601285e-01,1.311328547904081709e+00,1.325983051071653707e+00,1.049927021786907888e+00,6.676545988753249672e-01,9.104743602911191669e-01,1.261151403138519145e+00,1.299257395979631635e+00,1.168757456393614280e+00,7.848580160507452330e-01,4.698449877768903216e-01,1.425242773953796505e+00,7.324533774861655688e-01,1.095994494046791612e+00,1.095994494046791612e+00,5.769640636242084897e-01,1.244532811123340466e+00,1.038136469845960530e+00,1.092044010470085258e+00,6.121688507405960156e-01,1.063955998880957265e+00,9.883931979177247307e-01,9.972188462685102062e-01,9.976390400327813657e-01
6.979599999999999138e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.078560000000000185e+00,1.019399999999999862e+00,1.147880000000000233e+00,1.063836097543933379e+00,1.252993919362814346e+00,1.189032967654432227e+00,8.463383765296879080e-01,8.463383765296880190e-01,1.077778702870223482e+00,1.281183708854798375e+00,9.508042916864365424e-01,1.223958045996452082e+00,9.530364033036297089e-01,1.088010793613647609e+00,3.380183346680765144e-01,1.511682247824159164e+00,1.342691451144495618e+00,9.782316714152936576e-01,3.447381057874687738e-02,1.539847681466238960e+00,1.310544344997076394e+00,1.315389844650028062e+00,1.212421708665971876e+00,4.505391208690368576e-01,3.901877935282807575e-01,1.315229441946920819e+00,8.491154852300966116e-01,1.114974610388934195e+00,1.114974610388934195e+00,4.838592454117655040e-01,1.172633416053782573e+00,1.117777771065689318e+00,8.817904698048897316e-01,7.204571345729555709e-01,1.090783282795416254e+00,9.840508404725928360e-01,1.016905669593999750e+00,9.979058818761694649e-01
8.693199999999999816e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.269200000000000106e+00,8.622799999999999354e-01,1.301960000000000228e+00,9.899805524006443092e-01,1.560400922574338489e+00,1.076232132342050507e+00,8.654547702920513119e-01,8.654547702920514229e-01,1.091333170427654986e+00,1.663644439766047034e+00,7.289144333335013659e-01,1.285859694383475027e+00,9.357501253125064533e-01,6.783041119166302035e-01,6.764822673093994210e-01,1.414113549399395708e+00,1.325156946187642015e+00,1.077362899915931038e+00,5.536548088269843682e-01,8.819876913469106849e-01,1.259247961219680967e+00,1.292988806043922079e+00,1.193108746976162093e+00,7.048355065602707192e-01,5.118516932467800373e-01,1.493549463337426442e+00,6.664738218118277935e-01,1.106519601626948734e+00,1.106519601626948734e+00,6.436312981082858986e-01,1.303876726280213338e+00,1.049987288195248558e+00,1.049433422851520747e+00,5.940850485683576432e-01,1.117727700275128688e+00,9.811527684309357955e-01,1.023531328884181857e+00,9.956904679699967176e-01
6.737999999999999545e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.110080000000000178e+00,9.786799999999999944e-01,1.156240000000000157e+00,1.028981857864658123e+00,1.333684469172152331e+00,1.225739670107981905e+00,8.092571668317771749e-01,8.092571668317772859e-01,1.065958804969302953e+00,1.382845323772429413e+00,9.102989107139909386e-01,1.251631414624451377e+00,8.382327782971311647e-01,1.312835117823622610e+00,4.364111914918190616e-01,1.450425617103304754e+00,1.388846986802590999e+00,9.905687246848586813e-01,1.661010412796356528e-01,1.396351382256811213e+00,1.336812904659921308e+00,1.362341936422846400e+00,1.255394013365884742e+00,3.623230096559282298e-01,4.207318661155486916e-01,1.360858596156831579e+00,8.479897119182887577e-01,1.115678719789867657e+00,1.115678719789867657e+00,5.309700950621183413e-01,1.220162115209054932e+00,1.151365257284724164e+00,9.027902480114051720e-01,6.802497611453448556e-01,1.115041421514328279e+00,9.809096880948042774e-01,1.024100276881112936e+00,9.946504274132973444e-01
8.226799999999999669e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.240360000000000129e+00,8.223200000000000509e-01,1.278680000000000039e+00,8.836070531640054515e-01,1.594017037642476708e+00,1.050320579883753824e+00,8.349609026374750220e-01,8.349609026374751330e-01,9.762332190325977432e-01,1.708830564686270037e+00,7.304634048277738323e-01,1.354356305807357996e+00,8.640571017519335095e-01,8.266473050041058812e-01,5.943530271542881716e-01,1.592271712194808675e+00,1.316044823031465638e+00,1.125473144406265558e+00,4.884401102982668386e-01,7.948015279220007612e-01,1.266462269612139480e+00,1.243525543089078145e+00,1.209838576054558024e+00,6.846303187726581196e-01,5.460762186199928925e-01,1.554018650915176769e+00,6.334674941405393778e-01,1.104120955831980444e+00,1.104120955831980444e+00,6.970476687596940391e-01,1.373193882019328349e+00,9.894015407919174443e-01,9.391541784121095748e-01,6.112785553977491126e-01,1.129607354640295380e+00,9.843489398155198522e-01,1.038443153625568938e+00,9.982091761900273585e-01
