1.012219999999999898e+00,1.999789999999999957e+00,3.025269999999999904e+00,4.006719999999999615e+00,4.996120000000000339e+00,5.997569999999999624e+00,7.020389999999999908e+00,7.968479999999999563e+00,9.022909999999999542e+00,1.001660000000000039e+01,1.101876000000000033e+01,1.204875000000000007e+01,1.302233999999999980e+01,1.401628000000000007e+01,1.501619999999999955e+01,1.599304000000000059e+01,1.701588999999999885e+01,1.798216999999999999e+01,1.898376000000000019e+01,2.001423000000000130e+01,2.103049999999999997e+01,2.202962000000000131e+01,2.299921000000000149e+01,2.398400000000000176e+01,2.500307000000000102e+01,2.603093000000000146e+01,2.699164000000000030e+01,2.799712999999999852e+01,2.901794999999999902e+01,2.999239000000000033e+01,3.100415999999999883e+01,3.197612000000000165e+01,3.301257999999999981e+01,3.399235999999999791e+01,3.500341999999999842e+01,3.597388000000000119e+01,3.700032000000000210e+01,3.800412000000000035e+01,3.902635000000000076e+01,3.999981999999999971e+01,4.100045999999999680e+01,4.200090000000000146e+01,4.300025999999999726e+01,4.400054000000000087e+01
1.022869999999999946e+00,1.999749999999999917e+00,3.052869999999999973e+00,4.011649999999999494e+00,4.989290000000000447e+00,5.994519999999999627e+00,7.043859999999999566e+00,7.932409999999999961e+00,9.046189999999999287e+00,1.003485000000000049e+01,1.103800000000000026e+01,1.210304999999999964e+01,1.304471999999999987e+01,1.403585999999999956e+01,1.503469999999999906e+01,1.598642000000000074e+01,1.703790000000000049e+01,1.795994999999999919e+01,1.896833000000000169e+01,2.002615000000000123e+01,2.106303000000000125e+01,2.206517000000000195e+01,2.299881000000000242e+01,2.396889000000000181e+01,2.500801000000000229e+01,2.606401000000000323e+01,2.698094999999999999e+01,2.799368999999999730e+01,2.904160999999999859e+01,2.998311999999999955e+01,3.100911999999999935e+01,3.195018000000000313e+01,3.302716999999999814e+01,3.398240999999999445e+01,3.500808999999999571e+01,3.594538000000000011e+01,3.699533000000000271e+01,3.800840000000000174e+01,3.905613000000000312e+01,4.000025999999999726e+01,4.100082999999999345e+01,4.200147000000000475e+01,4.300164999999999793e+01,4.399999000000000393e+01
1.030899999999999928e+00,1.999549999999999939e+00,3.076979999999999826e+00,4.011829999999999785e+00,4.981010000000000382e+00,5.991569999999999396e+00,7.065469999999999473e+00,7.894809999999999661e+00,9.065229999999999677e+00,1.005510000000000126e+01,1.105508000000000024e+01,1.215863000000000049e+01,1.306240999999999985e+01,1.405712999999999901e+01,1.504972999999999850e+01,1.597876000000000118e+01,1.706774000000000058e+01,1.793283999999999878e+01,1.895841000000000065e+01,2.003225000000000122e+01,2.109425000000000239e+01,2.210464000000000340e+01,2.299913000000000096e+01,2.395888000000000062e+01,2.501428000000000296e+01,2.609533000000000413e+01,2.696680999999999884e+01,2.799223999999999890e+01,2.906889999999999930e+01,2.997156999999999982e+01,3.101191999999999993e+01,3.192508000000000479e+01,3.304325000000000045e+01,3.397180999999999784e+01,3.501220999999999606e+01,3.591566000000000258e+01,3.698241000000000156e+01,3.801386000000000109e+01,3.908705000000000496e+01,3.999973999999999563e+01,4.100149999999999295e+01,4.200082000000000448e+01,4.300119999999999720e+01,4.399970000000000425e+01
1.036939999999999973e+00,1.999419999999999975e+00,3.095089999999999897e+00,4.004839999999999733e+00,4.970430000000000348e+00,5.989739999999999398e+00,7.081339999999999080e+00,7.859519999999999840e+00,9.075540000000000163e+00,1.007608000000000104e+01,1.106729999999999947e+01,1.221246000000000009e+01,1.307296000000000014e+01,1.407788999999999824e+01,1.506210999999999878e+01,1.597190000000000154e+01,1.710268999999999906e+01,1.790281999999999840e+01,1.895560000000000045e+01,2.002993999999999986e+01,2.112081000000000230e+01,2.214444000000000301e+01,2.299971000000000032e+01,2.395640000000000214e+01,2.502512000000000469e+01,2.612093000000000487e+01,2.695020999999999844e+01,2.799242999999999881e+01,2.909786000000000072e+01,2.996140000000000114e+01,3.101537000000000077e+01,3.190251000000000303e+01,3.305939000000000050e+01,3.396022999999999570e+01,3.501546999999999343e+01,3.588750000000000284e+01,3.695964000000000027e+01,3.801935999999999893e+01,3.911522000000000787e+01,4.000042999999999438e+01,4.100003999999999138e+01,4.200113000000000341e+01,4.299967999999999790e+01,4.400034000000000134e+01
1.039949999999999930e+00,2.000189999999999912e+00,3.104969999999999786e+00,3.992759999999999643e+00,4.958300000000000374e+00,5.988689999999999181e+00,7.092069999999998764e+00,7.829130000000000145e+00,9.078400000000000247e+00,1.009499000000000102e+01,1.107590999999999859e+01,1.226375999999999955e+01,1.307559999999999967e+01,1.409748999999999874e+01,1.506924999999999848e+01,1.596626000000000190e+01,1.713759999999999906e+01,1.787488999999999706e+01,1.896096999999999966e+01,2.002064999999999984e+01,2.114086000000000354e+01,2.218129000000000417e+01,2.299926999999999921e+01,2.396128000000000213e+01,2.503543000000000518e+01,2.614012000000000313e+01,2.693450999999999951e+01,2.799540999999999968e+01,2.912609000000000137e+01,2.995325000000000060e+01,3.101563000000000159e+01,3.188438000000000372e+01,3.307522999999999769e+01,3.395094999999999885e+01,3.501583999999999008e+01,3.586342000000000496e+01,3.692987999999999715e+01,3.802588999999999686e+01,3.913680000000000803e+01,3.999924999999999642e+01,4.100055999999999301e+01,4.199977000000000515e+01,4.299972999999999956e+01,4.399994000000000227e+01
1.041299999999999892e+00,2.000140000000000029e+00,3.111049999999999649e+00,3.977799999999999780e+00,4.945860000000000589e+00,5.987519999999999065e+00,7.098719999999998365e+00,7.803970000000000518e+00,9.076249999999999929e+00,1.011299000000000170e+01,1.108065999999999818e+01,1.231119999999999948e+01,1.307375000000000043e+01,1.411654999999999838e+01,1.507416999999999874e+01,1.596137000000000228e+01,1.717343999999999937e+01,1.784779999999999589e+01,1.897063999999999950e+01,2.000379999999999825e+01,2.115394000000000219e+01,2.221468000000000487e+01,2.299848000000000070e+01,2.397155000000000058e+01,2.504700000000000415e+01,2.615405000000000157e+01,2.691912999999999911e+01,2.800030999999999892e+01,2.915336000000000283e+01,2.994705000000000084e+01,3.101474000000000331e+01,3.187000000000000455e+01,3.309017000000000053e+01,3.394599000000000188e+01,3.501379999999998915e+01,3.584271000000000384e+01,3.689448999999999756e+01,3.803436999999999557e+01,3.915491000000000810e+01,3.999870999999999555e+01,4.100096999999999525e+01,4.199957000000000562e+01,4.299983000000000288e+01,4.400082000000000448e+01
1.042419999999999902e+00,2.000220000000000109e+00,3.115399999999999725e+00,3.962439999999999962e+00,4.933020000000000849e+00,5.987789999999999502e+00,7.103519999999998724e+00,7.781530000000000946e+00,9.072670000000000456e+00,1.013183000000000256e+01,1.108498999999999768e+01,1.235629999999999917e+01,1.306949999999999967e+01,1.413307999999999787e+01,1.507809999999999917e+01,1.595743000000000222e+01,1.720626999999999995e+01,1.782489999999999597e+01,1.898104999999999976e+01,1.998235999999999990e+01,2.116521000000000186e+01,2.224486000000000629e+01,2.299902000000000157e+01,2.398334000000000188e+01,2.505878000000000583e+01,2.616516000000000020e+01,2.690583999999999776e+01,2.800744999999999862e+01,2.917530000000000356e+01,2.994412000000000162e+01,3.101183000000000334e+01,3.185833000000000581e+01,3.310591999999999757e+01,3.394485000000000241e+01,3.501145999999999248e+01,3.582351000000000596e+01,3.685769999999999413e+01,3.804340999999999440e+01,3.916890000000000782e+01,3.999878999999999252e+01,4.100077999999999179e+01,4.199855000000000871e+01,4.300044000000000466e+01,4.400168000000000745e+01
1.043159999999999865e+00,2.000920000000000254e+00,3.118759999999999533e+00,3.948290000000000077e+00,4.922310000000001295e+00,5.989329999999999821e+00,7.105289999999998329e+00,7.762850000000001138e+00,9.066720000000000113e+00,1.014956000000000280e+01,1.108873999999999782e+01,1.239790999999999954e+01,1.306536999999999971e+01,1.415047999999999817e+01,1.508090999999999937e+01,1.595427000000000284e+01,1.723584999999999923e+01,1.780465999999999482e+01,1.899192000000000036e+01,1.996130000000000138e+01,2.117309000000000196e+01,2.227070000000000505e+01,2.299727000000000032e+01,2.399436000000000035e+01,2.507133000000000678e+01,2.617241999999999891e+01,2.689315999999999818e+01,2.801677999999999713e+01,2.919330000000000425e+01,2.994514000000000209e+01,3.100869000000000497e+01,3.184977000000000658e+01,3.312109999999999843e+01,3.394701000000000590e+01,3.500904999999999490e+01,3.580652000000000612e+01,3.682120999999999356e+01,3.805343999999999482e+01,3.917934000000001049e+01,3.999946999999999520e+01,4.099982999999998867e+01,4.199872000000000583e+01,4.300070000000000192e+01,4.400128000000000839e+01
1.044389999999999930e+00,2.001140000000000363e+00,3.124709999999999432e+00,3.936290000000000067e+00,4.913720000000001420e+00,5.992210000000000036e+00,7.106039999999998358e+00,7.749920000000001252e+00,9.064709999999999823e+00,1.016704000000000363e+01,1.109221999999999753e+01,1.243837999999999866e+01,1.306242999999999910e+01,1.416792999999999836e+01,1.508353999999999928e+01,1.595224000000000331e+01,1.725985999999999976e+01,1.778818999999999306e+01,1.900004000000000204e+01,1.994043000000000276e+01,2.117934000000000339e+01,2.229358000000000573e+01,2.299723000000000184e+01,2.400353000000000137e+01,2.508375000000000554e+01,2.617824999999999847e+01,2.688035999999999959e+01,2.802559999999999718e+01,2.920919000000000310e+01,2.995009000000000299e+01,3.100391000000000474e+01,3.184237000000000606e+01,3.313694999999999879e+01,3.395237000000000904e+01,3.500365999999999644e+01,3.579182000000000841e+01,3.678833999999999094e+01,3.806481999999999744e+01,3.918884000000001322e+01,3.999877999999999645e+01,4.100046999999998576e+01,4.199959000000000486e+01,4.300055000000000405e+01,4.400102000000001112e+01
1.045860000000000012e+00,2.001870000000000260e+00,3.130169999999999231e+00,3.924259999999999859e+00,4.906340000000001034e+00,5.996120000000000339e+00,7.106129999999998503e+00,7.740250000000001407e+00,9.062979999999999592e+00,1.018248000000000353e+01,1.109486999999999668e+01,1.247464999999999868e+01,1.306061999999999834e+01,1.418361999999999767e+01,1.508431999999999995e+01,1.594842000000000404e+01,1.728110999999999819e+01,1.777571999999999264e+01,1.900832000000000122e+01,1.991830000000000211e+01,2.118359000000000236e+01,2.231131000000000597e+01,2.299719000000000335e+01,2.401190000000000069e+01,2.509704000000000690e+01,2.618271999999999977e+01,2.687094000000000094e+01,2.803517999999999688e+01,2.922119000000000355e+01,2.995892000000000266e+01,3.099864000000000530e+01,3.183743000000000478e+01,3.315354999999999563e+01,3.396053000000000566e+01,3.499798999999999438e+01,3.577927000000001101e+01,3.675973999999999364e+01,3.807374000000000080e+01,3.919649000000001138e+01,3.999761999999999773e+01,4.100176999999998628e+01,4.199975000000000591e+01,4.300043000000000148e+01,4.400082000000001159e+01
1.047039999999999971e+00,2.002420000000000311e+00,3.137959999999999194e+00,3.915000000000000036e+00,4.899110000000001186e+00,5.999530000000000030e+00,7.103749999999998899e+00,7.733590000000001297e+00,9.063159999999999883e+00,1.019673000000000407e+01,1.109648999999999752e+01,1.250729999999999897e+01,1.306070999999999849e+01,1.419892999999999716e+01,1.508590000000000053e+01,1.594692000000000398e+01,1.729970999999999748e+01,1.776561999999999131e+01,1.901420000000000243e+01,1.989729000000000170e+01,2.118702000000000396e+01,2.232620000000000715e+01,2.299724000000000501e+01,2.401844000000000179e+01,2.510797000000000523e+01,2.618442999999999898e+01,2.686024000000000100e+01,2.804266999999999754e+01,2.923129000000000488e+01,2.996912000000000376e+01,3.099220000000000397e+01,3.183464000000000382e+01,3.316715999999999553e+01,3.397078000000000486e+01,3.499064999999999515e+01,3.576892000000000849e+01,3.673441999999999297e+01,3.808344000000000307e+01,3.920237000000000904e+01,3.999784999999999968e+01,4.100101999999998981e+01,4.199886000000000763e+01,4.300010000000000332e+01,4.400046000000001101e+01
