1.001571610531992729e+00,9.989019999999999566e-01,1.000480000000000036e+00,1.002199999999999980e+00,1.009746000000000032e+00,9.975340000000000318e-01,9.941539999999999822e-01,1.000748081781824173e+00,9.977300000000000058e-01,9.942339999999999511e-01,1.005997999999999948e+00,1.001934000000000102e+00,1.000299999999999967e+00,1.008683999999999914e+00,1.002867025971044379e+00,1.000612000000000057e+00,1.008040000000000047e+00,9.987000000000000322e-01,9.865639999999999965e-01,9.999400000000000510e-01,9.999320000000000430e-01
1.002792661143461883e+00,9.978460000000000107e-01,1.000685999999999964e+00,1.004698000000000091e+00,1.019864000000000104e+00,9.950440000000000396e-01,9.883220000000000338e-01,1.001501694046920576e+00,9.951200000000000045e-01,9.884219999999999118e-01,1.011862000000000039e+00,1.003994000000000053e+00,1.000496000000000052e+00,1.017567999999999806e+00,1.005837324020027346e+00,1.001022000000000078e+00,1.016120000000000134e+00,9.971820000000000128e-01,9.732140000000000235e-01,1.000137999999999971e+00,9.998540000000000205e-01
1.003952550283323530e+00,9.968259999999999899e-01,1.001187999999999967e+00,1.006948000000000176e+00,1.029700000000000060e+00,9.926980000000000803e-01,9.823880000000000390e-01,1.002173424061022944e+00,9.928460000000000063e-01,9.827459999999998974e-01,1.017652000000000001e+00,1.006112000000000117e+00,1.001154000000000099e+00,1.026107999999999798e+00,1.008648358613043028e+00,1.001659999999999995e+00,1.023726000000000136e+00,9.956319999999999615e-01,9.601080000000000725e-01,1.000073999999999907e+00,9.998799999999999910e-01
1.005030631811340669e+00,9.957540000000000280e-01,1.001697999999999977e+00,1.009776000000000229e+00,1.039392000000000094e+00,9.901660000000001016e-01,9.764300000000000201e-01,1.003038819551346217e+00,9.905819999999999625e-01,9.771459999999998480e-01,1.023725999999999914e+00,1.008416000000000201e+00,1.002062000000000008e+00,1.034595999999999849e+00,1.011296859151449290e+00,1.002250000000000085e+00,1.031826000000000132e+00,9.939319999999999267e-01,9.470960000000000489e-01,1.000187999999999855e+00,9.996699999999999475e-01
1.006424110308977493e+00,9.945500000000000451e-01,1.002078000000000024e+00,1.012680000000000247e+00,1.049102000000000201e+00,9.878760000000000874e-01,9.703220000000000178e-01,1.004063066376115421e+00,9.884759999999999103e-01,9.715319999999998402e-01,1.029749999999999943e+00,1.010396000000000294e+00,1.002510000000000012e+00,1.043471999999999955e+00,1.014137056695368910e+00,1.003146000000000093e+00,1.039616000000000096e+00,9.922779999999998823e-01,9.343520000000000714e-01,1.000023999999999802e+00,9.997519999999999740e-01
1.007847162399743146e+00,9.937799999999999967e-01,1.002396000000000065e+00,1.015770000000000284e+00,1.058848000000000233e+00,9.856300000000001171e-01,9.645420000000000105e-01,1.005162427378553325e+00,9.859939999999999261e-01,9.658859999999998003e-01,1.035738000000000048e+00,1.012628000000000306e+00,1.003635999999999973e+00,1.052217999999999876e+00,1.017193228373374447e+00,1.004276000000000169e+00,1.047494000000000147e+00,9.903659999999998576e-01,9.218260000000000343e-01,1.000219999999999887e+00,9.998460000000000125e-01
1.008986292088250858e+00,9.923699999999999743e-01,1.002644000000000091e+00,1.018888000000000238e+00,1.068380000000000329e+00,9.830060000000001574e-01,9.585380000000000011e-01,1.006175528496361382e+00,9.837079999999999158e-01,9.604339999999997879e-01,1.041876000000000024e+00,1.014948000000000405e+00,1.004969999999999919e+00,1.060833999999999833e+00,1.020232162461326864e+00,1.005488000000000159e+00,1.055224000000000162e+00,9.883539999999998438e-01,9.093680000000000652e-01,1.000425999999999815e+00,9.997500000000000275e-01
1.010157779207859097e+00,9.912379999999999525e-01,1.002930000000000099e+00,1.022074000000000149e+00,1.078020000000000422e+00,9.805680000000001062e-01,9.527360000000000273e-01,1.007206151475470213e+00,9.812179999999999236e-01,9.548019999999998175e-01,1.047717999999999927e+00,1.017400000000000304e+00,1.006356000000000028e+00,1.069467999999999863e+00,1.023191682335716779e+00,1.006874000000000269e+00,1.062896000000000063e+00,9.861639999999998185e-01,8.970320000000000515e-01,1.000615999999999728e+00,1.000029999999999974e+00
1.011071846450526390e+00,9.901139999999999386e-01,1.003396000000000177e+00,1.025422000000000056e+00,1.087774000000000463e+00,9.781820000000001070e-01,9.467280000000000140e-01,1.007977403350873269e+00,9.789319999999999133e-01,9.494619999999998061e-01,1.053579999999999961e+00,1.019996000000000347e+00,1.007888000000000117e+00,1.078115999999999852e+00,1.026074566171137459e+00,1.008198000000000372e+00,1.070564000000000071e+00,9.839979999999998173e-01,8.848780000000000534e-01,1.000675999999999677e+00,9.999519999999999520e-01
1.012037286276195713e+00,9.887959999999998972e-01,1.003866000000000147e+00,1.028909999999999991e+00,1.097226000000000479e+00,9.758140000000000702e-01,9.408420000000000671e-01,1.009156218718137321e+00,9.764059999999998851e-01,9.440479999999997762e-01,1.059109999999999996e+00,1.022396000000000305e+00,1.009484000000000048e+00,1.086437999999999793e+00,1.028994763715057159e+00,1.009688000000000363e+00,1.078328000000000175e+00,9.819919999999998650e-01,8.730560000000000542e-01,1.000591999999999704e+00,9.999839999999999840e-01
1.012812743345807620e+00,9.878659999999999108e-01,1.004110000000000058e+00,1.032432000000000016e+00,1.106566000000000383e+00,9.733820000000000805e-01,9.351320000000000743e-01,1.010167585383953792e+00,9.743139999999999024e-01,9.386679999999997248e-01,1.064835999999999894e+00,1.024798000000000320e+00,1.011220000000000008e+00,1.094877999999999796e+00,1.031919614541888741e+00,1.011282000000000458e+00,1.086072000000000148e+00,9.796179999999998778e-01,8.613940000000001040e-01,1.000701999999999758e+00,1.000237999999999960e+00
1.013502628301587327e+00,9.865879999999999095e-01,1.003991999999999996e+00,1.035840000000000094e+00,1.115884000000000320e+00,9.712240000000000872e-01,9.293520000000000669e-01,1.011264224127708777e+00,9.718459999999998766e-01,9.333799999999997654e-01,1.070397999999999961e+00,1.027270000000000350e+00,1.012969999999999926e+00,1.103229999999999711e+00,1.034968238492679493e+00,1.013120000000000465e+00,1.093780000000000197e+00,9.774579999999998270e-01,8.496980000000000643e-01,1.000735999999999848e+00,1.000215999999999994e+00
1.014249693452213608e+00,9.850839999999999597e-01,1.003986000000000045e+00,1.039406000000000052e+00,1.125060000000000393e+00,9.687300000000000910e-01,9.236700000000001021e-01,1.012588116226163404e+00,9.696359999999998314e-01,9.283419999999997785e-01,1.075876000000000055e+00,1.029920000000000391e+00,1.015004000000000017e+00,1.111669999999999714e+00,1.037700059882259662e+00,1.015140000000000375e+00,1.101306000000000118e+00,9.752019999999997912e-01,8.385160000000000391e-01,1.000817999999999763e+00,1.000385999999999997e+00
1.014946373826528969e+00,9.837059999999999693e-01,1.003900000000000015e+00,1.043188000000000004e+00,1.134322000000000497e+00,9.665080000000001448e-01,9.177840000000001552e-01,1.013980460597403210e+00,9.674539999999998141e-01,9.233459999999997780e-01,1.081368000000000107e+00,1.032508000000000425e+00,1.016876000000000113e+00,1.119997999999999605e+00,1.040311664497066690e+00,1.017110000000000403e+00,1.108628000000000169e+00,9.728519999999998280e-01,8.273520000000000874e-01,1.000761999999999707e+00,1.000361999999999973e+00
1.015598887678602846e+00,9.823379999999999335e-01,1.003770000000000051e+00,1.046977999999999964e+00,1.143388000000000515e+00,9.643140000000001155e-01,9.119100000000001094e-01,1.015128303922622433e+00,9.651579999999998494e-01,9.185599999999998211e-01,1.086714000000000180e+00,1.034726000000000479e+00,1.019030000000000102e+00,1.128211999999999549e+00,1.043102490937280802e+00,1.019264000000000392e+00,1.116058000000000217e+00,9.705159999999998233e-01,8.164960000000001106e-01,1.000769999999999715e+00,1.000358000000000080e+00
1.016165108637458125e+00,9.807239999999999291e-01,1.003678000000000070e+00,1.050656000000000034e+00,1.152448000000000583e+00,9.622180000000001288e-01,9.063220000000000720e-01,1.016396681302451199e+00,9.629879999999998441e-01,9.137519999999997866e-01,1.092080000000000162e+00,1.037352000000000496e+00,1.021342000000000194e+00,1.136259999999999604e+00,1.045988161569265884e+00,1.021340000000000359e+00,1.123430000000000151e+00,9.683179999999997900e-01,8.057680000000001508e-01,1.000527999999999640e+00,1.000336000000000114e+00
1.016665799113041224e+00,9.792939999999998868e-01,1.003330000000000055e+00,1.054745999999999961e+00,1.161140000000000505e+00,9.601180000000001380e-01,9.007460000000000466e-01,1.017717401828030388e+00,9.607399999999998164e-01,9.089419999999998057e-01,1.097300000000000164e+00,1.039878000000000524e+00,1.023402000000000145e+00,1.144245999999999652e+00,1.048785916941668006e+00,1.023626000000000369e+00,1.130616000000000065e+00,9.660279999999997758e-01,7.952420000000001155e-01,1.000611999999999613e+00,1.000150000000000095e+00
1.017122983491969945e+00,9.780539999999998679e-01,1.002979999999999983e+00,1.058948000000000000e+00,1.169816000000000411e+00,9.581400000000001027e-01,8.953940000000000232e-01,1.019226129496284550e+00,9.585379999999997791e-01,9.042619999999997882e-01,1.102616000000000263e+00,1.042420000000000568e+00,1.025926000000000116e+00,1.152313999999999616e+00,1.051558091578266518e+00,1.025722000000000467e+00,1.137784000000000129e+00,9.638219999999997345e-01,7.850180000000001046e-01,1.000411999999999635e+00,1.000161999999999995e+00
1.017543767329941451e+00,9.764359999999998596e-01,1.002580000000000027e+00,1.063158000000000047e+00,1.178196000000000465e+00,9.559440000000001270e-01,8.898800000000000043e-01,1.020823810483344474e+00,9.565419999999997813e-01,8.996299999999998187e-01,1.107366000000000295e+00,1.045016000000000611e+00,1.028228000000000142e+00,1.159995999999999583e+00,1.054292124079241333e+00,1.028510000000000479e+00,1.144672000000000134e+00,9.613919999999996913e-01,7.748320000000000762e-01,1.000199999999999534e+00,1.000212000000000101e+00
1.017779414082923273e+00,9.749659999999998883e-01,1.002274000000000109e+00,1.067193999999999976e+00,1.186242000000000463e+00,9.538680000000001602e-01,8.844659999999999744e-01,1.022378671665250982e+00,9.546339999999997605e-01,8.951919999999997657e-01,1.112490000000000201e+00,1.047348000000000612e+00,1.030732000000000204e+00,1.167769999999999531e+00,1.057151761702637360e+00,1.031036000000000508e+00,1.151524000000000214e+00,9.589739999999996600e-01,7.649540000000000228e-01,1.000197999999999476e+00,1.000132000000000021e+00
1.017720710547479479e+00,9.734379999999999145e-01,1.001714000000000215e+00,1.071317999999999993e+00,1.194238000000000355e+00,9.518920000000001824e-01,8.789759999999999796e-01,1.023990210516687149e+00,9.524859999999997218e-01,8.905339999999997147e-01,1.117392000000000163e+00,1.049844000000000666e+00,1.033244000000000273e+00,1.175319999999999476e+00,1.060145640487424101e+00,1.033530000000000504e+00,1.158334000000000197e+00,9.568299999999996253e-01,7.552440000000000264e-01,1.000231999999999566e+00,1.000107999999999997e+00
1.017835546117279222e+00,9.719019999999999326e-01,1.001268000000000269e+00,1.075445999999999902e+00,1.202202000000000437e+00,9.496980000000001532e-01,8.739820000000000366e-01,1.025416887932409704e+00,9.506179999999997410e-01,8.862299999999997402e-01,1.122312000000000198e+00,1.052186000000000732e+00,1.035854000000000275e+00,1.182687999999999517e+00,1.062864342035957144e+00,1.036202000000000512e+00,1.165146000000000237e+00,9.546059999999996215e-01,7.460140000000000660e-01,1.000045999999999546e+00,1.000002000000000058e+00
1.017765579125868181e+00,9.703019999999998868e-01,1.000834000000000223e+00,1.079759999999999831e+00,1.210110000000000463e+00,9.476500000000001034e-01,8.688740000000000352e-01,1.027183464843068883e+00,9.486579999999997792e-01,8.819259999999997657e-01,1.127334000000000280e+00,1.054298000000000624e+00,1.038580000000000281e+00,1.190123999999999516e+00,1.065433067971107706e+00,1.038982000000000516e+00,1.171952000000000327e+00,9.522499999999995968e-01,7.367940000000000600e-01,1.000017999999999629e+00,1.000048000000000048e+00
