4.765102262639862474e+00,3.626319298957117798e+00,4.835149033858776590e+00,1.445619775548534491e-02,-1.270642237922720019e-02,1.740819758315487320e+01,1.772768770890511991e+00,6.087517136495077530e+00,5.018325863472605786e-01,3.509532931313250170e+00,3.898371864979030654e+00,3.066316923033268971e+00,5.206975045198404928e+00,4.520287122032253357e+00,3.894465619112934540e+00
4.740662262639862234e+00,3.636439298957117927e+00,4.901309033858776587e+00,2.924995960242493531e+00,-8.270480695426457585e-02,1.996380458814122250e+01,1.683349727274650043e+00,6.022327796819170409e+00,7.722234777851129106e-01,3.535927317369737644e+00,3.800041800336110498e+00,3.194834427569164248e+00,5.367797362092268543e+00,4.172980880532633385e+00,4.147413423527761545e+00
4.740142262639862381e+00,3.548439298957117849e+00,4.740229033858776475e+00,-1.834719332118244139e+01,5.018553690129526346e-02,1.533186873307612608e+01,1.865674814852881891e+00,6.073503580691854253e+00,8.110041534178203948e-01,3.597517227435019560e+00,3.640087878958834011e+00,3.211403046337533151e+00,5.203596057203559333e+00,4.080322910967984384e+00,4.405699613174998142e+00
4.823102262639862303e+00,3.424519298957117819e+00,4.651189033858776689e+00,3.313823939267585672e+00,6.076165847655957963e-02,2.695169814561328394e+02,1.588374930577551858e+00,5.981605259503173677e+00,9.669770267149798704e-01,3.583390694375377272e+00,3.427246531847607525e+00,3.093321503955335672e+00,5.454278298945804515e+00,3.892539900185163493e+00,4.373585864802520540e+00
4.919502262639862344e+00,3.326039298957117918e+00,4.581029033858776245e+00,4.326321973477203819e+00,1.230565677642575517e-01,2.457464088557408104e+02,1.719480361225685261e+00,5.987659950871554670e+00,9.396975586652163148e-01,3.662752365706821944e+00,3.292047324804542097e+00,3.083342245561688788e+00,5.317357623575935222e+00,3.929345299774048339e+00,4.481521834119128300e+00
5.123622262639861979e+00,3.278439298957117831e+00,4.480029033858776266e+00,4.537266215145686843e+00,1.374196931927849086e-01,2.382273548727784771e+02,1.924885748510731576e+00,5.914762499758511538e+00,8.623304629508816710e-01,3.718990819601776021e+00,3.231412505297809989e+00,3.072941527063560052e+00,5.148043725696829220e+00,4.004938742917640404e+00,4.573377016577721221e+00
5.311982262639862284e+00,3.276119298957117731e+00,4.502429033858776464e+00,4.551785076756026172e+00,1.271893015571003704e-01,2.355517081088933935e+02,2.117225502159026274e+00,6.003064621925289224e+00,8.005118891161856487e-01,3.696068090211710899e+00,3.244175873832609636e+00,3.068942670640692594e+00,4.988494024506945124e+00,4.074051385063099495e+00,4.666098506099501719e+00
5.499462262639862153e+00,3.246159298957117745e+00,4.322789033858776442e+00,4.614465230007132490e+00,1.275558960454343527e-01,2.322431756537818046e+02,2.309659965478235044e+00,5.925924157328494424e+00,7.517360654537984521e-01,3.719558501265740169e+00,3.245634534091736967e+00,3.061839196173328226e+00,4.827647400808857014e+00,4.118208367190018038e+00,4.775396786583340436e+00
5.155502262639862110e+00,3.239079298957117548e+00,4.322949033858776602e+00,4.617973476569171787e+00,1.253316644000935509e-01,2.340662476224190982e+02,1.966461582472313063e+00,6.052412783276262864e+00,9.237251415958090961e-01,3.694251886870953516e+00,3.216458111165538813e+00,2.997469667503580126e+00,5.165788128721394479e+00,3.951005667793840548e+00,4.624115148606241732e+00
5.308742262639862375e+00,3.218239298957117356e+00,4.249509033858776874e+00,4.650829899351013985e+00,1.323178485586811171e-01,2.334765823593485266e+02,2.120354567011628610e+00,5.823650701193223256e+00,7.786898022798174335e-01,3.743002910778183701e+00,3.205621801052569886e+00,3.001898825696250217e+00,5.045558718217951544e+00,4.089481067246215851e+00,4.598743518706767119e+00
5.188062262639862254e+00,3.214519298957117410e+00,4.151749033858776805e+00,4.687351810213328918e+00,1.240694866543869818e-01,2.341356048207115066e+02,1.999498827462536044e+00,5.822818018323894229e+00,8.433267749569346439e-01,3.740174799467844480e+00,3.195771685982545574e+00,3.012448238573923742e+00,5.187106220912302668e+00,4.036570435050272465e+00,4.525587043042635926e+00
5.337022262639862014e+00,3.210359298957117247e+00,4.075589033858777022e+00,4.686398095772921657e+00,1.132118447996920546e-01,2.339116495041367330e+02,2.146990157531403209e+00,6.398797716113567624e+00,7.323900386266192220e-01,3.779161408860088667e+00,3.194989960078374658e+00,3.014884068315665910e+00,5.068109777579804742e+00,4.139957750578273199e+00,4.535795179874033245e+00
5.271022262639862177e+00,3.199759298957117082e+00,3.985829033858776960e+00,4.734118670510529370e+00,1.035261145716739606e-01,2.341663021685459398e+02,2.082200623380515481e+00,6.233689114029361100e+00,7.787545502359285443e-01,3.771548588692636539e+00,3.173116048153671986e+00,3.025553539092695754e+00,5.159953187841222366e+00,4.098639535382160304e+00,4.487159698031256028e+00
5.344302262639862633e+00,3.185679298957117211e+00,3.933309033858777060e+00,4.739529282399108645e+00,9.469627373030718720e-02,2.341385657766336408e+02,2.163103494653577208e+00,5.868693964632109683e+00,7.222859359313050787e-01,3.802913306690821837e+00,3.172477619275064775e+00,3.029400468356196807e+00,5.108193159144185813e+00,4.152302423200142201e+00,4.477658933268139130e+00
5.325462262639862665e+00,3.186159298957117247e+00,3.872589033858777174e+00,4.766928562370149614e+00,8.191144081104247132e-02,2.342336067232973562e+02,2.146084817801225064e+00,6.028668307402645254e+00,7.406781212072509613e-01,3.803839649455523553e+00,3.176756134209143934e+00,3.043528964461617026e+00,5.154925995606487454e+00,4.134003775643131817e+00,4.447713280556945925e+00
5.358462262639863027e+00,3.178319298957117400e+00,3.829069033858777171e+00,4.767653492317580621e+00,7.369513249689371714e-02,2.342445756214023618e+02,2.178821122370794949e+00,5.854616673817023553e+00,7.157659595673371289e-01,3.820179010204034054e+00,3.179704477621780434e+00,3.055950156580509169e+00,5.141519907425508684e+00,4.160621733011715229e+00,4.441498771602226725e+00
5.352542262639863324e+00,3.174439298957117295e+00,3.798149033858777113e+00,4.783102998679369833e+00,6.372168589598464772e-02,2.342821448694675723e+02,2.172686558836029569e+00,5.685100790988874664e+00,7.201537609928254646e-01,3.824941998803620624e+00,3.180934017044088513e+00,3.067640328573010944e+00,5.166509973387384491e+00,4.149888728453738018e+00,4.423425669554212902e+00
5.371222262639863132e+00,3.174799298957117433e+00,3.771469033858777298e+00,4.784896774703290667e+00,5.707451683003790521e-02,2.342902415109431900e+02,2.195053919172645696e+00,5.547057048549381086e+00,7.062448434444975609e-01,3.831119932964297536e+00,3.180892077948405561e+00,3.075686475420261523e+00,5.160176455192540423e+00,4.157690096575182181e+00,4.417059839485403039e+00
5.365182262639863531e+00,3.167559298957117520e+00,3.753109033858777366e+00,4.796957106376097180e+00,5.186877866951953436e-02,2.343095362973224383e+02,2.193457093414658665e+00,5.529131499529103877e+00,7.143223005124175184e-01,3.833417955701047042e+00,3.179472726329559240e+00,3.083107389986138536e+00,5.172715915479654925e+00,4.154526469281320189e+00,4.405054416840356701e+00
5.372422262639863888e+00,3.167359298957117542e+00,3.741029033858777275e+00,4.791536231681408964e+00,4.098143934924861065e-02,2.343097152954555327e+02,2.200792534422138402e+00,5.727925581044173597e+00,7.066900962166893230e-01,3.844520100349107405e+00,3.182831012264963899e+00,3.091624385321106505e+00,5.171707527187928477e+00,4.156461678616540922e+00,4.404737887652961703e+00
