1.199999912087950760e+00,1.199999904761950065e+00,1.199999971367219587e+00,1.199999887955244926e+00,1.199999965753430597e+00,8.000000803212529155e-01,8.000000672268681168e-01,1.199999880597086177e+00,8.000001999997999880e-01,1.199999891304406985e+00,1.199999920792110597e+00,1.199999835391082126e+00,1.199999230772189396e+00,8.000000966183107298e-01,1.199999826087107646e+00,1.199999864864956134e+00,1.199999891008233677e+00,1.199999956284162561e+00,8.000003007514273623e-01,8.000000595237918288e-01
1.393954910181122164e+00,1.384444200493216703e+00,1.400995607684019095e+00,1.097028364770059383e+00,1.394058341262814693e+00,6.509251431340324912e-01,6.591264700805516963e-01,1.397894583428322512e+00,6.141798460188685471e-01,1.391135055139733012e+00,1.198071029776522689e+00,1.088445170799366313e+00,1.368344985083736587e+00,8.141709491890236627e-01,1.398348645386519706e+00,1.343794187516783811e+00,1.400558642235816276e+00,1.398607162981397645e+00,6.184857995658694652e-01,7.043602640173856066e-01
1.447798938927875367e+00,1.523080735097563698e+00,1.596498544674633147e+00,9.367862695448109234e-01,1.579814773159119223e+00,6.180007386116146417e-01,6.394724689923516614e-01,1.491528026113921657e+00,4.240085533919289995e-01,1.588070788251232823e+00,1.099961971821941997e+00,9.288309381916050045e-01,1.314817959149224613e+00,9.282768080992243043e-01,1.590234806784685873e+00,1.365979526410746603e+00,1.602345966675291722e+00,1.599020725974414026e+00,4.267373317992246284e-01,7.959137418891146787e-01
1.365985699426229383e+00,1.682696416271960427e+00,1.761532357945464033e+00,7.545308150145295656e-01,1.732640009662818059e+00,5.245209951721191421e-01,5.978023565964596386e-01,1.435454407997383219e+00,2.295304841616072900e-01,1.715240725445379200e+00,1.084061139265259044e+00,8.419274571601564894e-01,1.385216058913080195e+00,9.470834310898376129e-01,1.789738487892288621e+00,1.439744112629578909e+00,1.712350499672180559e+00,1.790655627442003572e+00,2.488937747629940689e-01,9.445181615983675449e-01
1.279765648871141970e+00,1.857843843914482429e+00,1.887583607567320909e+00,5.594929702528654847e-01,1.756383982448215919e+00,4.230014448636510438e-01,5.451204192558939399e-01,1.341501261399429268e+00,8.585037640995848984e-02,1.706650389951144708e+00,1.127390931578032163e+00,8.066878271621361618e-01,1.401902354738489231e+00,8.780498525365737494e-01,1.958153961971301760e+00,1.498048719039255738e+00,1.803215585902657292e+00,1.946662275358725047e+00,1.757287168346807205e-01,1.114289259141572286e+00
1.260504013116294342e+00,1.975118195614514072e+00,1.978740928962810175e+00,3.587128236719869800e-01,1.687579111604294413e+00,4.605876317300910405e-01,6.172575170729198701e-01,1.224291523272981630e+00,3.620111358704544702e-02,1.616857998287908105e+00,1.105964128232165056e+00,7.397835554871436958e-01,1.313674342295700015e+00,8.085977114318818604e-01,1.989182848807911519e+00,1.474474703001796172e+00,1.916971235939340934e+00,2.035883663240139363e+00,2.063785696103441203e-01,1.280587943682682583e+00
1.250416514894767905e+00,1.980678047654864660e+00,2.041525191797619154e+00,1.620257063262838526e-01,1.580573754332794900e+00,5.008453270980652849e-01,6.758444975764917872e-01,1.088845059581225128e+00,5.010209935637475326e-02,1.494278570615235502e+00,1.100105983160692524e+00,6.965621892012551220e-01,1.163568229345556260e+00,7.009203943269848303e-01,1.933907545632352676e+00,1.477140773291360176e+00,2.055269075433153070e+00,2.075978781851119503e+00,2.880984971098041192e-01,1.398713253257222622e+00
1.211002387414801706e+00,1.997504339896907677e+00,2.085577751610665498e+00,-1.664181635079137189e-02,1.485316466995784346e+00,5.137775427672374162e-01,6.934992429574626804e-01,9.641698572905946785e-01,8.353205869891716651e-02,1.388808201688376709e+00,1.116939321347288239e+00,6.885142282859658680e-01,1.030792846860235867e+00,5.795851329448485911e-01,1.834691644117134812e+00,1.554246279104756656e+00,2.146249453979109489e+00,2.099426406831931047e+00,3.747856446690709942e-01,1.461959856819104342e+00
1.197562999620627622e+00,2.089065992141816874e+00,2.128929285991256748e+00,-1.590503542653954883e-01,1.455425190451810735e+00,5.548926164526792881e-01,7.566645675218653944e-01,8.727728923434834307e-01,9.635761440830203917e-02,1.352229271771824060e+00,1.099088973901763078e+00,6.626051053708245098e-01,1.026798820090508491e+00,5.177365380961995722e-01,1.746704282749766302e+00,1.529549044232368926e+00,2.218815402548892646e+00,2.139983290908618052e+00,3.985671515061248726e-01,1.507796114289532641e+00
1.202962561405500397e+00,2.197266499575224241e+00,2.171509975695843142e+00,-2.507738606901886991e-01,1.491570678283564932e+00,5.568139025758624960e-01,7.645965877274089051e-01,8.352507710746825964e-01,5.002929185933743805e-02,1.386234581574250058e+00,1.116883047217601455e+00,6.826975822346109668e-01,9.370034625321046473e-01,4.750814372167633803e-01,1.701025056981811279e+00,1.450096114362283473e+00,2.275294487222127238e+00,2.182803600272984923e+00,3.601911057820085804e-01,1.558188651137060621e+00
