2.930031634007957297e+00,1.033143337444848653e+00,3.777212809473456279e+00,2.695720654593986243e+00,5.854637129287135089e+00,1.448376344622935186e+00,6.259464468846177354e+00,5.044586894935357613e+00
2.927513973571565398e+00,1.031149591218571304e+00,3.775782004474996789e+00,2.694455643878683304e+00,5.854159443550502218e+00,1.450300646952496164e+00,6.256945416433719487e+00,5.043274961292126157e+00
2.925087526200083055e+00,1.029173484984135634e+00,3.774014274820780113e+00,2.693093884809687477e+00,5.853719625189485853e+00,1.451946867391014973e+00,6.254627347106778146e+00,5.041992569858450679e+00
2.922128217540049810e+00,1.027034885718423052e+00,3.772397897617183027e+00,2.691752873288772996e+00,5.853201633313565466e+00,1.453751998565388615e+00,6.252021540208986927e+00,5.040842643505852649e+00
2.919172143581922896e+00,1.025156672769008459e+00,3.770699710171053542e+00,2.690283446862765881e+00,5.852573541589766393e+00,1.455798039765736629e+00,6.249306625153832506e+00,5.039373780974364614e+00
2.915912116268284837e+00,1.022802388710477794e+00,3.768806963895793505e+00,2.688703830531449235e+00,5.851965453525536098e+00,1.457814684401439465e+00,6.246542379842102477e+00,5.037840567266882452e+00
2.912696394028727376e+00,1.020313912653229682e+00,3.766606202152007921e+00,2.687401174556735217e+00,5.851313283675464660e+00,1.459897164581887008e+00,6.242883501179029793e+00,5.036450940986260782e+00
2.909129027085392227e+00,1.017623135929974554e+00,3.764884100931415123e+00,2.685868413454290948e+00,5.850897628068599587e+00,1.462599079037595118e+00,6.239360729125940530e+00,5.034868927816212647e+00
2.905969925007633847e+00,1.014919820248862514e+00,3.762891864534737785e+00,2.684078767880647920e+00,5.850182954162985283e+00,1.465358480493556659e+00,6.235426588955465199e+00,5.033073934876720834e+00
2.901545417065058530e+00,1.011780902837363882e+00,3.760854498635684440e+00,2.682216153877833964e+00,5.849485044865275540e+00,1.467846235775830399e+00,6.231675457742428037e+00,5.031265262745669986e+00
2.897341691102374828e+00,1.008829131620039954e+00,3.758439749761040893e+00,2.680270799108835700e+00,5.848780582037025333e+00,1.470713597691012842e+00,6.227359929171570663e+00,5.029592071037902734e+00
2.893101645380290243e+00,1.005685950420769803e+00,3.755714713215895006e+00,2.678408059529981955e+00,5.848072178272507138e+00,1.473992812523911899e+00,6.223516943464792561e+00,5.027606860651849807e+00
2.888406782747666490e+00,1.002414582749323602e+00,3.753015706815530539e+00,2.676013622927034152e+00,5.847291760314016429e+00,1.477569897945783195e+00,6.219125913708185571e+00,5.025544094593718647e+00
2.883479778740747790e+00,9.988370847724474810e-01,3.750022973659182579e+00,2.673829565367856542e+00,5.846396210472226684e+00,1.481269337193872770e+00,6.214868953871691915e+00,5.023511958392529841e+00
2.877866675649599859e+00,9.953654010743445690e-01,3.746613600687236811e+00,2.670962067277813379e+00,5.845466423767735620e+00,1.485119513198279950e+00,6.209923571852138835e+00,5.021288591108708843e+00
2.873044685784417407e+00,9.909624071637206377e-01,3.743435888948234425e+00,2.668476573907638816e+00,5.844653070555569485e+00,1.489391165030946595e+00,6.204488674875423548e+00,5.018633069395488810e+00
2.867279954270790743e+00,9.865969895419774982e-01,3.739946061304971092e+00,2.665699614654823524e+00,5.843822272829203968e+00,1.493850700681865096e+00,6.198929747953524583e+00,5.016025040662021262e+00
2.861543060137085259e+00,9.819301603211879614e-01,3.736026805988299060e+00,2.662744974522224251e+00,5.842842657639210735e+00,1.498546405010163118e+00,6.193082873798647192e+00,5.013124394960772001e+00
2.855118853781922539e+00,9.766591640725862389e-01,3.732446300918311977e+00,2.659509281058141106e+00,5.841898967991894231e+00,1.503243416759897366e+00,6.186865645931169944e+00,5.010211342434899962e+00
2.848596113446589584e+00,9.715944800342819487e-01,3.728380333147767622e+00,2.656241381082951492e+00,5.840998869444210762e+00,1.508178334655920994e+00,6.180346514303345806e+00,5.007035459568975888e+00
2.841568065412518607e+00,9.664396429923011178e-01,3.724315300346752178e+00,2.652474717442147689e+00,5.839963149767694262e+00,1.513510570742203187e+00,6.173933381494550510e+00,5.004093623886402220e+00
2.834230154654806100e+00,9.604934952852474117e-01,3.720019662104047331e+00,2.648788975570036452e+00,5.838970845954898792e+00,1.518826906642043229e+00,6.166917730784263085e+00,5.000856378953505654e+00
2.826438892276979864e+00,9.544869417943727674e-01,3.715169332256533341e+00,2.644870074031143048e+00,5.837922057357133099e+00,1.524797268988620447e+00,6.159721829554066552e+00,4.997099359058733370e+00
2.818285125255157730e+00,9.479866733855389915e-01,3.710318405918320295e+00,2.640309152062376263e+00,5.836934474817296881e+00,1.530972511737294761e+00,6.151568118058431622e+00,4.993422768619582008e+00
2.809723855498434286e+00,9.413651232577080474e-01,3.705434628933628627e+00,2.636221520917359840e+00,5.836010470441038933e+00,1.537363309249259569e+00,6.142124459686859161e+00,4.989604738000167572e+00
2.801093908843485636e+00,9.341614065189844940e-01,3.700113565540566363e+00,2.631286729828579585e+00,5.834958542613155608e+00,1.544821253220693746e+00,6.133293189802878409e+00,4.985477848790774047e+00
2.791322403646469219e+00,9.264112923415274148e-01,3.694477892713760259e+00,2.626321620441534055e+00,5.833913502911647342e+00,1.552308357287244478e+00,6.124067179558082330e+00,4.981176720026814664e+00
2.780923680506528495e+00,9.185897380711407489e-01,3.688763398466821553e+00,2.621092683706018889e+00,5.833070568607172213e+00,1.559916127395463592e+00,6.114452123153181873e+00,4.976986801726122955e+00
2.770428099229737651e+00,9.100011333375441769e-01,3.682465128615261651e+00,2.615253808016937409e+00,5.832172948423047565e+00,1.568422305583581755e+00,6.104804526346530480e+00,4.972222749421042920e+00
2.759692853292762038e+00,9.009228695890293404e-01,3.676075188261929139e+00,2.609109942776614677e+00,5.831547094694056632e+00,1.577319549071825922e+00,6.094076596532326917e+00,4.967409939673289365e+00
2.748752850058704400e+00,8.913310107506625668e-01,3.669125521612048413e+00,2.602644345212205668e+00,5.830872974159434285e+00,1.586926544624538415e+00,6.082387296246396069e+00,4.962607470607833804e+00
2.736904011310066664e+00,8.814289797272988336e-01,3.662053900374964144e+00,2.596052446039398998e+00,5.830248761797721002e+00,1.596817392706219696e+00,6.070922937771356054e+00,4.957369546077206479e+00
2.724219525200832326e+00,8.708369605318929674e-01,3.654236051743412705e+00,2.588749549872590094e+00,5.829685334044357070e+00,1.607184588617335042e+00,6.058441841281398510e+00,4.951645769588231438e+00
2.711213634527518401e+00,8.595703253252753306e-01,3.646627607282887151e+00,2.581326212074908977e+00,5.829398642795341701e+00,1.617978932656042979e+00,6.045903735284707814e+00,4.945895086283282893e+00
2.697659813247518024e+00,8.481879747509473155e-01,3.638815700837745304e+00,2.573819072236103178e+00,5.829049304593085346e+00,1.629287658878983303e+00,6.033257933764034853e+00,4.940069123326940037e+00
2.684204051442824035e+00,8.360363975650626500e-01,3.630535045716165143e+00,2.566055349782118800e+00,5.828740032172858854e+00,1.640844695544652065e+00,6.019330571419281739e+00,4.933790194176484789e+00
2.670343510176633295e+00,8.235062254363800793e-01,3.622038440658672531e+00,2.557586884467235144e+00,5.828462760797030739e+00,1.652977662458881003e+00,6.004846316408291251e+00,4.927314577537404539e+00
2.655506688489190470e+00,8.101889060733817871e-01,3.613406718278100449e+00,2.549159801045666196e+00,5.828830973791816028e+00,1.665919322820573756e+00,5.989724856785231921e+00,4.920497120400222357e+00
2.640740628899404641e+00,7.963184472381859003e-01,3.604369899046218961e+00,2.540316763231599939e+00,5.829001604286954574e+00,1.679191646505721280e+00,5.974125739359208431e+00,4.913651888067450457e+00
2.625101834749803409e+00,7.823015988310907387e-01,3.595008284390569742e+00,2.530918819814492071e+00,5.829738201743969839e+00,1.692416365107507925e+00,5.958406467867563450e+00,4.906787215003149960e+00
2.609471137902996229e+00,7.675344444917059361e-01,3.585393412608994357e+00,2.521221063240111970e+00,5.830768075467263500e+00,1.706216803952194772e+00,5.941966241718342090e+00,4.899936538542859488e+00
2.593616161489478600e+00,7.521472627817071821e-01,3.575551360653522082e+00,2.511020862744216764e+00,5.831655478066967824e+00,1.720222625198318811e+00,5.925575418286582519e+00,4.892807560087173435e+00
2.577314020662670568e+00,7.360913775853009655e-01,3.565335881836309895e+00,2.500793531219032140e+00,5.832541542131390422e+00,1.734737426712158914e+00,5.908370897908332253e+00,4.885931267306836467e+00
2.560802644672659056e+00,7.200985997131335026e-01,3.555236762757972624e+00,2.490336824587036979e+00,5.834207794480629872e+00,1.749951788263803598e+00,5.890942720892675233e+00,4.878554550043852522e+00
2.544616811477643292e+00,7.031697665882848947e-01,3.544787054697557949e+00,2.479834817085031062e+00,5.835875470866108472e+00,1.765546826102128986e+00,5.873130178188688433e+00,4.871275444066553106e+00
2.528007855381992464e+00,6.857993012950541756e-01,3.534153802688631885e+00,2.469380692251026854e+00,5.838114608211145473e+00,1.781183783947865917e+00,5.854958037965194428e+00,4.863915773086104011e+00
2.511754968284250378e+00,6.681727242602343297e-01,3.523830237026735368e+00,2.458821282744983350e+00,5.840588815668786182e+00,1.797198189405824209e+00,5.837657290660023257e+00,4.856640403294964159e+00
2.495088546183564127e+00,6.502318941929178253e-01,3.513266276910943731e+00,2.447983049141562173e+00,5.843268097885879975e+00,1.813795184656322057e+00,5.819883969839411364e+00,4.849458291376852692e+00
2.479161842300898755e+00,6.324154140238393840e-01,3.502583848928773058e+00,2.437369954816314355e+00,5.845653002143358812e+00,1.829942831403109871e+00,5.801721632000752749e+00,4.842338759163882678e+00
2.463297378457342202e+00,6.142330053649454058e-01,3.492314341156842694e+00,2.426577476078959794e+00,5.848873778191862272e+00,1.846110315573294747e+00,5.783785077744969527e+00,4.835220358246663075e+00
2.448130332215847638e+00,5.958566775479297029e-01,3.482120820795753691e+00,2.415680786432725657e+00,5.852211370897496323e+00,1.862302556719273694e+00,5.765787473157636178e+00,4.828451378135464545e+00
2.433541252718413261e+00,5.772278557153506240e-01,3.472012219931317478e+00,2.405086533024704654e+00,5.855704685323713576e+00,1.878380041665338229e+00,5.747520001204573070e+00,4.821581685087360292e+00
2.418618683519402346e+00,5.585735223381623760e-01,3.461663676489200370e+00,2.394709925250163352e+00,5.859184674710376406e+00,1.895091730203570801e+00,5.730252983650634846e+00,4.815174821703897656e+00
