1.007719999999999949e+00,1.016440000000000010e+00,9.883899999999999908e-01,1.011367621561396257e+00,9.989066547622084125e-01,1.010063989347571578e+00,1.016380000000000061e+00,1.007640000000000091e+00,1.007260000000000044e+00,1.015195253057346036e+00,1.013196417023478402e+00,1.015498153672641513e+00,1.002999999999999892e+00,1.010720000000000063e+00,1.001120000000000010e+00,1.002499999999999947e+00,1.001379999999999937e+00,1.013039999999999941e+00,9.848121715548376898e-01,9.814365945390481905e-01,9.892028021406892302e-01,1.013589999999999991e+00,1.019349999999999978e+00,1.014979999999999993e+00,9.969394913472366948e-01,9.987151114728829437e-01,1.003482992962455356e+00,9.971799999999999553e-01,1.000869999999999926e+00,1.001020000000000021e+00
1.016009999999999858e+00,1.032950000000000035e+00,9.783499999999999419e-01,1.022003786053180541e+00,9.983476598128423474e-01,1.019605638507985468e+00,1.032900000000000151e+00,1.013440000000000119e+00,1.012620000000000076e+00,1.029845488258004593e+00,1.027346301217836544e+00,1.031010908896366818e+00,1.004369999999999985e+00,1.020480000000000054e+00,1.000469999999999970e+00,1.005759999999999987e+00,1.003569999999999851e+00,1.024789999999999868e+00,9.687298277783050748e-01,9.636307983845999736e-01,9.791596170874319327e-01,1.026380000000000070e+00,1.037800000000000056e+00,1.031160000000000077e+00,9.944497290859667382e-01,9.978733600307557738e-01,1.007666904755831094e+00,9.959000000000000075e-01,1.000699999999999923e+00,1.002690000000000081e+00
1.026219999999999910e+00,1.051430000000000087e+00,9.684599999999999875e-01,1.032919491129504541e+00,9.974815149724328700e-01,1.029576239507908664e+00,1.048530000000000184e+00,1.018970000000000153e+00,1.016730000000000134e+00,1.046188896257027823e+00,1.043519315100702505e+00,1.046907720036002409e+00,1.002469999999999972e+00,1.028399999999999981e+00,9.987699999999999356e-01,1.008340000000000014e+00,1.006369999999999765e+00,1.037089999999999845e+00,9.541922863091759632e-01,9.453547509674932181e-01,9.696209904754018449e-01,1.038860000000000117e+00,1.056429999999999980e+00,1.046440000000000037e+00,9.922858246890730038e-01,9.961931161645793953e-01,1.011824499269370348e+00,9.945300000000000251e-01,1.001859999999999973e+00,1.004260000000000153e+00
1.038089999999999957e+00,1.069910000000000139e+00,9.587599999999999456e-01,1.043725576798057331e+00,9.967595984873607318e-01,1.040649769440020078e+00,1.063040000000000207e+00,1.023800000000000043e+00,1.021920000000000162e+00,1.063431507358218786e+00,1.060102077720910030e+00,1.062203820497519269e+00,9.985299999999999176e-01,1.034920000000000062e+00,9.952599999999999225e-01,1.011430000000000051e+00,1.008959999999999857e+00,1.048719999999999875e+00,9.401631941542393234e-01,9.261241882190160979e-01,9.604077980256624514e-01,1.050870000000000193e+00,1.073819999999999997e+00,1.062939999999999996e+00,9.905646767849404233e-01,9.961881771311235090e-01,1.016294936495384382e+00,9.921200000000000019e-01,1.002219999999999889e+00,1.006450000000000067e+00
1.050189999999999957e+00,1.089130000000000154e+00,9.487799999999999567e-01,1.053585431406487194e+00,9.959113647224521193e-01,1.053604799551600246e+00,1.077010000000000245e+00,1.027230000000000087e+00,1.026700000000000168e+00,1.080375080400186816e+00,1.078333117215882986e+00,1.078769748519609273e+00,9.940499999999998781e-01,1.039150000000000018e+00,9.901699999999998836e-01,1.014429999999999943e+00,1.011099999999999888e+00,1.060999999999999943e+00,9.262579066525543636e-01,9.066414072164694637e-01,9.521293290600951753e-01,1.061930000000000263e+00,1.091979999999999951e+00,1.079769999999999897e+00,9.895878717727512042e-01,9.950156287911641195e-01,1.020460226535140791e+00,9.897099999999999786e-01,1.002059999999999951e+00,1.007759999999999989e+00
1.062519999999999909e+00,1.108130000000000059e+00,9.406399999999999206e-01,1.063459306217452660e+00,9.940420470836781597e-01,1.065773347340398969e+00,1.090120000000000200e+00,1.030270000000000019e+00,1.030920000000000059e+00,1.096722084899659944e+00,1.096961141558954189e+00,1.096197557313396631e+00,9.866499999999999160e-01,1.043239999999999945e+00,9.838599999999998458e-01,1.017220000000000013e+00,1.013829999999999787e+00,1.074439999999999840e+00,9.131133655423627760e-01,8.881389562998127651e-01,9.439124464937101999e-01,1.072440000000000282e+00,1.109609999999999985e+00,1.097009999999999819e+00,9.900800974233027185e-01,9.941443367644970941e-01,1.025177189193792859e+00,9.869200000000000195e-01,1.001299999999999857e+00,1.010899999999999910e+00
1.077069999999999972e+00,1.127510000000000012e+00,9.329099999999999060e-01,1.073249965120196769e+00,9.930738995384830181e-01,1.078568714934351025e+00,1.103030000000000177e+00,1.032920000000000060e+00,1.033370000000000122e+00,1.113216619882405167e+00,1.117736567055727104e+00,1.113747498141540060e+00,9.781199999999998784e-01,1.045989999999999975e+00,9.765399999999998526e-01,1.019109999999999960e+00,1.016679999999999806e+00,1.086849999999999872e+00,8.994920046270177272e-01,8.687611931539535037e-01,9.361872365462210466e-01,1.082630000000000203e+00,1.126060000000000061e+00,1.113909999999999734e+00,9.911521937442839825e-01,9.929478975515724226e-01,1.029003527394039885e+00,9.839100000000000623e-01,1.000869999999999926e+00,1.012889999999999846e+00
1.091599999999999904e+00,1.148130000000000095e+00,9.255699999999998928e-01,1.082594601115619559e+00,9.907921986026946293e-01,1.091606006409857388e+00,1.114770000000000261e+00,1.033070000000000155e+00,1.036280000000000090e+00,1.129650989822205354e+00,1.138381741289841598e+00,1.132552033124285318e+00,9.679499999999998661e-01,1.047879999999999923e+00,9.682599999999998985e-01,1.020380000000000065e+00,1.019789999999999752e+00,1.100379999999999914e+00,8.871048646705278484e-01,8.505988641703849940e-01,9.279934479549691861e-01,1.093050000000000299e+00,1.143540000000000001e+00,1.129389999999999672e+00,9.941072116009713744e-01,9.928257655172164631e-01,1.033509528111914877e+00,9.813500000000000556e-01,1.000599999999999934e+00,1.015699999999999825e+00
1.105929999999999858e+00,1.168060000000000098e+00,9.167999999999998373e-01,1.092499947789161041e+00,9.889047260222434410e-01,1.103621919638983151e+00,1.125830000000000330e+00,1.033680000000000154e+00,1.039100000000000135e+00,1.146532136457302231e+00,1.158273405243219534e+00,1.150964062876927985e+00,9.563599999999998769e-01,1.048740000000000006e+00,9.596199999999999175e-01,1.022600000000000176e+00,1.023269999999999680e+00,1.114679999999999893e+00,8.744858439423405239e-01,8.318441949996587814e-01,9.208826240092801152e-01,1.102220000000000200e+00,1.159350000000000103e+00,1.145369999999999777e+00,9.986546915779045408e-01,9.923607476605291744e-01,1.039662341238461130e+00,9.789300000000000779e-01,9.994699999999999696e-01,1.019089999999999829e+00
1.121099999999999763e+00,1.187970000000000192e+00,9.088999999999998192e-01,1.100861992334767780e+00,9.862785959747981668e-01,1.115853898885286855e+00,1.137550000000000283e+00,1.034490000000000132e+00,1.041990000000000194e+00,1.163120354160211090e+00,1.179607574426700278e+00,1.170119724843395215e+00,9.441299999999999137e-01,1.048980000000000024e+00,9.492299999999999072e-01,1.024720000000000075e+00,1.026999999999999691e+00,1.128909999999999858e+00,8.633010010631516629e-01,8.135763025242291890e-01,9.128603355974970190e-01,1.111120000000000108e+00,1.175580000000000069e+00,1.161009999999999875e+00,1.001498618164244458e+00,9.924746385334943799e-01,1.045451306601898889e+00,9.756400000000000627e-01,9.994600000000000151e-01,1.022159999999999735e+00
