1.003547696671610590e+00,1.007331842333322625e+00,9.992949891392314266e-01,1.000467825520338527e+00,1.001874160405991310e+00,1.000070466894787291e+00,9.995626408657561912e-01,9.999344159415957112e-01,1.000028011378226278e+00,1.000259845850847595e+00,9.996973127386081792e-01,9.999595419770457294e-01,1.000216097314092556e+00,9.997542387944139408e-01,9.996468061479986122e-01,1.000033866078242628e+00,1.000007439448305835e+00,1.000016424313113106e+00,9.999736399371903506e-01,9.999778064416735557e-01
1.006469329224701781e+00,1.014374604727016571e+00,9.990936780053766286e-01,1.000133593669894960e+00,1.003198870194105252e+00,1.000110174053054024e+00,9.991401193222990695e-01,9.998548577917988345e-01,1.000052020796174723e+00,1.000534767129595437e+00,9.993087177459266668e-01,1.000067191125303401e+00,1.000576283371634734e+00,9.994576199441740361e-01,9.992450636812014730e-01,1.000000335424339637e+00,9.999849628845470795e-01,1.000022477314970404e+00,9.999428815340580812e-01,9.999825409857880931e-01
1.009390961777792972e+00,1.021424739719531738e+00,9.991440053849420799e-01,9.999329036448262320e-01,1.005300570110609470e+00,1.000213858640686126e+00,9.986113707352650692e-01,9.998156363226644583e-01,1.000092036171653653e+00,1.000868094771602435e+00,9.989881178957619179e-01,1.000130743625792906e+00,1.000864451683792122e+00,9.992330222300045417e-01,9.988631533715085498e-01,1.000017640821168508e+00,9.999982450753089891e-01,1.000021412065388082e+00,9.999340920575477965e-01,9.999300014523672120e-01
1.013147346488910028e+00,1.029319570217282376e+00,9.986910568698751378e-01,1.000602336904097278e+00,1.007037267408105397e+00,1.000248708825867805e+00,9.981147315254614849e-01,9.997852594027344386e-01,1.000116032700159474e+00,1.001179799108116830e+00,9.986464822657507012e-01,1.000208338249491513e+00,1.001064583098757232e+00,9.989278891200488175e-01,9.986191461799471814e-01,9.999959298827080234e-01,9.999790971079342006e-01,1.000040022361045722e+00,9.999824409020785509e-01,9.999359152679171414e-01
1.017181981919369260e+00,1.036326638592510285e+00,9.979868508187668130e-01,1.000401464300127774e+00,1.008270554692681342e+00,1.000355929797449361e+00,9.975822743960709449e-01,9.997721359660165508e-01,1.000139920057252496e+00,1.001480399567712842e+00,9.982985928935844688e-01,1.000228247678617732e+00,1.001352797481354528e+00,9.986312215265416015e-01,9.983133750836484799e-01,9.999915853770169338e-01,9.999705896579405007e-01,1.000036439775762398e+00,9.999648572644443956e-01,9.999371022789026453e-01
1.021007929310322027e+00,1.044363347203355552e+00,9.976854322815563725e-01,1.000602191824326637e+00,1.011601743977624812e+00,1.000445203912889713e+00,9.970812378148927735e-01,9.997395678078220271e-01,1.000227732000029457e+00,1.001730130157761023e+00,9.979744850737266582e-01,1.000221841447510807e+00,1.001580986522251582e+00,9.984320217089417415e-01,9.980366831975167052e-01,1.000025941837447085e+00,1.000019391631534749e+00,1.000032459112886851e+00,9.999824436521983495e-01,9.999450907203916161e-01
1.024973002060945770e+00,1.053311815306271937e+00,9.968820746838745750e-01,1.000802950053106155e+00,1.014703792388246262e+00,1.000589124840489674e+00,9.965569282414682428e-01,9.995578901679832429e-01,1.000267484735278378e+00,1.001934146948072257e+00,9.976467822808365860e-01,1.000223911465247140e+00,1.001877261773550520e+00,9.980929456548085499e-01,9.977234314390674985e-01,9.999915812616053667e-01,1.000057892937189052e+00,1.000046427395221649e+00,9.999692517799942948e-01,9.999371387882415307e-01
1.028381573372885383e+00,1.062874243754298398e+00,9.962295007015596893e-01,1.000535099145613893e+00,1.017257789867343165e+00,1.000626186342625790e+00,9.959608821422429870e-01,9.995059063548437095e-01,1.000259087635977817e+00,1.002152669801080087e+00,9.973040039962002279e-01,1.000199592846048091e+00,1.002141538055866476e+00,9.978004805808532440e-01,9.974115260447830034e-01,1.000013043944739444e+00,1.000090097601212147e+00,1.000030905215027355e+00,9.999912423557936192e-01,9.999007664853991617e-01
1.032068395404166949e+00,1.069858993197785768e+00,9.960285649322361268e-01,1.001138832334603768e+00,1.019996222887439519e+00,1.000714262926760911e+00,9.954833355984409327e-01,9.994620896560605372e-01,1.000234503048685664e+00,1.002394479054736554e+00,9.969479328094404957e-01,1.000185753998198646e+00,1.002425871650622913e+00,9.974444110133976471e-01,9.970885441836322416e-01,1.000007015647433439e+00,1.000103807258920785e+00,1.000025473832472533e+00,1.000030834153492920e+00,9.999241881153179135e-01
1.035755217435448516e+00,1.077696880727324613e+00,9.953760710913336363e-01,1.000535347165862232e+00,1.021547011901012159e+00,1.000845935412683074e+00,9.949988079584828338e-01,9.993017516022704161e-01,1.000273838425242978e+00,1.002647998163211485e+00,9.966509568460762969e-01,1.000147910965546671e+00,1.002670184385318297e+00,9.971731110422912270e-01,9.968049649711137050e-01,9.999554557490711870e-01,1.000093421869135746e+00,1.000043535163696040e+00,1.000052830776441803e+00,9.999515629555566498e-01
