8.000014814705076471e-01,1.199996923124259540e+00,1.199960007998400302e+00,8.000079996800127935e-01,1.199998461550295659e+00,8.000017391153120272e-01,1.199997647086504804e+00,8.000079996800127935e-01,1.199995000124996825e+00,1.199998888895061677e+00,1.199999215689350196e+00,1.199998857149387810e+00,1.199998787886134011e+00,1.199999272729917354e+00,1.199998400012799893e+00,1.199998260884687973e+00,1.199997647086504804e+00,1.199999506174058927e+00,1.199998095256235686e+00,1.199999183676801362e+00,1.199998666675555548e+00,1.199999090913223210e+00,1.199999215689350196e+00,1.199997777802468857e+00,1.199998333347222168e+00,1.199998518529492353e+00,1.199997894759002648e+00,8.000033332777787276e-01,1.199996923124259540e+00,8.000399920015996980e-01,8.000079996800127935e-01,1.199998181834710742e+00,8.000015384497042303e-01,1.199997500031249498e+00,1.199980001999799928e+00,1.199998750007812420e+00
6.214373297136862595e-01,1.368654200650102126e+00,1.043944683803905482e+00,6.205806234646455977e-01,1.373057334601655910e+00,6.310849459611703738e-01,1.363908318033657530e+00,6.408123750528706974e-01,1.359506514371083830e+00,1.401169862490903029e+00,1.384962096076658877e+00,1.389594617259770848e+00,1.376459102449923533e+00,1.380966948153540930e+00,1.399579942734628490e+00,1.396363461329459321e+00,1.049433241131107808e+00,1.400208688801264367e+00,1.294104602680424154e+00,1.388223969502131450e+00,1.373497149852733523e+00,1.387856455062573158e+00,1.382794025716560071e+00,1.400451019007324716e+00,1.385396346317849137e+00,1.055274107238109327e+00,1.372278838586146632e+00,6.338411031918270711e-01,1.370427388825822046e+00,9.551522493996795760e-01,9.325651811768953525e-01,1.370255282357172311e+00,6.277423668412047686e-01,1.361348748927967867e+00,1.043587145337065980e+00,1.373163461111459149e+00
4.414408164958451009e-01,1.549977400050699394e+00,8.628459809305429884e-01,7.482628408674358855e-01,1.560232401242326095e+00,4.515294017165068508e-01,1.539147764891333647e+00,4.680819966475504024e-01,1.531258380034383970e+00,1.341474887803736360e+00,1.578672900640255339e+00,1.586152583954436590e+00,1.557600595523463083e+00,1.572404967352391214e+00,1.591573182315894286e+00,1.324746398430906913e+00,8.844276852368309072e-01,1.376245629738131138e+00,1.415894241995591107e+00,1.578919003475571792e+00,1.562048426179157401e+00,1.580785413899385317e+00,1.573643257560793707e+00,1.381492115502972462e+00,1.257363597646474318e+00,8.948187755845363744e-01,1.548735723941287556e+00,4.561695320877440785e-01,1.552893752179416831e+00,1.132376193650738827e+00,8.003049640462750469e-01,1.553713884276363366e+00,4.532587338340046124e-01,1.535915839536190264e+00,8.767174223476046357e-01,1.553857350845859076e+00
2.486696387563957500e-01,1.687547906772159267e+00,9.367914308507252485e-01,9.020114082967597424e-01,1.729419277539394173e+00,2.595210797096709765e-01,1.727255826284851636e+00,2.790939410368838969e-01,1.719742119734639640e+00,1.426253207662131484e+00,1.752672879054881561e+00,1.755246039840125949e+00,1.744351083353008258e+00,1.679777430202593180e+00,1.496470310151743810e+00,1.380166331056218443e+00,7.016135253262666405e-01,1.274192539706632488e+00,1.290922507417584519e+00,1.707572576530977937e+00,1.602895246178088096e+00,1.780375436045382509e+00,1.752373769588449814e+00,1.514331515812758377e+00,1.100020805887374831e+00,7.124134457504788243e-01,1.713822465560585595e+00,2.646789000556342697e-01,1.663518937882569881e+00,1.018709679909439947e+00,6.445504317276257167e-01,1.665186202958473638e+00,2.635632435806474216e-01,1.723767791138061334e+00,6.922473666720541097e-01,1.713216697822625090e+00
4.946093099029033602e-02,1.638240391440393351e+00,9.480334289240592849e-01,8.095390805728441830e-01,1.699947573901473108e+00,7.017888979657208037e-02,1.910224771694594148e+00,8.999111120144301368e-02,1.910577112700768687e+00,1.334134046997749845e+00,1.677318697639987422e+00,1.835093663362496796e+00,1.765869042323797711e+00,1.648319799250285156e+00,1.483288055319921250e+00,1.325631078187281542e+00,5.060263779171488840e-01,1.133319936116649718e+00,1.368958497124793006e+00,1.813126381356358507e+00,1.694757641247922608e+00,1.952066436333770083e+00,1.747604492761733130e+00,1.612047437102778424e+00,1.108595654537522179e+00,5.223741805055283072e-01,1.650634573151823936e+00,6.426377828666715586e-02,1.661374739704908343e+00,9.279898950739404739e-01,7.127086162739235675e-01,1.624850163181132290e+00,7.160184193055577073e-02,1.922204948332970398e+00,4.963105637424812810e-01,1.661730547638221811e+00
-1.168152235049048637e-01,1.664139585569594182e+00,8.574021218078140549e-01,7.418345559911834197e-01,1.609555495590350382e+00,-9.807037762629502997e-02,2.016108937647650201e+00,-5.645165018876607821e-02,2.096906104060311637e+00,1.288643366861714989e+00,1.667810255050598656e+00,1.862277245129767556e+00,1.832193134496846953e+00,1.578591214788595432e+00,1.577891227260737717e+00,1.187251133750428123e+00,3.081655783386222369e-01,9.998334541596582969e-01,1.397749006965772089e+00,1.715432302002542153e+00,1.815242719977227859e+00,2.058992357204011636e+00,1.650248745000492345e+00,1.556013786626686990e+00,1.157881345969230313e+00,3.476461140253332971e-01,1.532070777075481782e+00,-1.092699625959026033e-01,1.535834766366006354e+00,9.568425119047831995e-01,7.608086384194273633e-01,1.529249909885262548e+00,-9.520163883279536554e-02,2.111492140989420729e+00,2.949342517514194628e-01,1.559648379956499298e+00
-1.945509428937511054e-01,1.600171826188861779e+00,8.438101864791371920e-01,7.797578285991493274e-01,1.520065881989423495e+00,-2.131057319550431206e-01,2.069891730102918714e+00,-1.048359469252555104e-01,2.271641050596417521e+00,1.358800386474918520e+00,1.573013376012035502e+00,1.979891228350502130e+00,1.971463070074972235e+00,1.506770508553980426e+00,1.618768635510653642e+00,1.029598914869433779e+00,1.164164526638399311e-01,9.128071083764248694e-01,1.337453807267265704e+00,1.658820221390908456e+00,1.779549583049808481e+00,2.009838087878699664e+00,1.561481354920904119e+00,1.546186721151981303e+00,1.070142741464536806e+00,1.979809399110308565e-01,1.465937386109429585e+00,-2.246871122437102131e-01,1.456430708960365195e+00,9.241127000664041136e-01,6.971937896499422749e-01,1.440627944766281532e+00,-2.067214681766150197e-01,2.240832777904361972e+00,1.006139285602944966e-01,1.486001202968175727e+00
-1.954722989656597909e-01,1.505064209560301070e+00,7.869868801568216110e-01,7.670772780964182358e-01,1.456305928665879268e+00,-2.632081466732549280e-01,2.131619072378748925e+00,-9.357130225756252195e-02,2.415180387290972952e+00,1.383200502762979234e+00,1.462560223682649374e+00,1.998211275905990014e+00,2.023178661806403156e+00,1.478196226105398026e+00,1.561062235325044512e+00,9.483293282611278130e-01,-5.142278389330492971e-02,8.479867906722582394e-01,1.315304816967499235e+00,1.627607732184317424e+00,1.842964299382549465e+00,2.031441772659635436e+00,1.527728785112533183e+00,1.601403963869628910e+00,9.224327546954577128e-01,6.895416719533215000e-02,1.497631568915592348e+00,-2.375795467263823735e-01,1.417397276505401038e+00,9.329437672390956671e-01,6.828304105718773220e-01,1.419320008144502321e+00,-2.511522777316000377e-01,2.303187371596965960e+00,-6.451456480790143666e-02,1.514590382216038922e+00
-1.720683005683471267e-01,1.492124328077399475e+00,7.517485241603164559e-01,7.092755160595033415e-01,1.481928342388520115e+00,-2.354365776108345576e-01,2.201894465834296266e+00,-7.739308523292716402e-02,2.504152554835973543e+00,1.308493717786752830e+00,1.436984150857800957e+00,1.979384089316519990e+00,2.026900803823352692e+00,1.518687260563305941e+00,1.533518209523458742e+00,9.334222490801059591e-01,-1.749565690276477792e-01,7.072591266553930334e-01,1.385304443277297182e+00,1.576899764187703834e+00,1.932399148962321123e+00,2.109217698046140121e+00,1.533025985494743670e+00,1.637178940321979193e+00,7.717022575075123125e-01,-6.108206863432541489e-02,1.564340333882043854e+00,-1.896691628184571377e-01,1.367713345050107110e+00,9.145133658874802229e-01,7.009984550296499695e-01,1.452273385959559349e+00,-2.520882156584958178e-01,2.338639974850754921e+00,-1.797669244600315075e-01,1.576918705948087585e+00
-1.361189844658588499e-01,1.529845871873948937e+00,7.989879957800551935e-01,6.882381207407064494e-01,1.538471399277849816e+00,-1.795529631440258844e-01,2.261379997713242496e+00,-9.057486778372458858e-02,2.550700552149702371e+00,1.279418490480465742e+00,1.431998013368121603e+00,2.039469458103941424e+00,2.063578062417525505e+00,1.545604469527329661e+00,1.573984051373565229e+00,9.216479034430645756e-01,-2.398904838312184151e-01,5.394644558454935179e-01,1.412367786157213034e+00,1.570218885047446555e+00,1.951816393451333509e+00,2.152875594328138575e+00,1.582127175241208050e+00,1.596861892922690762e+00,6.630661370569320701e-01,-2.088905927410404650e-01,1.615921462609249737e+00,-1.344586570599422826e-01,1.361160926586461040e+00,8.128720375041426083e-01,6.795809889749455657e-01,1.526268751077535013e+00,-2.036358253548176123e-01,2.369233659349102350e+00,-2.294096513682083449e-01,1.627567545959194728e+00
