9.999710000000000543e-01,9.999550000000000383e-01,9.999510000000000343e-01,9.997179999999999955e-01,9.999339999999999895e-01,1.000030999999999892e+00,9.998070000000000013e-01,9.996270000000000433e-01,9.998960000000000070e-01,9.997260000000000035e-01,9.995070000000000343e-01,9.999500000000000055e-01,9.998390000000000333e-01,1.000107999999999997e+00,9.999940000000000495e-01,9.999510000000000343e-01,1.000026999999999999e+00,9.999519999999999520e-01,9.999339999999999895e-01,1.000105000000000022e+00,1.000083000000000055e+00,1.000032000000000032e+00,9.998960000000000070e-01,9.997629999999999573e-01,1.000026999999999999e+00,1.000248000000000026e+00,1.000080000000000080e+00,9.999270000000000103e-01,1.000035000000000007e+00,1.000053999999999998e+00,9.999529999999999808e-01,9.999310000000000143e-01,1.000091999999999981e+00,9.998759999999999870e-01,9.999139999999999695e-01,9.998749999999999583e-01,1.000026000000000082e+00,1.000018000000000074e+00,9.998230000000000173e-01,9.999620000000000175e-01,1.000070000000000014e+00,1.000064999999999982e+00,9.999989999999999712e-01,1.000124999999999931e+00,1.000002999999999975e+00,9.999919999999999920e-01,9.998590000000000533e-01,1.000104000000000104e+00,9.999169999999999447e-01,1.000021000000000049e+00,1.000059999999999949e+00,1.000037999999999982e+00,9.998270000000000213e-01,9.998839999999999950e-01,1.000035000000000007e+00,9.998679999999999790e-01,1.000118000000000062e+00,9.999500000000000055e-01,9.999580000000000135e-01,9.999740000000000295e-01,9.999850000000000128e-01,9.999869999999999592e-01,1.000008999999999926e+00,1.000000000000000000e+00,9.999890000000000168e-01,9.999900000000000455e-01
9.999500000000000055e-01,9.998930000000000318e-01,9.999200000000000310e-01,9.994119999999999671e-01,9.998549999999999383e-01,1.000047999999999826e+00,9.996209999999999818e-01,9.992030000000000634e-01,9.997709999999999653e-01,9.994549999999999823e-01,9.990180000000000726e-01,9.998829999999999663e-01,9.997139999999999915e-01,1.000226999999999977e+00,9.999790000000000623e-01,9.999020000000000685e-01,1.000062000000000006e+00,9.998960000000000070e-01,9.998700000000000365e-01,1.000185000000000102e+00,1.000172999999999979e+00,1.000077000000000105e+00,9.997850000000000348e-01,9.995319999999999760e-01,1.000064999999999982e+00,1.000499000000000027e+00,1.000151000000000012e+00,9.998439999999999550e-01,1.000078000000000022e+00,1.000115000000000087e+00,9.999080000000000190e-01,9.998890000000000278e-01,1.000188999999999995e+00,9.997230000000000283e-01,9.998289999999999678e-01,9.997579999999999245e-01,1.000053999999999998e+00,1.000029999999999974e+00,9.996479999999999810e-01,9.999240000000000350e-01,1.000134999999999996e+00,1.000116000000000005e+00,1.000000000000000000e+00,1.000219999999999887e+00,9.999899999999999345e-01,9.999860000000000415e-01,9.997270000000000323e-01,1.000213000000000019e+00,9.998289999999999678e-01,1.000053999999999998e+00,1.000113999999999947e+00,1.000083000000000055e+00,9.996289999999999898e-01,9.997749999999999693e-01,1.000091000000000063e+00,9.997190000000000243e-01,1.000248000000000026e+00,9.998970000000000358e-01,9.999069999999999903e-01,9.999670000000000503e-01,9.999719999999999720e-01,9.999770000000000048e-01,1.000005000000000033e+00,1.000008999999999926e+00,9.999790000000000623e-01,1.000001000000000140e+00
9.999160000000000270e-01,9.998500000000000165e-01,9.998780000000000445e-01,9.991269999999999873e-01,9.997699999999999365e-01,1.000075999999999743e+00,9.994020000000000126e-01,9.987880000000000091e-01,9.996559999999999890e-01,9.991649999999999698e-01,9.984870000000001244e-01,9.998039999999999150e-01,9.995779999999999665e-01,1.000329000000000024e+00,9.999670000000000503e-01,9.998530000000001028e-01,1.000097000000000014e+00,9.998460000000000125e-01,9.998060000000000835e-01,1.000194000000000027e+00,1.000267000000000017e+00,1.000111000000000194e+00,9.996280000000000721e-01,9.992739999999999956e-01,1.000070000000000014e+00,1.000744999999999996e+00,1.000256000000000034e+00,9.997530000000000028e-01,1.000102000000000046e+00,1.000164000000000053e+00,9.998540000000000205e-01,9.997909999999999853e-01,1.000297999999999909e+00,9.995870000000000033e-01,9.997449999999999948e-01,9.996249999999998748e-01,1.000089000000000006e+00,1.000043999999999933e+00,9.994939999999999936e-01,9.998910000000000853e-01,1.000207999999999986e+00,1.000175999999999954e+00,1.000003999999999893e+00,1.000317999999999818e+00,9.999889999999999057e-01,9.999730000000000008e-01,9.995990000000000153e-01,1.000332999999999917e+00,9.997340000000000115e-01,1.000091999999999981e+00,1.000178999999999929e+00,1.000110999999999972e+00,9.994570000000000398e-01,9.996549999999999603e-01,1.000117000000000145e+00,9.995930000000000648e-01,1.000374000000000096e+00,9.998609999999999998e-01,9.998580000000000245e-01,9.999560000000000670e-01,9.999599999999999600e-01,9.999620000000000175e-01,1.000015000000000098e+00,1.000017999999999851e+00,9.999740000000000295e-01,1.000003000000000197e+00
9.998930000000000318e-01,9.997979999999999645e-01,9.998550000000000493e-01,9.988129999999999509e-01,9.996799999999999020e-01,1.000094999999999734e+00,9.992429999999999923e-01,9.984020000000000117e-01,9.995450000000000168e-01,9.989279999999999271e-01,9.979660000000001308e-01,9.997369999999998758e-01,9.994409999999999128e-01,1.000445999999999946e+00,9.999540000000000095e-01,9.998130000000000628e-01,1.000132000000000021e+00,9.998190000000000133e-01,9.997580000000000355e-01,1.000229999999999952e+00,1.000361000000000056e+00,1.000142000000000087e+00,9.995050000000000878e-01,9.990409999999999568e-01,1.000102999999999964e+00,1.000960999999999990e+00,1.000339000000000089e+00,9.996519999999999850e-01,1.000125000000000153e+00,1.000215999999999994e+00,9.997719999999999940e-01,9.997449999999999948e-01,1.000402000000000013e+00,9.994830000000000103e-01,9.996439999999999770e-01,9.994879999999998210e-01,1.000132999999999939e+00,1.000051999999999941e+00,9.993220000000000436e-01,9.998590000000000533e-01,1.000246999999999886e+00,1.000237999999999960e+00,1.000013999999999958e+00,1.000417999999999807e+00,9.999969999999999137e-01,9.999510000000000343e-01,9.994619999999999616e-01,1.000438999999999856e+00,9.996410000000000018e-01,1.000121999999999955e+00,1.000232000000000010e+00,1.000143000000000004e+00,9.992750000000000243e-01,9.995529999999999138e-01,1.000152000000000152e+00,9.994610000000000438e-01,1.000485000000000069e+00,9.998259999999999925e-01,9.998099999999999765e-01,9.999500000000001165e-01,9.999589999999999312e-01,9.999740000000000295e-01,1.000035000000000007e+00,1.000024999999999942e+00,9.999860000000000415e-01,1.000008000000000230e+00
9.998560000000000780e-01,9.997459999999999125e-01,9.998170000000000668e-01,9.985209999999999919e-01,9.995899999999998675e-01,1.000145999999999757e+00,9.990649999999999809e-01,9.979940000000000477e-01,9.994540000000000646e-01,9.986369999999998859e-01,9.974520000000001163e-01,9.996849999999998237e-01,9.993409999999999238e-01,1.000543999999999878e+00,9.999470000000000303e-01,9.997890000000000388e-01,1.000182000000000127e+00,9.997810000000000308e-01,9.996720000000000050e-01,1.000229999999999952e+00,1.000445999999999946e+00,1.000178000000000011e+00,9.993780000000000996e-01,9.988129999999999509e-01,1.000116999999999923e+00,1.001195000000000057e+00,1.000412000000000079e+00,9.995530000000000248e-01,1.000170000000000226e+00,1.000266000000000099e+00,9.996760000000000090e-01,9.996810000000000418e-01,1.000501000000000085e+00,9.993499999999999606e-01,9.995589999999999753e-01,9.993419999999998415e-01,1.000162999999999913e+00,1.000078000000000022e+00,9.991650000000000809e-01,9.998300000000001075e-01,1.000311999999999868e+00,1.000300999999999885e+00,1.000018999999999991e+00,1.000534999999999730e+00,9.999939999999999385e-01,9.999440000000000550e-01,9.993239999999999901e-01,1.000536999999999788e+00,9.995420000000000416e-01,1.000153999999999987e+00,1.000301000000000107e+00,1.000166000000000111e+00,9.990430000000000144e-01,9.994589999999998753e-01,1.000178000000000234e+00,9.993370000000000308e-01,1.000584000000000140e+00,9.997960000000000180e-01,9.997549999999999493e-01,9.999350000000001293e-01,9.999639999999999640e-01,9.999870000000000703e-01,1.000040999999999958e+00,1.000016999999999934e+00,9.999860000000000415e-01,9.999990000000001933e-01
9.998370000000000868e-01,9.996939999999998605e-01,9.997720000000001050e-01,9.982349999999999834e-01,9.995109999999998163e-01,1.000184999999999658e+00,9.988629999999999454e-01,9.975480000000001013e-01,9.993330000000000268e-01,9.983749999999999014e-01,9.969680000000000764e-01,9.996069999999998013e-01,9.992149999999999643e-01,1.000679999999999792e+00,9.999400000000000510e-01,9.997540000000000315e-01,1.000219000000000191e+00,9.997400000000000730e-01,9.996150000000000313e-01,1.000286000000000008e+00,1.000532999999999895e+00,1.000226999999999977e+00,9.992580000000000906e-01,9.986049999999999649e-01,1.000140000000000029e+00,1.001462000000000074e+00,1.000495000000000134e+00,9.994600000000000151e-01,1.000217000000000134e+00,1.000307000000000057e+00,9.995990000000000153e-01,9.996150000000000313e-01,1.000601999999999991e+00,9.992169999999999108e-01,9.994729999999999448e-01,9.992149999999998533e-01,1.000202999999999953e+00,1.000107000000000079e+00,9.989910000000000734e-01,9.997670000000000723e-01,1.000395999999999841e+00,1.000360999999999834e+00,1.000013999999999958e+00,1.000651999999999653e+00,9.999839999999999840e-01,9.999530000000000918e-01,9.991970000000000018e-01,1.000652999999999793e+00,9.994640000000000191e-01,1.000196000000000085e+00,1.000355000000000105e+00,1.000240000000000018e+00,9.988590000000000524e-01,9.993649999999998368e-01,1.000215000000000298e+00,9.992370000000000418e-01,1.000690000000000079e+00,9.997500000000000275e-01,9.996869999999999923e-01,9.999260000000000925e-01,9.999699999999999145e-01,9.999880000000000990e-01,1.000024999999999942e+00,1.000014999999999876e+00,9.999780000000000335e-01,1.000006000000000173e+00
9.998130000000000628e-01,9.996419999999998085e-01,9.997250000000000858e-01,9.979510000000000325e-01,9.994149999999998313e-01,1.000195999999999641e+00,9.986609999999999099e-01,9.971250000000001501e-01,9.992290000000000338e-01,9.980559999999999432e-01,9.965130000000000932e-01,9.995169999999997668e-01,9.990939999999999266e-01,1.000772999999999691e+00,9.999340000000001005e-01,9.997080000000000410e-01,1.000252000000000141e+00,9.996990000000001153e-01,9.995460000000000456e-01,1.000297999999999909e+00,1.000614999999999810e+00,1.000265999999999877e+00,9.991370000000000529e-01,9.984149999999999414e-01,1.000178000000000011e+00,1.001683000000000101e+00,1.000569000000000042e+00,9.993619999999999726e-01,1.000267000000000239e+00,1.000352000000000130e+00,9.995220000000000216e-01,9.995370000000000088e-01,1.000726000000000004e+00,9.990929999999998978e-01,9.993809999999999638e-01,9.990979999999998196e-01,1.000242999999999993e+00,1.000122000000000178e+00,9.988130000000000619e-01,9.997170000000000778e-01,1.000466999999999773e+00,1.000436999999999799e+00,9.999959999999999960e-01,1.000754999999999617e+00,9.999789999999999512e-01,9.999580000000001245e-01,9.990670000000000384e-01,1.000780999999999699e+00,9.993670000000000053e-01,1.000242999999999993e+00,1.000414000000000136e+00,1.000288000000000066e+00,9.986670000000000824e-01,9.992609999999998438e-01,1.000261000000000289e+00,9.991110000000000824e-01,1.000807000000000002e+00,9.997130000000000738e-01,9.996230000000000393e-01,9.999070000000001013e-01,9.999909999999999632e-01,1.000000000000000000e+00,1.000017999999999851e+00,1.000019999999999909e+00,9.999730000000000008e-01,1.000005000000000255e+00
9.997870000000000923e-01,9.995879999999998100e-01,9.996920000000001361e-01,9.976369999999999960e-01,9.993279999999998831e-01,1.000206999999999624e+00,9.984789999999998944e-01,9.966980000000001949e-01,9.991079999999999961e-01,9.977689999999999060e-01,9.959730000000001082e-01,9.994149999999997203e-01,9.989559999999999551e-01,1.000894999999999646e+00,9.999220000000000885e-01,9.996510000000000673e-01,1.000287000000000148e+00,9.996490000000001208e-01,9.994930000000000758e-01,1.000343999999999900e+00,1.000690999999999775e+00,1.000294999999999934e+00,9.990300000000000846e-01,9.981789999999999274e-01,1.000201000000000118e+00,1.001923000000000119e+00,1.000692000000000137e+00,9.992799999999999461e-01,1.000300000000000189e+00,1.000408000000000186e+00,9.994239999999999791e-01,9.994819999999999816e-01,1.000836000000000059e+00,9.989469999999999184e-01,9.992940000000000156e-01,9.989609999999997658e-01,1.000280000000000058e+00,1.000134000000000079e+00,9.986520000000000952e-01,9.996730000000000338e-01,1.000528999999999780e+00,1.000501999999999780e+00,1.000003999999999893e+00,1.000877999999999712e+00,9.999799999999999800e-01,9.999500000000001165e-01,9.989410000000000789e-01,1.000876999999999795e+00,9.992739999999999956e-01,1.000261000000000067e+00,1.000475000000000225e+00,1.000331999999999999e+00,9.985100000000001197e-01,9.991639999999998301e-01,1.000305000000000222e+00,9.989780000000000326e-01,1.000915999999999917e+00,9.996630000000000793e-01,9.995420000000000416e-01,9.998800000000001020e-01,1.000000999999999918e+00,9.999980000000000535e-01,1.000016999999999934e+00,1.000023999999999802e+00,9.999710000000000543e-01,1.000013000000000263e+00
9.997460000000001346e-01,9.995129999999997628e-01,9.996540000000001536e-01,9.973379999999999468e-01,9.992549999999998933e-01,1.000223999999999558e+00,9.983029999999999404e-01,9.961950000000001637e-01,9.989949999999999664e-01,9.974969999999998560e-01,9.954600000000001225e-01,9.993229999999997393e-01,9.988159999999999261e-01,1.000989999999999602e+00,9.999080000000001300e-01,9.996110000000000273e-01,1.000320000000000098e+00,9.996150000000001423e-01,9.994360000000001021e-01,1.000363999999999809e+00,1.000776999999999806e+00,1.000352999999999826e+00,9.989060000000000716e-01,9.979529999999999790e-01,1.000223000000000084e+00,1.002143000000000228e+00,1.000790000000000068e+00,9.991759999999999531e-01,1.000316000000000205e+00,1.000450000000000284e+00,9.993739999999999846e-01,9.994159999999999711e-01,1.000935000000000130e+00,9.988049999999999429e-01,9.992060000000000386e-01,9.988379999999997816e-01,1.000318999999999958e+00,1.000145999999999979e+00,9.984680000000001332e-01,9.996390000000000553e-01,1.000607999999999720e+00,1.000549999999999828e+00,9.999879999999998770e-01,1.000966999999999718e+00,9.999770000000000048e-01,9.999280000000001500e-01,9.988140000000000907e-01,1.000964999999999883e+00,9.991839999999999611e-01,1.000268000000000157e+00,1.000545000000000240e+00,1.000380000000000047e+00,9.983180000000001497e-01,9.990379999999998706e-01,1.000339000000000311e+00,9.988719999999999821e-01,1.001035999999999815e+00,9.996310000000000473e-01,9.994890000000000718e-01,9.998510000000001563e-01,9.999999999999998890e-01,1.000007000000000090e+00,1.000002999999999975e+00,1.000013999999999736e+00,9.999680000000000790e-01,1.000010000000000288e+00
9.997190000000001353e-01,9.994479999999997810e-01,9.996070000000001343e-01,9.970249999999999391e-01,9.991519999999999291e-01,1.000254999999999450e+00,9.981099999999999417e-01,9.957570000000001142e-01,9.988659999999999206e-01,9.972249999999998060e-01,9.948900000000001631e-01,9.992569999999997288e-01,9.986839999999999051e-01,1.001095999999999542e+00,9.998990000000000933e-01,9.995730000000000448e-01,1.000368000000000146e+00,9.995730000000001558e-01,9.993670000000001163e-01,1.000387999999999833e+00,1.000864999999999894e+00,1.000405999999999906e+00,9.987920000000001242e-01,9.977449999999999930e-01,1.000272000000000050e+00,1.002373000000000181e+00,1.000874000000000041e+00,9.990759999999999641e-01,1.000361000000000278e+00,1.000489000000000184e+00,9.992909999999999293e-01,9.993290000000000228e-01,1.001045000000000185e+00,9.986799999999999011e-01,9.991180000000000616e-01,9.987149999999997974e-01,1.000375000000000014e+00,1.000170000000000003e+00,9.982910000000001505e-01,9.995880000000000321e-01,1.000684999999999825e+00,1.000610999999999917e+00,9.999769999999998937e-01,1.001077999999999690e+00,9.999820000000000375e-01,9.999360000000001580e-01,9.987020000000000897e-01,1.001076999999999773e+00,9.991129999999999178e-01,1.000271000000000132e+00,1.000585000000000280e+00,1.000429000000000013e+00,9.981760000000001742e-01,9.989249999999998408e-01,1.000379000000000351e+00,9.987369999999999859e-01,1.001139999999999919e+00,9.995930000000000648e-01,9.994140000000000246e-01,9.998520000000001851e-01,9.999879999999998770e-01,1.000008000000000008e+00,1.000003999999999893e+00,1.000009999999999843e+00,9.999560000000000670e-01,1.000009000000000370e+00
