9.997340303038032561e-01,9.995500662709850825e-01,9.997202226919587043e-01,9.994185788975697982e-01,9.995202313139300854e-01,9.996336612921387088e-01,9.996236196615784220e-01,9.996429461761308088e-01,9.997331471862576091e-01,9.999682010101267338e-01,1.000019999999999909e+00,9.998979999999999535e-01,9.999299999999999855e-01,9.998639999999999750e-01,1.000026000000000082e+00,9.996899999999999675e-01,9.998780000000000445e-01,1.000161999999999995e+00,1.000337999999999949e+00,1.000507999999999953e+00,1.000288000000000066e+00,1.000158000000000103e+00,9.999639999999999640e-01,9.997479999999999700e-01,9.996720000000000050e-01,9.999942842712474800e-01,1.000029053823869196e+00,9.999417329726952852e-01,1.000192815367264121e+00,1.000075497474683051e+00,1.000209329473145337e+00,1.000072710678118648e+00,1.000085195959492967e+00,1.000096994949366103e+00,1.000160073159853003e+00,1.000299999999999967e+00,1.000142000000000087e+00,9.999980000000000535e-01,9.999080000000000190e-01,9.996760000000000090e-01,9.998040000000000260e-01,1.000037999999999982e+00,9.999299999999999855e-01,9.999219999999999775e-01,9.997399999999999620e-01,9.999839999999999840e-01,1.000010000000000066e+00,9.999820000000000375e-01,9.999940000000000495e-01,1.000002000000000058e+00
9.994548301602282914e-01,9.991001325419701651e-01,9.993794245686372646e-01,9.988976258325711344e-01,9.990171905499215521e-01,9.991881093808419045e-01,9.992686951672795637e-01,9.991791644302002728e-01,9.994822441199835428e-01,9.999367121574149753e-01,1.000019999999999909e+00,9.997779999999999445e-01,9.998540000000000205e-01,9.997399999999999620e-01,1.000083999999999973e+00,9.993799999999999351e-01,9.997000000000000330e-01,1.000312000000000090e+00,1.000653999999999932e+00,1.001036000000000037e+00,1.000568000000000124e+00,1.000306000000000139e+00,9.999239999999999240e-01,9.994799999999999240e-01,9.993900000000000006e-01,9.999955979797464645e-01,1.000019521861300831e+00,9.999024365081390364e-01,1.000423639356499583e+00,1.000171187337521639e+00,1.000441327993848883e+00,1.000126350288425447e+00,1.000196341666454103e+00,1.000201596500450041e+00,1.000379267640049585e+00,1.000567999999999902e+00,1.000268000000000157e+00,9.999920000000001030e-01,9.998040000000000260e-01,9.993880000000000541e-01,9.995760000000000201e-01,1.000073999999999907e+00,9.998839999999999950e-01,9.997920000000000140e-01,9.993980000000000086e-01,9.999639999999999640e-01,1.000020000000000131e+00,9.999800000000000910e-01,1.000005999999999950e+00,1.000026000000000082e+00
9.992090442302156150e-01,9.987421399384522891e-01,9.990603421740683610e-01,9.983519620894538704e-01,9.985110284655693835e-01,9.987373356441381356e-01,9.988505574695450973e-01,9.988266045096767520e-01,9.992118263350836527e-01,9.999144781386991587e-01,1.000109999999999832e+00,9.996919999999999140e-01,9.997920000000000140e-01,9.995919999999999250e-01,1.000064000000000064e+00,9.990619999999998946e-01,9.995380000000000376e-01,1.000464000000000020e+00,1.001001999999999947e+00,1.001556000000000113e+00,1.000816000000000150e+00,1.000470000000000192e+00,9.998779999999999335e-01,9.992159999999998821e-01,9.991039999999999921e-01,9.999629116882454705e-01,1.000035353859763054e+00,9.998890984130224258e-01,1.000654906996548910e+00,1.000268826947828371e+00,1.000694749350086177e+00,1.000163161471607554e+00,1.000294851334446067e+00,1.000321955410846897e+00,1.000579826081276824e+00,1.000863999999999976e+00,1.000426000000000260e+00,9.999720000000000830e-01,9.997139999999999915e-01,9.991080000000001071e-01,9.993340000000000556e-01,1.000111999999999890e+00,9.998080000000000300e-01,9.997420000000000195e-01,9.990480000000000471e-01,9.999679999999999680e-01,1.000008000000000230e+00,9.999980000000000535e-01,1.000008000000000008e+00,1.000032000000000032e+00
9.989529151544525032e-01,9.983966828688403128e-01,9.987891836610537366e-01,9.978194110447088372e-01,9.980284227304033751e-01,9.983562101397124300e-01,9.984618339853730262e-01,9.983660618330958414e-01,9.989683877349035956e-01,9.998772233047031888e-01,1.000095999999999874e+00,9.995919999999999250e-01,9.997300000000000075e-01,9.994619999999999616e-01,1.000075999999999965e+00,9.987719999999998821e-01,9.993880000000000541e-01,1.000609999999999999e+00,1.001365999999999978e+00,1.002120000000000122e+00,1.001116000000000117e+00,1.000610000000000221e+00,9.998419999999998975e-01,9.989819999999999256e-01,9.988660000000000316e-01,9.999565685424949280e-01,1.000050608693759058e+00,9.998412664145601703e-01,1.000909529975657630e+00,1.000335102597104564e+00,1.000931484414822492e+00,1.000221194480196640e+00,1.000389896536343803e+00,1.000453719912834716e+00,1.000732970308941594e+00,1.001187999999999967e+00,1.000556000000000223e+00,9.999540000000001205e-01,9.996180000000000065e-01,9.987820000000000586e-01,9.991000000000000991e-01,1.000135999999999914e+00,9.997440000000000770e-01,9.996460000000000345e-01,9.986780000000000657e-01,9.999639999999999640e-01,1.000014000000000181e+00,1.000013999999999958e+00,1.000008000000000008e+00,1.000042000000000098e+00
9.987066769516546039e-01,9.979696191975104824e-01,9.984554896141331071e-01,9.972090610100905472e-01,9.974515413459612567e-01,9.979145074708204444e-01,9.980181988129555037e-01,9.979569161261346855e-01,9.986891917754107117e-01,9.998579182181756009e-01,1.000119999999999898e+00,9.995279999999999720e-01,9.996680000000000010e-01,9.993279999999999941e-01,1.000094000000000038e+00,9.984979999999998856e-01,9.992300000000000626e-01,1.000726000000000004e+00,1.001746000000000025e+00,1.002818000000000209e+00,1.001356000000000135e+00,1.000746000000000135e+00,9.997999999999999110e-01,9.987379999999999036e-01,9.986019999999999897e-01,9.999559827560573488e-01,1.000078834090503577e+00,9.997939699500039135e-01,1.001140161576737686e+00,1.000421085353161876e+00,1.001170956023591518e+00,1.000302348809129160e+00,1.000467193000900146e+00,1.000574957502887941e+00,1.000860658692483751e+00,1.001501999999999892e+00,1.000672000000000228e+00,9.999200000000001420e-01,9.995319999999999760e-01,9.984620000000000717e-01,9.988980000000000636e-01,1.000183999999999962e+00,9.996960000000000290e-01,9.995420000000000416e-01,9.983020000000000227e-01,9.999659999999999105e-01,1.000018000000000074e+00,1.000016000000000016e+00,1.000035999999999925e+00,1.000036000000000147e+00
9.983885564978628446e-01,9.975022296243728492e-01,9.981517625586234788e-01,9.967059155569364393e-01,9.969437640379199550e-01,9.974452900833027380e-01,9.976090402999407969e-01,9.975448414869853009e-01,9.984407739905108992e-01,9.998349562773984900e-01,1.000167999999999946e+00,9.994399999999999951e-01,9.996040000000000481e-01,9.991219999999999546e-01,1.000070000000000014e+00,9.981779999999998987e-01,9.990740000000000176e-01,1.000871999999999984e+00,1.002118000000000064e+00,1.003402000000000127e+00,1.001668000000000225e+00,1.000902000000000180e+00,9.997599999999998710e-01,9.984899999999998776e-01,9.982900000000000107e-01,9.999166187950266904e-01,1.000061251875403512e+00,9.997292592718852733e-01,1.001367905876189957e+00,1.000517704148188525e+00,1.001419841845922809e+00,1.000356088924499343e+00,1.000553167134986099e+00,1.000683751442127178e+00,1.001049359269334582e+00,1.001753999999999811e+00,1.000810000000000199e+00,9.999360000000001580e-01,9.994239999999999791e-01,9.981480000000000352e-01,9.987460000000000226e-01,1.000265999999999877e+00,9.996300000000000185e-01,9.994460000000000566e-01,9.980800000000000782e-01,9.999519999999999520e-01,1.000012000000000123e+00,1.000013999999999958e+00,1.000035999999999925e+00,1.000030000000000197e+00
9.980872558492244195e-01,9.970638522445440799e-01,9.978299349980505051e-01,9.962222675784654369e-01,9.963860283604389911e-01,9.970430935110652371e-01,9.972412787565457792e-01,9.971198967901508947e-01,9.981073942648339692e-01,9.997985212485559492e-01,1.000165999999999888e+00,9.993299999999999406e-01,9.995540000000000536e-01,9.989359999999999351e-01,1.000064000000000064e+00,9.978579999999999117e-01,9.989299999999999846e-01,1.000982000000000038e+00,1.002472000000000030e+00,1.003986000000000045e+00,1.001948000000000283e+00,1.001020000000000243e+00,9.997159999999998270e-01,9.982119999999998772e-01,9.979780000000000317e-01,9.999122842712475645e-01,1.000103075251894458e+00,9.997157704191735883e-01,1.001573892816329359e+00,1.000612666088965597e+00,1.001683748483534364e+00,1.000390465078838886e+00,1.000624312841947194e+00,1.000773524566086259e+00,1.001225825827469773e+00,1.001985999999999821e+00,1.000932000000000155e+00,9.999280000000001500e-01,9.993499999999999606e-01,9.979220000000000868e-01,9.984739999999999727e-01,1.000335999999999892e+00,9.995800000000000241e-01,9.993420000000000636e-01,9.978360000000000563e-01,9.999159999999999160e-01,1.000018000000000074e+00,1.000021999999999966e+00,1.000049999999999883e+00,1.000020000000000131e+00
9.977791267734612557e-01,9.965676758748420738e-01,9.975202998256329501e-01,9.956266454659085108e-01,9.959173221202095583e-01,9.965838847455188443e-01,9.968146557774371086e-01,9.966824581899709212e-01,9.977984495679995680e-01,9.997658522009976734e-01,1.000213999999999936e+00,9.992179999999999396e-01,9.994840000000000391e-01,9.987039999999999251e-01,1.000090000000000146e+00,9.975559999999998873e-01,9.988040000000000251e-01,1.001109999999999944e+00,1.002812000000000037e+00,1.004626000000000019e+00,1.002188000000000301e+00,1.001180000000000181e+00,9.996619999999998285e-01,9.979159999999999142e-01,9.977300000000000058e-01,9.998873050865277889e-01,1.000121551911297368e+00,9.997070597410548931e-01,1.001853628493810211e+00,1.000718598592491126e+00,1.001943897761833124e+00,1.000440305699272558e+00,1.000698772257407443e+00,1.000898318505325513e+00,1.001421647724664243e+00,1.002255999999999814e+00,1.001034000000000201e+00,9.999100000000001875e-01,9.992479999999999141e-01,9.976340000000001318e-01,9.982099999999999307e-01,1.000381999999999882e+00,9.995160000000000711e-01,9.992520000000000291e-01,9.973940000000000028e-01,9.999319999999999320e-01,1.000026000000000082e+00,9.999939999999999385e-01,1.000051999999999941e+00,9.999940000000001605e-01
9.975296839891991674e-01,9.961176000102034411e-01,9.971774098192194291e-01,9.949738690244189776e-01,9.953698635713011944e-01,9.961230018817802678e-01,9.963818404101729698e-01,9.962447266965720472e-01,9.974877475118523185e-01,9.997384968619383860e-01,1.000241999999999853e+00,9.990739999999999066e-01,9.994000000000000661e-01,9.984859999999998736e-01,1.000082000000000138e+00,9.971799999999998443e-01,9.986360000000000792e-01,1.001279999999999948e+00,1.003252000000000033e+00,1.005274000000000001e+00,1.002560000000000340e+00,1.001304000000000194e+00,9.996259999999997925e-01,9.976059999999998817e-01,9.973960000000000603e-01,9.998807695526218398e-01,1.000139936687608255e+00,9.996532363645640462e-01,1.002077916949139835e+00,1.000801510280736606e+00,1.002164339933350634e+00,1.000507066629922948e+00,1.000791524566086332e+00,1.001040526658127261e+00,1.001582155913359751e+00,1.002547999999999773e+00,1.001156000000000157e+00,9.998960000000002291e-01,9.991679999999999451e-01,9.972360000000001223e-01,9.979859999999999287e-01,1.000419999999999865e+00,9.994660000000000766e-01,9.991480000000000361e-01,9.970379999999999798e-01,9.999419999999998865e-01,1.000008000000000008e+00,9.999919999999999920e-01,1.000055999999999834e+00,9.999980000000001645e-01
9.972413539033092578e-01,9.956745363388737058e-01,9.969546533264582733e-01,9.943644306780461406e-01,9.949000862632598752e-01,9.956879352518576143e-01,9.959944895090029338e-01,9.958003089116722606e-01,9.971981165235168643e-01,9.996992922804741610e-01,1.000273999999999885e+00,9.990079999999998961e-01,9.993360000000001131e-01,9.982979999999999077e-01,1.000070000000000237e+00,9.967899999999998428e-01,9.984700000000000797e-01,1.001469999999999860e+00,1.003627999999999965e+00,1.005929999999999991e+00,1.002904000000000240e+00,1.001444000000000223e+00,9.995579999999998355e-01,9.973599999999999133e-01,9.971040000000001013e-01,9.998130624458406723e-01,1.000126304219976392e+00,9.996184840558850482e-01,1.002326297287561507e+00,1.000915049385979971e+00,1.002421409521865980e+00,1.000565049385980343e+00,1.000877205806953496e+00,1.001151663743117037e+00,1.001738471713899736e+00,1.002857999999999805e+00,1.001288000000000178e+00,9.998520000000001851e-01,9.990739999999999066e-01,9.969560000000001754e-01,9.977619999999999267e-01,1.000463999999999798e+00,9.994020000000001236e-01,9.990400000000000391e-01,9.966359999999999664e-01,9.999239999999999240e-01,1.000021999999999966e+00,1.000027999999999917e+00,1.000055999999999834e+00,9.999880000000002100e-01
