8.000000075700224311e-01,8.000000051451588989e-01,8.000000080791497270e-01,8.000004246864271806e-01,1.199999981420940776e+00,1.199999962383369700e+00,1.199999960348687722e+00,8.000000187048335043e-01,8.000000044260874299e-01,1.199999982384204245e+00,1.199999979513461934e+00,1.199999979513461934e+00,8.000000202387733683e-01,8.000000036843415430e-01,1.199999988544363960e+00,8.000000174483743454e-01,1.199999947562735869e+00,8.000000151191987152e-01,8.000000167535119555e-01,8.000000089965921823e-01,8.000000822399923051e-01,1.199999980568463576e+00,8.000000161131832765e-01,8.000000188023657088e-01,8.000001335678064152e-01,8.000002276203427298e-01,8.000000048888912252e-01,1.199999979940853834e+00,8.000000106955336143e-01,8.000000093227898068e-01,8.000000149736987698e-01,8.000000175009915893e-01,8.000000175009915893e-01,8.000000094553498808e-01,8.000000095157451252e-01,8.000000185877951253e-01,8.000000223797920640e-01,1.199999990373343595e+00,1.199999969493202423e+00,1.199999964605150460e+00,8.000000048523107088e-01,8.000000488475380589e-01,1.199999985038411321e+00,1.199999964710875000e+00,8.000000077970776946e-01,8.000000427311804163e-01,8.000000226478165555e-01,8.000000449346822418e-01,8.000000123927413220e-01,1.199999762720800112e+00,8.000005220033636899e-01,8.000008250155414835e-01
6.057220676324442943e-01,8.564551408081130246e-01,7.992280921294007134e-01,6.408631669946940335e-01,1.116266593734970503e+00,1.363024211502947836e+00,1.048705111519085742e+00,6.096285095582756330e-01,6.332552815411960356e-01,1.130229100496830119e+00,1.288370960843354895e+00,1.288370960843354895e+00,6.098722870578001665e-01,6.059882846712980609e-01,1.394866716184015143e+00,9.419871783114399655e-01,1.075934564509582581e+00,6.123532380361899063e-01,5.997878430153414930e-01,8.301995722390628218e-01,6.187297643552640558e-01,1.387578721387913605e+00,6.006661512224131805e-01,9.112301047135270560e-01,6.231261076683368705e-01,6.397736554550996768e-01,6.191986126416721969e-01,1.386417969542468098e+00,8.895782013138326949e-01,7.918049268179779832e-01,8.591536402577355513e-01,7.386723708940685640e-01,7.386723708940685640e-01,8.730535543498751938e-01,8.002383152939048783e-01,8.285003972030671182e-01,6.227524210385867454e-01,1.395126994453284475e+00,1.072465822437407512e+00,1.401139713658513308e+00,6.166242769059353535e-01,9.363788905255686634e-01,1.399792147580839918e+00,1.400899906956071916e+00,6.092680916990895756e-01,9.365617790035856149e-01,9.436047334192063651e-01,8.464087703416202091e-01,6.174064745182116232e-01,1.097588790948054616e+00,9.230996143383405350e-01,6.088131251504602659e-01
4.286634953765976475e-01,9.834265354684520455e-01,7.566969789456817752e-01,4.583414669206313796e-01,1.178502320123339331e+00,1.530401194774807294e+00,8.759807889188601093e-01,4.128597359191287786e-01,6.191024676767205026e-01,1.026894567711329032e+00,1.270633162129628735e+00,1.270633162129628735e+00,4.131198033509214662e-01,5.342696357202553203e-01,1.556031290091786756e+00,1.097693518582920413e+00,9.119231463267817306e-01,6.663753362867960162e-01,4.601935267553628472e-01,8.782240681186094244e-01,7.063973001331949053e-01,1.420486050016061208e+00,4.945561657735791372e-01,9.176978453434402327e-01,7.297160393479976692e-01,4.573426614543787405e-01,6.240038141977145569e-01,1.540400010542398279e+00,1.018364315058828184e+00,6.764746965090370212e-01,1.002674315030120056e+00,6.027651870895645025e-01,6.027651870895645025e-01,9.986176265669758356e-01,6.884210088923549131e-01,7.600229584408321193e-01,5.096139583782007820e-01,1.536063622073302160e+00,1.023039715217843648e+00,1.527803717339169864e+00,5.114442791174627079e-01,1.000526503531377287e+00,1.589273192202584006e+00,1.574306850891895149e+00,5.488328348388024081e-01,9.903314677522199183e-01,1.108156582032431725e+00,7.103677458950190537e-01,4.236161015649342332e-01,9.827702996305160976e-01,9.423405019978270403e-01,7.153942481964351563e-01
2.529926709303741972e-01,1.035833326076119665e+00,6.378012056219527492e-01,4.433089118855721433e-01,1.316116071006513621e+00,1.618888274313366793e+00,7.456723630492221311e-01,2.106313343416440775e-01,5.526489589078186215e-01,1.094483272792085238e+00,1.156392218810291084e+00,1.156392218810291084e+00,2.110469489104487562e-01,4.618683765490853022e-01,1.642682880365009979e+00,1.215548491471390102e+00,7.311103299910419739e-01,7.975121762554455707e-01,3.861265005371816716e-01,7.900334148570440362e-01,8.544329521165991981e-01,1.385917439144028318e+00,4.360467235367523342e-01,8.446568618675847073e-01,8.830768397399401115e-01,2.834837363286095702e-01,6.346347767817399621e-01,1.486049709645946404e+00,1.117975875250373008e+00,5.161909059672959987e-01,1.175745723816247423e+00,4.393744709707271823e-01,4.393744709707271823e-01,1.095807986590491501e+00,5.296955484207096498e-01,7.971655209562309441e-01,5.321791974786114210e-01,1.564802307397955783e+00,1.119542195833620468e+00,1.690904540785348020e+00,3.651258737587673719e-01,9.167647429277657745e-01,1.784314614189879133e+00,1.739627303039845030e+00,5.635512737210861545e-01,9.093062290807610859e-01,1.273596184837259893e+00,5.412486515221642813e-01,2.910528674479433420e-01,9.851511436864665017e-01,1.023536654620025965e+00,8.020748523999856605e-01
7.863916502690082577e-02,1.085657033577313468e+00,6.544043373414533127e-01,3.631374588473761933e-01,1.349213730403972633e+00,1.730345286672541061e+00,6.527024595891630643e-01,2.915068427335690271e-02,5.356537472174093262e-01,1.026087642334637895e+00,1.192207587256397083e+00,1.192207587256397083e+00,9.980364748141179465e-03,3.795806640231745854e-01,1.748577699765932802e+00,1.310379164930313145e+00,7.045502927732760767e-01,7.998720575770564833e-01,2.422260116728604251e-01,7.545082344311851985e-01,9.100767132414926408e-01,1.416206916655253778e+00,3.035926829053686715e-01,9.040398888494144414e-01,8.872689392178909618e-01,2.490431825066434235e-01,5.522830096854551840e-01,1.535819277142880246e+00,1.117054616559783220e+00,4.914575176970582548e-01,1.223828794251053509e+00,4.025274524722751712e-01,4.025274524722751712e-01,1.096577060683242344e+00,5.087312513950136283e-01,7.766552467296835571e-01,5.063940111500944141e-01,1.555000938697087109e+00,1.153566510330908068e+00,1.751574151615476804e+00,2.130270591536159719e-01,9.305765911132178880e-01,1.944166991210715789e+00,1.724798842220792050e+00,6.886387389387442770e-01,7.726258207168261727e-01,1.417280783182847115e+00,4.085497170125341748e-01,1.583838901744083205e-01,9.201457394076912877e-01,1.170905236607513000e+00,6.853053781539441003e-01
1.691490140508087464e-02,1.100622633152227303e+00,5.871362497678657144e-01,3.426882243993778498e-01,1.404510533230289848e+00,1.804709301140396294e+00,6.263362920939674616e-01,4.853536278095445244e-02,6.225166602045881792e-01,9.073804519215123987e-01,1.305335041331136425e+00,1.305335041331136425e+00,-8.603771846881352880e-04,4.305491965141118316e-01,1.685899421727809600e+00,1.416132900934381489e+00,6.320041589179353769e-01,7.562036114934340691e-01,3.188065322818661729e-01,8.191726121243965153e-01,8.519781494211404738e-01,1.360259106164950271e+00,3.755107077804251681e-01,1.040629673786967802e+00,7.879309010806608837e-01,3.157674252873823306e-01,5.673777551102151540e-01,1.530980036487685991e+00,1.216581753120780984e+00,5.546856056275789593e-01,1.221144971034491045e+00,3.747670724358957983e-01,3.747670724358958538e-01,1.196457778944635342e+00,5.737522489891407895e-01,8.621031965040111267e-01,4.870415212835002561e-01,1.662228268097068362e+00,1.080214967465163989e+00,1.891771360805202251e+00,1.451890443240189676e-01,9.237461724727550338e-01,2.025320939670362641e+00,1.854085624839836299e+00,8.161514179720456008e-01,6.492376784960052216e-01,1.449189917878046296e+00,3.778193797542363508e-01,1.925068926349667586e-01,8.471912452884111655e-01,1.123658260006027421e+00,7.180016529682530235e-01
-2.125707573005840290e-02,1.092179461095823756e+00,6.028421104771594097e-01,2.880772199977491010e-01,1.342731435089584258e+00,1.884802306259897975e+00,5.859913069901399041e-01,3.589430687621255472e-02,6.478364402192635652e-01,7.981983009170893206e-01,1.356215233507990892e+00,1.356215233507990892e+00,-4.381649270234769938e-02,4.282894226036460528e-01,1.630142683018491079e+00,1.425615691811735530e+00,6.480369362536899658e-01,7.364959427759648625e-01,3.401858053367782242e-01,8.193365308760934829e-01,7.986289465568939816e-01,1.377814867353234440e+00,3.992135195432663930e-01,1.175100923682102394e+00,6.833239975328507798e-01,3.573027169925801494e-01,5.212644407341257002e-01,1.536705326192398857e+00,1.238057624845767979e+00,6.293036218569467710e-01,1.231044794183831836e+00,3.536467552926838565e-01,3.536467552926839120e-01,1.219409091111227861e+00,6.454329539010987826e-01,9.732652129681457209e-01,5.508010663405653595e-01,1.706894293742705626e+00,1.026309580223786266e+00,2.003618105605432298e+00,1.324933437755257404e-02,1.000899991858406057e+00,2.114067055104247750e+00,1.917667579060601701e+00,9.787558093325323672e-01,4.905523087440331054e-01,1.415032496627625092e+00,3.443779547096506022e-01,2.590492706358481501e-01,8.086355121932247147e-01,1.048932013376864258e+00,7.418032165910578568e-01
-1.149447085688040833e-02,1.055034364021590676e+00,6.856452156177237356e-01,2.143620370626285188e-01,1.264924507628061745e+00,1.943392829499047014e+00,5.489905885845207667e-01,-4.027620116992097071e-02,6.321585360815186183e-01,7.655776360185961860e-01,1.378331791802041684e+00,1.378331791802041684e+00,-1.388007968738511344e-01,4.050326760997114972e-01,1.634547410709117576e+00,1.409099540650857074e+00,7.218957299120621895e-01,6.680056200995955207e-01,3.282912011486545101e-01,7.673683782388266428e-01,8.405933427480660747e-01,1.442459973732745704e+00,3.898604064963956950e-01,1.265648360901034719e+00,6.579739736120202576e-01,3.415672334974280133e-01,4.712958610527516745e-01,1.510165513444607033e+00,1.224260617449606459e+00,6.830132883264706800e-01,1.204828037370223814e+00,3.040238811668761754e-01,3.040238811668762309e-01,1.210129628107757815e+00,6.983451940547351633e-01,9.648296734384843587e-01,6.640766946460084919e-01,1.676742225958111510e+00,1.039120447834026351e+00,2.057502440783841369e+00,-1.112567988774346289e-01,1.030911032675522421e+00,2.232851334981856173e+00,1.923541656600923577e+00,1.165191165012479324e+00,3.037070813441716810e-01,1.345475610391976939e+00,2.977353996928496782e-01,2.505782105053591668e-01,6.750099639068116719e-01,1.126750120962987323e+00,6.835522248876807483e-01
4.537689120101567192e-02,1.017888754749268543e+00,6.962963664116638141e-01,2.214429559263138836e-01,1.283559979323361189e+00,1.973153983485996799e+00,5.184762230461517074e-01,-8.090134905338314253e-02,6.666628590068579552e-01,7.702178176869112214e-01,1.424592663204595322e+00,1.424592663204595322e+00,-1.878484775565746612e-01,4.415488060286903438e-01,1.613487756839470988e+00,1.457017255384863486e+00,7.257904936978938348e-01,6.130212600373708964e-01,3.546289902168700547e-01,7.672119620013432284e-01,8.988649343526421420e-01,1.420866811186032752e+00,4.196483172570396603e-01,1.355191911466623322e+00,6.596992695099238579e-01,3.504594292319721527e-01,5.007341096367461386e-01,1.443198901814300772e+00,1.259488786795666559e+00,7.423513605795288850e-01,1.182107796037742409e+00,2.442915345072921851e-01,2.442915345072922406e-01,1.246150510318266624e+00,7.536037041958738580e-01,9.709330680351566656e-01,6.893517655006515810e-01,1.691268510770004063e+00,1.082228260614451321e+00,2.109032815657751136e+00,-1.371083086137126483e-01,1.021715897683993068e+00,2.321773899803559971e+00,1.964663072641193553e+00,1.301974361559530058e+00,1.457186301814794305e-01,1.273614545161239953e+00,2.926709883570320359e-01,2.633661169637104282e-01,7.118785208088872496e-01,1.213913808313700216e+00,5.522734661472515905e-01
6.655408062756568155e-02,1.011836965017812284e+00,6.881885551347516339e-01,2.302539349659030454e-01,1.336296527437474513e+00,2.019328201749795770e+00,4.577028292150477351e-01,-7.457711740829142677e-02,7.070180075009505627e-01,7.431236302374920610e-01,1.443189088633711092e+00,1.443189088633711092e+00,-1.904010121414574097e-01,4.792367137036398494e-01,1.548431701440762254e+00,1.515615970110565591e+00,6.968253660524699189e-01,6.329893557148046357e-01,3.632236085669044989e-01,7.807739332354315387e-01,8.865127291872140214e-01,1.363481733831664933e+00,4.323697439409717180e-01,1.411629732849769114e+00,6.140305602972688792e-01,3.662301123629557731e-01,5.355043604987009820e-01,1.407764006427387526e+00,1.284847504316638744e+00,7.639649409959625714e-01,1.215322476553813980e+00,2.463004153969837462e-01,2.463004153969838017e-01,1.271356097994378320e+00,7.741337290203450516e-01,1.047651175567750226e+00,7.047529938680079376e-01,1.710990515332038830e+00,1.070403861056096639e+00,2.133065912012701126e+00,-1.424198002478098968e-01,1.054170694361193483e+00,2.386152681115809138e+00,1.990895097749670439e+00,1.328372647238187820e+00,1.128359450403337016e-01,1.228485580734350657e+00,2.829416994144191566e-01,2.936214948674265024e-01,8.321836471466047547e-01,1.273529752160447392e+00,3.860855717825376621e-01
