1.019999994572593049e+00,1.019999984063757692e+00,1.019999998594024682e+00,9.800000015885622640e-01,1.019999998991935497e+00,9.800000109588981045e-01,9.800000049321813123e-01,9.800000277777392022e-01,1.019999996548749621e+00,9.800000031080026153e-01,1.019999996830428302e+00,1.019999994490359718e+00,1.019999987012995435e+00,9.800000016038491468e-01,1.019999997245179424e+00,9.800004444345681298e-01,1.019999948718080196e+00,9.800001249992187358e-01
1.039525527332034516e+00,1.039666783436644426e+00,1.039960020826457443e+00,9.600126842461020882e-01,1.040041985446644057e+00,9.600223768661266810e-01,9.599140685077665047e-01,9.598791861790475499e-01,1.040099922360234075e+00,9.599024918648411120e-01,1.040062570984931822e+00,1.040021562138556455e+00,1.039013328333309172e+00,9.600274116167203386e-01,1.040000754826614138e+00,9.621287811290987202e-01,1.034292455077286732e+00,9.599213096192071859e-01
1.058519459302097898e+00,1.059694397667754195e+00,1.059893773867745193e+00,9.400670339474523907e-01,1.060160022871151408e+00,9.398602426540103583e-01,9.396224686863028364e-01,9.420301530048182936e-01,1.060196975041064693e+00,9.396185524013852541e-01,1.060279925694129100e+00,1.059167319048538003e+00,1.055600333900428289e+00,9.400751710584565046e-01,1.059910662555187510e+00,9.449714133843009067e-01,1.049944190247746434e+00,9.460159715074907272e-01
1.077024843183311820e+00,1.079557563061706249e+00,1.079798255179244659e+00,9.201863355516411991e-01,1.080260066360906324e+00,9.194838713651614093e-01,9.191790358356004553e-01,9.310465258184614790e-01,1.080383262204202444e+00,9.192615590614516830e-01,1.080598634386492618e+00,1.077829412652271612e+00,1.065229383110694039e+00,9.200923097048631094e-01,1.079864953304502384e+00,9.298370901425883073e-01,1.049570168115697699e+00,9.362723246465732840e-01
1.095247892237611653e+00,1.099730655595111406e+00,1.099727944321087225e+00,9.003768167463943595e-01,1.100447799674696192e+00,8.989189533834964774e-01,8.984158348938919847e-01,9.208338534896634009e-01,1.100520011028933265e+00,8.987172413684647587e-01,1.101110538580431175e+00,1.094681268614148051e+00,1.063904289041041729e+00,9.001622094884652592e-01,1.099731715426814249e+00,9.138109556562110658e-01,1.054338685204246451e+00,9.449455067380508888e-01
1.111802151176685349e+00,1.120516266370397140e+00,1.119552252966890427e+00,8.805913806169165525e-01,1.120638887180807508e+00,8.781057293437789513e-01,8.774851401843256626e-01,9.167490890562314254e-01,1.120558684457378940e+00,8.780140197109598255e-01,1.121896272884858048e+00,1.108515021194217853e+00,1.053517963283675529e+00,8.803015670108954582e-01,1.119330785511165827e+00,9.016935391753188034e-01,1.052204461155655135e+00,9.380841029796096464e-01
1.123709450761605222e+00,1.141580634921832038e+00,1.139239471785064906e+00,8.609256977212934592e-01,1.140884005134929380e+00,8.568518283901775945e-01,8.561383216735606316e-01,9.163323801154793502e-01,1.140482878516011045e+00,8.570741555728358385e-01,1.142740577963643034e+00,1.117056434851482427e+00,1.038373964492030455e+00,8.604684025860459551e-01,1.138617627528321297e+00,8.943815231965850376e-01,1.042664843990411816e+00,9.330414983779122817e-01
1.130992225158179654e+00,1.163349767734210172e+00,1.158705558849035144e+00,8.412765507096952033e-01,1.161198363931646993e+00,8.354329982195496385e-01,8.345181963286587568e-01,9.235333565309477022e-01,1.160138903384200670e+00,8.360409995095335889e-01,1.163839609492423488e+00,1.119541255153792214e+00,1.020192055503647888e+00,8.406347608476293365e-01,1.157483919967231989e+00,8.799552294594475965e-01,1.028632413297419834e+00,9.290877701431204949e-01
1.134886119576870911e+00,1.185634611802542482e+00,1.177895593612022784e+00,8.215668628421016750e-01,1.181560384282522413e+00,8.135889265269141690e-01,8.126506820147213483e-01,9.353362628740700124e-01,1.179520418736337728e+00,8.148541322046486401e-01,1.185260373948379353e+00,1.115586460530862078e+00,1.000054045067775510e+00,8.207278638834137885e-01,1.175665289809184610e+00,8.618197717846968198e-01,1.012695192490932872e+00,9.252848501439151496e-01
1.133510886209993629e+00,1.208466025490023021e+00,1.196780218350158798e+00,8.018449841324086780e-01,1.202028605570174546e+00,7.914465381471639249e-01,7.906239096184484172e-01,9.498785843325764366e-01,1.198751051742364293e+00,7.933212019078462740e-01,1.206952098233077031e+00,1.105739690162257594e+00,9.783772543283351109e-01,8.010952297432697433e-01,1.192803236551005730e+00,8.539259768453156818e-01,9.990691087571775819e-01,9.159169436843356271e-01
