4.116550672180504300e+00,5.947445182015192344e+00,3.448706826755564947e+00,5.257356849902230955e+00,3.247401185500348397e+00,1.604963349606517653e+00,7.832433472043118794e-01,1.823262680578912054e+00,2.605576694345678845e+00,2.006264995295405029e+00,7.319160781686643302e-01,4.840339284856050917e+00,5.694415917815486949e+00,1.598233330967977484e+00,4.279223138195979104e+00
4.122630672180504163e+00,5.947845182015192300e+00,3.468466826755565169e+00,5.256086801328266667e+00,3.247760150909653198e+00,1.609629822236372076e+00,7.822799066587353689e-01,1.806001112866113090e+00,2.604399444918618300e+00,2.008291238710667947e+00,7.326593440137703084e-01,4.838213229886147104e+00,5.686955597768561077e+00,1.596592435398994203e+00,4.275596358999585789e+00
4.130070672180504054e+00,5.948925182015192270e+00,3.490146826755565090e+00,5.254793617642915748e+00,3.248074158028412040e+00,1.613732821423588204e+00,7.815464154505914474e-01,1.786871363568429460e+00,2.603404262106829403e+00,2.010083049059226745e+00,7.333078161819936991e-01,4.834754791269894270e+00,5.678785243926538051e+00,1.594658625052016721e+00,4.270693751389044834e+00
4.139110672180503769e+00,5.950645182015191992e+00,3.511626826755565034e+00,5.254793617642915748e+00,3.248612051590130445e+00,1.618759136442704971e+00,7.802661726638771000e-01,1.770775386917704974e+00,2.602003101101726390e+00,2.012032592481361348e+00,7.335385968369122489e-01,4.831299314269775991e+00,5.671482835961992208e+00,1.591176715956163612e+00,4.265250157294151911e+00
4.149670672180503672e+00,5.951925182015192384e+00,3.538906826755565227e+00,5.253977807224282870e+00,3.248970220332213277e+00,1.623176934834144047e+00,7.779632006356297369e-01,1.745458060102558440e+00,2.601364498265870129e+00,2.014263023945863207e+00,7.348262004078495169e-01,4.827245051636237960e+00,5.663006232692744391e+00,1.587174146339161540e+00,4.259159188962866160e+00
4.160590672180503269e+00,5.953445182015192572e+00,3.567986826755565222e+00,5.253977807224282870e+00,3.248254514595563247e+00,1.629198515989188412e+00,7.754462301593207929e-01,1.724290328647970716e+00,2.599812106144765433e+00,2.017032458758275304e+00,7.356954632415239059e-01,4.822963723189110041e+00,5.652790394357124271e+00,1.582246349396391416e+00,4.252789861558166074e+00
4.175190672180502993e+00,5.954645182015192439e+00,3.602186826755565008e+00,5.250047763004499046e+00,3.248120459658808912e+00,1.635133786246633303e+00,7.734406434118983320e-01,1.700775340066155383e+00,2.600057013188709742e+00,2.019891455952874004e+00,7.379260834937025892e-01,4.818231056196782269e+00,5.643070621749482818e+00,1.577353355992100026e+00,4.245652426955254910e+00
4.193230672180503049e+00,5.956645182015192219e+00,3.642666826755565079e+00,5.252491737219651569e+00,3.248566943290896347e+00,1.643259033296780025e+00,7.701233949695480696e-01,1.676563695502677920e+00,2.598849268919773525e+00,2.023089112978237569e+00,7.407733386435300105e-01,4.813899245647020209e+00,5.630573614332692323e+00,1.572182196192238646e+00,4.236361201675649113e+00
4.214870672180502709e+00,5.959325182015192013e+00,3.691786826755564910e+00,5.253141709479382193e+00,3.247496837959216620e+00,1.653762816519212642e+00,7.680848580099670642e-01,1.646328483641143148e+00,2.596936335832843223e+00,2.028094942601806672e+00,7.429251653197866956e-01,4.808154732083281147e+00,5.616276706760749526e+00,1.564860217596521164e+00,4.226475516376856589e+00
4.241830672180502582e+00,5.962085182015192331e+00,3.746066826755564794e+00,5.248048716512110801e+00,3.248208953389610798e+00,1.664827671230588280e+00,7.644783608412073495e-01,1.617208126245536892e+00,2.596135470967750880e+00,2.032294077631217277e+00,7.448347681708579193e-01,4.802371946546464265e+00,5.601601787554256084e+00,1.556809675384706937e+00,4.215416364867818899e+00
4.277790672180502796e+00,5.965205182015192342e+00,3.810866826755564762e+00,5.246686564170630618e+00,3.247587000624265752e+00,1.677294407369428253e+00,7.589377329642247316e-01,1.587374932723115473e+00,2.593693419480959772e+00,2.037591432115795520e+00,7.488742229230287428e-01,4.794573574301699281e+00,5.585022636737821067e+00,1.546990218805884609e+00,4.201892690066650005e+00
4.321390672180502435e+00,5.968965182015192106e+00,3.883906826755564978e+00,5.243302083928766066e+00,3.246389994288226166e+00,1.694267730160807339e+00,7.567832182391353024e-01,1.559124518197190890e+00,2.589536358845127229e+00,2.042086959832485782e+00,7.527330195896304588e-01,4.785237788471548015e+00,5.565898076414884876e+00,1.536916651199820905e+00,4.187495775500999606e+00
4.375310672180502181e+00,5.972525182015192335e+00,3.971626826755564998e+00,5.250186953754712782e+00,3.244355659856832830e+00,1.717912802415984430e+00,7.497316248263798943e-01,1.532189019226244620e+00,2.582187154155966002e+00,2.049624492017092070e+00,7.556851675695666071e-01,4.776649461283446918e+00,5.545227694573299893e+00,1.522646572477478699e+00,4.170122874607968377e+00
4.445310672180502465e+00,5.978885182015192257e+00,4.079666826755564912e+00,5.228977105469057918e+00,3.244135044527507006e+00,1.750146553898834112e+00,7.461845237225173122e-01,1.502157845051030671e+00,2.575133972245176484e+00,2.059026903913648621e+00,7.606207397418250915e-01,4.766812850558915571e+00,5.525296797072373423e+00,1.505723232189465799e+00,4.152832095342897212e+00
4.531270672180502501e+00,5.986845182015192002e+00,4.208586826755564836e+00,5.193370931758864550e+00,3.239652634080381066e+00,1.795330007041994858e+00,7.390634276708883954e-01,1.471376353261132586e+00,2.568574496505765303e+00,2.066442247308539315e+00,7.691712074893433115e-01,4.755014900258495381e+00,5.500589370836253877e+00,1.491261906789551395e+00,4.129489983228125993e+00
4.646150672180502816e+00,5.997605182015192327e+00,4.364066826755564676e+00,5.190905350460322865e+00,3.237028889699100187e+00,1.883205871447027668e+00,7.343372264326961663e-01,1.444828448622342609e+00,2.556883228470838265e+00,2.072269217115423778e+00,7.764489449264966314e-01,4.749954106574495682e+00,5.480764780409792536e+00,1.470804621188367856e+00,4.102446361660308405e+00
4.789110672180503236e+00,6.012925182015192327e+00,4.553226826755564893e+00,4.579186897657519850e+00,3.235160618361517582e+00,2.073420197200663395e+00,7.266548788099173040e-01,1.416780385755801897e+00,2.545246717151085303e+00,2.076351385514775494e+00,7.870666477608637690e-01,4.746596159255713765e+00,5.462011853371344650e+00,1.448526418378612846e+00,4.077132215780659763e+00
