1.199999989071038886e+00,8.000000900900494649e-01,8.000000074850296405e-01,1.199999957986541244e+00,8.000000288388856573e-01,1.199999983946404392e+00,1.199999992962436757e+00,8.000000053214244566e-01,8.000000085401108851e-01,8.000003927468168907e-01,8.000002916955227805e-01,1.199999445357139649e+00
1.398050353494150855e+00,7.072190306269370286e-01,5.993120287664474022e-01,1.401217172535409450e+00,6.051182824146508210e-01,1.399753340466383333e+00,1.396486425931715125e+00,6.036678118588509889e-01,6.013523540417060609e-01,7.892975861216593447e-01,6.100168740988500815e-01,1.295697555193177530e+00
1.598833088750055698e+00,6.580884752525985038e-01,4.002663267123627300e-01,1.560049193968596537e+00,4.089484413031743149e-01,1.602208304713684361e+00,1.596594083748997805e+00,4.035300184683791036e-01,4.003579835603557902e-01,6.624021002258217994e-01,5.354960295798939507e-01,1.287615890965903453e+00
1.802814627199903263e+00,5.282421330871065468e-01,2.157411404927352394e-01,1.535554974457805644e+00,2.076999423016105684e-01,1.805958784020229135e+00,1.799464172847198951e+00,2.035589976070397711e-01,1.957624436594340156e-01,7.682508733676866042e-01,3.886529257043249697e-01,1.165635210575890923e+00
2.002848507266103972e+00,3.804183010975235035e-01,6.499354031126661213e-02,1.494184087536061689e+00,1.574838240446665982e-02,1.996765597051063601e+00,1.996765270381237745e+00,2.449997198717573932e-02,-1.055454428144075862e-02,7.777723971403439629e-01,2.156968188618612059e-01,1.280113863206933988e+00
2.185473885872321720e+00,3.083866481910193524e-01,-5.459559394532262355e-02,1.541546365836206078e+00,-1.368589022738125327e-01,2.143397342812253026e+00,2.177357371312840240e+00,-1.240104631285703363e-01,-2.144340861461459524e-01,8.898390370930997495e-01,2.353117549026488287e-01,1.210600324865364952e+00
2.343561398452004507e+00,1.627554037137261267e-01,-1.568566652149738228e-01,1.625542683839617419e+00,-2.167792726388489133e-01,2.201877493842464784e+00,2.320509043511543190e+00,-2.389641984819300402e-01,-4.063322337182567745e-01,9.381511531797401826e-01,1.547281018906023209e-01,1.251828544864185710e+00
2.464893993453077137e+00,1.375491321243094145e-02,-2.510779199525076111e-01,1.720929928323651659e+00,-2.514046250112697556e-01,2.202238742301300345e+00,2.405915127970430945e+00,-3.235389015437089011e-01,-5.805391251207292491e-01,9.270177103928799456e-01,1.911460318236601896e-02,1.350455933992017021e+00
2.536877300769774468e+00,-1.064109500504875905e-01,-3.393080093791598917e-01,1.746750898976383581e+00,-2.827365374189382830e-01,2.158853688467959220e+00,2.428016737007089088e+00,-3.822785958172660870e-01,-7.356658338002264319e-01,8.979338040146171984e-01,-1.579805426708080218e-01,1.506859620767327712e+00
2.562123788850589001e+00,-2.299624530462931193e-01,-4.359988411982981260e-01,1.719185670893955020e+00,-3.244485106782081241e-01,2.081507792797583800e+00,2.394189579711382354e+00,-4.167509737321831720e-01,-8.663180133182029063e-01,9.062234836206477517e-01,-2.240102601564863405e-01,1.554505084332169274e+00
