1.039999877064621270e+00,9.600000602361361546e-01,1.039999669604480870e+00,9.600000174672412845e-01,9.600000264026228303e-01,1.039999954545506089e+00,9.600000851062019391e-01,9.600002222209876868e-01,9.600000592591714232e-01,9.600000476189909371e-01,9.600002580628511639e-01,9.600000282685312580e-01,1.039999912088105383e+00,1.039999958333376773e+00,1.039999934426337092e+00,9.600003478230624276e-01,9.600001999989999923e-01,1.000000000000000000e+00,1.039999466673777739e+00,1.039999000024999454e+00,1.039992001599679972e+00
1.079774957908437916e+00,9.200423842625036208e-01,1.077659250966716886e+00,9.198180997648101043e-01,9.197882048586305537e-01,1.080188893910347447e+00,9.199558150943721868e-01,9.300273039439216349e-01,9.197904950182882455e-01,9.201211397519509783e-01,9.198061085530315761e-01,9.198991912234091295e-01,1.079633274954020505e+00,1.080174273907503979e+00,1.079147421351218883e+00,9.652945565122922345e-01,9.274187118990606660e-01,1.031418706495190518e+00,1.056197797340087119e+00,1.026412378872597619e+00,1.077745774643364074e+00
1.114420495147741441e+00,8.795978672287509958e-01,1.116865199412849341e+00,8.796352776422515785e-01,8.793834532253181901e-01,1.120683529253086785e+00,8.794150210315891947e-01,8.943259576583073578e-01,8.793418084745515673e-01,8.803661067970274257e-01,8.792003898240022819e-01,8.800059434776428269e-01,1.119957350611890723e+00,1.120767630532502945e+00,1.119226531480046249e+00,9.512867728838091397e-01,9.163951898669974172e-01,1.054133773042416733e+00,1.042342363421113971e+00,1.030893769151853601e+00,1.114169269945113117e+00
1.149727672411648971e+00,8.385711180979282808e-01,1.154813208546861869e+00,8.390472570670910457e-01,8.387055466650189528e-01,1.161564945173962471e+00,8.383058649701797815e-01,8.564002310354968950e-01,8.384910731044659116e-01,8.401883264511279537e-01,8.390620837034205026e-01,8.398481030362188182e-01,1.160819091817794080e+00,1.161898934060824562e+00,1.160024671075700509e+00,9.350986961585514567e-01,9.290805268857204036e-01,1.086146661811913772e+00,1.046063206938588008e+00,1.056084198162147825e+00,1.152478422047233719e+00
1.187822082293291892e+00,7.982399156224118109e-01,1.181719853489826555e+00,7.984210501322080988e-01,7.976400807215318078e-01,1.203165432895893394e+00,7.967383607233173848e-01,8.191038915441529733e-01,7.968240959737086238e-01,7.994341573804601975e-01,7.989686744308146515e-01,7.993184178764698444e-01,1.198879527628495145e+00,1.203618716209764683e+00,1.200843322495444898e+00,9.109535175872823798e-01,9.419636536069394550e-01,1.099817420209169283e+00,1.026107221334909170e+00,1.082481130255753543e+00,1.190075556706891025e+00
1.227632449208400978e+00,7.575567012919298682e-01,1.214351837554713542e+00,7.586686401230300358e-01,7.564276418282613879e-01,1.244780778799644771e+00,7.543733337270002171e-01,7.840567245344096658e-01,7.543602271364946432e-01,7.587199678660218050e-01,7.585975023113974425e-01,7.596411092338412052e-01,1.237715463831718488e+00,1.245233832792836948e+00,1.242644157048013343e+00,8.927711329347247649e-01,9.372882043906710647e-01,1.086951180302532682e+00,1.019056873596053236e+00,1.115661393903882415e+00,1.182491898579412171e+00
1.268236409108712159e+00,7.160951587232775584e-01,1.243996796122276427e+00,7.193654285754844668e-01,7.149257771880845880e-01,1.287137453624660033e+00,7.110750260700979819e-01,7.458787254781922282e-01,7.111184392139022759e-01,7.181259006310151127e-01,7.296578296947984210e-01,7.220484440344471233e-01,1.273257700932120429e+00,1.287355439651018729e+00,1.285010787340381988e+00,8.877132798440469097e-01,9.421087311206396420e-01,1.068787291285181906e+00,1.015564085684083295e+00,1.153178091924020876e+00,1.203961598942356881e+00
1.309682897855910522e+00,6.754147439101227945e-01,1.269242844818809557e+00,6.811456407197258311e-01,6.733318088877883190e-01,1.330110538480384630e+00,6.668903165719740622e-01,7.203282967831627914e-01,6.671645173346167912e-01,6.770238413798470578e-01,7.006296738050241668e-01,6.866714686637895859e-01,1.303188052970730926e+00,1.329585947725016482e+00,1.326212682376476160e+00,8.851854063921709148e-01,9.414131357468235040e-01,1.061372289157809012e+00,1.017128824435005852e+00,1.191273725396721161e+00,1.235180886273741674e+00
1.348970452053034119e+00,6.343245332026719030e-01,1.296620064069406553e+00,6.441334321879471636e-01,6.319240615455801180e-01,1.372718810487578045e+00,6.219704705959013813e-01,6.978438535610040905e-01,6.232471899751218514e-01,6.358925215589085189e-01,6.725440154072553911e-01,6.541592428753687516e-01,1.335058716666861933e+00,1.371898587211996645e+00,1.367260196111677484e+00,8.873771476009313375e-01,9.373057956850162631e-01,1.057961916065742747e+00,1.038664605627809046e+00,1.230428961748820438e+00,1.260651027353777431e+00
1.385774736178427391e+00,5.929251386036304972e-01,1.306820387429816543e+00,6.097290494752520829e-01,5.914931711842792428e-01,1.414549270067907649e+00,5.764236813414809202e-01,6.836697559415626513e-01,5.788169463052988961e-01,5.975793209244458781e-01,6.546920850880901810e-01,6.274857392276905754e-01,1.360592975855041020e+00,1.413942417429029152e+00,1.406983578023232928e+00,9.011907212452001659e-01,9.202656678084984998e-01,1.059166686444707128e+00,1.068334910236241386e+00,1.252057607908066306e+00,1.269373682300872330e+00
