1.000000000000000000e+00,1.000329999999999941e+00,1.000210000000000043e+00,1.000099999999999989e+00,1.000129999999999963e+00,9.999900000000000455e-01,9.969799999999999773e-01,9.969200000000000284e-01,9.967200000000000504e-01,9.968200000000000394e-01,9.965699999999999559e-01,9.969099999999999628e-01,9.957599999999999785e-01,9.958700000000000330e-01,9.958500000000000130e-01,9.957599999999999785e-01,9.957099999999999840e-01,9.957500000000000240e-01,1.001300000000000079e+00,1.001100000000000101e+00,1.001190000000000024e+00,1.001230000000000064e+00,1.001209999999999933e+00,1.001309999999999922e+00
1.000269999999999992e+00,1.000550000000000050e+00,1.000510000000000010e+00,1.000469999999999970e+00,1.000369999999999981e+00,9.999500000000000055e-01,9.933899999999999952e-01,9.931100000000000483e-01,9.933100000000000263e-01,9.933899999999999952e-01,9.930099999999999483e-01,9.933400000000000007e-01,9.916800000000000059e-01,9.915500000000000425e-01,9.917200000000000459e-01,9.914499999999999424e-01,9.915499999999999314e-01,9.915500000000000425e-01,1.002590000000000092e+00,1.002420000000000089e+00,1.002650000000000041e+00,1.002660000000000107e+00,1.002589999999999870e+00,1.002839999999999954e+00
1.000369999999999981e+00,1.000820000000000043e+00,1.000490000000000101e+00,1.000699999999999923e+00,1.000629999999999908e+00,9.998399999999999510e-01,9.897799999999999931e-01,9.897900000000000587e-01,9.895100000000000007e-01,9.897299999999999986e-01,9.892799999999999372e-01,9.896399999999999642e-01,9.873699999999999699e-01,9.875000000000000444e-01,9.874000000000000554e-01,9.875599999999999934e-01,9.875299999999999079e-01,9.874600000000000044e-01,1.004010000000000069e+00,1.004080000000000084e+00,1.003800000000000026e+00,1.004030000000000200e+00,1.003859999999999975e+00,1.003989999999999938e+00
1.000650000000000039e+00,1.001190000000000024e+00,1.000760000000000094e+00,1.001089999999999813e+00,1.000569999999999959e+00,9.998899999999999455e-01,9.863899999999999890e-01,9.861400000000000166e-01,9.859700000000000131e-01,9.860100000000000531e-01,9.852499999999999591e-01,9.859700000000000131e-01,9.830999999999999739e-01,9.834700000000000664e-01,9.829600000000000559e-01,9.836599999999999788e-01,9.830699999999998884e-01,9.835199999999999498e-01,1.005290000000000017e+00,1.005560000000000009e+00,1.005260000000000042e+00,1.005160000000000275e+00,1.005239999999999911e+00,1.005390000000000006e+00
1.000860000000000083e+00,1.001460000000000017e+00,1.001080000000000192e+00,1.001239999999999908e+00,1.000809999999999977e+00,1.000000000000000000e+00,9.823899999999999855e-01,9.824000000000000510e-01,9.818500000000000005e-01,9.824600000000000000e-01,9.812599999999999101e-01,9.823600000000000110e-01,9.789900000000000269e-01,9.790500000000000869e-01,9.785400000000000764e-01,9.789999999999999813e-01,9.789299999999998558e-01,9.792199999999999793e-01,1.006790000000000074e+00,1.007079999999999975e+00,1.006650000000000045e+00,1.006710000000000216e+00,1.006699999999999928e+00,1.006790000000000074e+00
1.001040000000000152e+00,1.001570000000000071e+00,1.001150000000000206e+00,1.001199999999999868e+00,1.001489999999999991e+00,1.000590000000000090e+00,9.785800000000000054e-01,9.785600000000000964e-01,9.780499999999999750e-01,9.784899999999999709e-01,9.779299999999999660e-01,9.783300000000000329e-01,9.744800000000000129e-01,9.744200000000000639e-01,9.743700000000000694e-01,9.746700000000000363e-01,9.739899999999999114e-01,9.752899999999999903e-01,1.008460000000000134e+00,1.008469999999999978e+00,1.008059999999999956e+00,1.007990000000000164e+00,1.008099999999999996e+00,1.008460000000000134e+00
1.001150000000000206e+00,1.002010000000000067e+00,1.001490000000000213e+00,1.001459999999999795e+00,1.001959999999999962e+00,1.000930000000000097e+00,9.748200000000000198e-01,9.749700000000001143e-01,9.741600000000000259e-01,9.747000000000000108e-01,9.739399999999999169e-01,9.746700000000000363e-01,9.701899999999999968e-01,9.701000000000000734e-01,9.701000000000000734e-01,9.704099999999999948e-01,9.694499999999999229e-01,9.708499999999999908e-01,1.009830000000000227e+00,1.010159999999999947e+00,1.009539999999999882e+00,1.009480000000000155e+00,1.009670000000000067e+00,1.010160000000000169e+00
1.001330000000000275e+00,1.002320000000000100e+00,1.001540000000000319e+00,1.001539999999999875e+00,1.001949999999999896e+00,1.001219999999999999e+00,9.707799999999999763e-01,9.711000000000000743e-01,9.703899999999999748e-01,9.705799999999999983e-01,9.701299999999999368e-01,9.706500000000000128e-01,9.657400000000000428e-01,9.656400000000000539e-01,9.656000000000001249e-01,9.656599999999999628e-01,9.650499999999999634e-01,9.663699999999999513e-01,1.011600000000000277e+00,1.011839999999999851e+00,1.011229999999999851e+00,1.011000000000000121e+00,1.011220000000000008e+00,1.011820000000000164e+00
1.001670000000000282e+00,1.002660000000000107e+00,1.001920000000000366e+00,1.001789999999999958e+00,1.002349999999999852e+00,1.001589999999999980e+00,9.667700000000000182e-01,9.670000000000000817e-01,9.665500000000000203e-01,9.666799999999999837e-01,9.666699999999999182e-01,9.667700000000000182e-01,9.610600000000000254e-01,9.610500000000000709e-01,9.606500000000001149e-01,9.613399999999999723e-01,9.603499999999999259e-01,9.622600000000000042e-01,1.012770000000000170e+00,1.013359999999999816e+00,1.012839999999999741e+00,1.012950000000000017e+00,1.012639999999999985e+00,1.013690000000000202e+00
1.002150000000000318e+00,1.002940000000000165e+00,1.002240000000000464e+00,1.002070000000000016e+00,1.002679999999999794e+00,1.002140000000000031e+00,9.629999999999999671e-01,9.630000000000000782e-01,9.624000000000000332e-01,9.627799999999999692e-01,9.624199999999999422e-01,9.625599999999999712e-01,9.563599999999999879e-01,9.563800000000001189e-01,9.557100000000000595e-01,9.569299999999999473e-01,9.557999999999998719e-01,9.576200000000000268e-01,1.014430000000000165e+00,1.014949999999999797e+00,1.014699999999999713e+00,1.014610000000000012e+00,1.014450000000000074e+00,1.015580000000000149e+00
