1.059949999999999948e+00,1.013989999999999947e+00,1.039239999999999942e+00,1.013810000000000100e+00
1.126560000000000006e+00,1.028129999999999988e+00,1.081699999999999884e+00,1.028610000000000024e+00
1.200159999999999894e+00,1.042259999999999964e+00,1.127809999999999979e+00,1.043260000000000076e+00
1.280329999999999968e+00,1.057359999999999856e+00,1.176760000000000028e+00,1.057150000000000034e+00
1.365659999999999874e+00,1.070859999999999923e+00,1.227859999999999951e+00,1.070980000000000043e+00
1.456249999999999822e+00,1.083869999999999889e+00,1.281029999999999891e+00,1.084289999999999976e+00
1.551779999999999937e+00,1.095379999999999798e+00,1.333819999999999784e+00,1.095269999999999966e+00
1.649869999999999948e+00,1.105719999999999814e+00,1.387379999999999836e+00,1.105169999999999986e+00
1.749249999999999972e+00,1.113319999999999865e+00,1.439219999999999944e+00,1.112579999999999902e+00
1.847979999999999956e+00,1.118989999999999929e+00,1.488289999999999891e+00,1.117549999999999821e+00
1.944969999999999866e+00,1.122800000000000020e+00,1.535789999999999988e+00,1.121779999999999777e+00
2.038659999999999695e+00,1.124340000000000117e+00,1.578529999999999989e+00,1.122749999999999693e+00
2.128039999999999488e+00,1.122740000000000071e+00,1.617119999999999891e+00,1.122909999999999631e+00
2.211989999999999679e+00,1.120030000000000081e+00,1.650049999999999795e+00,1.119509999999999561e+00
2.290869999999999518e+00,1.116840000000000055e+00,1.679389999999999716e+00,1.115649999999999586e+00
2.361899999999999444e+00,1.112360000000000015e+00,1.702839999999999687e+00,1.112409999999999677e+00
2.426519999999999566e+00,1.107750000000000012e+00,1.721869999999999790e+00,1.108249999999999735e+00
2.486309999999999576e+00,1.103530000000000122e+00,1.737949999999999884e+00,1.103419999999999845e+00
2.540819999999999634e+00,1.099430000000000129e+00,1.750289999999999901e+00,1.099129999999999940e+00
2.589689999999999603e+00,1.094610000000000083e+00,1.759689999999999976e+00,1.093620000000000037e+00
2.634539999999999438e+00,1.089230000000000143e+00,1.765749999999999931e+00,1.089520000000000044e+00
2.674559999999999604e+00,1.085320000000000062e+00,1.769949999999999912e+00,1.084520000000000151e+00
2.711759999999999504e+00,1.082080000000000153e+00,1.771019999999999817e+00,1.079870000000000108e+00
2.744229999999999503e+00,1.077740000000000142e+00,1.772209999999999841e+00,1.076810000000000045e+00
2.773999999999999577e+00,1.073570000000000135e+00,1.771149999999999780e+00,1.073409999999999975e+00
2.800649999999999640e+00,1.070460000000000189e+00,1.768669999999999742e+00,1.069029999999999925e+00
2.825259999999999661e+00,1.067310000000000203e+00,1.765449999999999742e+00,1.067620000000000013e+00
2.846619999999999706e+00,1.064440000000000275e+00,1.762179999999999636e+00,1.064359999999999973e+00
2.867009999999999614e+00,1.062070000000000292e+00,1.758479999999999599e+00,1.062340000000000062e+00
2.884749999999999481e+00,1.058960000000000345e+00,1.752949999999999564e+00,1.059980000000000144e+00
2.901289999999999480e+00,1.057160000000000322e+00,1.746729999999999672e+00,1.057460000000000067e+00
2.916749999999999510e+00,1.054930000000000367e+00,1.740749999999999575e+00,1.055209999999999981e+00
2.930809999999999693e+00,1.052660000000000373e+00,1.735479999999999468e+00,1.054820000000000091e+00
2.943899999999999739e+00,1.052030000000000465e+00,1.730729999999999436e+00,1.053430000000000089e+00
2.955669999999999575e+00,1.050900000000000389e+00,1.725639999999999397e+00,1.050630000000000175e+00
2.965499999999999581e+00,1.050200000000000466e+00,1.719449999999999479e+00,1.049450000000000216e+00
2.976229999999999709e+00,1.049100000000000366e+00,1.713619999999999477e+00,1.047120000000000273e+00
2.986269999999999758e+00,1.048060000000000436e+00,1.707069999999999421e+00,1.045590000000000241e+00
2.995319999999999538e+00,1.047480000000000411e+00,1.701749999999999430e+00,1.044590000000000352e+00
3.003399999999999626e+00,1.046840000000000437e+00,1.696819999999999329e+00,1.043920000000000403e+00
3.009879999999999445e+00,1.047180000000000444e+00,1.690769999999999218e+00,1.044200000000000461e+00
3.016699999999999271e+00,1.045480000000000409e+00,1.685429999999999318e+00,1.043150000000000466e+00
3.023689999999999323e+00,1.044020000000000392e+00,1.680409999999999293e+00,1.042470000000000452e+00
3.030309999999999171e+00,1.043300000000000338e+00,1.676179999999999337e+00,1.041910000000000558e+00
3.036619999999999209e+00,1.042790000000000328e+00,1.671229999999999327e+00,1.042410000000000503e+00
3.042559999999999043e+00,1.040910000000000224e+00,1.666279999999999317e+00,1.042210000000000525e+00
3.047389999999999155e+00,1.041910000000000114e+00,1.662169999999999259e+00,1.042220000000000590e+00
3.052819999999999201e+00,1.041810000000000125e+00,1.658449999999999314e+00,1.041800000000000503e+00
3.057259999999999422e+00,1.041190000000000060e+00,1.653949999999999365e+00,1.042060000000000430e+00
3.061799999999999411e+00,1.041250000000000009e+00,1.651089999999999280e+00,1.042080000000000339e+00
3.065559999999999619e+00,1.041060000000000096e+00,1.646079999999999322e+00,1.041450000000000431e+00
3.069049999999999834e+00,1.040610000000000035e+00,1.643379999999999397e+00,1.041660000000000474e+00
3.073789999999999800e+00,1.040980000000000016e+00,1.640699999999999381e+00,1.041660000000000474e+00
3.076719999999999899e+00,1.041809999999999903e+00,1.638209999999999278e+00,1.040990000000000526e+00
3.080039999999999889e+00,1.042099999999999804e+00,1.635839999999999295e+00,1.040290000000000603e+00
3.082109999999999683e+00,1.042989999999999862e+00,1.631079999999999197e+00,1.041010000000000657e+00
3.084439999999999849e+00,1.042479999999999851e+00,1.627459999999999241e+00,1.041270000000000584e+00
3.086640000000000050e+00,1.041599999999999859e+00,1.624629999999999352e+00,1.040970000000000617e+00
3.088360000000000216e+00,1.040149999999999908e+00,1.622469999999999413e+00,1.041340000000000598e+00
3.090940000000000243e+00,1.040200000000000014e+00,1.620099999999999429e+00,1.041740000000000554e+00
3.091550000000000242e+00,1.040000000000000036e+00,1.618729999999999336e+00,1.041940000000000532e+00
3.095300000000000384e+00,1.039849999999999941e+00,1.616709999999999425e+00,1.041600000000000525e+00
3.098790000000000600e+00,1.039789999999999992e+00,1.615179999999999394e+00,1.040900000000000603e+00
3.101260000000000794e+00,1.040310000000000068e+00,1.610779999999999434e+00,1.041810000000000569e+00
3.103650000000000908e+00,1.040800000000000169e+00,1.608759999999999524e+00,1.042220000000000590e+00
3.104790000000000827e+00,1.041610000000000147e+00,1.607549999999999590e+00,1.040250000000000563e+00
3.106250000000000622e+00,1.040910000000000224e+00,1.606149999999999523e+00,1.038970000000000615e+00
3.108180000000000831e+00,1.040200000000000236e+00,1.603739999999999499e+00,1.039670000000000538e+00
3.110720000000001040e+00,1.040880000000000249e+00,1.601989999999999581e+00,1.040310000000000512e+00
3.112330000000000929e+00,1.041680000000000161e+00,1.600269999999999637e+00,1.040830000000000588e+00
3.113830000000000986e+00,1.042520000000000113e+00,1.598299999999999610e+00,1.039380000000000637e+00
3.114630000000000898e+00,1.041680000000000161e+00,1.595479999999999565e+00,1.038590000000000568e+00
3.116270000000000984e+00,1.041350000000000220e+00,1.593509999999999538e+00,1.038920000000000510e+00
3.117480000000000917e+00,1.040100000000000247e+00,1.592149999999999510e+00,1.038510000000000488e+00
3.119070000000001119e+00,1.040220000000000145e+00,1.591209999999999569e+00,1.038620000000000543e+00
3.120290000000001118e+00,1.039650000000000185e+00,1.590079999999999494e+00,1.039530000000000509e+00
3.123810000000001086e+00,1.038710000000000244e+00,1.589009999999999589e+00,1.039550000000000418e+00
3.125130000000001296e+00,1.038170000000000259e+00,1.587989999999999569e+00,1.039470000000000338e+00
3.125080000000001412e+00,1.038930000000000353e+00,1.586429999999999563e+00,1.040310000000000290e+00
3.126040000000001484e+00,1.039330000000000309e+00,1.586469999999999603e+00,1.039270000000000360e+00
3.126700000000001367e+00,1.038920000000000288e+00,1.585199999999999498e+00,1.037050000000000249e+00
3.126470000000001193e+00,1.038770000000000193e+00,1.583709999999999507e+00,1.037510000000000154e+00
3.127080000000001192e+00,1.038380000000000081e+00,1.583309999999999551e+00,1.037580000000000169e+00
3.128070000000001016e+00,1.038490000000000135e+00,1.582709999999999617e+00,1.038350000000000106e+00
3.127530000000001031e+00,1.037740000000000107e+00,1.582679999999999643e+00,1.039030000000000120e+00
3.128590000000000870e+00,1.037670000000000092e+00,1.582009999999999694e+00,1.039230000000000098e+00
3.129110000000000724e+00,1.038500000000000201e+00,1.582649999999999668e+00,1.038210000000000077e+00
3.129840000000000622e+00,1.038250000000000117e+00,1.582619999999999694e+00,1.037619999999999987e+00
3.130540000000000767e+00,1.038440000000000030e+00,1.582249999999999712e+00,1.037069999999999936e+00
3.129700000000000593e+00,1.037760000000000016e+00,1.582449999999999690e+00,1.036159999999999970e+00
3.130190000000000694e+00,1.038659999999999917e+00,1.582289999999999752e+00,1.036950000000000038e+00
