1.199999993270525200e+00,1.199999971056444181e+00,1.199999989235738029e+00,1.199999969856824444e+00
1.400820188680277134e+00,1.400218845658298017e+00,1.400670941090190746e+00,1.400745637346939132e+00
1.603797987882205067e+00,1.589046058284921070e+00,1.589227859215851746e+00,1.588259247532690877e+00
1.808516049526456726e+00,1.728504661701342648e+00,1.729019912106281254e+00,1.728022234788287648e+00
2.013753433487633249e+00,1.776350354385730190e+00,1.778635767826270531e+00,1.784888465445981121e+00
2.218117563774323120e+00,1.769788739116718412e+00,1.753984699610708020e+00,1.776932881655103547e+00
2.419250716957992431e+00,1.728226395611959232e+00,1.683185408126080196e+00,1.737539507852828846e+00
2.613858252529632775e+00,1.679160065778753097e+00,1.593690308417602397e+00,1.682515841463976702e+00
2.797552732453250535e+00,1.637682622766962082e+00,1.508096679155199960e+00,1.624962795989668196e+00
2.965402166226133840e+00,1.596558442009045953e+00,1.443416591977872088e+00,1.586828661629737347e+00
3.112887406477527819e+00,1.566063525001690326e+00,1.411983309367721873e+00,1.567323679361771305e+00
3.235356532397257734e+00,1.539378876999908607e+00,1.414191972188219459e+00,1.555385143109778712e+00
3.330501386844523903e+00,1.524165070171127567e+00,1.443274250043060203e+00,1.539238712762449834e+00
3.396799400225298360e+00,1.518462279632093903e+00,1.487660769930113203e+00,1.508208922463071699e+00
3.435190526321392657e+00,1.502651648339980550e+00,1.535857630760363524e+00,1.480755903453588873e+00
3.447720724819884008e+00,1.479190306879925254e+00,1.579158413035409492e+00,1.469278801136309376e+00
3.437682643784791825e+00,1.455477783186093443e+00,1.608243157685035341e+00,1.469704775832067378e+00
3.409065700721412462e+00,1.447233290060988997e+00,1.619301560080043112e+00,1.468454563113269051e+00
3.366649641927832448e+00,1.451751399707259305e+00,1.614203747171252479e+00,1.458980653681311246e+00
3.316062196315737509e+00,1.464040598806116700e+00,1.596217055172922450e+00,1.446487545124583107e+00
3.262822145052040934e+00,1.462967933125988607e+00,1.570177997994328667e+00,1.447813318652484416e+00
3.210186493766453264e+00,1.447605068651261595e+00,1.547296712894812298e+00,1.455653538199035868e+00
3.162259251380961089e+00,1.434833234708724481e+00,1.532466181442266873e+00,1.445991714691809094e+00
3.122216720947580182e+00,1.429666340276206649e+00,1.528215244139093487e+00,1.431095372603039539e+00
3.091694132577468945e+00,1.424608058859745396e+00,1.536448372580058841e+00,1.415943225714932696e+00
3.070574293999747795e+00,1.412996659613745765e+00,1.552211079631858892e+00,1.408763478613453302e+00
3.059056015960178510e+00,1.391253966498623207e+00,1.571725311170104611e+00,1.402752695225725432e+00
3.056685421843334804e+00,1.387687604377441541e+00,1.590331422869449840e+00,1.382309100930407153e+00
3.060749826845390764e+00,1.380931291246382697e+00,1.605975142007300738e+00,1.369462707485668673e+00
3.070752891156635300e+00,1.354378892582793315e+00,1.615438950963493214e+00,1.370330893063462119e+00
3.083796432207752236e+00,1.340471682021115107e+00,1.614136945241721355e+00,1.356339541793883274e+00
3.098604841403873600e+00,1.343212082182789979e+00,1.602519535920073679e+00,1.325576206183697758e+00
3.114775074656081610e+00,1.323902394648412306e+00,1.587497554197624838e+00,1.313438166530396245e+00
3.129937048158872415e+00,1.299549104728456195e+00,1.570651751673555419e+00,1.314554836741991695e+00
3.143670105702175199e+00,1.291358215076994442e+00,1.556567340029570756e+00,1.307480548398000320e+00
3.154556540290829325e+00,1.307716187945427100e+00,1.546936034629796897e+00,1.278683147544190213e+00
3.163079439375156454e+00,1.290995747872029087e+00,1.543358338327846413e+00,1.273420570941149688e+00
3.168684940691585794e+00,1.256874498376866489e+00,1.548327227901796332e+00,1.281482716102647634e+00
3.171033462140289583e+00,1.247722432347732058e+00,1.553851800654077575e+00,1.254650509811459980e+00
