9.787830135866462111e-01,9.846954096612243745e-01,1.016297655388772814e+00,1.039254215598669484e+00,1.042339747828048502e+00,1.149724825690801477e+00,9.995964875620144685e-01,1.000219602070500979e+00,1.000052138934862223e+00,9.999016175410330165e-01,9.999105587547615359e-01,9.982003118779351203e-01,1.002340902756734042e+00,9.997434190415026567e-01,9.992285122885394832e-01,1.001105731426079171e+00,9.984643842015582527e-01,1.000325066701468479e+00,1.000028261939531538e+00,1.000249385746377229e+00,1.000035498673034429e+00,9.994452296291297388e-01,9.996102666266587500e-01,9.998273151464676101e-01,1.007474428144700118e+00,9.965858816794909147e-01,9.941449647421084501e-01,9.970745557529286929e-01,1.006612262523380208e+00,9.952106530238962190e-01,9.998225855399823780e-01,1.000036138924821794e+00,9.999343730363574601e-01,9.995203468480160502e-01,9.995931069471687413e-01,9.998305918181977781e-01,9.996155187473815262e-01,1.000965926232315839e+00,1.000063681300854546e+00,9.991802122784197993e-01,1.000199746705449533e+00,9.979898042699323346e-01,1.000849773676899535e+00,9.997378134894143731e-01,9.997034490376295324e-01,9.999665222077782634e-01,9.989468926466417154e-01,9.992230190894603181e-01,1.050768972705650173e+00,1.001748727917137982e+00,9.913910789210964580e-01,9.953790875000664284e-01,9.457677427393437197e-01,9.890516832333120512e-01,1.001363874281633315e+00,9.997293634371534621e-01,9.992861752953123844e-01,1.000170807568853126e+00,9.994191304291062394e-01,9.994719219486867257e-01,9.989711656441693233e-01,9.991239068334872853e-01,9.998865778376587743e-01,1.000155696882751188e+00,9.998786037636046009e-01,1.001117591515239047e+00,9.998332233594600105e-01,9.995508522884133384e-01,9.998518239797280494e-01,9.997950172977859706e-01,1.000424127003827657e+00,9.986663428420085031e-01,9.937790626466848076e-01,9.910110230527827690e-01,1.023382625353742581e+00,1.016215603292546898e+00,1.082821495241143017e+00,1.346542416560588373e+00,9.994227145787847322e-01,1.000357038942894627e+00,1.000336825437725619e+00,9.997833370211215431e-01,1.000760161242376878e+00,9.986337407446879144e-01,1.001747254934738374e+00,1.000343951923930552e+00,9.994872164525689939e-01,1.000890343077087241e+00,9.994625898978433121e-01,9.992043943946754547e-01,1.000065650992594257e+00,1.000138131438298883e+00,1.000145861097600619e+00,9.999771709198101988e-01,1.000067183865380516e+00,9.997592593355613122e-01
9.751512771735496576e-01,9.660344132547128426e-01,1.036560075910830436e+00,1.082444481086735966e+00,1.095856239778102204e+00,1.282584105757162085e+00,9.988716254344616186e-01,1.000255698385972059e+00,1.000160467696834532e+00,9.998375670078151201e-01,1.000046194359770935e+00,9.962509967278949663e-01,1.005022907521862185e+00,9.993359885489079275e-01,9.983409932316489321e-01,1.002673465918632711e+00,9.971620411888798552e-01,1.000941943569174430e+00,9.999374778859532187e-01,1.000645627520668102e+00,1.000078268359751998e+00,9.986820156679956373e-01,9.988947024800091112e-01,9.996268001058424835e-01,1.015733438399014865e+00,9.960770905847311507e-01,9.908519646834259564e-01,9.938499727422044350e-01,1.017811809188519101e+00,9.848107326905460868e-01,9.996309065301581809e-01,1.000225930930993989e+00,9.998029053738598515e-01,9.990223396572851522e-01,9.989601517973162315e-01,9.997612804954990606e-01,9.988114746732718041e-01,1.001974849967806280e+00,1.000062879148445605e+00,9.983044174485041777e-01,1.000453824049526430e+00,9.958952472584556848e-01,1.001895458274822071e+00,9.994209839957004515e-01,9.992957333385640295e-01,9.999871441063193922e-01,9.980355562326030938e-01,9.984775908671360556e-01,1.107211496086988545e+00,1.006125155592468845e+00,9.806675467538011892e-01,9.913269907052054686e-01,8.965533830281422478e-01,9.817036091209470072e-01,1.002853241220552860e+00,9.992393860983145304e-01,9.985214531000720095e-01,1.000563030324724378e+00,9.990474123475366897e-01,9.992601773143628963e-01,9.980432860453027910e-01,9.981889051350198994e-01,9.997589417962291503e-01,1.000425201802468633e+00,9.996533626752903690e-01,1.002200937145545145e+00,9.995235173960288488e-01,9.991562445103017165e-01,9.996781283959317310e-01,9.993942722111077703e-01,1.000866567484339553e+00,9.973324126588100080e-01,9.935895036804995861e-01,9.816448535818282917e-01,1.058625011482177802e+00,1.038764594457988188e+00,1.152998079840318768e+00,1.644886039221179264e+00,9.984403522661913222e-01,1.000839849271004667e+00,1.000415070507995940e+00,9.995656536736541309e-01,1.001563899280663028e+00,9.973453579001595459e-01,1.003951210357298063e+00,1.000614134752860540e+00,9.986400525297760566e-01,1.002114161921800362e+00,9.991246843152618018e-01,9.983208640842019532e-01,1.000050017294796811e+00,1.000208709796248208e+00,1.000061438083549747e+00,9.999870847707660326e-01,1.000135955106053132e+00,9.999819069245264869e-01
9.657852201081953414e-01,9.308881219416931252e-01,1.046481095414634188e+00,1.128545999082400941e+00,1.132885502545478484e+00,1.429679020304293946e+00,9.980599762299982025e-01,1.000545492762910049e+00,1.000152139869992407e+00,9.995999632671402901e-01,1.000162263671451113e+00,9.944670958038379638e-01,1.007985989714983655e+00,9.988701204661895039e-01,9.974325735093422240e-01,1.004592940931570366e+00,9.959250513034618724e-01,1.001710412545884665e+00,9.998218011370406666e-01,1.001328233845563576e+00,1.000215284679198513e+00,9.978557331399899866e-01,9.980394675185476627e-01,9.993234766679701675e-01,1.017639871010195485e+00,9.939082621187864675e-01,9.897615252651364992e-01,9.925755417246404644e-01,1.025960902547287112e+00,9.722236527034084919e-01,9.993626358229967810e-01,1.000393114424280361e+00,9.997783207291388585e-01,9.984390211238679536e-01,9.984326430577891154e-01,9.995956131110043108e-01,9.977486438814580083e-01,1.003014058530032671e+00,1.000178424541201316e+00,9.971781822367111747e-01,1.000827731736852577e+00,9.938878501070130822e-01,1.002934977146710649e+00,9.989448304379843213e-01,9.989309522999859636e-01,1.000278371449365711e+00,9.973367059118640743e-01,9.978236076133298882e-01,1.150338302973069604e+00,1.008026519134601173e+00,9.671586592231340429e-01,9.824454199056481540e-01,8.441658509971118329e-01,9.772519323327653051e-01,1.004282161991636446e+00,9.985871796198321215e-01,9.975921804219840539e-01,1.001354744533712537e+00,9.989682617151448563e-01,9.991511497423751775e-01,9.971194530936424716e-01,9.970944216308331720e-01,9.995937145347563169e-01,1.000516523795619950e+00,9.992547941099255704e-01,1.003251011969669149e+00,9.988887704096033326e-01,9.986239980039781639e-01,9.992143522074392603e-01,9.989435957842904834e-01,1.001402186223428359e+00,9.960093667416297647e-01,1.000254581115959107e+00,9.809461862745862959e-01,1.073175166920787182e+00,1.062768800492796206e+00,1.200243625252838564e+00,1.939084689246345361e+00,9.970229840234965391e-01,1.001363502891368107e+00,1.000457069275740851e+00,9.993261577394157991e-01,1.002672005050768256e+00,9.960327694900489304e-01,1.006417431478171309e+00,1.000971836478253385e+00,9.977208508983380630e-01,1.003664795998312265e+00,9.991930516273715979e-01,9.974975316467951103e-01,9.999857619521155261e-01,1.000137324516521264e+00,9.998862867309047386e-01,9.999350274451815901e-01,1.000257387861031466e+00,1.000063223058101469e+00
9.732398369561304774e-01,8.990374594360949212e-01,1.060043049630373879e+00,1.162838889228873906e+00,1.113963898053342394e+00,1.531465999012212142e+00,9.969352426930183642e-01,1.000807697625583526e+00,1.000140322641984270e+00,9.995095480675835198e-01,1.000438105374695574e+00,9.927290323715736164e-01,1.011102660409964660e+00,9.984797062500855303e-01,9.967453498692708802e-01,1.006818135676407211e+00,9.949826803153971611e-01,1.002428216366517466e+00,9.996934280705355169e-01,1.002186937779689702e+00,1.000327935815773284e+00,9.971720873314207090e-01,9.971208016910571015e-01,9.990145623073177772e-01,1.029643170274152419e+00,9.896269813220061051e-01,9.887700145022005893e-01,9.909012109463324336e-01,1.033796911182861322e+00,9.503191027658738355e-01,9.991920955625511747e-01,1.000800499581865566e+00,9.995818004414300795e-01,9.977237634442097658e-01,9.977360367578632649e-01,9.994392862089737095e-01,9.964657970407208021e-01,1.004153570954418262e+00,1.000080811854395346e+00,9.961347284198214247e-01,1.000979217980662028e+00,9.916225396477856835e-01,1.003869301430818650e+00,9.985319785979773766e-01,9.985284076625139393e-01,1.000805686597147082e+00,9.967776066595085416e-01,9.973454766130609439e-01,1.201517197982213236e+00,1.005344416571264388e+00,9.542471368027044543e-01,9.763698555726120221e-01,8.074071980012013094e-01,9.793022227757693932e-01,1.005910493460655308e+00,9.978653445420369028e-01,9.967974262415235653e-01,1.002216431379603812e+00,9.990682065520405386e-01,9.993419530239763260e-01,9.963147979703135260e-01,9.959350868349177155e-01,9.992238399751535161e-01,1.000302302506373309e+00,9.983155626830472196e-01,1.003732008144147203e+00,9.982408363351781277e-01,9.981613610173628581e-01,9.985769588139246089e-01,9.983330637636618210e-01,1.001940060374677754e+00,9.949860709448443696e-01,1.014630590620180906e+00,9.670718539151503812e-01,1.082038636090434380e+00,1.082056614643498005e+00,1.228154015622433981e+00,2.094508882099700209e+00,9.954423572921762275e-01,1.001645887350937514e+00,1.000483546992412043e+00,9.989299551465807836e-01,1.003744182948318020e+00,9.952018776579825143e-01,1.009365502602072473e+00,1.001357333871045974e+00,9.967008141262225784e-01,1.005409162346251772e+00,9.996348117530114985e-01,9.966105319843501231e-01,1.000095525430753751e+00,1.000000488566089585e+00,1.000073132095697925e+00,9.997941284751691304e-01,1.000382666965562661e+00,1.000031292611571976e+00
9.862376304345814582e-01,8.593902710643246401e-01,1.083465695482040081e+00,1.196191131843836297e+00,1.096625040276538066e+00,1.624677585885323960e+00,9.953069873063856710e-01,1.000804656470657195e+00,1.000329870675452204e+00,9.991058660095659683e-01,1.000892881348862007e+00,9.913902405346887159e-01,1.014265408441310967e+00,9.981535481348434713e-01,9.961331585619931372e-01,1.009314284603202827e+00,9.942988539610830845e-01,1.003460232413768471e+00,9.993187766104654202e-01,1.002913187874301837e+00,1.000239802203256367e+00,9.962551495378647592e-01,9.961148223136037094e-01,9.987938375069778107e-01,1.035531365327131637e+00,9.923623288483012228e-01,9.869331368674097993e-01,9.920507970008881626e-01,1.040475190826664065e+00,9.415276155472883657e-01,9.987615372608039666e-01,1.001144301829717032e+00,9.995469112039281345e-01,9.971898474396667655e-01,9.966301698968544898e-01,9.993390527639065546e-01,9.948831773819067914e-01,1.005216067571229388e+00,9.998799973388693418e-01,9.948652858500884877e-01,1.001308584950385994e+00,9.894414875447187230e-01,1.004836577232712358e+00,9.984480045172460239e-01,9.982298506732799614e-01,1.001213256661859896e+00,9.960870172849010107e-01,9.970461009996351986e-01,1.258394418925193214e+00,1.006498388681175804e+00,9.385737473857325153e-01,9.684377769160728011e-01,7.696581453844622001e-01,9.759105171296000858e-01,1.007693983889297318e+00,9.972093141126188165e-01,9.959900034968431903e-01,1.002972282493883815e+00,9.994371100036963940e-01,9.997112374692863623e-01,9.953047097492366824e-01,9.946843185539820942e-01,9.988685331715727589e-01,9.997395233619366106e-01,9.973037220070553044e-01,1.004057671598960200e+00,9.974582784602066265e-01,9.978199265762026648e-01,9.979212131042457523e-01,9.974643792970815381e-01,1.002350565192964282e+00,9.940171663003138924e-01,1.020568107183532414e+00,9.591015606064717813e-01,1.082755127026522768e+00,1.101170058452404454e+00,1.259855390387196072e+00,2.301249209947197283e+00,9.937248943090540854e-01,1.001780412085693239e+00,1.000121940755066774e+00,9.982610699930708487e-01,1.004694840465141015e+00,9.944581268583970735e-01,1.012604157268016891e+00,1.001807874964076861e+00,9.957108216244479060e-01,1.007411743169197793e+00,1.000297828664182820e+00,9.957312939016571551e-01,1.000082566043450916e+00,9.999404269782085075e-01,1.000345954067773713e+00,9.999451044672815758e-01,1.000283983705544388e+00,9.999086931936997935e-01
1.004587456521806255e+00,8.174310033551472898e-01,1.086412922709911300e+00,1.235620572143610429e+00,1.102908252177392967e+00,1.669943324115417127e+00,9.935895923352542347e-01,1.000783643925331479e+00,1.000467145110696787e+00,9.986954736650726083e-01,1.001181455123019370e+00,9.900225731561772546e-01,1.017384833549472178e+00,9.977962431463072157e-01,9.959761358755609972e-01,1.012277886172759045e+00,9.938031010051511238e-01,1.004420903991813718e+00,9.992253024817919771e-01,1.004042136403183294e+00,1.000355280116178358e+00,9.954989764188638679e-01,9.949458878438770526e-01,9.986476492502860403e-01,1.046568130240709049e+00,9.821128760893342857e-01,9.824835915951479759e-01,9.902057965696542396e-01,1.054351146810747153e+00,9.386566386317736210e-01,9.984660079079513695e-01,1.001596923333404998e+00,9.991915171429446296e-01,9.966752513908593292e-01,9.956766814037333324e-01,9.990432962626595303e-01,9.927235769756188599e-01,1.006117388804678603e+00,9.997027978096906242e-01,9.935116437777125054e-01,1.001460669835533945e+00,9.874480919433826775e-01,1.005758309599523503e+00,9.981861674574549204e-01,9.979695674857373966e-01,1.001750330864009220e+00,9.957008123429748059e-01,9.969983465444309800e-01,1.324299033095439615e+00,1.000077282315365190e+00,9.254918744034577038e-01,9.600824590067130737e-01,7.317997921899673797e-01,9.723204183445753879e-01,1.009507269155479614e+00,9.965599194809077188e-01,9.954344873359766144e-01,1.003818601349388606e+00,1.000069109643318077e+00,1.000211762150543748e+00,9.947366284658716307e-01,9.932301502937425086e-01,9.985406976222537256e-01,9.993367602419362949e-01,9.957706108412762713e-01,1.003975756362156746e+00,9.962490140498406754e-01,9.972882072490445449e-01,9.971813750969197310e-01,9.965317378836867634e-01,1.002762017793870974e+00,9.932507343216331330e-01,1.024353404459833916e+00,9.437914027425409191e-01,1.090778236104031462e+00,1.121014828646371919e+00,1.254847078533481985e+00,2.430751807542618881e+00,9.915240616414792152e-01,1.001747314004396427e+00,9.996613982793670639e-01,9.975257489669367983e-01,1.005575578080586840e+00,9.940952066685148081e-01,1.015916580259449642e+00,1.002218027647262977e+00,9.950109909353369586e-01,1.009707289808284614e+00,1.001300857858817173e+00,9.946912500927939105e-01,1.000066458051444673e+00,9.998968282635154470e-01,1.000224052814692399e+00,9.999494432274809164e-01,1.000315568932145904e+00,1.000080440358565248e+00
1.026760163043869634e+00,7.649918920858940208e-01,1.100367270166969558e+00,1.271747831601382162e+00,1.067834587767245047e+00,1.678883992710438200e+00,9.918182456006183756e-01,1.000672646540289978e+00,1.000496699361621333e+00,9.981079144508009371e-01,1.001629355849319447e+00,9.888084177388497542e-01,1.020711509824554941e+00,9.974695060702474247e-01,9.958170541907170881e-01,1.014907687568800565e+00,9.934317183605522183e-01,1.005571251128637433e+00,9.987843142135081065e-01,1.005134810445674320e+00,1.000372986096383476e+00,9.948257560936286659e-01,9.936186018033342782e-01,9.984247148570097874e-01,1.053887369454996170e+00,9.858041426020557330e-01,9.784041039367729065e-01,9.917411941427785038e-01,1.068514874074466325e+00,9.367463886094311576e-01,9.980179675221532154e-01,1.002374863142518668e+00,9.991609405357961826e-01,9.961719938849795675e-01,9.942386090664923071e-01,9.988256362248664200e-01,9.905897051098138117e-01,1.006960743654768065e+00,9.993091496904339399e-01,9.918854597448493182e-01,1.001710121354158822e+00,9.858368281150234891e-01,1.006740523400698750e+00,9.981074653881008008e-01,9.978140094169113405e-01,1.002263845245573215e+00,9.954079377533293638e-01,9.969520105945905986e-01,1.381223697675071138e+00,1.000646000930028423e+00,9.063280066861594264e-01,9.487993005073599440e-01,7.014681452604837331e-01,9.759991656505599966e-01,1.011192245927229560e+00,9.959391980406716582e-01,9.948621643846270457e-01,1.004904069904612340e+00,1.000962897955063546e+00,1.000777217408828523e+00,9.942809113047829106e-01,9.920504809780155142e-01,9.981739563617672006e-01,9.987344832748661361e-01,9.942320351689555302e-01,1.003734460733855638e+00,9.952705009068506525e-01,9.968560565712871746e-01,9.965306942270237833e-01,9.952910096921302463e-01,1.003210906816914383e+00,9.925215473940613986e-01,1.028199672475294202e+00,9.414094113381381579e-01,1.111886648642443687e+00,1.135766722915720450e+00,1.239226137555395457e+00,2.532866464826672104e+00,9.892741686660134759e-01,1.001601544770416297e+00,9.993912811595804246e-01,9.963840517737779789e-01,1.006507384533649185e+00,9.941729088639827960e-01,1.019536911539041357e+00,1.002647182534005532e+00,9.941373324732938332e-01,1.011902062196491814e+00,1.002627262920545936e+00,9.937889830473602970e-01,1.000260459901966659e+00,9.999122542541518666e-01,1.000361473768783815e+00,1.000050545951439718e+00,1.000398930734848424e+00,9.998616179692915162e-01
1.047786005435481504e+00,6.964423403425585857e-01,1.103298588443481831e+00,1.310463470571214595e+00,1.015925814040077757e+00,1.698131839833209700e+00,9.896795438878045470e-01,1.000493859524291373e+00,1.000709614648456425e+00,9.975124228958800465e-01,1.002251736555135775e+00,9.878031701614097271e-01,1.024016399273706135e+00,9.973795225563589772e-01,9.958624316991305792e-01,1.017526888061295320e+00,9.933265682467825597e-01,1.006786336382512248e+00,9.984517303280177059e-01,1.006287652364005858e+00,1.000325756898440277e+00,9.941512279659884266e-01,9.922773983001056397e-01,9.984335841751632579e-01,1.073517916128642780e+00,9.841355067626774700e-01,9.719483446429409979e-01,9.924207837036957969e-01,1.084723115545003447e+00,9.361632041554684980e-01,9.975912893650042967e-01,1.003004430929625101e+00,9.988413847174766325e-01,9.957418322964897150e-01,9.932005484802434170e-01,9.986485538993092881e-01,9.883942780572432252e-01,1.007753384417235942e+00,9.988495641151670101e-01,9.903385550059101705e-01,1.001988741043374320e+00,9.842264909799326444e-01,1.007678022428800002e+00,9.979591765906917766e-01,9.976301730983269112e-01,1.002841659341005220e+00,9.954649162931279438e-01,9.969968011861102264e-01,1.447819698797616850e+00,9.937339125648083638e-01,8.932386261972051766e-01,9.381031355621127776e-01,6.665758496653972909e-01,9.748161958149534900e-01,1.013197654171204443e+00,9.952400852789364816e-01,9.942510157512643998e-01,1.005891127860329304e+00,1.001921779175148020e+00,1.001539940984791599e+00,9.938204024243799672e-01,9.906798825676145226e-01,9.981494945231472737e-01,9.982996837763684628e-01,9.924354320939036134e-01,1.003174637779747469e+00,9.939125843098040036e-01,9.964276784103202056e-01,9.956558430174711205e-01,9.941586627545242472e-01,1.003702702572986549e+00,9.919907387856718994e-01,1.045902380652715014e+00,9.305433149046820063e-01,1.110406418303104825e+00,1.153196755187951617e+00,1.223022160640589329e+00,2.625196796525354426e+00,9.867359073220531851e-01,1.001115753138752229e+00,9.988338693431995097e-01,9.948235486749390510e-01,1.007414349624858207e+00,9.947056714519622034e-01,1.023368335717626643e+00,1.003010236035671632e+00,9.934155208458819164e-01,1.014000805056977761e+00,1.003884112993502553e+00,9.929681391470707164e-01,1.000501357213969600e+00,1.000010124644182596e+00,1.000137574048278966e+00,9.999485290272601690e-01,1.000488926878480012e+00,9.996424463499558044e-01
1.065753543479222465e+00,6.402270214219187849e-01,1.133972268345869949e+00,1.346254740914659909e+00,9.516542120316203723e-01,1.720786604858798308e+00,9.874211911341841397e-01,1.000513527350107124e+00,1.000467150343793188e+00,9.967446812321678618e-01,1.002884877813595699e+00,9.870615727148319696e-01,1.027455035426704688e+00,9.972479636999539432e-01,9.958836009028247949e-01,1.020231735394161898e+00,9.932685747210945326e-01,1.008154556214249098e+00,9.979299804905893412e-01,1.007368951824266112e+00,1.000144768874700940e+00,9.935389511692783726e-01,9.910463035997497672e-01,9.983497137891045314e-01,1.088784375508362823e+00,9.828070811012751262e-01,9.687842656823055787e-01,9.958345211039524303e-01,1.094481539456952923e+00,9.373391500687816569e-01,9.970567492592746772e-01,1.003650137932433628e+00,9.989846660542472945e-01,9.950689491446339519e-01,9.919636860283946866e-01,9.983384216646543630e-01,9.857659763677407705e-01,1.008353226461945917e+00,9.981877789221532682e-01,9.885498945574318075e-01,1.002247729061595871e+00,9.825041203092137465e-01,1.008812469704228665e+00,9.977467702469635658e-01,9.973556876122489090e-01,1.003229553539520147e+00,9.957765321268235992e-01,9.969119318733682400e-01,1.508554997383195984e+00,9.875931030574504055e-01,8.761869479204372757e-01,9.240158408668023293e-01,6.379729325580747457e-01,9.753472863900980450e-01,1.015227319570628728e+00,9.946575796618596366e-01,9.936667185681826719e-01,1.006943755361163539e+00,1.003039030523491304e+00,1.002387284281733848e+00,9.933636758664262656e-01,9.894166628446878775e-01,9.978553809853092371e-01,9.980090269138750525e-01,9.905198273727032765e-01,1.002398980372169568e+00,9.925452774032285097e-01,9.962612040523933787e-01,9.944647952205593056e-01,9.927225695445911491e-01,1.004126628713969183e+00,9.914562448819803642e-01,1.074787550354904253e+00,9.114176351916452035e-01,1.113847048778901172e+00,1.168178039016129155e+00,1.194796378649777946e+00,2.704901408329112300e+00,9.841966187961942447e-01,1.000747891349337948e+00,9.981084190072169182e-01,9.934678723221742613e-01,1.008546670057254513e+00,9.947274867424437117e-01,1.027212546934808124e+00,1.003666692493320189e+00,9.926644879434933788e-01,1.016282015669908612e+00,1.005602773181736964e+00,9.920545605013635360e-01,1.000540313378788237e+00,9.999671356348888152e-01,1.000097155899433821e+00,1.000007308157345953e+00,1.000560410664234290e+00,9.996689116163900435e-01
1.109334380436381551e+00,5.671927373137010120e-01,1.147670002427755520e+00,1.380316114226462609e+00,9.081428026860024483e-01,1.720385410123986158e+00,9.853723669543307251e-01,1.000303448648247162e+00,1.000130890893400348e+00,9.959684883093240515e-01,1.003230707238356167e+00,9.862096296388145333e-01,1.030932334518880777e+00,9.969905825277154410e-01,9.961299817094785292e-01,1.023266635594535678e+00,9.935073741747837417e-01,1.009245712811258189e+00,9.975775139112187384e-01,1.008777249989662117e+00,1.000135576780163182e+00,9.926039679116082093e-01,9.896328952843739257e-01,9.983601988517085690e-01,1.107598868003422776e+00,9.826024673789517383e-01,9.631815469521063378e-01,9.998013168384612959e-01,1.107927878431967939e+00,9.473643924277950212e-01,9.966871983310072736e-01,1.004334527674953126e+00,9.987825856038741179e-01,9.942627842976013985e-01,9.907993966648453998e-01,9.981533434056705234e-01,9.830339559832279583e-01,1.008846895395298038e+00,9.976793579672771362e-01,9.868224396158625789e-01,1.002665617245492191e+00,9.809187560665885153e-01,1.009975272415986058e+00,9.976142436007778835e-01,9.971624833338875726e-01,1.003688638885114059e+00,9.962800895461955131e-01,9.969698775727803275e-01,1.588813477694717147e+00,9.795964035138299275e-01,8.641533818585106497e-01,9.062835506183593015e-01,6.096774314615980295e-01,9.717609500966750691e-01,1.017364634063547379e+00,9.940515707273466228e-01,9.932604037334381575e-01,1.007983093363430838e+00,1.004318266104341939e+00,1.003400731831429082e+00,9.934730863847256455e-01,9.880717406568687577e-01,9.973672433395094350e-01,9.973171209697130335e-01,9.885758066338913297e-01,1.001509800364331459e+00,9.909283454420733106e-01,9.962518880704042123e-01,9.931753268376687371e-01,9.912138051673100581e-01,1.004502031070475088e+00,9.909927096710469119e-01,1.106340442274621028e+00,8.905191912638966700e-01,1.110331047078617628e+00,1.182953458465292762e+00,1.149024239187879548e+00,2.782954451487231307e+00,9.813257598833551310e-01,1.000437050964436914e+00,9.971802658152908450e-01,9.918466814747116667e-01,1.009751742871345170e+00,9.952090493506143831e-01,1.031474698331108275e+00,1.004088749738275554e+00,9.921760111350773625e-01,1.018238216953519792e+00,1.007293229720452432e+00,9.911282127190432778e-01,1.000678613810963791e+00,9.997790461702902309e-01,9.999272657655952079e-01,1.000042662580731490e+00,1.000703528974611789e+00,9.997543186151141015e-01
