9.684932170375289973e-01,9.798313869952040012e-01,1.023701315441726267e+00,1.002934343333217182e+00,1.020344833191839662e+00,1.009724127314143294e+00,1.020344587924016944e+00,1.007791413771508937e+00,1.017797994078018187e+00,9.736529558728153066e-01,9.808727429108511364e-01,9.922104937652621581e-01,1.004566528603903164e+00,1.016705542602801104e+00,9.363251592800614365e-01,9.987677067070581671e-01,1.001696800651323160e+00,1.000030267169795595e+00,9.997697336942265034e-01,1.001645515685418708e+00
9.376084635715324911e-01,9.590972793203343949e-01,1.046983045066305351e+00,1.009822312552941970e+00,1.039903634772786800e+00,1.023833090560691161e+00,1.040788252230626876e+00,1.018484733689817512e+00,1.036823386479883702e+00,9.465898078224661560e-01,9.593609659472577267e-01,9.839663734138762718e-01,1.007286664335234505e+00,1.031059680570333592e+00,8.679813867990872067e-01,1.000791898009284919e+00,1.000793025485604559e+00,1.001551087020783326e+00,1.001004931874249770e+00,1.001072547526824064e+00
9.045808274388467130e-01,9.369697065109261480e-01,1.073832210555841549e+00,1.014277410524527134e+00,1.062375615901244075e+00,1.039643691846799722e+00,1.066250263669506149e+00,1.031039875172471199e+00,1.055474685851147676e+00,9.140661277206225677e-01,9.393509123384518045e-01,9.757080822082853100e-01,1.009126278302862056e+00,1.048048672989978947e+00,7.991419408561567517e-01,9.994928561653579902e-01,1.000572249677156522e+00,1.000916377282760727e+00,9.990189245962081133e-01,1.001817897593259676e+00
8.641280411983386367e-01,9.089667904865789128e-01,1.104484653407886707e+00,1.017579922908336876e+00,1.089892931333489079e+00,1.054758424318740673e+00,1.089120911925690161e+00,1.039850163027491670e+00,1.076410929031167862e+00,8.846427799510514500e-01,9.179129056045753909e-01,9.690231960273475442e-01,1.008443056579414465e+00,1.067482576455949017e+00,7.253892719545200762e-01,9.962214108720163219e-01,1.002627741563498986e+00,9.999754897484048888e-01,9.986358891423386952e-01,1.000672058164868927e+00
8.249058421003212516e-01,8.835184419119125332e-01,1.135843484905878942e+00,1.018371540560245592e+00,1.115177834247169875e+00,1.069515195810829544e+00,1.113841179549551530e+00,1.049515345893696550e+00,1.102721512103487012e+00,8.579942834544705965e-01,8.964188882116020940e-01,9.642768673730540696e-01,1.005622124644891313e+00,1.087599834033935453e+00,6.495091832211099536e-01,9.942431594537486372e-01,1.003965781694623249e+00,1.000721058869485480e+00,9.976907210340623111e-01,1.004097991246853949e+00
7.877979106476792337e-01,8.552256388046312052e-01,1.167227402645474310e+00,1.022760634808128843e+00,1.139208554395032547e+00,1.087471825987108343e+00,1.141238432362303712e+00,1.058888879252593229e+00,1.126184543419289419e+00,8.291476590691667647e-01,8.757500841597352093e-01,9.590474223907968776e-01,9.999113082237207628e-01,1.110656042820741485e+00,5.745532331265400527e-01,9.948391453017655373e-01,1.003692750642977138e+00,1.002413253079179611e+00,9.955582165718154242e-01,1.007105934573946815e+00
7.463727153902705025e-01,8.274755573164209732e-01,1.199834949984463828e+00,1.021737994758237233e+00,1.164645672851986502e+00,1.102355241704811917e+00,1.166536701059641246e+00,1.067389693584110288e+00,1.150638829988485989e+00,8.020707615251149170e-01,8.534189030531287301e-01,9.542442701113696968e-01,9.953730611321756072e-01,1.135092608741526288e+00,4.976461610707340610e-01,9.964872136225449983e-01,1.007646867242015132e+00,1.001785262201849269e+00,9.943050346689179531e-01,1.006146301770951546e+00
7.041940567273968776e-01,7.988137352992197293e-01,1.231044393951374438e+00,1.019705503170332594e+00,1.192750211916338454e+00,1.115931941611859823e+00,1.195988711291649409e+00,1.072865054930337791e+00,1.175550846569881402e+00,7.851085856160784360e-01,8.318985516733836683e-01,9.508337094478050977e-01,9.889349935621345455e-01,1.157533038205014631e+00,4.214936404520188695e-01,9.940024672559890639e-01,1.011733940458513947e+00,1.006054461043122572e+00,9.881634509988441728e-01,1.007134068751101674e+00
6.676449748903650061e-01,7.713952316782808349e-01,1.264713063422266970e+00,1.017825197492388423e+00,1.211970315595313652e+00,1.125164149027265470e+00,1.230293559817176696e+00,1.080007282544291236e+00,1.196767899678090386e+00,7.664905768512932926e-01,8.133463764487425252e-01,9.526989712285204304e-01,9.764180566813487339e-01,1.184632974894327617e+00,3.452136564711372202e-01,9.889125194465188118e-01,1.013180860503110070e+00,1.004257446802069964e+00,9.856777513324588291e-01,1.008565004973820622e+00
6.248759141898027059e-01,7.402313456697141580e-01,1.300326795769659372e+00,1.010739719316147145e+00,1.234234927243580859e+00,1.144625825574764777e+00,1.254620002922548494e+00,1.084632381203469498e+00,1.223200626886588482e+00,7.482519165096646052e-01,7.982202892489320689e-01,9.521444179710506495e-01,9.620230614620688403e-01,1.211872137857492149e+00,2.747743763390034788e-01,9.882678284982331363e-01,1.013008978937969484e+00,1.007661390364492648e+00,9.861956962660746173e-01,1.010435430695436620e+00
5.849889338793023974e-01,7.132378312388270025e-01,1.334080000440442282e+00,1.001986950105153040e+00,1.253801612327397175e+00,1.158004744124589758e+00,1.284178368765571898e+00,1.093554153228739390e+00,1.242048108356757163e+00,7.322430122120172635e-01,7.804292542917722342e-01,9.548056865589619191e-01,9.454563930603715471e-01,1.241812204203498249e+00,2.069131061741049105e-01,9.915657594002919017e-01,1.011313530189936083e+00,1.002491730068425291e+00,9.866388054094690219e-01,1.011448798980706165e+00
