8.000001324502433731e-01,8.000001562498779695e-01,8.000001509432823621e-01,1.199999920792110597e+00,1.199999905437396874e+00,1.199999839357558828e+00,1.199999890710442330e+00,1.199999897698261986e+00,1.199999636364297517e+00,8.000002684560154620e-01,1.199999701492982851e+00,8.000000806451287305e-01,1.199999934959370851e+00,1.199999906103330405e+00,8.000000510203951753e-01,8.000399920015996980e-01,8.000079996800127935e-01,1.199997500031249720e+00,1.000000000000000000e+00,8.000019047437643138e-01
5.996550701890401847e-01,6.000555944854806256e-01,6.063882681438275135e-01,1.394902241795179743e+00,1.401219308133517583e+00,1.401215550182163039e+00,1.400763957263201798e+00,1.395474821588353898e+00,1.392767784311701895e+00,6.147476322304619156e-01,1.399872272924872929e+00,6.003556335022872670e-01,1.397938549373598960e+00,1.394722612522018457e+00,6.054829914607053887e-01,9.093272297596320941e-01,9.371470749613569629e-01,1.123151271084173342e+00,8.429059801439118260e-01,6.139941812577154323e-01
3.994340054674124785e-01,4.001987768807257484e-01,4.071797892552707632e-01,1.592227287671329927e+00,1.602282409705175770e+00,1.544518760048584127e+00,1.591703096699450093e+00,1.595494319442835263e+00,1.591264566136439962e+00,4.203572893275754896e-01,1.383303809072093937e+00,4.040311102004151556e-01,1.599209649106167141e+00,1.593902068397502259e+00,4.060491206350728688e-01,1.054792652614311210e+00,9.796480983260946740e-01,9.744664727545377936e-01,6.619399018543836721e-01,4.415277033081649316e-01
2.499886761756222320e-01,2.461830964775133523e-01,2.046145290364297653e-01,1.794806815993637006e+00,1.777941977418067587e+00,1.580287773058095535e+00,1.738679109187835969e+00,1.773471173546051993e+00,1.765219039345217622e+00,2.215760273314757722e-01,1.267619481427968431e+00,2.297181800495264603e-01,1.780379018896134591e+00,1.783665952247694308e+00,2.064951315522957909e-01,1.086634848551764732e+00,9.584782650209024979e-01,8.057246785030238723e-01,4.692602290435186063e-01,2.536314671428074874e-01
1.799421941079883958e-01,1.081150842409743795e-01,3.649214231582376122e-03,1.999460624752351645e+00,1.917036788612064502e+00,1.597841732113540969e+00,1.863987267169489925e+00,1.839591526702823998e+00,1.752637891821998917e+00,3.404064328315464794e-02,1.137518223834794062e+00,1.225164729825684584e-01,1.883620325533973183e+00,1.909946800278157220e+00,2.326944617012030592e-02,1.202139599063377418e+00,1.000931237037984145e+00,6.192148048075497568e-01,3.533524586287036251e-01,1.112877184139504927e-01
1.658987509443868025e-01,7.753438285340794045e-03,-1.862320255724781992e-01,2.203633490819087104e+00,2.034396355145228430e+00,1.602004030658251477e+00,1.948878662637358428e+00,1.820273944779921882e+00,1.665002526736334199e+00,-1.128542786762537775e-01,1.084136731084392569e+00,8.684117110159024489e-02,1.894816754818070770e+00,1.955198964121193317e+00,-1.220790961977389621e-01,1.253995430381705134e+00,9.718650151347894006e-01,5.535972901324407447e-01,1.965017613702438326e-01,8.216991045852606312e-03
2.025887207199279227e-01,-5.816371974052152172e-02,-3.650347975816501389e-01,2.403063988291478381e+00,2.132990950068446079e+00,1.618490013284660467e+00,1.999799065698060874e+00,1.746988227736966826e+00,1.564498283270214340e+00,-2.256480560391027623e-01,1.124915902663946587e+00,1.051494225962180395e-01,1.838445137742005464e+00,1.930330081850417434e+00,-2.249492284596163461e-01,1.331889072356967407e+00,1.081227520387626928e+00,4.632693923962497573e-01,4.038876648442232820e-02,-3.839180638507087157e-02
2.486836299060894429e-01,-1.396180285419427181e-01,-5.075501826463919564e-01,2.598383400943072186e+00,2.210999124706281460e+00,1.636421900262487350e+00,2.036391252756198700e+00,1.648748251491903405e+00,1.462244208708995297e+00,-3.037453997601028965e-01,1.234145173254351358e+00,1.393985408905647760e-01,1.745331554619433678e+00,1.862274482022030497e+00,-2.827279426534638485e-01,1.271721489902067903e+00,1.150997069362777792e+00,3.431908654787182433e-01,-1.363819371242326606e-01,1.662158217040114738e-02
2.999201062437698018e-01,-2.112420056660465617e-01,-6.302436880844026756e-01,2.786273142538390868e+00,2.295114786143451546e+00,1.642693002165602101e+00,2.055733029421134006e+00,1.553826200082939257e+00,1.400237303263786925e+00,-3.562844688817597416e-01,1.365700033480982123e+00,1.555220837656427213e-01,1.638424963444108373e+00,1.779152819479227432e+00,-2.961443509342835956e-01,1.216062449264130985e+00,1.295619626625092113e+00,2.174487640437932079e-01,-1.520356478727595828e-01,1.134436525665701578e-01
3.522891322485861565e-01,-2.873119108091876095e-01,-7.313003655277653392e-01,2.963864980392728832e+00,2.393906785947172544e+00,1.633044097815913975e+00,2.089446468908047194e+00,1.486906856178346503e+00,1.381638758266930278e+00,-3.884557315518751275e-01,1.489138542098674023e+00,1.326612567126861930e-01,1.540986778685666581e+00,1.704775680426075857e+00,-2.720956121329157762e-01,1.188823110582250431e+00,1.455115575358806979e+00,1.483205438090672568e-01,-3.359601277897615590e-02,1.473655558594074710e-01
