1.003269445952268635e+00,9.889128237886342099e-01,1.013495922191855581e+00,1.002138630950118792e+00,9.978058609881076402e-01,1.000001741422398061e+00,9.999165257593520817e-01,1.000008435064677847e+00,9.997799105996503233e-01,1.000310932924588059e+00,9.996058546676842571e-01,9.986923581397795235e-01,1.001356610916247503e+00,9.987584821855739481e-01,1.001048216638359634e+00,1.000624044534863089e+00,1.000559645717946644e+00,9.984242554443409912e-01,1.000593101413218333e+00,9.998488348773936218e-01,9.830762869494698020e-01,1.006744831628214376e+00,9.759823913931731099e-01,1.090345805916517641e+00,9.614985236695138271e-01,1.000618997809498589e+00,1.000813757081309596e+00,9.983549320373911184e-01,1.000726622196872917e+00,9.993979670426139661e-01,1.000783670626906208e+00,9.987883780521676913e-01,1.000238066029357942e+00,1.000718412032509885e+00,1.000881581825550093e+00,1.000782281563984633e+00,9.994614456524805179e-01,9.992992194098515579e-01,1.000580600506939977e+00,9.999437851449772818e-01,9.881868551418930835e-01,1.004055869237747478e+00,1.004195705220037205e+00,9.932319761006876968e-01,9.887401693486982390e-01,9.998397325593871843e-01,9.990011684879562814e-01,1.000658258826314650e+00,9.993815239725514221e-01,1.000878350324282184e+00,9.986470715601004633e-01,1.002533162333992367e+00,9.994389507020298158e-01,9.999925304252302860e-01,9.994182687739947557e-01,1.000024135424565808e+00,9.999863577911782819e-01,9.998891310326627480e-01,1.000028491596197000e+00,9.999450119786673641e-01
1.005356326347333740e+00,9.770964860729083323e-01,1.026222822695497472e+00,1.002994657115134913e+00,9.970303357854534143e-01,9.998590775591956747e-01,9.999396611342799002e-01,9.999864931692818981e-01,9.995197503768513680e-01,1.000821928184025378e+00,9.993071955636328996e-01,9.973214852905470940e-01,1.002501085535724146e+00,9.974193528268728848e-01,1.002210219761820120e+00,1.001160653375483989e+00,1.001149600173614207e+00,9.971908511094780270e-01,1.001215879848615931e+00,9.996603306566359537e-01,9.546068228474752226e-01,1.011458942178912856e+00,9.462044554566162446e-01,1.161236789369957334e+00,9.152770739080889895e-01,1.001338808262548952e+00,1.001882609237839006e+00,9.967382419172867714e-01,1.001369367105628516e+00,9.987933062900736791e-01,1.001683160587711452e+00,9.978004437972575191e-01,1.000415127974917162e+00,1.001328523557720951e+00,1.001792211336463234e+00,1.001882396070003400e+00,9.990389989250044733e-01,9.986109216753901174e-01,1.001188427986485330e+00,9.996200467945972612e-01,9.762111567753996022e-01,1.006212928637626680e+00,1.008585729160520694e+00,9.856054879187096107e-01,9.841751488074147458e-01,9.996362838543554341e-01,9.981359062307091357e-01,1.001265633498042318e+00,9.987130865563204063e-01,1.001808886469106374e+00,9.971731729503611197e-01,1.005087963255177463e+00,9.989809751905340818e-01,9.998572487789413321e-01,9.987740004998162391e-01,9.999427392551066829e-01,1.000046281548416127e+00,9.999675926956412830e-01,9.999384241108227878e-01,9.999804603235877831e-01
1.006260641185195315e+00,9.631810008681598312e-01,1.035879085346899986e+00,1.006502024426701114e+00,9.925641337821632382e-01,9.999055186272240991e-01,9.998057269576282602e-01,1.000102328981233635e+00,9.993996476975245402e-01,1.001517434221836256e+00,9.990580169437246472e-01,9.957230652014583683e-01,1.003737543778149721e+00,9.961351626259553615e-01,1.003404733824353023e+00,1.001697995546885878e+00,1.001845633228643617e+00,9.958558917519427789e-01,1.001758812926831110e+00,9.999180523391996145e-01,9.335615301522072196e-01,1.023726090858752213e+00,9.167889976184649958e-01,1.196248883909764471e+00,8.722587432204135238e-01,1.002157749832658151e+00,1.002804747300454880e+00,9.950925667893265603e-01,1.001960998014028270e+00,9.983395951074833796e-01,1.002333344583098418e+00,9.966850217344019880e-01,1.000669432160683936e+00,1.001874000774393147e+00,1.002813826952546616e+00,1.003045910729116530e+00,9.983445313830642265e-01,9.981134274389699135e-01,1.001741106159675265e+00,9.995325605171292427e-01,9.633928607497439511e-01,1.008083525682639925e+00,1.014246327611505238e+00,9.731578453148558294e-01,9.843667361226721146e-01,9.995146176116779246e-01,9.970194092462957292e-01,1.002003326505753522e+00,9.981131187814923367e-01,1.002647588493273512e+00,9.959355975952906004e-01,1.007490231275364856e+00,9.986299784685922498e-01,9.995992263477795348e-01,9.981936605084185121e-01,1.000238130292187000e+00,9.999753732525029637e-01,9.999954296410101806e-01,1.000045483334125240e+00,9.997375102366666821e-01
1.007791020141576288e+00,9.503363749772424374e-01,1.047086378918136607e+00,1.007592047051903084e+00,9.910640406290958104e-01,1.000029442642272226e+00,9.997342325037624766e-01,1.000288048914723449e+00,9.992074416102652012e-01,1.002230414211828124e+00,9.989020934779728744e-01,9.939393891453730534e-01,1.004977924334726991e+00,9.947790319813730742e-01,1.004754162721061439e+00,1.002277816749993500e+00,1.002392424900045764e+00,9.945301946194424758e-01,1.002287767536987895e+00,1.000055799283651181e+00,9.130186599866512154e-01,1.034650639011560402e+00,8.854899688273875080e-01,1.250313288987643823e+00,8.232860945109129469e-01,1.002838372569034853e+00,1.003850682302181996e+00,9.936565991125055897e-01,1.002556876967647170e+00,9.979121517106702699e-01,1.003131552587317676e+00,9.954440638267091357e-01,1.000859785142127034e+00,1.002448617565629307e+00,1.003854260645629326e+00,1.004097655767853148e+00,9.977880699761144667e-01,9.975866047649849522e-01,1.002169522747117902e+00,9.994442267214698195e-01,9.493887342946530916e-01,1.007583382484041223e+00,1.018967961044446646e+00,9.691384906210400718e-01,9.921530892560795900e-01,9.995128606075832645e-01,9.961348676340983088e-01,1.002557889429604332e+00,9.975385086295747161e-01,1.003410219684283344e+00,9.946981531590870507e-01,1.010023857296010741e+00,9.982991990822113193e-01,9.994235375793925069e-01,9.977211533250591735e-01,1.000130839316017317e+00,9.998321989233810436e-01,1.000115468126235863e+00,1.000066163092203197e+00,9.997356129047413331e-01
1.008973585698779818e+00,9.399952739857416750e-01,1.056599835623510453e+00,1.010501951390489594e+00,9.886576183425044295e-01,1.000151937919029566e+00,9.996061613985044447e-01,1.000416282107149168e+00,9.991033011624659288e-01,1.003061578454517377e+00,9.987134704437934385e-01,9.921619374477983477e-01,1.006166232744125422e+00,9.933677778255620705e-01,1.005913795976802749e+00,1.002854034157668828e+00,1.002919996579396011e+00,9.932875205070655911e-01,1.002759129587290188e+00,1.000431985031695392e+00,8.951491374556880265e-01,1.044612213541146195e+00,8.650983452574423360e-01,1.283261632515085626e+00,7.653425981077802698e-01,1.003612505746252381e+00,1.005031385017159717e+00,9.920600868868922895e-01,1.003258576795239554e+00,9.974293587108021830e-01,1.003952404340886506e+00,9.942493123109454878e-01,1.001059642054215715e+00,1.003034271581739967e+00,1.004976120477580892e+00,1.005134176391868639e+00,9.968740039964733013e-01,9.972067855742473563e-01,1.002596834766155354e+00,9.992104085481288145e-01,9.334274401258565446e-01,1.007149537340344958e+00,1.024867431585600119e+00,9.575675859504737542e-01,9.986170717178327605e-01,9.994758179967135892e-01,9.951457974116585392e-01,1.003189177187322700e+00,9.967848989611282073e-01,1.004155169194768105e+00,9.934353615312013774e-01,1.012531407731488198e+00,9.980510596795284517e-01,9.991624690841626188e-01,9.973491792987273508e-01,1.000191047085939644e+00,9.996274044357680300e-01,1.000199720316077734e+00,1.000074483714512574e+00,9.997174305573885977e-01
1.012521282370390407e+00,9.265401818515879295e-01,1.064456620031594136e+00,1.012003527796222047e+00,9.861175520270011319e-01,1.000357493012504762e+00,9.994400933165860090e-01,1.000523767946102982e+00,9.991513784046645030e-01,1.004165370294793469e+00,9.985457095844025854e-01,9.902168385944208895e-01,1.007430517676659365e+00,9.919523674600542185e-01,1.007324426103089587e+00,1.003497470189107732e+00,1.003598368016428655e+00,9.920836454292969453e-01,1.003116481226596246e+00,1.000798079333221624e+00,8.680967946075657249e-01,1.059051036783957844e+00,8.352013148441763679e-01,1.325448788089495178e+00,7.108454317253244392e-01,1.004584966485483788e+00,1.006328887220024892e+00,9.904129515707627007e-01,1.003879889337279563e+00,9.970756690942114142e-01,1.004482655597914276e+00,9.932472827397065274e-01,1.001160791990210797e+00,1.003724067712001622e+00,1.005940413657901544e+00,1.006342200192402503e+00,9.959508603284813466e-01,9.967861281894295766e-01,1.002895624074157777e+00,9.990811343230495689e-01,9.117988094090317963e-01,1.005925702839052249e+00,1.031235337729510038e+00,9.376626425684428945e-01,1.004173304971087255e+00,9.995347410488859552e-01,9.938870676255927572e-01,1.003694687503450256e+00,9.961706463288231284e-01,1.004897849318171943e+00,9.921663248018205428e-01,1.015298864508274557e+00,9.978715022658193323e-01,9.988915924906418553e-01,9.970859323157315046e-01,1.000146978792316732e+00,9.996558080276656266e-01,1.000232723404324009e+00,9.999533140266804176e-01,9.996428340661941414e-01
1.013425597208251983e+00,9.155828514510535587e-01,1.069691272433722640e+00,1.016315207646931507e+00,9.820981356626635739e-01,1.000627585774960915e+00,9.990085956865668582e-01,1.000905454902710989e+00,9.993357209145962150e-01,1.005442490687674439e+00,9.984480950708576330e-01,9.884406344225937779e-01,1.008646738428080836e+00,9.906346007601116721e-01,1.008527666936470002e+00,1.004078947720139947e+00,1.004330215714876129e+00,9.909814962395265825e-01,1.003455915937804033e+00,1.001361792889914115e+00,8.493237301022650287e-01,1.073852986127996845e+00,8.016450833047992219e-01,1.362840455507452031e+00,6.405030403296027020e-01,1.005472164008090807e+00,1.007462614602343320e+00,9.889432598028279342e-01,1.004392645161163555e+00,9.966841706670643841e-01,1.005000105365671637e+00,9.922654773977382936e-01,1.001275735078752449e+00,1.004257887149829331e+00,1.006916491190787522e+00,1.007605195843071844e+00,9.948225794778448039e-01,9.965663777282985913e-01,1.003227594531137301e+00,9.989707129344534975e-01,8.992191310803636650e-01,1.004201967515138572e+00,1.039293820679952240e+00,9.196491132016815229e-01,1.011671285115822494e+00,9.994877679129261505e-01,9.926245043660330003e-01,1.004325766965769917e+00,9.957865045671405735e-01,1.005836221877043135e+00,9.909434102263712241e-01,1.017876042463451647e+00,9.979036833818667462e-01,9.982612591023567461e-01,9.968782501671494822e-01,1.000157691674687044e+00,9.996178171614089614e-01,1.000288991639214808e+00,1.000012081931993313e+00,9.996178579078062176e-01
1.014190786686442580e+00,9.036037702460222309e-01,1.077426669573774420e+00,1.017901025691983596e+00,9.780903760428738547e-01,1.001110250662779366e+00,9.986162421307287484e-01,1.001483667575658654e+00,9.994760066545529398e-01,1.006733620762468639e+00,9.982440031947810155e-01,9.864055019931831092e-01,1.009862913626737635e+00,9.891688918254959439e-01,1.009877378989311403e+00,1.004715818672098804e+00,1.004903939568895899e+00,9.899401110211656363e-01,1.003599351708438947e+00,1.002091430091247126e+00,8.284724669326358759e-01,1.087849373241694950e+00,7.706687766789021010e-01,1.390930984221910860e+00,5.753149851497559863e-01,1.006408251730708470e+00,1.008647178550565737e+00,9.873598183707316123e-01,1.005012693886481179e+00,9.964083671087200500e-01,1.005654090824533720e+00,9.912645856405833955e-01,1.001554062356019292e+00,1.004901206030197613e+00,1.007791781358391869e+00,1.008973790146003191e+00,9.937412244053367427e-01,9.963599380846769327e-01,1.003342097802241151e+00,9.986043393107442157e-01,8.778024372236984396e-01,1.002153302185136985e+00,1.048746728208038714e+00,9.057051025386005927e-01,1.014398261054383132e+00,9.993646829477178528e-01,9.913982555962524978e-01,1.004729525288597269e+00,9.950252188773328621e-01,1.006607632006747854e+00,9.896124561725569979e-01,1.020714690278889503e+00,9.980072532615885672e-01,9.977133904786547047e-01,9.968078800300882447e-01,1.000224571583412825e+00,9.995219873468107474e-01,1.000340314994637936e+00,9.999741495329966812e-01,9.993490224192052018e-01
1.017112419239533772e+00,8.923403672858660762e-01,1.083454766066082042e+00,1.020193237942581099e+00,9.761563548476211993e-01,1.001591854171248297e+00,9.981883716145477647e-01,1.001873391543666614e+00,9.997085417455724432e-01,1.007989352949500983e+00,9.982393985248306789e-01,9.842642104747364451e-01,1.011075047453429798e+00,9.877288124006273762e-01,1.011205246652971734e+00,1.005491898132576223e+00,1.005432748619954131e+00,9.888696247114471261e-01,1.003772979821037969e+00,1.002959904356915288e+00,8.061796594379292413e-01,1.108277557094629495e+00,7.388357720467610967e-01,1.414902772622868010e+00,5.263394512274270909e-01,1.007410567858197270e+00,1.009975733453390090e+00,9.859208339849205860e-01,1.005539986384243800e+00,9.960668476499483504e-01,1.006085071077269300e+00,9.900648664879215799e-01,1.001718492865931731e+00,1.005491728372914562e+00,1.008885044924219043e+00,1.010342587021858751e+00,9.927011333174367014e-01,9.960714679544178107e-01,1.003591437272031373e+00,9.980906078142122162e-01,8.612751117601645801e-01,9.997904880092122193e-01,1.057345946474772314e+00,8.874077279525217632e-01,1.022312983314089152e+00,9.995416367790134204e-01,9.898858580668566942e-01,1.005163834696699787e+00,9.945162331125297905e-01,1.007436826996523038e+00,9.882333161791021503e-01,1.023576345110244201e+00,9.981815533637553584e-01,9.971745958608925209e-01,9.966687839442162078e-01,9.999563997232335799e-01,9.994341307512930594e-01,1.000420514587826881e+00,1.000079934263828019e+00,9.994888307071759792e-01
1.017251544599204749e+00,8.810652634891772417e-01,1.087975523042936210e+00,1.020193237942581099e+00,9.717196156167701160e-01,1.002229502570669784e+00,9.977363148216109590e-01,1.002357028875236145e+00,9.999010291010738127e-01,1.009597794330099552e+00,9.983494476317413824e-01,9.819062394405135841e-01,1.012295150501715923e+00,9.864203142992474804e-01,1.012689236069229448e+00,1.006009093007063537e+00,1.005898219254794945e+00,9.879779307539714450e-01,1.003851015957286208e+00,1.004069417470631720e+00,7.913088661811141789e-01,1.125153567728033321e+00,7.054471416674722439e-01,1.434132760378654226e+00,4.774063083273468178e-01,1.008512582211908981e+00,1.011187067362778524e+00,9.843641701030396707e-01,1.005905297486562988e+00,9.958191684606211291e-01,1.006243084849766989e+00,9.892315995017438857e-01,1.001740035733462486e+00,1.006314492856307030e+00,1.010000351747284864e+00,1.011628734024999199e+00,9.912367563242424628e-01,9.957689845968442643e-01,1.003805903635852426e+00,9.978752892022088039e-01,8.332900633865901741e-01,9.951289175648522223e-01,1.068570301502484554e+00,8.610200796185070171e-01,1.034077640034900103e+00,9.998892653295864408e-01,9.882853039058534517e-01,1.005608943001721212e+00,9.940484258933139916e-01,1.007973469367722918e+00,9.871326130220952066e-01,1.026340939447863532e+00,9.984349123340656718e-01,9.963661551476993283e-01,9.967639376572035026e-01,9.997170314414312031e-01,9.994451080891814110e-01,1.000377194627826372e+00,1.000135133643026641e+00,9.997293957425478217e-01
