-4.772136251645577865e-01,1.044168060997190839e+00,9.525989161223071822e-01,9.731406765873570341e-01,1.004212582087922190e+00,9.946664030681268143e-01,1.002666137677807434e+00,1.003402941493317213e+00,1.006571470476975705e+00,1.017092567240388323e+00,9.983893635372040887e-01,9.975878338029026127e-01,9.999083246291574634e-01,9.999632970830537593e-01,1.000426753851008099e+00,9.992901791927565336e-01
-1.632834257441537762e+00,1.223066211943807158e+00,7.101600426423235746e-01,8.886895460138654057e-01,1.007290347022975263e+00,9.908993911342354188e-01,1.005924041597060059e+00,1.010163115764738828e+00,1.022516442224764122e+00,1.039343530472201849e+00,9.927175346132176559e-01,9.912738798264897344e-01,9.995333280086214911e-01,1.000249212390426301e+00,1.000426275707169577e+00,9.992991917530602564e-01
-1.246119665543719446e+00,2.612904964059226121e+00,1.169324460447569436e-01,7.189179513449079906e-01,1.008313371322868024e+00,9.897073618459389932e-01,1.007715604207913840e+00,1.019581095581029828e+00,1.038894453899517734e+00,1.058917447195326877e+00,9.818585319644688170e-01,9.856042092575771907e-01,9.999776545795080462e-01,1.000310282696140973e+00,1.000473107212431101e+00,9.988973395495411856e-01
-2.202538377357299293e+00,2.334790678302307132e+00,-1.243252210040160510e-02,3.539343567067887442e-01,1.010212324376567494e+00,9.921179004095964649e-01,1.016849746954841205e+00,1.032674978662738052e+00,1.053531410973592486e+00,1.085573350520335323e+00,9.850579953800708832e-01,9.802406740051636813e-01,1.000917002095784269e+00,1.000362504824727772e+00,9.994524499720612853e-01,1.000535078626796359e+00
-6.644446011095483939e-01,2.997006381447778089e+00,-2.397524865723769096e+02,-6.945496096947314868e+01,1.008899478467750077e+00,9.949898262271702487e-01,1.021568088857877976e+00,1.044734602368813325e+00,1.068301724708083267e+00,1.112415072908797153e+00,9.727907845708585466e-01,9.774375909150461172e-01,1.000342475925773966e+00,1.001334062844862149e+00,9.990586048908063344e-01,1.000406465214488394e+00
-2.022238484372260281e+00,2.833091249222448482e+00,-2.397970496794630435e+02,-6.921633631606216852e+01,1.016473959058995069e+00,1.002667955437267278e+00,1.029633298976614597e+00,1.038925965399184248e+00,1.071843473717030593e+00,1.117772748092352053e+00,9.769125664639741746e-01,9.576065076562763068e-01,9.999469897400231622e-01,1.001214052771814744e+00,9.995708336090615154e-01,1.000909344611954133e+00
-1.593539419544986790e+00,1.865644027942484851e+00,-2.403972967945473727e+02,-6.878301507655464775e+01,1.022472777151067103e+00,1.010944092332799915e+00,1.035280296059323479e+00,1.028427566760592882e+00,1.086318076731912496e+00,1.121261552840538522e+00,9.661660706046664160e-01,9.323379610232240822e-01,1.000250519979593689e+00,1.001084358883822523e+00,9.996204074515792071e-01,1.001202868655417744e+00
-1.958335354525278849e+00,2.068527457098479072e+00,-2.410747702019063468e+02,-6.861965968688387818e+01,1.030015234853426387e+00,1.016800107376709006e+00,1.042329844342145817e+00,1.016540937699822456e+00,1.098373252270151923e+00,1.129324919897834567e+00,9.534836382331299820e-01,9.042340428905119021e-01,1.000114701640112180e+00,1.001359611082116352e+00,9.990762780064661452e-01,1.001634254861899054e+00
-2.048398304668677561e+00,2.033317159934363794e+00,-2.451377369755164750e+02,-6.847377854994803670e+01,1.036935401809024437e+00,1.022666527297673600e+00,1.046567270651411974e+00,1.007198450509296794e+00,1.113793447969804840e+00,1.127378898837732901e+00,9.496411744017915213e-01,8.774494647835507921e-01,1.000221247307786943e+00,1.002234289660955069e+00,9.984124668281949555e-01,1.001537081299542553e+00
-3.814759431387835242e+00,-7.935587499523846233e-01,-2.339128780885849608e+02,-6.758800378678010645e+01,1.042308001748097679e+00,1.019671375362550148e+00,1.049401255397797383e+00,1.003838190388174123e+00,1.129220179010991698e+00,1.118167162181493479e+00,9.364243574197710362e-01,8.748873820861593487e-01,1.000086067206543916e+00,1.002005128659655186e+00,9.977955765923216536e-01,1.002034062820325033e+00
