1.007460000000000022e+00,1.007589999999999986e+00,1.020480000000000054e+00,1.021539999999999893e+00
1.016979999999999995e+00,1.017069999999999919e+00,1.046790000000000109e+00,1.047039999999999971e+00
1.027630000000000043e+00,1.027590000000000003e+00,1.076800000000000201e+00,1.077699999999999880e+00
1.040629999999999944e+00,1.040110000000000090e+00,1.112530000000000241e+00,1.113819999999999810e+00
1.055309999999999970e+00,1.055279999999999996e+00,1.155290000000000150e+00,1.156219999999999803e+00
1.072950000000000070e+00,1.072940000000000005e+00,1.204860000000000042e+00,1.204449999999999799e+00
1.093609999999999971e+00,1.092899999999999983e+00,1.262150000000000105e+00,1.262179999999999858e+00
1.117510000000000003e+00,1.116090000000000027e+00,1.329080000000000039e+00,1.328979999999999828e+00
1.143930000000000113e+00,1.142859999999999987e+00,1.404039999999999955e+00,1.404959999999999765e+00
1.173550000000000093e+00,1.172889999999999988e+00,1.486569999999999947e+00,1.488059999999999716e+00
1.205850000000000088e+00,1.205279999999999907e+00,1.576209999999999889e+00,1.577349999999999808e+00
1.239810000000000079e+00,1.238879999999999981e+00,1.669419999999999904e+00,1.670419999999999794e+00
1.274059999999999970e+00,1.271819999999999951e+00,1.763389999999999791e+00,1.764169999999999794e+00
1.306170000000000053e+00,1.303189999999999849e+00,1.853299999999999725e+00,1.854099999999999859e+00
1.336500000000000021e+00,1.333329999999999904e+00,1.936879999999999713e+00,1.937349999999999905e+00
1.362759999999999971e+00,1.360549999999999926e+00,2.011389999999999567e+00,2.011179999999999968e+00
1.387659999999999894e+00,1.384889999999999954e+00,2.074749999999999428e+00,2.074799999999999756e+00
1.409459999999999935e+00,1.407980000000000009e+00,2.128619999999999290e+00,2.128779999999999895e+00
1.426939999999999875e+00,1.426940000000000097e+00,2.172559999999999381e+00,2.173329999999999984e+00
1.443409999999999860e+00,1.443550000000000111e+00,2.210429999999999229e+00,2.208600000000000119e+00
1.457459999999999756e+00,1.457500000000000018e+00,2.239409999999999457e+00,2.239160000000000039e+00
1.470779999999999754e+00,1.469589999999999952e+00,2.262929999999999442e+00,2.263430000000000053e+00
1.482639999999999736e+00,1.480539999999999967e+00,2.281589999999999563e+00,2.282370000000000232e+00
1.492209999999999814e+00,1.489700000000000024e+00,2.297249999999999570e+00,2.297030000000000349e+00
1.500749999999999806e+00,1.499770000000000048e+00,2.309159999999999435e+00,2.309470000000000134e+00
1.508359999999999701e+00,1.507560000000000011e+00,2.318469999999999587e+00,2.320610000000000284e+00
1.515429999999999611e+00,1.513549999999999951e+00,2.328289999999999527e+00,2.328320000000000167e+00
1.521269999999999678e+00,1.519630000000000036e+00,2.335389999999999411e+00,2.334970000000000212e+00
1.525779999999999692e+00,1.523980000000000112e+00,2.339089999999999225e+00,2.338030000000000275e+00
1.529729999999999590e+00,1.529540000000000122e+00,2.343059999999999032e+00,2.343040000000000234e+00
1.534489999999999688e+00,1.532980000000000231e+00,2.345919999999999117e+00,2.345180000000000042e+00
1.538249999999999673e+00,1.537250000000000227e+00,2.347599999999999021e+00,2.347789999999999822e+00
1.542349999999999666e+00,1.540830000000000144e+00,2.349339999999998874e+00,2.349369999999999958e+00
1.544529999999999736e+00,1.544100000000000250e+00,2.349799999999998779e+00,2.350750000000000117e+00
1.548139999999999628e+00,1.547310000000000185e+00,2.350459999999998661e+00,2.352360000000000007e+00
1.550569999999999560e+00,1.549990000000000201e+00,2.350769999999998472e+00,2.352669999999999817e+00
1.552479999999999638e+00,1.551670000000000105e+00,2.351109999999998479e+00,2.354969999999999786e+00
1.555439999999999712e+00,1.553030000000000133e+00,2.351759999999998296e+00,2.356609999999999872e+00
1.557739999999999680e+00,1.555200000000000138e+00,2.353189999999998339e+00,2.356599999999999806e+00
1.559399999999999675e+00,1.557460000000000067e+00,2.354069999999998331e+00,2.356949999999999878e+00
1.561639999999999695e+00,1.558990000000000098e+00,2.353749999999998455e+00,2.357759999999999856e+00
1.561709999999999710e+00,1.559450000000000003e+00,2.355039999999998468e+00,2.358269999999999644e+00
1.561389999999999612e+00,1.560659999999999936e+00,2.354959999999998388e+00,2.358769999999999811e+00
1.562609999999999610e+00,1.560749999999999860e+00,2.354089999999998462e+00,2.357959999999999834e+00
1.562889999999999668e+00,1.562619999999999898e+00,2.353269999999998419e+00,2.358089999999999797e+00
1.564129999999999576e+00,1.563779999999999948e+00,2.353779999999998207e+00,2.357839999999999936e+00
1.564169999999999616e+00,1.564899999999999958e+00,2.353639999999998178e+00,2.356440000000000090e+00
1.564299999999999580e+00,1.564540000000000042e+00,2.355139999999998235e+00,2.356819999999999915e+00
1.565089999999999648e+00,1.564350000000000129e+00,2.354179999999998163e+00,2.356879999999999864e+00
1.565579999999999750e+00,1.564710000000000045e+00,2.353329999999998368e+00,2.357099999999999973e+00
1.564929999999999710e+00,1.564860000000000140e+00,2.353799999999998338e+00,2.356990000000000141e+00
1.565839999999999677e+00,1.565310000000000201e+00,2.354539999999998301e+00,2.357450000000000045e+00
1.566619999999999679e+00,1.565790000000000237e+00,2.354709999999998082e+00,2.357480000000000242e+00
