5.801709273083639928e+00,3.502254003372294644e+00,3.290407531767252980e+00,1.828617600106995145e+00,5.413951195646516723e+00,4.109450655759258275e+00,1.726788264524520833e-01,6.879693879451997951e-01,5.426601902090436802e+00,3.154532496623096538e+00,3.700382062673837069e+00,5.016778655629529737e+00
5.902316017754763777e+00,3.401779181298715926e+00,3.190250638622404544e+00,1.828292585318998631e+00,5.313426609895912200e+00,4.210057363976432043e+00,2.721371028362807309e-01,7.883179341261432604e-01,5.327010283832042781e+00,3.215247144840282179e+00,3.710459686637700649e+00,4.916356214270952485e+00
6.002901411266628351e+00,3.300337748229381862e+00,3.091646815680890725e+00,1.764260849259909225e+00,5.211986438403711119e+00,4.311655555657041283e+00,3.731167723725695717e-01,8.897924535242220934e-01,5.231515497830307559e+00,3.297807487276067206e+00,3.779007622881681350e+00,4.814881159530417953e+00
6.105110739826322686e+00,3.198730179530220763e+00,3.001662813229444726e+00,1.682600149363874253e+00,5.109968413995688685e+00,4.414626907867946315e+00,4.744632380982896636e-01,9.924382546946438621e-01,5.150013919704690579e+00,3.389941077807292036e+00,3.863651433005482971e+00,4.713167732394374809e+00
6.206676786778144717e+00,3.100496807959350232e+00,2.939373956913204022e+00,1.590514338742968548e+00,5.010346123407736663e+00,4.519258986934852729e+00,5.705902863473834019e-01,1.095419559888844541e+00,5.089125861529141481e+00,3.487585428825838108e+00,3.957296854617615267e+00,4.613660171773164898e+00
6.292589983102770290e+00,3.012581416821115354e+00,2.923995529068228016e+00,1.501374994889776326e+00,4.920738735959129251e+00,4.625400912925912600e+00,6.330286767089243760e-01,1.194004612906568008e+00,5.038009080358167857e+00,3.581952811743337239e+00,4.057230868466700002e+00,4.521409192013116751e+00
6.332024188503351247e+00,2.946847023202294302e+00,2.947216266711870869e+00,1.458853759265885897e+00,4.855136034215050245e+00,4.731875572626487170e+00,6.405338672322059557e-01,1.275644787502972610e+00,4.984557145401452338e+00,3.652227702806335241e+00,4.160317829145456336e+00,4.443268271787132129e+00
6.317155820519837484e+00,2.910986385494819473e+00,2.994889817133732812e+00,1.476047224386477952e+00,4.824934501060607062e+00,4.836208728067020957e+00,6.074366413659297859e-01,1.326416848797045134e+00,4.923408666228444197e+00,3.683530977139865215e+00,4.261617108373942031e+00,4.383857614138772618e+00
6.277931619990053669e+00,2.906415990772900138e+00,3.057513507227702654e+00,1.523803213023257719e+00,4.831651685662785134e+00,4.936031954896187735e+00,5.549631136486425920e-01,1.339079285341856940e+00,4.858364582644425944e+00,3.687797263988541019e+00,4.354855769885390693e+00,4.342939396467692781e+00
6.237741944674348282e+00,2.925724893478157895e+00,3.126241528501077838e+00,1.570332161689123263e+00,4.865466543027648250e+00,5.028231254336824385e+00,5.040531804620900225e-01,1.320907927876057819e+00,4.799654734370798259e+00,3.684070032970818698e+00,4.435673862348945562e+00,4.318225049541585037e+00
6.218175715268071002e+00,2.960830688643515174e+00,3.194933652025361059e+00,1.587132241784424025e+00,4.915522461717950264e+00,5.110102747650082655e+00,4.775877708175170766e-01,1.283388567638928057e+00,4.766610948006607451e+00,3.692534097415509198e+00,4.499872555613349867e+00,4.306368920620339047e+00
6.229431495470338476e+00,3.003201386377274851e+00,3.257439195392961562e+00,1.570104040099427500e+00,4.971719110011143528e+00,5.177971835574580517e+00,4.824903246000990520e-01,1.237757799940563785e+00,4.766446851028153020e+00,3.716589692327273209e+00,4.544948220427333929e+00,4.303209332194386505e+00
6.259152761969632550e+00,3.044261905441464577e+00,3.307637413120349201e+00,1.537441454701730770e+00,5.025549367086207475e+00,5.230364549982867928e+00,5.034775060978010641e-01,1.192827042659041492e+00,4.789463385002169282e+00,3.746184980576944490e+00,4.568071324008540657e+00,4.305565515712125091e+00
6.286750485684502010e+00,3.077191780103417873e+00,3.342892708146862457e+00,1.508873793295975929e+00,5.069013213130121542e+00,5.268042905500346151e+00,5.260080769130393019e-01,1.157306772553858387e+00,4.820602308959688109e+00,3.767974668562986462e+00,4.572112512987848376e+00,4.310409477525993793e+00
6.297968950757137918e+00,3.097038255234523252e+00,3.361891810972817751e+00,1.501614541239925327e+00,5.096596777150120161e+00,5.292370405807127476e+00,5.324847906450835833e-01,1.137862564427131629e+00,4.843895470453638552e+00,3.768700283681146068e+00,4.562458080020880047e+00,4.315417237993242061e+00
6.295848695511904403e+00,3.104018981413403822e+00,3.369127132297256910e+00,1.516038975371766684e+00,5.106981909516904672e+00,5.304850808034440313e+00,5.232380832998722031e-01,1.136617511651718315e+00,4.855589554770804561e+00,3.748456736447010051e+00,4.543292688534785739e+00,4.320745969053440660e+00
6.287389061315093564e+00,3.098262920929055309e+00,3.365139143909235742e+00,1.544758251178394826e+00,5.100764912744151225e+00,5.307255828775612194e+00,5.037006915044873745e-01,1.153019174820788084e+00,4.859403009346913827e+00,3.714596267744418867e+00,4.516061651955938672e+00,4.325596849655526377e+00
