8.000000070274065900e-01,1.199999992790070857e+00,1.199999972322691510e+00,1.199999968103652837e+00,1.199999956594779649e+00,1.199999996051344553e+00,8.000000045000543736e-01,8.000001848715170283e-01,8.000002822575309480e-01,1.199999377261542932e+00
6.003652486481527717e-01,1.400858266256511886e+00,1.399784027115026586e+00,1.398739394430317695e+00,1.396786680217674714e+00,1.398420225241814308e+00,6.003343224581939586e-01,6.488729164498094892e-01,8.322074028779941068e-01,1.370838355588192448e+00
3.986068929739583488e-01,1.592104644253100609e+00,1.589320871277289493e+00,1.555389562294733796e+00,1.597483132757342883e+00,1.599726112971012526e+00,3.979750825460703911e-01,6.002182023198002758e-01,7.502749518786161476e-01,1.506386976238582420e+00
1.937262545843385919e-01,1.730760761282644333e+00,1.717807381781643938e+00,1.696324713621079949e+00,1.778385192362164524e+00,1.804531344343000887e+00,1.929031776469145310e-01,6.770907131688026492e-01,7.592759325929911984e-01,1.463728676128657424e+00
-1.487816173118697294e-02,1.780948344177377685e+00,1.738166354740435127e+00,1.818597972329690116e+00,1.858958827991953111e+00,2.012050654843804409e+00,-1.352644166469757492e-02,8.208056094010636183e-01,6.726610690592240704e-01,1.370169421407167798e+00
-2.260944522234129284e-01,1.751218116857707896e+00,1.657259827898608373e+00,1.969820802370781054e+00,1.845336880137988578e+00,2.220834792726954721e+00,-2.207978020752477677e-01,8.646181945622576359e-01,5.253854071959176419e-01,1.399825900705452764e+00
-4.374318074187988348e-01,1.682373866292763642e+00,1.527931107034670610e+00,2.036902174004931343e+00,1.809082596254841135e+00,2.424756621632669695e+00,-4.240387698772145608e-01,9.078439494837116097e-01,3.669843571006367045e-01,1.449029789373641020e+00
-6.445559409069752110e-01,1.617002842453584499e+00,1.380811398378061661e+00,1.980827798806743090e+00,1.835120915019143428e+00,2.611961536103567738e+00,-6.146857747062159927e-01,9.064167616481505485e-01,1.814605098494753987e-01,1.561178823601831800e+00
-8.409983367456626002e-01,1.582694044423460067e+00,1.244830663567008777e+00,1.846855500443429499e+00,1.922607388911797388e+00,2.772890722758579063e+00,-7.863654978853646949e-01,7.874148414860080436e-01,2.560072302934348620e-01,1.526261034310614217e+00
-1.019086698851917383e+00,1.575312192919624321e+00,1.147743620826541244e+00,1.672942863245233447e+00,2.043135236060067861e+00,2.897164415340463872e+00,-9.327788238025001011e-01,7.570732167266204238e-01,2.356528736544579450e-01,1.578684302071690304e+00
-1.173563970995750605e+00,1.578503988696261295e+00,1.105056782986870711e+00,1.508414642068721667e+00,2.130223981601995220e+00,2.984614643456213301e+00,-1.056584753064883975e+00,7.813492205239706001e-01,2.567485822548007390e-01,1.558568510795857565e+00
-1.296457198309983072e+00,1.581382193163759498e+00,1.098070860965368212e+00,1.431683587222580600e+00,2.142853708316781791e+00,3.033038840631362199e+00,-1.154435191642536607e+00,7.984431330816125216e-01,2.768327842182742859e-01,1.530265824051789458e+00
-1.386228139702509354e+00,1.586499949979915947e+00,1.121727102687599675e+00,1.468648289243816407e+00,2.108342549712186820e+00,3.043709165147570950e+00,-1.226030902339970918e+00,8.182274674489302679e-01,2.613761424389101640e-01,1.542739963161191996e+00
-1.441576472285634569e+00,1.587473961957671431e+00,1.167343259024057112e+00,1.562038602493097228e+00,2.067412742694267891e+00,3.016748401322374207e+00,-1.267584117756832773e+00,7.546094125448388201e-01,2.605979526588486084e-01,1.561621621989614628e+00
-1.471160455846475923e+00,1.585956785945203729e+00,1.235774048347185072e+00,1.653334126608659860e+00,2.050017038265535607e+00,2.952188822774067578e+00,-1.272537771866879774e+00,8.168120604291664311e-01,2.981319389730496816e-01,1.499043447971702969e+00
-1.482781972124813219e+00,1.592667198712194754e+00,1.318052378498920429e+00,1.696956623884195103e+00,2.039244358667406498e+00,2.858122183486115020e+00,-1.245154666637976248e+00,7.971856517883464388e-01,3.867768763697001511e-01,1.394507064919450867e+00
-1.483283582398737588e+00,1.602376648943434567e+00,1.424955248311227329e+00,1.683732885973639348e+00,2.003517843303790791e+00,2.742933769426346480e+00,-1.191395835612723220e+00,8.296701062076508038e-01,4.251060011504809166e-01,1.346820213667434096e+00
-1.482125400224467704e+00,1.603582601456190915e+00,1.532471855732899124e+00,1.625958195931748618e+00,1.961068653175756404e+00,2.615842893379586975e+00,-1.120044922106165020e+00,8.738474920508737531e-01,3.924078915242932286e-01,1.378836508938199978e+00
-1.487750655664130894e+00,1.599084959701256192e+00,1.637188060046926408e+00,1.559092198049432998e+00,1.912267741546915367e+00,2.486600346390423599e+00,-1.041494057933628037e+00,9.016738351287288955e-01,4.587551638895738249e-01,1.311004756457615494e+00
-1.506417810039272887e+00,1.582042337984550739e+00,1.699269599680773846e+00,1.503089059641246505e+00,1.876228481078320520e+00,2.367265515103529339e+00,-9.736841861081790839e-01,9.639945961953041431e-01,4.266009096815831514e-01,1.339312310586219690e+00
-1.539894338666081275e+00,1.558369739169108037e+00,1.692789411121927268e+00,1.470032921100556278e+00,1.869174814029236131e+00,2.266401290565553506e+00,-9.285982152052251193e-01,9.860762546820772689e-01,3.933526440310240457e-01,1.380918576138154830e+00
-1.587728236049255059e+00,1.538507323370508439e+00,1.619493566170499665e+00,1.463517322713696167e+00,1.885601177383126714e+00,2.185708625887282874e+00,-9.074409255182874778e-01,1.002511345701411649e+00,3.543801264671321283e-01,1.425492550950297366e+00
