5.890808134094111637e+00,5.354706102445454086e+00,5.622568665916386266e+00,3.056377444223020046e+00,1.796365258876061244e+00,4.895858489004080383e+00,2.656620298585080864e+00,5.006069698712877880e+00,3.515429057091297160e-01,6.134287901623606487e+00,2.967709677934014412e+00,3.666540284913196945e+00,5.981683091365034954e+00,2.999585039068046743e-01,4.155751694146965214e+00,6.518823094023895592e-01,5.527355377677992010e+00,5.205431936622857414e-01,3.146685648062201301e-01,2.855463333553183158e+00,4.266438039791329295e+00,6.263443590888434720e+00,5.496210215451401204e+00,4.646865013744303496e+00,5.326222050077352499e+00
5.920008134094111973e+00,5.376626102445453803e+00,5.627848665916386217e+00,3.035657444223020196e+00,1.752125258876061187e+00,4.903026604038778657e+00,2.651167126180208555e+00,5.085208365433244282e+00,4.010616228524379601e-01,6.206253061739683830e+00,2.980710738671047189e+00,3.662675643308274331e+00,5.984627520346433194e+00,3.098817847634106060e-01,4.155583275536647747e+00,6.510282562021812991e-01,5.517181952429353942e+00,5.253700746827466572e-01,3.933249691507082479e-01,2.853895480682926422e+00,4.267887643875792669e+00,6.264147619157350633e+00,5.493247949961941323e+00,4.645809202835568641e+00,5.323873347454557425e+00
5.959088134094112199e+00,5.402586102445454230e+00,5.634248665916386400e+00,3.011537444223020277e+00,1.708405258876061206e+00,4.906871876190736614e+00,2.642576603868640017e+00,5.162888233105828562e+00,4.589488220917394834e-01,6.384597227848964884e+00,2.996618460376122783e+00,3.656834903695540984e+00,5.987159991200694975e+00,3.415638504851924995e-01,4.154919674203637392e+00,6.481386493958123385e-01,5.499243310798793694e+00,5.298892721172245857e-01,4.824730835797197970e-01,2.850005788871669665e+00,4.287123883316494855e+00,6.249921538010639210e+00,5.506980066298357457e+00,4.653821066285273034e+00,5.306091863673112918e+00
6.005328134094112258e+00,5.433226102445454231e+00,5.646488665916386651e+00,2.982697444223020078e+00,1.663525258876061175e+00,4.906916390491539381e+00,2.630918906365565579e+00,5.242123873289051161e+00,5.187547097032396692e-01,6.650314500461876221e+00,3.014542371989407332e+00,3.648755949806889554e+00,5.990424477738503839e+00,3.509863918580197195e-01,4.154837790341105119e+00,6.467044068535923174e-01,5.479976571350536396e+00,5.327243689526609538e-01,5.858871184307823388e-01,2.850997654376051571e+00,4.304423724966286002e+00,6.222198111184642499e+00,5.533007006976346176e+00,4.650971823354866252e+00,5.288378626668595039e+00
6.053128134094111878e+00,5.468786102445454489e+00,5.662088665916386709e+00,2.952657444223020011e+00,1.619445258876061278e+00,4.910246977526028900e+00,2.619039907392989974e+00,5.321092105894718927e+00,5.811159814931949885e-01,7.214809351527680548e+00,3.033790037753897995e+00,3.635045891034345278e+00,6.002550862266329723e+00,3.732557033886275133e-01,4.157655994565796043e+00,6.465904470307379803e-01,5.454715234504520893e+00,5.369610861920141032e-01,7.015273917275108850e-01,2.846279204515667516e+00,4.330328804988552882e+00,6.192610134600750271e+00,5.560509654371951882e+00,4.656958854714615903e+00,5.265081720248224073e+00
6.097208134094111998e+00,5.510746102445454042e+00,5.678008665916387088e+00,2.922737444223019843e+00,1.578765258876061228e+00,4.914171024582797642e+00,2.610512032759825907e+00,5.410431045444999754e+00,6.520998510894298050e-01,9.785794698023536853e+00,3.061807502544388715e+00,3.607396911985941479e+00,6.024822320931787267e+00,3.954265920617203722e-01,4.161762156456890516e+00,6.504838359658178248e-01,5.421531385348609788e+00,5.363012607132509046e-01,8.273644449183483740e-01,2.846057685943114368e+00,4.344078734496598315e+00,6.162827104654170718e+00,5.583719610099326935e+00,4.650847515793078202e+00,5.258688859754184541e+00
6.066888134094112317e+00,5.562946102445454066e+00,5.698408665916387505e+00,2.893337444223019972e+00,1.545445258876061212e+00,4.923572465274921761e+00,2.602054803246787618e+00,5.507047235361869575e+00,7.394157242818832909e-01,8.915270591377630183e+01,3.069457076856007660e+00,3.585687752076667234e+00,6.038855653699553905e+00,4.373040551944169518e-01,4.166889885318144415e+00,6.450770950900766021e-01,5.390634778574199260e+00,5.295472913691792183e-01,9.646560178320485734e-01,2.841783170273106229e+00,4.351135321380820820e+00,6.108718858489424974e+00,5.631257287402362088e+00,4.667095859718589423e+00,5.259301846529974789e+00
6.066768134094112419e+00,5.618786102445453956e+00,5.736808665916387717e+00,2.869457444223019849e+00,1.531245258876061222e+00,4.927010834525790806e+00,2.592274591646230864e+00,5.594484781287225594e+00,8.170211433218482755e-01,7.159735071428063691e+01,3.048963503860727897e+00,3.573985961328859151e+00,6.053651573015141452e+00,4.250177378686433305e-01,4.168115113915555447e+00,6.376100612342875396e-01,5.354404780153145360e+00,5.090450522343549222e-01,1.093554508575902418e+00,2.846478990009933430e+00,4.243818776881896682e+00,6.125175596039619919e+00,5.621464413902856450e+00,4.683438933309242103e+00,5.374304402400382763e+00
6.073328134094112762e+00,5.672746102445453964e+00,5.771048665916387321e+00,2.848737444223019999e+00,1.511365258876061324e+00,4.934181470604988462e+00,2.581973521520506409e+00,5.661149146017107725e+00,8.923429441576122834e-01,7.980984462419722547e+01,3.094789417711894419e+00,3.519336797876893907e+00,6.099616417794434753e+00,4.722772495931460979e-01,4.174909987989522620e+00,6.384403496190883542e-01,5.316348567808530490e+00,4.953996604547808436e-01,1.221882562180199416e+00,2.843539479362149791e+00,4.350746662662462683e+00,6.016099056874309348e+00,5.714188807455486518e+00,4.703164340108524577e+00,5.269538775723832558e+00
6.200088134094112746e+00,5.721386102445453758e+00,5.811128665916386993e+00,2.824817444223020058e+00,1.501365258876061315e+00,4.941540847772197154e+00,2.571761113201928239e+00,5.723882763390730766e+00,9.363723653013923398e-01,7.957174232189291274e+01,3.150832044574338742e+00,3.470223748720581813e+00,6.152036453282233808e+00,4.523323221052714671e-01,4.187885465308550437e+00,6.391797222455135596e-01,5.287135495796764673e+00,4.786264716161198751e-01,1.315972424780116112e+00,2.840974839572648847e+00,4.281329346636610467e+00,6.026492219102212999e+00,5.701999296662834560e+00,4.695685769297791801e+00,5.349803863503199253e+00
