9.989599999999999591e-01,9.981200000000000072e-01,9.995199999999999640e-01,1.000879999999999992e+00,1.002720000000000056e+00,1.002839999999999954e+00,1.002399999999999958e+00,1.000240000000000018e+00,9.976000000000000423e-01,9.985199999999999632e-01,9.975600000000000023e-01,9.953199999999999825e-01,9.944800000000000306e-01,9.955600000000000005e-01,9.965199999999999614e-01,9.981200000000000072e-01,1.000602149890692294e+00,9.991942688648536297e-01,9.995511723193187814e-01,1.001157009978100421e+00,1.003120000000000012e+00,1.003479999999999928e+00,1.002080000000000082e+00,1.000338867436432189e+00,9.995403438554277820e-01,9.970400000000000373e-01,1.000280000000000058e+00,9.965199999999999614e-01,1.000320000000000098e+00,9.972800000000000553e-01,1.000320000000000098e+00,9.977599999999999802e-01
9.975999999999999313e-01,9.965199999999999614e-01,9.989199999999999191e-01,1.002280000000000060e+00,1.006320000000000103e+00,1.006000000000000005e+00,1.004680000000000017e+00,1.000199999999999978e+00,9.957200000000000495e-01,9.967999999999999083e-01,9.941200000000000037e-01,9.908799999999999830e-01,9.892800000000000482e-01,9.913199999999999790e-01,9.925599999999999978e-01,9.959599999999999564e-01,1.001230857074405955e+00,9.974283538700352558e-01,9.987020353960117669e-01,1.002873865968708422e+00,1.006000000000000005e+00,1.007159999999999833e+00,1.004520000000000080e+00,1.000717799433718191e+00,9.989186217831369508e-01,9.946000000000000396e-01,1.000680000000000014e+00,9.943999999999999506e-01,1.000520000000000076e+00,9.938000000000000167e-01,1.000879999999999992e+00,9.949200000000000266e-01
9.960399999999999254e-01,9.946399999999999686e-01,9.981199999999998962e-01,1.004000000000000004e+00,1.009960000000000191e+00,1.010999999999999899e+00,1.007840000000000069e+00,1.000559999999999894e+00,9.924800000000000288e-01,9.948399999999999466e-01,9.902400000000000091e-01,9.854399999999999826e-01,9.841199999999999948e-01,9.848799999999999777e-01,9.872400000000000064e-01,9.932799999999999407e-01,1.001740588994004089e+00,9.948236268141057437e-01,9.980147134473046355e-01,1.004311286555907845e+00,1.010159999999999947e+00,1.011359999999999815e+00,1.006480000000000041e+00,1.000861640958762733e+00,9.984291197990102784e-01,9.921600000000000419e-01,1.001319999999999988e+00,9.909999999999999920e-01,1.000920000000000032e+00,9.914800000000000280e-01,1.001519999999999966e+00,9.911999999999999700e-01
9.938799999999998747e-01,9.915199999999999569e-01,9.972799999999999443e-01,1.005719999999999947e+00,1.013960000000000194e+00,1.016199999999999992e+00,1.010240000000000027e+00,1.000719999999999832e+00,9.879999999999999893e-01,9.927999999999999048e-01,9.859600000000000586e-01,9.798000000000000043e-01,9.774800000000000155e-01,9.770400000000000196e-01,9.817599999999999660e-01,9.909999999999999920e-01,1.002637470156824140e+00,9.926554575267052538e-01,9.967220223620513186e-01,1.006386694879405796e+00,1.014440000000000008e+00,1.016399999999999748e+00,1.009800000000000031e+00,1.001115135097893072e+00,9.976234500522597193e-01,9.884800000000000253e-01,1.001959999999999962e+00,9.869200000000000195e-01,1.001360000000000028e+00,9.885599999999999943e-01,1.002240000000000020e+00,9.879200000000000204e-01
9.920799999999998509e-01,9.888399999999999412e-01,9.956399999999999695e-01,1.008119999999999905e+00,1.018480000000000274e+00,1.022119999999999918e+00,1.013440000000000119e+00,1.001119999999999788e+00,9.833600000000000119e-01,9.906399999999998540e-01,9.821200000000001040e-01,9.726399999999999491e-01,9.695200000000000484e-01,9.689600000000000435e-01,9.758000000000000007e-01,9.875599999999999934e-01,1.003431151492333528e+00,9.896483488059710787e-01,9.951109214096052202e-01,1.008542570970534902e+00,1.018080000000000096e+00,1.020839999999999748e+00,1.013400000000000079e+00,1.001493603873871763e+00,9.967090768778711363e-01,9.840800000000000658e-01,1.002879999999999994e+00,9.824399999999999800e-01,1.002359999999999918e+00,9.843999999999999417e-01,1.002879999999999994e+00,9.829600000000000559e-01
9.902399999999998981e-01,9.850799999999999557e-01,9.943600000000000216e-01,1.010719999999999841e+00,1.023400000000000309e+00,1.027879999999999905e+00,1.017360000000000042e+00,1.001279999999999726e+00,9.782399999999999984e-01,9.879199999999997983e-01,9.767200000000001436e-01,9.645599999999999730e-01,9.587600000000000566e-01,9.593200000000000616e-01,9.680799999999999406e-01,9.836399999999999588e-01,1.005078551133884890e+00,9.855538835931013653e-01,9.938882780475858381e-01,1.010893912018145935e+00,1.023360000000000047e+00,1.026239999999999819e+00,1.017120000000000024e+00,1.001653525527276045e+00,9.952783610073056009e-01,9.796800000000001063e-01,1.004080000000000084e+00,9.770799999999999486e-01,1.003679999999999906e+00,9.799199999999999022e-01,1.004000000000000004e+00,9.774800000000000155e-01
9.885199999999998433e-01,9.803199999999999692e-01,9.926800000000000068e-01,1.014119999999999910e+00,1.029520000000000213e+00,1.034439999999999804e+00,1.021719999999999962e+00,1.001279999999999726e+00,9.724800000000000111e-01,9.844399999999997597e-01,9.715600000000000902e-01,9.547200000000000131e-01,9.502000000000000446e-01,9.493200000000000527e-01,9.597999999999999865e-01,9.793999999999999373e-01,1.006530014049730193e+00,9.803414196757372912e-01,9.921086771549701977e-01,1.013366180762978352e+00,1.029200000000000115e+00,1.033119999999999816e+00,1.021959999999999980e+00,1.001583253710840671e+00,9.939895528081084120e-01,9.747200000000001419e-01,1.005640000000000089e+00,9.712399999999999922e-01,1.004919999999999813e+00,9.753199999999998537e-01,1.005479999999999929e+00,9.721199999999999841e-01
9.867199999999998195e-01,9.753600000000000048e-01,9.904399999999999871e-01,1.017639999999999878e+00,1.035320000000000240e+00,1.042399999999999771e+00,1.026159999999999961e+00,1.001639999999999642e+00,9.662800000000000278e-01,9.811599999999998101e-01,9.646400000000000530e-01,9.431199999999999584e-01,9.381200000000000649e-01,9.348400000000000043e-01,9.500399999999999956e-01,9.747599999999999598e-01,1.009046079065258450e+00,9.759603856259893018e-01,9.897954372790058741e-01,1.016672638422862374e+00,1.035720000000000196e+00,1.041239999999999721e+00,1.026559999999999917e+00,1.001699774520496078e+00,9.922539950003345099e-01,9.695200000000001594e-01,1.007560000000000011e+00,9.653599999999999959e-01,1.007279999999999731e+00,9.689999999999998614e-01,1.007399999999999851e+00,9.667999999999999927e-01
9.845999999999998087e-01,9.696000000000000174e-01,9.885599999999999943e-01,1.021479999999999944e+00,1.043040000000000189e+00,1.050999999999999712e+00,1.031879999999999908e+00,1.001799999999999580e+00,9.581600000000000117e-01,9.764799999999997926e-01,9.565200000000000369e-01,9.294399999999999329e-01,9.237200000000000966e-01,9.215200000000000058e-01,9.403599999999999737e-01,9.685599999999999765e-01,1.011954527966576922e+00,9.696167622114826301e-01,9.879579562154005012e-01,1.019936792830408390e+00,1.042240000000000277e+00,1.048679999999999612e+00,1.032039999999999846e+00,1.001823182553200908e+00,9.901369047874880591e-01,9.628000000000002112e-01,1.009800000000000031e+00,9.587999999999999856e-01,1.010159999999999725e+00,9.621999999999998332e-01,1.010319999999999885e+00,9.606799999999999784e-01
9.831199999999997718e-01,9.626799999999999802e-01,9.869999999999999885e-01,1.026119999999999921e+00,1.052600000000000202e+00,1.061159999999999659e+00,1.038799999999999946e+00,1.002479999999999594e+00,9.488800000000000567e-01,9.725599999999997580e-01,9.470399999999999929e-01,9.142799999999999816e-01,9.064800000000000635e-01,9.044799999999999507e-01,9.285200000000000120e-01,9.609599999999999254e-01,1.016456856313476598e+00,9.613414442955399153e-01,9.853415629358562855e-01,1.023591901004409666e+00,1.050600000000000200e+00,1.057519999999999571e+00,1.038039999999999852e+00,1.001791170156725475e+00,9.877138531270565069e-01,9.552800000000002401e-01,1.012760000000000105e+00,9.510799999999999255e-01,1.013239999999999696e+00,9.553999999999998050e-01,1.014559999999999906e+00,9.530399999999999983e-01
9.815599999999997660e-01,9.539199999999999902e-01,9.839999999999999858e-01,1.030799999999999939e+00,1.062760000000000149e+00,1.072159999999999558e+00,1.047039999999999971e+00,1.003639999999999644e+00,9.380800000000000249e-01,9.672399999999997666e-01,9.348400000000000043e-01,8.980000000000000204e-01,8.871200000000000196e-01,8.865199999999999747e-01,9.144799999999999596e-01,9.538799999999999502e-01,1.020890381869375751e+00,9.520282037930372088e-01,9.823680854603304979e-01,1.027447380566099300e+00,1.060800000000000187e+00,1.068359999999999532e+00,1.044199999999999795e+00,1.001868456258808937e+00,9.844065953987034545e-01,9.466400000000002590e-01,1.016920000000000046e+00,9.431999999999999273e-01,1.018279999999999630e+00,9.465999999999997749e-01,1.019159999999999844e+00,9.442800000000000082e-01
9.808799999999997521e-01,9.432800000000000074e-01,9.801600000000000312e-01,1.036839999999999984e+00,1.073080000000000256e+00,1.083159999999999457e+00,1.054359999999999964e+00,1.003879999999999661e+00,9.254000000000000004e-01,9.613599999999997703e-01,9.207999999999999519e-01,8.781600000000000517e-01,8.631999999999999673e-01,8.647199999999999331e-01,8.994799999999999462e-01,9.444799999999999862e-01,1.026723050823361794e+00,9.400265835693414340e-01,9.789806574830142161e-01,1.032214938935751114e+00,1.070880000000000276e+00,1.080759999999999499e+00,1.050639999999999796e+00,1.001068456258809025e+00,9.802496613965663297e-01,9.371600000000002151e-01,1.022399999999999975e+00,9.341199999999999504e-01,1.024519999999999653e+00,9.377999999999997449e-01,1.025439999999999907e+00,9.341599999999999904e-01
9.825999999999998069e-01,9.306799999999999518e-01,9.761600000000000277e-01,1.042480000000000073e+00,1.085520000000000262e+00,1.095319999999999405e+00,1.063679999999999959e+00,1.004199999999999759e+00,9.089199999999999502e-01,9.546799999999997510e-01,9.054799999999999516e-01,8.551199999999999912e-01,8.375599999999999712e-01,8.399199999999998889e-01,8.800399999999999334e-01,9.355200000000000182e-01,1.033591720924162960e+00,9.265798587692578581e-01,9.747844681488357921e-01,1.037776362610458802e+00,1.082200000000000273e+00,1.093959999999999599e+00,1.059559999999999835e+00,1.001268456258809003e+00,9.755371056152142284e-01,9.277600000000002511e-01,1.030680000000000041e+00,9.241199999999999415e-01,1.031839999999999646e+00,9.272799999999997711e-01,1.034519999999999884e+00,9.248800000000000354e-01
9.841999999999998527e-01,9.156399999999998984e-01,9.726799999999999891e-01,1.049039999999999973e+00,1.099000000000000199e+00,1.111399999999999499e+00,1.075320000000000054e+00,1.005479999999999707e+00,8.907599999999999962e-01,9.477999999999997538e-01,8.863599999999999257e-01,8.271199999999999664e-01,8.057199999999999918e-01,8.102399999999998492e-01,8.587199999999999278e-01,9.249600000000000044e-01,1.043182965156008946e+00,9.098380346573081701e-01,9.689230848349097425e-01,1.043362773673465416e+00,1.095680000000000209e+00,1.108759999999999524e+00,1.069319999999999826e+00,1.001268456258809003e+00,9.691196074268828564e-01,9.173600000000002863e-01,1.040040000000000076e+00,9.133999999999999897e-01,1.041119999999999601e+00,9.163599999999997303e-01,1.044559999999999933e+00,9.141600000000000836e-01
