9.066400000000000015e-01,9.114400000000000279e-01,1.150229750543695584e+00,1.160506307006139659e+00,8.783956927844407403e-01,8.343414930069507074e-01,1.151539947114838425e+00,1.150975643544627891e+00
8.286799999999999722e-01,8.204800000000000981e-01,1.267951782505574609e+00,1.240518489530809676e+00,7.112415904028340785e-01,7.366825463321406975e-01,1.235152554591286700e+00,1.204747157532275459e+00
7.713600000000000456e-01,7.817600000000001215e-01,1.302537208939494873e+00,1.304352623673892264e+00,6.457521738207571138e-01,6.441782155975390722e-01,1.203362808020487229e+00,1.288928526343959158e+00
7.511600000000000499e-01,7.567600000000000993e-01,1.324067283988527910e+00,1.322738444729514962e+00,6.046833060896946721e-01,6.160826814121359574e-01,1.158158821141490602e+00,1.358028118471569234e+00
7.459600000000000675e-01,7.496400000000000841e-01,1.331608792926753271e+00,1.330204684386150138e+00,5.781746191595927842e-01,6.107814875070151084e-01,1.636396581865989575e+00,8.920885932309492450e-01
7.402400000000000091e-01,7.424400000000000999e-01,1.329169433576211201e+00,1.335652726780816035e+00,5.735908455179594689e-01,5.954652408790304108e-01,6.451020759959597006e-01,1.882822884289137022e+00
7.416800000000000059e-01,7.432400000000001228e-01,1.337154637627350207e+00,1.336211492743772711e+00,5.676240917998442992e-01,5.956191525228824446e-01,-2.465378020794291558e+01,2.718510531068129410e+01
7.319999999999999840e-01,7.470800000000000773e-01,1.334726045359323710e+00,1.337761636233518292e+00,5.983879039452961734e-01,5.634698098064049310e-01,-6.204060913532802601e+01,6.457185423588376239e+01
7.408799999999999830e-01,7.382800000000000473e-01,1.343378597409727426e+00,1.330952086197928708e+00,5.877637965400958064e-01,5.718313210493688459e-01,-6.631356475121906158e+01,6.884592999855844653e+01
7.391999999999999682e-01,7.379600000000000604e-01,1.343318305948464131e+00,1.329059473247161227e+00,5.785647581222929103e-01,5.784150567341579396e-01,1.426169856354657668e+02,-1.400850203894282799e+02
